순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,419530,SAMG엔터,,2025-05-30,KOSDAQ,94.06,178.52,486.13,569.04,22.2,75200.0,2025,2025-06
2.0,087010,펩트론,,2025-05-30,KOSDAQ,42.38,164.51,186.68,550.17,-19.0,232500.0,2025,2025-06
3.0,389470,인벤티지랩,,2025-05-30,KOSDAQ,11.22,167.31,188.85,299.11,-20.3,40150.0,2025,2025-06
4.0,298380,에이비엘바이오,,2025-05-30,KOSDAQ,23.62,99.75,196.32,255.85,-16.6,80600.0,2025,2025-06
5.0,064350,현대로템,,2025-05-30,KOSPI,30.48,87.21,189.33,307.23,34.2,146400.0,2025,2025-06
6.0,119850,지엔씨에너지,,2025-05-30,KOSDAQ,14.54,66.67,195.45,238.98,38.3,26000.0,2025,2025-06
7.0,138610,나이벡,,2025-05-30,KOSDAQ,76.75,135.82,134.57,118.48,-28.0,35350.0,2025,2025-06
8.0,108490,로보티즈,,2025-05-30,KOSDAQ,74.6,96.39,174.31,163.44,22.1,58234.0,2025,2025-06
9.0,052400,코나아이,,2025-05-30,KOSDAQ,11.13,60.33,200.28,162.06,40.4,43450.0,2025,2025-06
10.0,012450,한화에어로스페이스,,2025-05-30,KOSPI,3.34,38.65,163.55,288.37,4.6,811000.0,2025,2025-06
11.0,000880,한화,,2025-05-30,KOSPI,56.8,86.19,152.51,179.11,24.9,75500.0,2025,2025-06
12.0,082270,젬백스,,2025-05-30,KOSDAQ,48.03,30.44,150.51,345.71,25.9,48850.0,2025,2025-06
13.0,347850,디앤디파마텍,,2025-05-30,KOSDAQ,28.34,79.28,119.82,203.51,37.0,21646.0,2025,2025-06
14.0,083650,비에이치아이,,2025-05-30,KOSDAQ,22.12,73.37,103.42,205.58,23.0,34500.0,2025,2025-06
15.0,000720,현대건설,,2025-05-30,KOSPI,53.37,90.45,132.42,92.17,23.0,63800.0,2025,2025-06
16.0,278470,에이피알,,2025-05-30,KOSPI,53.12,96.09,134.11,56.02,33.7,115300.0,2025,2025-06
17.0,000150,두산,,2025-05-30,KOSPI,60.79,51.32,152.85,136.89,34.4,488000.0,2025,2025-06
18.0,079550,LIG넥스원,,2025-05-30,KOSPI,33.85,58.6,117.66,167.79,25.9,429000.0,2025,2025-06
19.0,160190,하이젠알앤엠,,2025-05-30,KOSDAQ,12.7,12.88,239.71,0.0,8.3,35500.0,2025,2025-06
20.0,226950,올릭스,,2025-05-30,KOSDAQ,15.04,-7.65,158.57,282.39,-35.9,54300.0,2025,2025-06
21.0,010620,HD현대미포,,2025-05-30,KOSPI,16.08,84.29,54.06,168.01,9.0,193500.0,2025,2025-06
22.0,211050,인카금융서비스,,2025-05-30,KOSDAQ,37.08,93.69,76.52,92.7,28.9,11350.0,2025,2025-06
23.0,006800,미래에셋증권,,2025-05-30,KOSPI,31.23,77.91,81.65,115.69,37.9,15482.0,2025,2025-06
24.0,445680,큐리옥스바이오시스템즈,,2025-05-30,KOSDAQ,21.69,112.79,55.66,25.29,31.6,29450.0,2025,2025-06
25.0,272210,한화시스템,,2025-05-30,KOSPI,16.41,48.61,96.54,160.17,27.8,45400.0,2025,2025-06
26.0,329180,HD현대중공업,,2025-05-30,KOSPI,0.87,36.99,84.32,215.07,5.7,405500.0,2025,2025-06
27.0,388720,유일로보틱스,,2025-05-30,KOSDAQ,0.57,25.22,135.88,129.4,14.4,71000.0,2025,2025-06
28.0,950160,코오롱티슈진,,2025-05-30,KOSDAQ,6.56,11.85,131.34,184.71,1.2,40600.0,2025,2025-06
29.0,389260,대명에너지,,2025-05-30,KOSDAQ,53.38,70.04,119.32,25.28,15.4,22700.0,2025,2025-06
30.0,257720,실리콘투,,2025-05-30,KOSDAQ,32.03,77.11,92.65,25.03,30.7,47200.0,2025,2025-06
31.0,044490,태웅,,2025-05-30,KOSDAQ,52.26,65.46,119.77,20.59,42.6,22900.0,2025,2025-06
32.0,034020,두산에너빌리티,,2025-05-30,KOSPI,39.38,58.86,90.78,93.99,69.5,40350.0,2025,2025-06
33.0,180640,한진칼,,2025-05-30,KOSPI,77.74,70.04,75.97,121.82,-16.3,141300.0,2025,2025-06
34.0,003230,삼양식품,,2025-05-30,KOSPI,14.54,29.19,114.07,110.02,25.6,1111000.0,2025,2025-06
35.0,042660,한화오션,,2025-05-30,KOSPI,-0.64,4.98,122.86,162.63,1.8,78000.0,2025,2025-06
36.0,084110,휴온스글로벌,,2025-05-30,KOSDAQ,-3.29,47.71,61.23,115.33,-8.3,48450.0,2025,2025-06
37.0,336570,원텍,,2025-05-30,KOSDAQ,13.0,38.6,120.64,18.32,23.1,9300.0,2025,2025-06
38.0,009540,HD한국조선해양,,2025-05-30,KOSPI,16.36,47.9,54.77,142.71,15.6,316500.0,2025,2025-06
39.0,030530,원익홀딩스,,2025-05-30,KOSDAQ,30.99,32.44,120.82,51.97,1.1,5410.0,2025,2025-06
40.0,214430,아이쓰리시스템,,2025-05-30,KOSDAQ,29.58,28.45,86.57,92.67,33.3,73600.0,2025,2025-06
41.0,082740,한화엔진,,2025-05-30,KOSPI,2.02,22.74,72.56,122.04,2.3,27800.0,2025,2025-06
42.0,036620,감성코퍼레이션,,2025-05-30,KOSDAQ,43.72,50.36,81.22,20.6,22.1,5210.0,2025,2025-06
43.0,204620,글로벌텍스프리,,2025-05-30,KOSDAQ,6.08,35.7,69.24,71.14,16.7,5930.0,2025,2025-06
44.0,032190,다우데이타,,2025-05-30,KOSDAQ,43.63,56.15,57.45,47.36,0.3,17020.0,2025,2025-06
45.0,033500,동성화인텍,,2025-05-30,KOSDAQ,4.42,14.04,81.69,111.9,1.0,26000.0,2025,2025-06
46.0,007390,네이처셀,,2025-05-30,KOSDAQ,-0.76,52.85,13.54,116.85,7.1,26000.0,2025,2025-06
47.0,009830,한화솔루션,,2025-05-30,KOSPI,-0.33,38.6,83.72,-5.25,6.0,29800.0,2025,2025-06
48.0,358570,지아이이노베이션,,2025-05-30,KOSDAQ,22.56,20.85,83.39,83.2,17.2,17710.0,2025,2025-06
49.0,200670,휴메딕스,,2025-05-30,KOSDAQ,33.08,41.57,67.35,49.3,6.9,53300.0,2025,2025-06
50.0,017800,현대엘리베이터,,2025-05-30,KOSPI,2.71,38.0,42.13,89.04,13.3,75900.0,2025,2025-06
51.0,267250,HD현대,,2025-05-30,KOSPI,41.93,53.22,43.57,62.59,15.9,111700.0,2025,2025-06
52.0,006260,LS,,2025-05-30,KOSPI,21.6,42.11,80.2,-6.35,23.7,159300.0,2025,2025-06
53.0,251970,펌텍코리아,,2025-05-30,KOSDAQ,1.83,29.3,63.77,59.77,10.6,55600.0,2025,2025-06
54.0,376300,디어유,,2025-05-30,KOSDAQ,14.83,26.98,49.79,112.87,12.6,54600.0,2025,2025-06
55.0,298040,효성중공업,,2025-05-30,KOSPI,26.46,43.12,53.41,40.05,43.9,619000.0,2025,2025-06
56.0,290650,엘앤씨바이오,,2025-05-30,KOSDAQ,27.03,30.25,67.96,49.21,-1.6,28200.0,2025,2025-06
57.0,161890,한국콜마,,2025-05-30,KOSPI,9.35,35.18,57.2,29.08,20.2,83000.0,2025,2025-06
58.0,047810,한국항공우주,,2025-05-30,KOSPI,0.97,32.49,43.15,61.39,7.4,83600.0,2025,2025-06
59.0,059090,미코,,2025-05-30,KOSDAQ,25.05,45.19,64.1,-21.43,3.9,12980.0,2025,2025-06
60.0,071050,한국금융지주,,2025-05-30,KOSPI,30.12,35.68,44.58,65.64,29.3,108000.0,2025,2025-06
61.0,102710,이엔에프테크놀로지,,2025-05-30,KOSDAQ,14.92,26.39,79.13,-5.47,35.8,28500.0,2025,2025-06
62.0,111770,영원무역,,2025-05-30,KOSPI,28.19,27.39,48.23,78.79,4.1,60700.0,2025,2025-06
63.0,056080,유진로봇,,2025-05-30,KOSDAQ,48.56,34.57,60.18,39.77,7.7,10860.0,2025,2025-06
64.0,096530,씨젠,,2025-05-30,KOSDAQ,27.38,35.9,41.05,58.39,-1.2,33500.0,2025,2025-06
65.0,041510,에스엠,,2025-05-30,KOSDAQ,3.55,27.79,51.3,40.53,9.9,128300.0,2025,2025-06
66.0,443060,HD현대마린솔루션,,2025-05-30,KOSPI,17.52,41.91,34.88,37.25,14.3,179800.0,2025,2025-06
67.0,015760,한국전력,,2025-05-30,KOSPI,18.32,42.15,26.99,56.04,29.5,30350.0,2025,2025-06
68.0,437730,삼현,,2025-05-30,KOSDAQ,2.48,1.93,92.02,36.07,6.7,13230.0,2025,2025-06
69.0,402340,SK스퀘어,,2025-05-30,KOSPI,29.13,27.41,56.19,47.94,59.4,114800.0,2025,2025-06
70.0,010140,삼성중공업,,2025-05-30,KOSPI,15.99,21.15,45.44,84.5,-0.8,16900.0,2025,2025-06
71.0,161580,필옵틱스,,2025-05-30,KOSDAQ,11.31,-10.66,112.05,36.9,11.3,33950.0,2025,2025-06
72.0,016360,삼성증권,,2025-05-30,KOSPI,15.9,32.68,27.1,67.59,21.7,60500.0,2025,2025-06
73.0,140410,메지온,,2025-05-30,KOSDAQ,-0.74,42.2,30.62,-1.35,-5.1,40100.0,2025,2025-06
74.0,041960,코미팜,,2025-05-30,KOSDAQ,-12.97,30.22,32.17,28.8,3.4,5300.0,2025,2025-06
75.0,086900,메디톡스,,2025-05-30,KOSDAQ,-3.21,33.99,28.69,29.48,5.2,169100.0,2025,2025-06
76.0,039490,키움증권,,2025-05-30,KOSPI,18.69,42.38,26.14,21.52,40.8,162600.0,2025,2025-06
77.0,218410,RFHIC,,2025-05-30,KOSDAQ,27.0,23.34,60.62,19.44,38.6,19660.0,2025,2025-06
78.0,192820,코스맥스,,2025-05-30,KOSPI,21.74,22.59,57.89,23.53,33.1,210000.0,2025,2025-06
79.0,139480,이마트,,2025-05-30,KOSPI,-0.44,19.97,41.99,48.94,-6.5,91300.0,2025,2025-06
80.0,004990,롯데지주,,2025-05-30,KOSPI,31.86,36.38,42.58,13.96,-6.7,29800.0,2025,2025-06
81.0,310210,보로노이,,2025-05-30,KOSDAQ,10.56,-5.37,42.65,154.7,3.6,105700.0,2025,2025-06
82.0,001040,CJ,,2025-05-30,KOSPI,9.65,32.46,41.98,-1.16,17.8,136300.0,2025,2025-06
83.0,460930,현대힘스,,2025-05-30,KOSDAQ,20.56,23.51,44.65,37.91,-10.4,20700.0,2025,2025-06
84.0,023530,롯데쇼핑,,2025-05-30,KOSPI,18.88,27.73,40.91,22.31,-7.9,80600.0,2025,2025-06
85.0,375500,DL이앤씨,,2025-05-30,KOSPI,11.16,19.26,43.32,42.06,7.2,48300.0,2025,2025-06
86.0,006730,서부T&D,,2025-05-30,KOSDAQ,35.53,39.89,32.32,10.14,12.8,7820.0,2025,2025-06
87.0,025980,아난티,,2025-05-30,KOSDAQ,9.28,25.55,35.9,23.67,39.9,7420.0,2025,2025-06
88.0,018290,브이티,,2025-05-30,KOSDAQ,6.53,20.53,40.21,27.9,-13.5,40800.0,2025,2025-06
89.0,010120,LS ELECTRIC,,2025-05-30,KOSPI,24.08,5.21,75.35,18.27,18.4,252500.0,2025,2025-06
90.0,256840,한국비엔씨,,2025-05-30,KOSDAQ,34.7,30.46,39.05,7.29,-7.7,5590.0,2025,2025-06
91.0,032500,케이엠더블유,,2025-05-30,KOSDAQ,32.33,40.12,35.15,-25.84,13.6,11420.0,2025,2025-06
92.0,214370,케어젠,,2025-05-30,KOSDAQ,35.85,20.0,36.13,51.4,5.7,32400.0,2025,2025-06
93.0,014620,성광벤드,,2025-05-30,KOSDAQ,-4.95,-6.83,26.03,142.74,15.3,25900.0,2025,2025-06
94.0,006360,GS건설,,2025-05-30,KOSPI,24.11,28.91,16.27,51.1,-8.4,22650.0,2025,2025-06
95.0,021240,코웨이,,2025-05-30,KOSPI,1.37,9.75,34.9,57.62,8.9,88900.0,2025,2025-06
96.0,304100,솔트룩스,,2025-05-30,KOSDAQ,0.16,25.1,17.55,36.03,49.9,31150.0,2025,2025-06
97.0,377300,카카오페이,,2025-05-30,KOSPI,19.59,10.51,52.93,22.1,102.6,37850.0,2025,2025-06
98.0,082920,비츠로셀,,2025-05-30,KOSDAQ,17.4,16.91,37.59,31.45,0.9,14130.0,2025,2025-06
99.0,095660,네오위즈,,2025-05-30,KOSDAQ,9.64,20.75,30.15,26.11,-1.6,25600.0,2025,2025-06
100.0,139130,iM금융지주,,2025-05-30,KOSPI,8.66,20.63,25.93,35.56,12.5,11170.0,2025,2025-06
101.0,098460,고영,,2025-05-30,KOSDAQ,9.13,-8.84,83.21,9.45,6.6,15060.0,2025,2025-06
102.0,105560,KB금융,,2025-05-30,KOSPI,15.63,33.21,8.42,31.36,6.3,104300.0,2025,2025-06
103.0,095610,테스,,2025-05-30,KOSDAQ,11.17,7.95,57.52,0.45,13.2,22400.0,2025,2025-06
104.0,005940,NH투자증권,,2025-05-30,KOSPI,12.31,15.78,29.43,40.39,16.0,17240.0,2025,2025-06
105.0,028050,삼성E&A,,2025-05-30,KOSPI,13.05,32.78,21.17,-7.05,1.6,21750.0,2025,2025-06
106.0,277810,레인보우로보틱스,,2025-05-30,KOSDAQ,-2.22,-22.77,74.36,66.88,6.0,264500.0,2025,2025-06
107.0,007660,이수페타시스,,2025-05-30,KOSPI,20.57,1.99,77.06,-17.74,36.2,38400.0,2025,2025-06
108.0,189300,인텔리안테크,,2025-05-30,KOSDAQ,22.14,34.77,26.08,-20.37,6.8,46900.0,2025,2025-06
109.0,000240,한국앤컴퍼니,,2025-05-30,KOSPI,34.97,27.99,17.82,34.17,-5.4,20300.0,2025,2025-06
110.0,128940,한미약품,,2025-05-30,KOSPI,15.8,29.79,14.31,9.88,-8.2,311500.0,2025,2025-06
111.0,028260,삼성물산,,2025-05-30,KOSPI,22.39,23.29,25.88,10.88,7.7,149800.0,2025,2025-06
112.0,319400,현대무벡스,,2025-05-30,KOSDAQ,-14.24,3.49,33.16,35.26,36.4,3855.0,2025,2025-06
113.0,004370,농심,,2025-05-30,KOSPI,5.21,24.34,23.26,-7.73,-7.3,424000.0,2025,2025-06
114.0,055550,신한지주,,2025-05-30,KOSPI,13.04,26.72,9.62,23.22,5.7,58100.0,2025,2025-06
115.0,335890,비올,,2025-05-30,KOSDAQ,25.24,26.59,24.35,-1.41,18.0,10520.0,2025,2025-06
116.0,352820,하이브,,2025-05-30,KOSPI,-0.37,3.3,36.27,33.0,16.2,266000.0,2025,2025-06
117.0,140860,파크시스템스,,2025-05-30,KOSDAQ,20.2,17.87,20.2,35.11,17.0,244000.0,2025,2025-06
118.0,101490,에스앤에스텍,,2025-05-30,KOSDAQ,-6.38,9.86,43.88,-18.64,24.5,32300.0,2025,2025-06
119.0,032640,LG유플러스,,2025-05-30,KOSPI,6.49,20.98,10.44,32.64,11.7,12800.0,2025,2025-06
120.0,008770,호텔신라,,2025-05-30,KOSPI,12.86,24.62,25.25,-12.83,4.2,49600.0,2025,2025-06
121.0,035890,서희건설,,2025-05-30,KOSDAQ,3.75,15.63,18.52,30.76,-4.6,1798.0,2025,2025-06
122.0,086790,하나금융지주,,2025-05-30,KOSPI,12.71,22.18,16.51,17.83,18.7,72700.0,2025,2025-06
123.0,383220,F&F,,2025-05-30,KOSPI,6.94,6.49,41.12,12.69,4.6,75500.0,2025,2025-06
124.0,099430,바이오플러스,,2025-05-30,KOSDAQ,-9.14,1.46,23.4,59.45,-1.1,6960.0,2025,2025-06
125.0,316140,우리금융지주,,2025-05-30,KOSPI,8.81,16.22,15.32,35.99,16.5,19270.0,2025,2025-06
126.0,194480,데브시스터즈,,2025-05-30,KOSDAQ,2.4,18.74,31.87,-23.06,7.3,40550.0,2025,2025-06
127.0,215600,신라젠,,2025-05-30,KOSDAQ,-4.35,33.87,1.69,-17.71,-11.2,3300.0,2025,2025-06
128.0,033780,KT&G,,2025-05-30,KOSPI,4.8,22.28,-1.31,43.95,6.2,120200.0,2025,2025-06
129.0,002380,KCC,,2025-05-30,KOSPI,23.25,18.5,27.33,4.59,1.5,307500.0,2025,2025-06
130.0,259960,크래프톤,,2025-05-30,KOSPI,-0.67,7.42,18.27,47.6,-1.6,369000.0,2025,2025-06
131.0,060370,LS마린솔루션,,2025-05-30,KOSDAQ,-0.06,7.6,32.22,12.12,100.8,15666.0,2025,2025-06
132.0,008930,한미사이언스,,2025-05-30,KOSPI,21.65,25.75,7.6,12.2,26.6,35400.0,2025,2025-06
133.0,112610,씨에스윈드,,2025-05-30,KOSPI,27.19,20.96,23.07,-6.53,-5.0,49350.0,2025,2025-06
134.0,042000,카페24,,2025-05-30,KOSDAQ,-24.58,-27.48,36.95,97.39,6.5,45400.0,2025,2025-06
135.0,025320,시노펙스,,2025-05-30,KOSDAQ,2.53,29.74,7.45,-31.99,15.5,6190.0,2025,2025-06
136.0,050890,쏠리드,,2025-05-30,KOSDAQ,-6.17,-5.37,38.65,15.34,7.8,6690.0,2025,2025-06
137.0,002790,아모레퍼시픽홀딩스,,2025-05-30,KOSPI,14.16,23.58,18.55,-31.5,21.2,26200.0,2025,2025-06
138.0,314930,바이오다인,,2025-05-30,KOSDAQ,7.89,11.19,-6.6,73.54,-2.8,16000.0,2025,2025-06
139.0,000660,SK하이닉스,,2025-05-30,KOSPI,15.21,7.52,27.89,8.09,42.8,204500.0,2025,2025-06
140.0,060280,큐렉소,,2025-05-30,KOSDAQ,5.06,10.91,25.0,-10.01,1.6,9350.0,2025,2025-06
141.0,004020,현대제철,,2025-05-30,KOSPI,15.1,5.82,34.61,-4.89,4.3,28200.0,2025,2025-06
142.0,267260,HD현대일렉트릭,,2025-05-30,KOSPI,23.25,16.44,8.44,25.91,33.8,379000.0,2025,2025-06
143.0,090430,아모레퍼시픽,,2025-05-30,KOSPI,7.48,14.08,28.31,-31.15,2.2,133700.0,2025,2025-06
144.0,036460,한국가스공사,,2025-05-30,KOSPI,6.44,18.48,-7.39,38.76,0.7,41350.0,2025,2025-06
145.0,030200,KT,,2025-05-30,KOSPI,-1.93,8.09,4.1,38.8,9.6,50800.0,2025,2025-06
146.0,271560,오리온,,2025-05-30,KOSPI,-10.39,8.34,7.6,20.39,-1.4,110400.0,2025,2025-06
147.0,011200,HMM,,2025-05-30,KOSPI,16.65,8.73,18.6,18.33,5.6,21300.0,2025,2025-06
148.0,078930,GS,,2025-05-30,KOSPI,12.53,20.8,4.19,-0.11,7.1,43550.0,2025,2025-06
149.0,005290,동진쎄미켐,,2025-05-30,KOSDAQ,-2.92,8.02,29.52,-32.54,15.5,28300.0,2025,2025-06
150.0,034730,SK,,2025-05-30,KOSPI,23.64,13.84,19.84,-7.09,24.9,163700.0,2025,2025-06
151.0,251270,넷마블,,2025-05-30,KOSPI,14.32,26.96,-3.58,-15.12,21.3,51100.0,2025,2025-06
152.0,088350,한화생명,,2025-05-30,KOSPI,11.51,12.57,9.65,5.35,11.5,2955.0,2025,2025-06
153.0,241710,코스메카코리아,,2025-05-30,KOSDAQ,16.3,25.44,0.0,-18.34,19.3,50300.0,2025,2025-06
154.0,026960,동서,,2025-05-30,KOSPI,0.0,10.64,-6.98,38.67,9.2,26000.0,2025,2025-06
155.0,094170,동운아나텍,,2025-05-30,KOSDAQ,-9.22,-3.87,22.63,8.86,-7.3,19110.0,2025,2025-06
156.0,000250,삼천당제약,,2025-05-30,KOSDAQ,4.12,-21.07,47.24,22.8,0.5,146500.0,2025,2025-06
157.0,053030,바이넥스,,2025-05-30,KOSDAQ,13.1,4.47,1.33,42.52,-8.2,17530.0,2025,2025-06
158.0,039200,오스코텍,,2025-05-30,KOSDAQ,7.08,0.85,22.92,-3.59,-2.9,29500.0,2025,2025-06
159.0,012330,현대모비스,,2025-05-30,KOSPI,-5.42,3.05,5.64,17.95,13.4,253000.0,2025,2025-06
160.0,138040,메리츠금융지주,,2025-05-30,KOSPI,-9.99,-7.53,9.51,45.25,0.7,111700.0,2025,2025-06
161.0,012750,에스원,,2025-05-30,KOSPI,4.25,8.52,5.41,4.09,3.6,66200.0,2025,2025-06
162.0,034950,한국기업평가,,2025-05-30,KOSDAQ,4.68,7.06,6.82,6.33,5.0,94000.0,2025,2025-06
163.0,175330,JB금융지주,,2025-05-30,KOSPI,10.54,9.45,-4.12,29.07,8.9,18870.0,2025,2025-06
164.0,011780,금호석유화학,,2025-05-30,KOSPI,-2.78,5.29,16.9,-21.64,-2.8,115500.0,2025,2025-06
165.0,029960,코엔텍,,2025-05-30,KOSDAQ,0.34,2.41,0.79,30.32,0.0,8940.0,2025,2025-06
166.0,372320,큐로셀,,2025-05-30,KOSDAQ,12.38,0.5,22.75,-6.55,0.8,29950.0,2025,2025-06
167.0,032830,삼성생명,,2025-05-30,KOSPI,14.73,13.94,-7.66,17.32,28.8,98900.0,2025,2025-06
168.0,000810,삼성화재,,2025-05-30,KOSPI,8.01,5.75,3.06,16.07,7.3,404500.0,2025,2025-06
169.0,241560,두산밥캣,,2025-05-30,KOSPI,-4.08,0.0,21.13,-18.54,23.8,47000.0,2025,2025-06
170.0,138930,BNK금융지주,,2025-05-30,KOSPI,6.86,-0.9,4.73,30.89,12.6,11060.0,2025,2025-06
171.0,024110,기업은행,,2025-05-30,KOSPI,2.61,0.96,5.78,14.39,16.0,15740.0,2025,2025-06
172.0,207940,삼성바이오로직스,,2025-05-30,KOSPI,-1.9,-7.53,5.85,41.37,-3.9,1518840.0,2025,2025-06
173.0,206650,유바이오로직스,,2025-05-30,KOSDAQ,-0.46,6.8,1.01,-3.7,-7.1,13030.0,2025,2025-06
174.0,015750,성우하이텍,,2025-05-30,KOSDAQ,0.54,10.67,6.46,-32.53,3.0,5600.0,2025,2025-06
175.0,001440,대한전선,,2025-05-30,KOSPI,9.89,6.32,13.0,-23.52,34.9,12780.0,2025,2025-06
176.0,307950,현대오토에버,,2025-05-30,KOSPI,16.4,8.88,2.43,-3.11,19.0,143400.0,2025,2025-06
177.0,088980,맥쿼리인프라,,2025-05-30,KOSPI,2.36,4.73,4.36,-6.89,-2.1,11730.0,2025,2025-06
178.0,035250,강원랜드,,2025-05-30,KOSPI,5.19,6.1,-5.33,14.29,7.4,17040.0,2025,2025-06
179.0,093320,케이아이엔엑스,,2025-05-30,KOSDAQ,-2.66,3.93,2.54,-4.72,27.8,76700.0,2025,2025-06
180.0,080220,제주반도체,,2025-05-30,KOSDAQ,3.48,-16.35,49.03,-38.93,18.0,13100.0,2025,2025-06
181.0,062040,산일전기,,2025-05-30,KOSPI,22.94,3.55,8.94,0.0,32.4,67000.0,2025,2025-06
182.0,030000,제일기획,,2025-05-30,KOSPI,-1.02,2.74,1.05,-1.77,9.2,18360.0,2025,2025-06
183.0,051600,한전KPS,,2025-05-30,KOSPI,-2.04,2.98,-7.79,16.29,39.1,43200.0,2025,2025-06
184.0,206640,바디텍메드,,2025-05-30,KOSDAQ,-5.9,7.11,-6.71,-7.82,-14.6,16270.0,2025,2025-06
185.0,161390,한국타이어앤테크놀로지,,2025-05-30,KOSPI,-7.0,1.58,2.26,-12.2,3.2,38500.0,2025,2025-06
186.0,005830,DB손해보험,,2025-05-30,KOSPI,10.2,9.96,-7.97,-2.9,22.7,100500.0,2025,2025-06
187.0,023160,태광,,2025-05-30,KOSDAQ,-11.54,-21.76,8.76,60.24,13.3,18620.0,2025,2025-06
188.0,030520,한글과컴퓨터,,2025-05-30,KOSDAQ,9.6,10.9,-7.51,-9.83,30.6,23400.0,2025,2025-06
189.0,047050,포스코인터내셔널,,2025-05-30,KOSPI,-0.61,-5.49,3.92,13.94,1.3,49050.0,2025,2025-06
190.0,051900,LG생활건강,,2025-05-30,KOSPI,-3.41,2.03,4.99,-21.92,-2.0,326000.0,2025,2025-06
