순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,086520,에코프로,,2023-04-28,KOSDAQ,46.44,494.48,429.28,773.99,-22.9,143229.0,2023,2023-05
2.0,001570,금양,,2023-04-28,KOSPI,-14.9,153.03,142.91,1371.37,-27.8,66800.0,2023,2023-05
3.0,101670,하이드로리튬,,2023-04-28,KOSDAQ,-10.6,72.77,135.08,1701.51,-2.8,35850.0,2023,2023-05
4.0,131400,이브이첨단소재,,2023-04-28,KOSDAQ,287.76,450.43,182.29,170.25,-12.6,8240.0,2023,2023-05
5.0,058970,엠로,,2023-04-28,KOSDAQ,9.4,228.63,389.88,219.26,-9.4,60500.0,2023,2023-05
6.0,270520,지엔원에너지,,2023-04-28,KOSDAQ,28.84,186.87,439.84,257.52,-3.4,4065.0,2023,2023-05
7.0,114190,강원에너지,,2023-04-28,KOSDAQ,-28.25,166.37,218.73,380.0,-0.8,24000.0,2023,2023-05
8.0,009520,포스코엠텍,,2023-04-28,KOSDAQ,11.35,167.71,210.23,221.03,6.5,23050.0,2023,2023-05
9.0,005070,코스모신소재,,2023-04-28,KOSPI,13.39,195.27,160.06,211.05,2.4,172376.0,2023,2023-05
10.0,005420,코스모화학,,2023-04-28,KOSPI,16.75,153.04,130.96,291.48,-15.0,57266.0,2023,2023-05
11.0,016790,카나리아바이오,,2023-04-28,KOSDAQ,4.12,190.89,151.82,40.95,-21.6,12639.0,2023,2023-05
12.0,281740,레이크머티리얼즈,,2023-04-28,KOSDAQ,58.99,156.98,136.71,202.63,8.9,13800.0,2023,2023-05
13.0,277810,레인보우로보틱스,,2023-04-28,KOSDAQ,-24.21,22.89,227.99,332.88,8.1,96100.0,2023,2023-05
14.0,108860,셀바스AI,,2023-04-28,KOSDAQ,-28.72,34.45,277.79,149.99,2.9,19422.0,2023,2023-05
15.0,042600,새로닉스,,2023-04-28,KOSDAQ,19.78,144.94,129.47,79.06,16.5,43600.0,2023,2023-05
16.0,064550,바이오니아,,2023-04-28,KOSDAQ,34.03,118.42,118.01,90.18,-7.9,58100.0,2023,2023-05
17.0,088390,이녹스,,2023-04-28,KOSDAQ,34.88,100.46,111.11,89.18,-18.5,43700.0,2023,2023-05
18.0,086900,메디톡스,,2023-04-28,KOSDAQ,6.55,76.78,134.41,80.27,4.2,236000.0,2023,2023-05
19.0,000250,삼천당제약,,2023-04-28,KOSDAQ,-7.05,56.34,146.15,66.0,-17.6,75200.0,2023,2023-05
20.0,035290,골드앤에스,,2023-04-28,KOSDAQ,14.29,36.4,110.0,171.33,-37.1,18944.0,2023,2023-05
21.0,121600,나노신소재,,2023-04-28,KOSDAQ,2.48,78.02,60.22,108.98,-10.1,149000.0,2023,2023-05
22.0,402030,코난테크놀로지,,2023-04-28,KOSDAQ,-16.67,-21.3,250.43,0.0,-2.2,40075.0,2023,2023-05
23.0,310210,보로노이,,2023-04-28,KOSDAQ,63.01,66.93,139.63,0.0,-8.5,42590.0,2023,2023-05
24.0,214370,케어젠,,2023-04-28,KOSDAQ,8.97,47.57,122.98,63.46,-13.2,42500.0,2023,2023-05
25.0,073570,어반리튬,,2023-04-28,KOSDAQ,-14.67,49.73,45.93,218.86,-7.8,22400.0,2023,2023-05
