순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,041190,우리기술투자,,2018-01-31,KOSDAQ,86.89,254.24,971.79,842.86,-14.51,6270.0,2018,2018-02
2.0,007390,네이처셀,,2018-01-31,KOSDAQ,38.18,360.28,470.78,524.46,4.24,30411.0,2018,2018-02
3.0,068760,셀트리온제약,,2018-01-31,KOSDAQ,59.32,196.83,398.49,359.34,-8.62,75158.0,2018,2018-02
4.0,215600,신라젠,,2018-01-31,KOSDAQ,13.26,56.89,327.04,908.78,-3.3,67891.0,2018,2018-02
5.0,208640,썸에이지,,2018-01-31,KOSDAQ,186.09,261.5,326.69,229.76,-5.41,4732.0,2018,2018-02
6.0,009420,한올바이오파마,,2018-01-31,KOSPI,63.73,241.45,234.31,241.45,-18.4,39950.0,2018,2018-02
7.0,144510,녹십자랩셀,,2018-01-31,KOSDAQ,63.8,209.64,241.96,217.44,-26.5,81900.0,2018,2018-02
8.0,085660,차바이오텍,,2018-01-31,KOSDAQ,72.67,196.57,223.77,232.07,-15.96,35864.0,2018,2018-02
9.0,000250,삼천당제약,,2018-01-31,KOSDAQ,157.28,204.6,190.15,228.51,-11.32,39750.0,2018,2018-02
10.0,200230,텔콘,,2018-01-31,KOSDAQ,-7.38,131.54,195.52,266.56,-11.23,37206.0,2018,2018-02
11.0,065660,안트로젠,,2018-01-31,KOSDAQ,42.17,114.43,228.64,235.38,-5.2,65400.0,2018,2018-02
12.0,010170,대한광통신,,2018-01-31,KOSDAQ,14.1,117.03,98.97,486.36,-31.48,6192.0,2018,2018-02
13.0,028300,에이치엘비,,2018-01-31,KOSDAQ,20.32,86.39,226.34,224.12,-14.2,18507.0,2018,2018-02
14.0,038540,텍셀네트컴,,2018-01-31,KOSDAQ,98.37,143.0,147.44,231.52,30.45,20196.0,2018,2018-02
15.0,068270,셀트리온,,2018-01-31,KOSDAQ,42.79,86.01,196.75,221.34,11.81,253030.0,2018,2018-02
16.0,203690,프로스테믹스,,2018-01-31,KOSDAQ,24.62,114.7,183.76,106.97,-11.0,44550.0,2018,2018-02
17.0,039200,오스코텍,,2018-01-31,KOSDAQ,16.11,94.11,163.81,209.08,-1.83,18440.0,2018,2018-02
18.0,218410,RFHIC,,2018-01-31,KOSDAQ,20.54,149.49,114.98,107.27,-4.69,19757.0,2018,2018-02
19.0,121800,비덴트,,2018-01-31,KOSDAQ,-21.25,121.85,129.64,95.65,-12.44,17182.0,2018,2018-02
20.0,003670,포스코켐텍,,2018-01-31,KOSDAQ,24.12,75.8,135.82,308.28,-9.82,44944.0,2018,2018-02
21.0,066700,테라젠이텍스,,2018-01-31,KOSDAQ,17.35,106.26,129.06,129.46,-8.17,12850.0,2018,2018-02
22.0,058820,CMG제약,,2018-01-31,KOSDAQ,19.22,116.58,98.68,146.78,-5.51,7095.0,2018,2018-02
23.0,084990,바이로메드,,2018-01-31,KOSDAQ,63.5,80.16,161.51,157.72,-12.36,143421.0,2018,2018-02
24.0,214150,클래시스,,2018-01-31,KOSDAQ,72.63,146.66,71.6,82.49,-22.67,7190.0,2018,2018-02
25.0,004000,롯데정밀화학,,2018-01-31,KOSPI,18.34,90.81,77.57,150.98,-8.07,76800.0,2018,2018-02
26.0,068240,다원시스,,2018-01-31,KOSDAQ,34.16,93.9,93.06,98.23,-18.93,20503.0,2018,2018-02
27.0,084110,휴온스글로벌,,2018-01-31,KOSDAQ,21.4,66.99,103.16,162.23,-7.26,55791.0,2018,2018-02
