순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,080220,제주반도체,,2024-01-31,KOSDAQ,89.05,552.39,472.38,537.93,4.63,25900.0,2024,2024-02
2.0,065350,신성델타테크,,2024-01-31,KOSDAQ,79.1,91.68,385.51,791.17,66.89,73700.0,2024,2024-02
3.0,253590,네오셈,,2024-01-31,KOSDAQ,33.89,200.29,130.74,171.58,25.78,10510.0,2024,2024-02
4.0,348370,엔켐,,2024-01-31,KOSDAQ,105.66,216.25,131.91,173.87,71.56,163500.0,2024,2024-02
5.0,025320,시노펙스,,2024-01-31,KOSDAQ,6.76,128.32,176.48,201.07,9.54,7313.0,2024,2024-02
6.0,022100,포스코DX,,2024-01-31,KOSPI,-22.78,16.82,64.89,745.13,-5.58,57300.0,2024,2024-02
7.0,047560,이스트소프트,,2024-01-31,KOSDAQ,122.6,149.43,138.75,171.0,-12.46,32900.0,2024,2024-02
8.0,028300,HLB,,2024-01-31,KOSDAQ,33.73,134.2,116.39,133.83,20.21,67800.0,2024,2024-02
9.0,094480,갤럭시아머니트리,,2024-01-31,KOSDAQ,-17.82,119.35,83.79,16.03,2.55,9410.0,2024,2024-02
10.0,089030,테크윙,,2024-01-31,KOSDAQ,39.13,84.16,85.23,154.07,29.0,15930.0,2024,2024-02
11.0,030520,한글과컴퓨터,,2024-01-31,KOSDAQ,71.34,109.15,85.23,71.34,-4.09,24450.0,2024,2024-02
12.0,051370,인터플렉스,,2024-01-31,KOSDAQ,84.77,105.22,81.03,101.43,-25.69,19660.0,2024,2024-02
13.0,042000,카페24,,2024-01-31,KOSDAQ,-19.82,81.05,77.05,98.67,4.68,22450.0,2024,2024-02
14.0,399720,가온칩스,,2024-01-31,KOSDAQ,6.12,90.88,23.63,207.03,75.45,60700.0,2024,2024-02
15.0,047310,파워로직스,,2024-01-31,KOSDAQ,72.11,75.54,92.62,129.6,-4.36,11480.0,2024,2024-02
16.0,000120,CJ대한통운,,2024-01-31,KOSPI,6.76,78.92,88.61,50.55,-8.39,135800.0,2024,2024-02
17.0,180640,한진칼,,2024-01-31,KOSPI,0.27,71.16,72.17,78.27,-13.42,73000.0,2024,2024-02
18.0,094360,칩스앤미디어,,2024-01-31,KOSDAQ,-18.68,52.35,30.64,229.31,15.06,25900.0,2024,2024-02
19.0,115450,HLB테라퓨틱스,,2024-01-31,KOSDAQ,49.38,83.46,80.78,14.18,17.41,5944.0,2024,2024-02
20.0,067630,HLB생명과학,,2024-01-31,KOSDAQ,37.99,77.33,74.01,42.48,-10.82,15396.0,2024,2024-02
21.0,110990,디아이티,,2024-01-31,KOSDAQ,4.35,26.98,63.82,217.88,20.83,19200.0,2024,2024-02
22.0,403870,HPSP,,2024-01-31,KOSDAQ,2.51,44.3,20.67,215.44,14.35,44950.0,2024,2024-02
23.0,042700,한미반도체,,2024-01-31,KOSPI,-4.86,11.81,21.03,313.09,44.46,58700.0,2024,2024-02
24.0,232140,와이아이케이,,2024-01-31,KOSDAQ,10.33,72.14,25.57,67.43,21.45,5500.0,2024,2024-02
25.0,018290,브이티,,2024-01-31,KOSDAQ,1.72,-4.05,93.02,191.23,0.12,16600.0,2024,2024-02
26.0,041190,우리기술투자,,2024-01-31,KOSDAQ,-5.12,48.3,72.36,16.83,61.7,6110.0,2024,2024-02
27.0,068760,셀트리온제약,,2024-01-31,KOSDAQ,10.74,69.15,20.71,67.83,8.62,95421.0,2024,2024-02
28.0,267260,HD현대일렉트릭,,2024-01-31,KOSPI,24.94,36.93,38.22,156.43,21.13,102700.0,2024,2024-02
29.0,252990,샘씨엔에스,,2024-01-31,KOSDAQ,37.95,65.3,28.05,64.77,-9.0,7670.0,2024,2024-02
30.0,241710,코스메카코리아,,2024-01-31,KOSDAQ,2.62,3.33,31.63,267.36,2.68,37250.0,2024,2024-02
31.0,047920,HLB제약,,2024-01-31,KOSDAQ,20.38,53.61,43.27,53.61,-0.66,18310.0,2024,2024-02
32.0,179900,유티아이,,2024-01-31,KOSDAQ,-1.67,29.43,72.68,48.12,0.71,35400.0,2024,2024-02
33.0,352480,씨앤씨인터내셔널,,2024-01-31,KOSDAQ,9.78,17.5,57.47,135.4,-2.34,68500.0,2024,2024-02
34.0,067160,아프리카TV,,2024-01-31,KOSDAQ,21.61,55.61,42.6,31.11,23.34,104100.0,2024,2024-02
35.0,093320,케이아이엔엑스,,2024-01-31,KOSDAQ,8.22,26.94,62.99,69.92,-14.55,107900.0,2024,2024-02
36.0,054450,텔레칩스,,2024-01-31,KOSDAQ,-20.27,30.79,25.24,109.88,7.16,26550.0,2024,2024-02
37.0,073240,금호타이어,,2024-01-31,KOSPI,9.28,40.07,29.88,85.51,7.13,5890.0,2024,2024-02
38.0,056080,유진로봇,,2024-01-31,KOSDAQ,-9.16,0.2,93.19,65.64,-6.56,10220.0,2024,2024-02
39.0,199800,툴젠,,2024-01-31,KOSDAQ,-30.63,52.19,28.16,-7.94,1.95,48700.0,2024,2024-02
40.0,007660,이수페타시스,,2024-01-31,KOSPI,-6.62,27.02,-28.48,257.64,11.09,26744.0,2024,2024-02
41.0,138040,메리츠금융지주,,2024-01-31,KOSPI,15.91,36.45,39.23,59.49,21.31,68500.0,2024,2024-02
42.0,058970,엠로,,2024-01-31,KOSDAQ,-5.94,17.57,-19.98,252.53,-16.8,64900.0,2024,2024-02
43.0,281740,레이크머티리얼즈,,2024-01-31,KOSDAQ,-11.99,35.37,-24.41,184.36,36.54,15270.0,2024,2024-02
44.0,112040,위메이드,,2024-01-31,KOSDAQ,-15.27,31.46,41.18,32.31,-9.79,51600.0,2024,2024-02
45.0,161390,한국타이어앤테크놀로지,,2024-01-31,KOSPI,13.0,34.29,32.56,58.09,5.65,51300.0,2024,2024-02
