순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,215600,신라젠,,2017-11-30,KOSDAQ,63.71,342.92,784.08,0.0,-15.39,70841.0,2017,2017-12
2.0,068760,셀트리온제약,,2017-11-30,KOSDAQ,81.8,221.46,206.85,185.72,2.48,46033.0,2017,2017-12
3.0,007390,네이처셀,,2017-11-30,KOSDAQ,149.3,161.36,261.6,310.75,33.62,16471.0,2017,2017-12
4.0,028300,에이치엘비,,2017-11-30,KOSDAQ,44.71,167.51,171.56,134.46,7.06,14368.0,2017,2017-12
5.0,200230,텔콘,,2017-11-30,KOSDAQ,97.98,180.97,106.29,198.0,26.27,31814.0,2017,2017-12
6.0,178920,SKC코오롱PI,,2017-11-30,KOSDAQ,53.63,63.14,172.73,340.82,-12.5,54000.0,2017,2017-12
7.0,144510,녹십자랩셀,,2017-11-30,KOSDAQ,119.28,145.76,129.25,150.0,-13.79,58000.0,2017,2017-12
8.0,058820,CMG제약,,2017-11-30,KOSDAQ,124.15,112.1,115.97,214.34,-18.96,7343.0,2017,2017-12
9.0,090460,비에이치,,2017-11-30,KOSDAQ,33.64,37.09,133.6,372.87,-6.51,29200.0,2017,2017-12
10.0,203690,프로스테믹스,,2017-11-30,KOSDAQ,102.89,117.29,129.43,131.32,-15.08,42100.0,2017,2017-12
11.0,051370,인터플렉스,,2017-11-30,KOSDAQ,8.66,39.65,104.84,309.1,-34.12,68000.0,2017,2017-12
12.0,115390,락앤락,,2017-11-30,KOSPI,34.64,85.67,103.84,117.54,-6.52,29394.0,2017,2017-12
13.0,151910,나노스,,2017-11-30,KOSDAQ,6.75,26.29,164.24,164.24,-13.57,2690.0,2017,2017-12
14.0,232140,와이아이케이,,2017-11-30,KOSDAQ,88.36,88.07,83.58,190.78,18.54,6150.0,2017,2017-12
15.0,068270,셀트리온,,2017-11-30,KOSDAQ,15.6,73.85,109.31,105.06,12.69,157252.0,2017,2017-12
16.0,086520,에코프로,,2017-11-30,KOSDAQ,30.07,14.56,123.61,280.1,6.49,4698.0,2017,2017-12
17.0,066970,엘앤에프,,2017-11-30,KOSDAQ,32.15,17.77,121.5,247.56,0.12,39636.0,2017,2017-12
18.0,034230,파라다이스,,2017-11-30,KOSDAQ,26.37,73.97,64.94,89.55,-12.2,25400.0,2017,2017-12
19.0,003670,포스코켐텍,,2017-11-30,KOSDAQ,23.13,4.85,136.19,182.45,15.03,31479.0,2017,2017-12
20.0,069080,웹젠,,2017-11-30,KOSDAQ,8.39,63.17,51.0,107.17,28.67,30350.0,2017,2017-12
21.0,049950,미래컴퍼니,,2017-11-30,KOSDAQ,38.98,13.39,27.83,381.07,12.94,71025.0,2017,2017-12
22.0,035900,JYP Ent.,,2017-11-30,KOSDAQ,3.02,43.98,56.21,133.4,15.06,11950.0,2017,2017-12
23.0,052710,아모텍,,2017-11-30,KOSDAQ,24.27,35.15,62.41,145.31,4.67,31451.0,2017,2017-12
24.0,115450,지트리비앤티,,2017-11-30,KOSDAQ,-1.36,19.23,94.96,101.58,8.14,13889.0,2017,2017-12
25.0,031390,녹십자셀,,2017-11-30,KOSDAQ,8.69,48.1,61.59,77.45,-0.2,48800.0,2017,2017-12
26.0,064760,티씨케이,,2017-11-30,KOSDAQ,30.77,30.27,80.13,123.32,13.24,68000.0,2017,2017-12
27.0,020150,일진머티리얼즈,,2017-11-30,KOSPI,23.1,-2.82,81.44,241.71,-3.53,39700.0,2017,2017-12
28.0,098460,고영,,2017-11-30,KOSDAQ,13.93,43.44,51.12,105.88,-5.71,17500.0,2017,2017-12
29.0,041140,넥슨지티,,2017-11-30,KOSDAQ,16.87,29.68,79.97,81.35,-6.69,14200.0,2017,2017-12
30.0,046890,서울반도체,,2017-11-30,KOSDAQ,10.56,32.24,59.32,107.88,-8.24,30350.0,2017,2017-12
31.0,064240,홈캐스트,,2017-11-30,KOSDAQ,28.89,56.05,77.91,-21.97,-16.38,17400.0,2017,2017-12
32.0,005290,동진쎄미켐,,2017-11-30,KOSDAQ,6.8,17.33,61.76,150.0,0.45,22000.0,2017,2017-12
33.0,089600,나스미디어,,2017-11-30,KOSDAQ,12.54,38.61,52.01,90.21,6.43,53085.0,2017,2017-12
34.0,207940,삼성바이오로직스,,2017-11-30,KOSPI,-10.81,21.03,55.68,122.4,8.32,498172.0,2017,2017-12
35.0,225570,넷게임즈,,2017-11-30,KOSDAQ,-15.74,44.17,41.77,41.43,-19.7,14850.0,2017,2017-12
36.0,035600,KG이니시스,,2017-11-30,KOSDAQ,20.53,45.02,52.3,45.6,3.3,18200.0,2017,2017-12
37.0,191420,테고사이언스,,2017-11-30,KOSDAQ,31.25,19.41,71.28,108.86,3.42,48300.0,2017,2017-12
38.0,128940,한미약품,,2017-11-30,KOSPI,22.76,41.19,48.95,65.12,4.64,499067.0,2017,2017-12
39.0,108320,실리콘웍스,,2017-11-30,KOSDAQ,16.93,19.73,67.2,96.63,0.76,52500.0,2017,2017-12
40.0,038540,텍셀네트컴,,2017-11-30,KOSDAQ,22.01,26.69,52.9,107.83,0.4,10140.0,2017,2017-12
41.0,069620,대웅제약,,2017-11-30,KOSPI,19.82,34.65,40.35,102.68,20.96,136000.0,2017,2017-12
42.0,004000,롯데정밀화학,,2017-11-30,KOSPI,48.32,37.08,40.8,115.52,8.71,59700.0,2017,2017-12
43.0,114090,GKL,,2017-11-30,KOSPI,16.61,41.34,47.07,48.41,-10.41,32650.0,2017,2017-12
44.0,087010,펩트론,,2017-11-30,KOSDAQ,23.47,41.19,40.53,64.85,9.09,27876.0,2017,2017-12
45.0,083790,크리스탈,,2017-11-30,KOSDAQ,38.82,56.3,39.74,20.92,12.56,10652.0,2017,2017-12
46.0,008770,호텔신라,,2017-11-30,KOSPI,8.17,36.83,39.31,68.06,0.24,84700.0,2017,2017-12
47.0,084990,바이로메드,,2017-11-30,KOSDAQ,6.34,26.59,56.35,50.09,3.62,84655.0,2017,2017-12
48.0,074600,원익QnC,,2017-11-30,KOSDAQ,34.33,33.76,34.33,102.75,5.43,15650.0,2017,2017-12
49.0,048530,인트론바이오,,2017-11-30,KOSDAQ,26.09,29.12,61.73,41.58,10.78,20224.0,2017,2017-12
50.0,003410,쌍용양회,,2017-11-30,KOSPI,25.95,52.82,30.36,21.8,-8.59,4470.0,2017,2017-12
51.0,008930,한미사이언스,,2017-11-30,KOSPI,24.18,27.37,54.05,62.17,-0.81,101952.0,2017,2017-12
52.0,004170,신세계,,2017-11-30,KOSPI,25.33,48.7,17.86,59.0,4.53,287000.0,2017,2017-12
53.0,031980,피에스케이,,2017-11-30,KOSDAQ,20.49,10.64,49.45,124.49,-4.81,22927.0,2017,2017-12
54.0,243070,휴온스,,2017-11-30,KOSDAQ,30.55,30.16,48.47,56.07,12.49,45551.0,2017,2017-12
55.0,200130,콜마비앤에이치,,2017-11-30,KOSDAQ,-6.45,17.28,40.53,89.88,2.04,31900.0,2017,2017-12
56.0,016170,로엔,,2017-11-30,KOSDAQ,1.41,34.5,32.19,45.16,4.17,108000.0,2017,2017-12
57.0,095610,테스,,2017-11-30,KOSDAQ,10.27,25.33,34.15,81.43,0.26,38100.0,2017,2017-12
58.0,204320,만도,,2017-11-30,KOSPI,1.23,38.0,28.1,31.94,-6.66,66100.0,2017,2017-12
59.0,060280,큐렉소,,2017-11-30,KOSDAQ,12.44,-12.38,58.39,167.87,-24.81,12665.0,2017,2017-12
60.0,092040,아미코젠,,2017-11-30,KOSDAQ,3.7,52.14,15.88,0.12,3.25,10718.0,2017,2017-12
61.0,010060,OCI,,2017-11-30,KOSPI,7.52,23.6,36.52,65.08,11.93,96551.0,2017,2017-12
62.0,080160,모두투어,,2017-11-30,KOSDAQ,20.24,29.96,18.3,94.13,-13.72,35350.0,2017,2017-12
63.0,214450,파마리서치프로덕트,,2017-11-30,KOSDAQ,28.86,28.86,42.57,42.4,2.26,57600.0,2017,2017-12
64.0,006400,삼성SDI,,2017-11-30,KOSPI,2.91,7.89,28.1,129.69,-3.54,207555.0,2017,2017-12
65.0,182400,에이티젠,,2017-11-30,KOSDAQ,8.44,39.65,18.6,25.38,-1.23,18393.0,2017,2017-12
66.0,000660,SK하이닉스,,2017-11-30,KOSPI,-6.57,11.95,34.74,79.02,-0.39,76800.0,2017,2017-12
67.0,035720,카카오,,2017-11-30,KOSPI,-5.21,10.97,38.16,75.68,0.37,27397.0,2017,2017-12
68.0,051910,LG화학,,2017-11-30,KOSPI,3.47,10.16,38.25,84.33,-2.99,417500.0,2017,2017-12
69.0,063080,게임빌,,2017-11-30,KOSDAQ,14.53,34.26,23.51,35.77,27.31,72500.0,2017,2017-12
70.0,016100,리더스코스메틱,,2017-11-30,KOSDAQ,12.6,47.37,11.7,6.33,-14.05,21000.0,2017,2017-12
71.0,054950,제이브이엠,,2017-11-30,KOSDAQ,8.22,9.56,43.95,67.53,-7.27,32428.0,2017,2017-12
72.0,051900,LG생활건강,,2017-11-30,KOSPI,-0.34,22.19,19.33,49.05,1.36,1173000.0,2017,2017-12
73.0,084110,휴온스글로벌,,2017-11-30,KOSDAQ,21.46,12.57,40.33,47.08,13.25,40580.0,2017,2017-12
74.0,036420,제이콘텐트리,,2017-11-30,KOSDAQ,18.68,27.57,21.45,30.99,10.87,46830.0,2017,2017-12
75.0,095700,제넥신,,2017-11-30,KOSDAQ,35.28,24.92,28.95,35.12,26.08,42054.0,2017,2017-12
76.0,019210,와이지-원,,2017-11-30,KOSDAQ,7.86,13.96,22.27,67.78,0.33,15100.0,2017,2017-12
77.0,082270,젬백스,,2017-11-30,KOSDAQ,19.75,36.62,9.4,18.78,-2.06,14550.0,2017,2017-12
78.0,009150,삼성전기,,2017-11-30,KOSPI,-3.85,-0.99,21.21,115.98,0.0,100000.0,2017,2017-12
79.0,240810,원익IPS,,2017-11-30,KOSDAQ,-4.55,13.82,18.09,62.82,-3.47,34600.0,2017,2017-12
80.0,006280,녹십자,,2017-11-30,KOSPI,1.9,18.46,19.44,46.76,5.12,215000.0,2017,2017-12
81.0,066570,LG전자,,2017-11-30,KOSPI,-1.1,10.43,9.09,100.45,17.78,90000.0,2017,2017-12
82.0,039030,이오테크닉스,,2017-11-30,KOSDAQ,5.39,32.69,7.88,20.5,13.78,95800.0,2017,2017-12
83.0,005250,녹십자홀딩스,,2017-11-30,KOSPI,3.57,16.15,10.42,74.22,0.13,39200.0,2017,2017-12
84.0,084370,유진테크,,2017-11-30,KOSDAQ,3.77,19.57,16.4,45.21,-4.09,22000.0,2017,2017-12
85.0,018880,한온시스템,,2017-11-30,KOSPI,1.54,14.29,27.55,35.25,5.3,12270.0,2017,2017-12
86.0,006120,SK케미칼,,2017-11-30,KOSPI,13.94,23.1,17.43,36.47,0.0,52000.0,2017,2017-12
87.0,011790,SKC,,2017-11-30,KOSPI,4.03,12.06,30.65,36.47,13.66,41350.0,2017,2017-12
88.0,041510,에스엠,,2017-11-30,KOSDAQ,3.91,17.12,21.44,38.48,0.43,34550.0,2017,2017-12
89.0,005935,삼성전자우,,2017-11-30,KOSPI,-6.43,11.19,19.84,54.57,-0.29,41920.0,2017,2017-12
90.0,000060,메리츠화재,,2017-11-30,KOSPI,0.0,1.58,36.7,55.76,-8.56,25700.0,2017,2017-12
91.0,036570,엔씨소프트,,2017-11-30,KOSPI,2.34,13.52,15.32,60.48,2.52,436500.0,2017,2017-12
92.0,058470,리노공업,,2017-11-30,KOSDAQ,10.16,11.91,31.33,34.46,1.95,11293.0,2017,2017-12
93.0,112040,위메이드,,2017-11-30,KOSDAQ,1.09,12.46,9.46,75.77,36.22,18691.0,2017,2017-12
94.0,022100,포스코 ICT,,2017-11-30,KOSDAQ,14.51,21.6,10.88,47.44,3.73,8050.0,2017,2017-12
95.0,071840,롯데하이마트,,2017-11-30,KOSPI,2.02,10.53,16.31,65.25,-8.86,75600.0,2017,2017-12
96.0,139480,이마트,,2017-11-30,KOSPI,22.1,22.1,12.55,45.48,-0.91,273500.0,2017,2017-12
97.0,051905,LG생활건강우,,2017-11-30,KOSPI,7.18,17.0,13.96,40.82,-0.57,702000.0,2017,2017-12
98.0,040350,큐로컴,,2017-11-30,KOSDAQ,15.03,23.08,17.12,16.28,-13.07,7086.0,2017,2017-12
99.0,018260,삼성에스디에스,,2017-11-30,KOSPI,-9.18,12.24,15.34,39.26,6.38,188000.0,2017,2017-12
100.0,161890,한국콜마,,2017-11-30,KOSPI,4.35,27.25,1.17,28.19,-5.09,86400.0,2017,2017-12
101.0,078340,컴투스,,2017-11-30,KOSDAQ,-5.62,15.5,6.69,49.17,8.1,125900.0,2017,2017-12
102.0,060250,NHN한국사이버결제,,2017-11-30,KOSDAQ,3.12,6.45,31.99,28.1,1.37,9081.0,2017,2017-12
103.0,028050,삼성엔지니어링,,2017-11-30,KOSPI,7.38,22.43,3.97,38.19,-5.34,13100.0,2017,2017-12
104.0,102710,이엔에프테크놀로지,,2017-11-30,KOSDAQ,-8.62,10.42,29.02,7.56,3.61,24900.0,2017,2017-12
105.0,033290,코웰패션,,2017-11-30,KOSDAQ,1.97,-13.28,40.61,84.0,4.46,4394.0,2017,2017-12
106.0,192400,쿠쿠전자,,2017-11-30,KOSPI,9.63,23.13,9.27,22.68,0.0,25500.0,2017,2017-12
107.0,096770,SK이노베이션,,2017-11-30,KOSPI,0.73,9.55,22.19,35.41,-0.97,203186.0,2017,2017-12
108.0,130960,CJ E&M,,2017-11-30,KOSDAQ,1.78,13.16,9.41,52.48,13.6,86000.0,2017,2017-12
109.0,005930,삼성전자,,2017-11-30,KOSPI,-7.77,9.67,13.65,45.48,0.31,50800.0,2017,2017-12
110.0,168330,내츄럴엔도텍,,2017-11-30,KOSDAQ,0.62,-23.91,71.93,42.44,-4.9,49000.0,2017,2017-12
111.0,041830,인바디,,2017-11-30,KOSDAQ,23.54,14.13,20.23,39.07,11.54,35950.0,2017,2017-12
112.0,120110,코오롱인더,,2017-11-30,KOSPI,9.91,16.36,18.01,19.03,6.97,83200.0,2017,2017-12
113.0,003550,LG,,2017-11-30,KOSPI,5.81,8.33,12.34,61.06,0.0,85964.0,2017,2017-12
114.0,078160,메디포스트,,2017-11-30,KOSDAQ,-12.09,-5.61,24.71,62.2,36.36,38063.0,2017,2017-12
115.0,080420,모다이노칩,,2017-11-30,KOSDAQ,-8.16,0.45,26.26,33.93,-4.44,5625.0,2017,2017-12
116.0,071050,한국금융지주,,2017-11-30,KOSPI,7.74,3.81,11.44,70.29,1.17,68200.0,2017,2017-12
117.0,030190,NICE평가정보,,2017-11-30,KOSDAQ,7.13,13.23,10.23,34.71,-5.13,9160.0,2017,2017-12
118.0,010120,LS산전,,2017-11-30,KOSPI,2.17,5.15,11.68,57.33,6.37,61200.0,2017,2017-12
119.0,011070,LG이노텍,,2017-11-30,KOSPI,-6.4,-12.74,20.15,98.52,-10.56,161000.0,2017,2017-12
120.0,214320,이노션,,2017-11-30,KOSPI,1.3,8.51,18.42,25.08,-5.91,38900.0,2017,2017-12
121.0,024110,기업은행,,2017-11-30,KOSPI,3.58,6.35,23.26,21.84,3.46,15900.0,2017,2017-12
122.0,105560,KB금융,,2017-11-30,KOSPI,2.57,8.12,11.75,42.28,5.84,59900.0,2017,2017-12
123.0,214370,케어젠,,2017-11-30,KOSDAQ,9.41,17.6,10.47,8.97,6.86,12832.0,2017,2017-12
124.0,085660,차바이오텍,,2017-11-30,KOSDAQ,8.39,13.15,12.7,16.87,58.45,13108.0,2017,2017-12
125.0,005380,현대차,,2017-11-30,KOSPI,2.17,17.08,0.92,23.68,-5.17,164500.0,2017,2017-12
126.0,051915,LG화학우,,2017-11-30,KOSPI,-3.85,-5.13,22.6,51.67,-0.2,249500.0,2017,2017-12
127.0,003240,태광산업,,2017-11-30,KOSPI,11.22,4.27,15.36,43.23,3.78,1269000.0,2017,2017-12
128.0,035760,CJ오쇼핑,,2017-11-30,KOSDAQ,13.55,4.95,17.16,36.2,2.85,224600.0,2017,2017-12
129.0,011780,금호석유,,2017-11-30,KOSPI,28.82,13.45,14.32,22.47,11.3,89400.0,2017,2017-12
130.0,010140,삼성중공업,,2017-11-30,KOSPI,1.27,11.68,-2.85,43.97,-38.66,9954.0,2017,2017-12
131.0,034730,SK,,2017-11-30,KOSPI,0.86,9.16,6.76,26.13,-3.08,292000.0,2017,2017-12
132.0,237880,클리오,,2017-11-30,KOSDAQ,16.08,17.11,0.0,24.06,-7.43,39700.0,2017,2017-12
133.0,086790,하나금융지주,,2017-11-30,KOSPI,-1.04,-3.16,15.59,47.59,4.95,47450.0,2017,2017-12
134.0,228850,레이언스,,2017-11-30,KOSDAQ,4.19,10.56,7.57,16.37,-7.04,19900.0,2017,2017-12
135.0,032830,삼성생명,,2017-11-30,KOSPI,-5.19,10.82,4.92,12.28,-2.73,128000.0,2017,2017-12
136.0,030000,제일기획,,2017-11-30,KOSPI,-3.37,5.79,4.69,34.45,5.47,20100.0,2017,2017-12
137.0,115960,연우,,2017-11-30,KOSDAQ,2.35,24.14,-4.81,-11.4,-7.81,32650.0,2017,2017-12
138.0,042670,두산인프라코어,,2017-11-30,KOSPI,-4.11,6.08,11.42,13.69,-2.14,7515.0,2017,2017-12
139.0,006800,미래에셋대우,,2017-11-30,KOSPI,0.98,0.98,7.9,47.49,-10.33,9976.0,2017,2017-12
140.0,012330,현대모비스,,2017-11-30,KOSPI,2.63,15.89,-0.36,9.84,-3.84,273500.0,2017,2017-12
141.0,010950,S-Oil,,2017-11-30,KOSPI,-7.0,-4.78,15.46,42.26,-2.09,119500.0,2017,2017-12
142.0,005490,POSCO,,2017-11-30,KOSPI,2.92,-2.47,18.79,34.27,-0.75,335000.0,2017,2017-12
143.0,013030,하이록코리아,,2017-11-30,KOSDAQ,-0.61,11.85,2.51,8.87,-8.35,24550.0,2017,2017-12
144.0,003800,에이스침대,,2017-11-30,KOSDAQ,-0.75,5.44,8.0,20.13,4.99,37240.0,2017,2017-12
145.0,065620,제낙스,,2017-11-30,KOSDAQ,7.14,5.82,14.94,8.89,10.67,150000.0,2017,2017-12
146.0,006730,서부T&D,,2017-11-30,KOSDAQ,14.63,22.94,-6.04,-0.96,5.37,9593.0,2017,2017-12
147.0,004370,농심,,2017-11-30,KOSPI,5.18,9.92,5.33,12.29,-3.15,365500.0,2017,2017-12
148.0,181710,NHN엔터테인먼트,,2017-11-30,KOSPI,-1.31,5.62,-4.38,44.81,1.03,35315.0,2017,2017-12
149.0,119610,인터로조,,2017-11-30,KOSDAQ,1.46,12.57,2.28,-1.3,4.09,24361.0,2017,2017-12
150.0,033780,KT&G,,2017-11-30,KOSPI,15.09,6.55,9.91,16.19,-5.33,122000.0,2017,2017-12
151.0,192080,더블유게임즈,,2017-11-30,KOSDAQ,3.12,-0.94,-3.64,66.61,-2.27,44797.0,2017,2017-12
152.0,097950,CJ제일제당,,2017-11-30,KOSPI,9.56,10.62,5.11,4.43,-8.73,401000.0,2017,2017-12
153.0,025770,한국정보통신,,2017-11-30,KOSDAQ,12.97,7.73,7.73,10.4,8.97,11150.0,2017,2017-12
154.0,041960,코미팜,,2017-11-30,KOSDAQ,-3.25,5.29,4.72,10.85,-1.41,30676.0,2017,2017-12
