순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,323280,태성,,2024-09-30,KOSDAQ,44.15,137.53,533.27,818.75,5.53,25964.0,2024,2024-10
2.0,257720,실리콘투,,2024-09-30,KOSDAQ,19.69,-1.7,292.19,394.12,-17.32,46200.0,2024,2024-10
3.0,310210,보로노이,,2024-09-30,KOSDAQ,12.01,98.57,170.95,81.65,14.02,97000.0,2024,2024-10
4.0,337930,브랜드엑스코퍼레이션,,2024-09-30,KOSDAQ,9.89,78.99,159.17,168.39,-32.88,12440.0,2024,2024-10
5.0,220100,퓨쳐켐,,2024-09-30,KOSDAQ,10.66,76.13,161.88,110.77,-12.59,27000.0,2024,2024-10
6.0,051980,중앙첨단소재,,2024-09-30,KOSDAQ,-15.77,-12.85,101.0,552.8,15.74,10040.0,2024,2024-10
7.0,241710,코스메카코리아,,2024-09-30,KOSDAQ,17.24,8.64,163.04,236.26,-13.29,91800.0,2024,2024-10
8.0,036560,영풍정밀,,2024-09-30,KOSDAQ,174.7,117.73,108.92,76.31,-23.72,25300.0,2024,2024-10
9.0,304360,에스바이오메딕스,,2024-09-30,KOSDAQ,12.99,-12.04,193.09,212.27,-14.85,34350.0,2024,2024-10
10.0,267260,HD현대일렉트릭,,2024-09-30,KOSPI,7.86,6.29,83.67,394.74,-0.61,329500.0,2024,2024-10
11.0,000100,유한양행,,2024-09-30,KOSPI,1.13,76.27,85.92,96.56,-2.73,142600.0,2024,2024-10
12.0,053030,바이넥스,,2024-09-30,KOSDAQ,7.19,65.66,58.4,203.33,-17.48,24600.0,2024,2024-10
13.0,314930,바이오다인,,2024-09-30,KOSDAQ,39.73,47.24,132.82,69.81,-3.28,21350.0,2024,2024-10
14.0,082270,젬백스,,2024-09-30,KOSDAQ,89.45,89.64,67.74,62.23,-30.31,19760.0,2024,2024-10
15.0,003230,삼양식품,,2024-09-30,KOSPI,9.81,-18.83,157.96,168.81,-4.24,543000.0,2024,2024-10
16.0,107640,한중엔시에스,,2024-09-30,KOSDAQ,3.16,30.58,49.29,149.61,-16.24,47400.0,2024,2024-10
17.0,232140,와이씨,,2024-09-30,KOSDAQ,-6.31,-24.12,79.97,253.21,-5.75,13210.0,2024,2024-10
18.0,012450,한화에어로스페이스,,2024-09-30,KOSPI,-1.0,15.07,40.39,174.48,23.91,292457.0,2024,2024-10
19.0,064350,현대로템,,2024-09-30,KOSPI,-0.74,31.37,45.65,93.15,16.42,53600.0,2024,2024-10
20.0,028300,HLB,,2024-09-30,KOSDAQ,-4.57,46.5,-18.54,185.67,-22.99,85700.0,2024,2024-10
21.0,089030,테크윙,,2024-09-30,KOSDAQ,-9.04,-41.61,7.66,452.67,19.73,37250.0,2024,2024-10
22.0,259960,크래프톤,,2024-09-30,KOSPI,4.74,21.67,38.66,127.42,-3.36,342500.0,2024,2024-10
23.0,334970,프레스티지바이오로직스,,2024-09-30,KOSDAQ,-1.16,49.12,28.37,27.55,13.95,5950.0,2024,2024-10
24.0,018290,브이티,,2024-09-30,KOSDAQ,14.38,5.96,86.74,66.5,0.59,33800.0,2024,2024-10
25.0,009540,HD한국조선해양,,2024-09-30,KOSPI,-1.93,18.2,58.53,69.1,-2.29,187700.0,2024,2024-10
