순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,078070,유비쿼스홀딩스,,2019-06-28,KOSDAQ,35.34,191.64,490.23,777.09,-28.7,47100.0,2019,2019-07
2.0,078130,국일제지,,2019-06-28,KOSDAQ,0.27,263.55,211.39,187.16,47.4,3690.0,2019,2019-07
3.0,032500,케이엠더블유,,2019-06-28,KOSDAQ,7.29,172.4,273.7,246.6,33.7,41200.0,2019,2019-07
4.0,138080,오이솔루션,,2019-06-28,KOSDAQ,-5.34,109.86,212.94,432.03,25.0,41605.0,2019,2019-07
5.0,048410,현대바이오,,2019-06-28,KOSDAQ,1.71,101.03,227.58,211.94,-27.0,8363.0,2019,2019-07
6.0,214150,클래시스,,2019-06-28,KOSDAQ,0.83,115.17,198.65,177.27,16.4,12200.0,2019,2019-07
7.0,033640,네패스,,2019-06-28,KOSDAQ,24.9,103.81,227.22,103.81,-5.3,32100.0,2019,2019-07
8.0,230360,에코마케팅,,2019-06-28,KOSDAQ,-13.22,57.64,216.67,238.97,-23.8,18050.0,2019,2019-07
9.0,036540,SFA반도체,,2019-06-28,KOSDAQ,9.75,110.65,140.07,70.5,-22.1,3265.0,2019,2019-07
10.0,061970,엘비세미콘,,2019-06-28,KOSDAQ,20.4,43.88,196.21,202.5,-17.6,12100.0,2019,2019-07
11.0,052400,코나아이,,2019-06-28,KOSDAQ,39.44,104.09,114.83,90.25,-25.4,44900.0,2019,2019-07
12.0,239610,에이치엘사이언스,,2019-06-28,KOSDAQ,-13.16,45.74,134.34,219.62,-11.2,96342.0,2019,2019-07
13.0,131970,테스나,,2019-06-28,KOSDAQ,12.42,55.04,161.36,100.79,-16.3,25511.0,2019,2019-07
14.0,088800,에이스테크,,2019-06-28,KOSDAQ,-4.04,69.83,109.81,137.0,-7.3,29189.0,2019,2019-07
15.0,215000,골프존,,2019-06-28,KOSDAQ,23.35,76.94,117.94,71.53,-2.5,72900.0,2019,2019-07
16.0,097520,엠씨넥스,,2019-06-28,KOSDAQ,35.61,41.28,122.01,187.5,-27.1,28750.0,2019,2019-07
17.0,123860,아나패스,,2019-06-28,KOSDAQ,20.61,70.0,92.45,118.35,-17.1,35700.0,2019,2019-07
18.0,091700,파트론,,2019-06-28,KOSDAQ,7.25,33.46,116.99,150.0,-18.9,17750.0,2019,2019-07
19.0,047310,파워로직스,,2019-06-28,KOSDAQ,19.63,30.35,106.95,192.41,-22.1,13100.0,2019,2019-07
20.0,060250,NHN한국사이버결제,,2019-06-28,KOSDAQ,41.73,52.02,61.8,54.14,-0.8,10810.0,2019,2019-07
21.0,178320,서진시스템,,2019-06-28,KOSDAQ,3.21,41.99,48.12,78.47,-1.0,12866.0,2019,2019-07
22.0,007700,F&F,,2019-06-28,KOSPI,12.74,10.92,123.22,9.56,-22.3,44700.0,2019,2019-07
23.0,033290,코웰패션,,2019-06-28,KOSDAQ,8.04,40.99,61.32,38.21,-14.9,6532.0,2019,2019-07
24.0,029960,코엔텍,,2019-06-28,KOSDAQ,6.82,25.0,53.8,118.81,0.4,11750.0,2019,2019-07
25.0,041190,우리기술투자,,2019-06-28,KOSDAQ,2.95,38.51,54.83,40.21,-26.8,4010.0,2019,2019-07
26.0,255440,야스,,2019-06-28,KOSDAQ,38.08,27.44,80.13,42.28,-14.4,28100.0,2019,2019-07
27.0,030190,NICE평가정보,,2019-06-28,KOSDAQ,16.9,33.46,54.79,54.09,-8.0,16950.0,2019,2019-07
28.0,950110,SBI핀테크솔루션즈,,2019-06-28,KOSDAQ,27.66,37.93,10.43,153.52,-23.6,18000.0,2019,2019-07
29.0,048260,오스템임플란트,,2019-06-28,KOSDAQ,4.76,38.45,40.0,47.15,-8.0,635100.0,2019,2019-07
30.0,119860,다나와,,2019-06-28,KOSDAQ,-3.41,12.33,66.67,57.89,-13.5,25500.0,2019,2019-07
31.0,096530,씨젠,,2019-06-28,KOSDAQ,-9.74,20.55,65.0,-5.38,-15.7,13268.0,2019,2019-07
32.0,081660,휠라코리아,,2019-06-28,KOSPI,-1.67,-1.67,43.36,127.93,-12.0,76700.0,2019,2019-07
33.0,067160,아프리카TV,,2019-06-28,KOSDAQ,-5.82,12.43,56.09,31.69,-5.4,61500.0,2019,2019-07
34.0,053800,안랩,,2019-06-28,KOSDAQ,1.75,22.37,37.93,25.49,-15.0,64000.0,2019,2019-07
35.0,000270,기아차,,2019-06-28,KOSPI,11.82,24.47,30.56,42.63,-0.6,44000.0,2019,2019-07
36.0,086280,현대글로비스,,2019-06-28,KOSPI,-0.92,25.29,24.81,39.39,-4.3,80531.0,2019,2019-07
37.0,030000,제일기획,,2019-06-28,KOSPI,11.36,21.49,30.67,42.37,-8.2,29400.0,2019,2019-07
38.0,071050,한국금융지주,,2019-06-28,KOSPI,11.46,29.95,35.63,-4.04,-7.7,80700.0,2019,2019-07
39.0,012510,더존비즈온,,2019-06-28,KOSPI,-5.18,33.48,19.85,0.32,2.9,62200.0,2019,2019-07
40.0,035720,카카오,,2019-06-28,KOSPI,5.62,27.05,27.67,14.85,-3.4,26394.0,2019,2019-07
41.0,013120,동원개발,,2019-06-28,KOSDAQ,10.4,21.89,28.75,32.05,-6.2,5150.0,2019,2019-07
42.0,180640,한진칼,,2019-06-28,KOSPI,-29.66,16.73,0.67,77.51,-13.7,30000.0,2019,2019-07
43.0,122990,와이솔,,2019-06-28,KOSDAQ,7.08,19.24,22.33,35.97,-9.0,18900.0,2019,2019-07
44.0,011210,현대위아,,2019-06-28,KOSPI,24.11,20.12,34.21,19.39,-10.8,48650.0,2019,2019-07
45.0,272290,이녹스첨단소재,,2019-06-28,KOSDAQ,8.5,16.52,42.18,-3.67,-0.9,25340.0,2019,2019-07
46.0,237880,클리오,,2019-06-28,KOSDAQ,16.58,15.06,53.29,-22.14,-15.1,22150.0,2019,2019-07
47.0,003800,에이스침대,,2019-06-28,KOSDAQ,4.72,17.98,37.39,-7.35,-3.1,32150.0,2019,2019-07
48.0,000210,대림산업,,2019-06-28,KOSPI,11.11,19.3,12.2,50.33,-8.3,103916.0,2019,2019-07
49.0,038540,상상인,,2019-06-28,KOSDAQ,-1.1,18.78,25.77,5.89,1.3,18658.0,2019,2019-07
50.0,089600,나스미디어,,2019-06-28,KOSDAQ,-2.86,19.78,37.5,-31.97,-21.3,29613.0,2019,2019-07
51.0,088980,맥쿼리인프라,,2019-06-28,KOSPI,-1.25,10.79,27.02,31.7,-1.3,11752.0,2019,2019-07
52.0,008560,메리츠종금증권,,2019-06-28,KOSPI,14.04,9.72,25.23,50.99,-5.4,5360.0,2019,2019-07
53.0,039840,디오,,2019-06-28,KOSDAQ,11.97,7.53,41.57,12.9,0.1,40700.0,2019,2019-07
54.0,016360,삼성증권,,2019-06-28,KOSPI,10.61,17.42,24.13,12.52,-6.4,39100.0,2019,2019-07
55.0,192440,슈피겐코리아,,2019-06-28,KOSDAQ,-12.63,2.52,24.28,43.33,-10.3,65000.0,2019,2019-07
56.0,214450,파마리서치프로덕트,,2019-06-28,KOSDAQ,-15.35,10.26,24.52,8.97,-15.5,41900.0,2019,2019-07
57.0,004000,롯데정밀화학,,2019-06-28,KOSPI,5.18,19.73,28.62,-18.77,-7.7,52800.0,2019,2019-07
58.0,005380,현대차,,2019-06-28,KOSPI,4.09,17.15,18.14,11.55,-9.6,140000.0,2019,2019-07
59.0,043150,바텍,,2019-06-28,KOSDAQ,12.52,17.43,31.02,-15.52,-11.5,28300.0,2019,2019-07
60.0,241560,두산밥캣,,2019-06-28,KOSPI,8.01,17.8,15.56,13.75,-1.4,36400.0,2019,2019-07
61.0,012330,현대모비스,,2019-06-28,KOSPI,8.53,12.95,23.95,11.08,2.3,235500.0,2019,2019-07
62.0,000080,하이트진로,,2019-06-28,KOSPI,1.75,10.0,22.59,3.56,4.7,20350.0,2019,2019-07
63.0,263750,펄어비스,,2019-06-28,KOSDAQ,7.38,26.37,2.12,-5.64,-19.2,42460.0,2019,2019-07
64.0,108320,실리콘웍스,,2019-06-28,KOSDAQ,0.23,1.89,28.12,19.25,-11.4,43050.0,2019,2019-07
65.0,006800,미래에셋대우,,2019-06-28,KOSPI,9.65,11.59,25.27,-4.0,-7.8,8144.0,2019,2019-07
66.0,004800,효성,,2019-06-28,KOSPI,-2.81,-3.84,45.2,-8.45,12.5,55926.0,2019,2019-07
67.0,066570,LG전자,,2019-06-28,KOSPI,0.89,5.59,27.29,-4.46,-17.7,79300.0,2019,2019-07
68.0,023890,한국아트라스비엑스,,2019-06-28,KOSDAQ,-6.72,-0.48,20.19,29.8,-12.0,62500.0,2019,2019-07
69.0,138040,메리츠금융지주,,2019-06-28,KOSPI,4.27,3.17,26.84,9.33,-4.8,14650.0,2019,2019-07
70.0,005385,현대차우,,2019-06-28,KOSPI,0.89,14.31,12.68,-3.89,-7.0,79100.0,2019,2019-07
71.0,044340,위닉스,,2019-06-28,KOSDAQ,2.91,-21.67,57.73,28.21,-13.9,22950.0,2019,2019-07
72.0,005290,동진쎄미켐,,2019-06-28,KOSDAQ,-14.1,-2.43,37.48,-17.96,35.8,10050.0,2019,2019-07
73.0,005387,현대차2우B,,2019-06-28,KOSPI,0.7,13.11,12.08,-4.96,-4.5,86300.0,2019,2019-07
74.0,000100,유한양행,,2019-06-28,KOSPI,-1.21,1.87,19.56,17.48,-11.5,39248.0,2019,2019-07
75.0,042660,대우조선해양,,2019-06-28,KOSPI,9.73,16.99,-4.25,21.11,-10.2,29051.0,2019,2019-07
76.0,029780,삼성카드,,2019-06-28,KOSPI,3.8,11.05,10.56,-0.26,-5.0,38200.0,2019,2019-07
