순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,253840,수젠텍,,2020-05-29,KOSDAQ,37.34,342.96,450.79,245.6,-20.7,31450.0,2020,2020-06
2.0,196170,알테오젠,,2020-05-29,KOSDAQ,156.58,179.41,384.36,465.38,10.3,67224.0,2020,2020-06
3.0,290650,엘앤씨바이오,,2020-05-29,KOSDAQ,65.18,137.98,436.25,395.91,-12.1,38433.0,2020,2020-06
4.0,096530,씨젠,,2020-05-29,KOSDAQ,25.84,220.27,315.28,299.66,-3.5,58750.0,2020,2020-06
5.0,019170,신풍제약,,2020-05-29,KOSPI,29.94,194.84,228.79,214.04,39.2,21700.0,2020,2020-06
6.0,005690,파미셀,,2020-05-29,KOSPI,26.84,211.37,214.21,164.25,-23.7,24100.0,2020,2020-06
7.0,245620,EDGC,,2020-05-29,KOSDAQ,6.5,168.17,195.34,113.45,-19.7,6967.0,2020,2020-06
8.0,101490,에스앤에스텍,,2020-05-29,KOSDAQ,30.79,56.57,204.78,370.79,37.0,27400.0,2020,2020-06
9.0,108230,톱텍,,2020-05-29,KOSDAQ,12.96,136.92,142.39,161.02,-17.5,23100.0,2020,2020-06
10.0,068760,셀트리온제약,,2020-05-29,KOSDAQ,29.89,129.84,171.55,88.37,38.4,74197.0,2020,2020-06
11.0,060250,NHN한국사이버결제,,2020-05-29,KOSDAQ,36.35,77.15,171.65,296.24,-6.4,30221.0,2020,2020-06
12.0,131370,알서포트,,2020-05-29,KOSDAQ,6.43,84.4,157.09,86.48,12.7,6620.0,2020,2020-06
13.0,206640,바디텍메드,,2020-05-29,KOSDAQ,-4.55,85.29,130.41,107.04,-21.3,22050.0,2020,2020-06
14.0,032620,유비케어,,2020-05-29,KOSDAQ,51.39,124.51,93.61,97.82,-9.2,10900.0,2020,2020-06
15.0,003000,부광약품,,2020-05-29,KOSPI,1.15,110.36,89.04,49.59,28.4,22050.0,2020,2020-06
16.0,016380,KG동부제철,,2020-05-29,KOSPI,36.52,124.61,113.9,-43.73,-25.2,15700.0,2020,2020-06
17.0,102940,코오롱생명과학,,2020-05-29,KOSDAQ,0.54,101.35,90.05,70.87,-10.3,37250.0,2020,2020-06
18.0,017890,한국알콜,,2020-05-29,KOSDAQ,5.06,55.87,130.88,72.92,-9.6,16600.0,2020,2020-06
19.0,078600,대주전자재료,,2020-05-29,KOSDAQ,60.96,79.17,101.34,109.03,14.5,30100.0,2020,2020-06
