순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,008930,한미사이언스,,2015-09-30,KOSPI,-13.13,4.9,305.24,816.31,-5.39,114667.0,2015,2015-10
2.0,138690,엘아이에스,,2015-09-30,KOSDAQ,24.11,74.19,159.33,427.35,-13.38,96606.0,2015,2015-10
3.0,053300,한국정보인증,,2015-09-30,KOSDAQ,59.66,89.03,64.6,350.96,-27.69,17759.0,2015,2015-10
4.0,063170,서울옥션,,2015-09-30,KOSDAQ,-4.59,12.92,119.6,445.57,-12.59,21850.0,2015,2015-10
5.0,014820,동원시스템즈,,2015-09-30,KOSPI,-6.07,9.51,141.4,301.79,-11.47,89800.0,2015,2015-10
6.0,008290,원풍물산,,2015-09-30,KOSDAQ,17.72,0.98,151.18,322.06,-10.1,10100.0,2015,2015-10
7.0,114570,지스마트글로벌,,2015-09-30,KOSDAQ,20.94,-6.08,119.26,390.39,-2.21,58803.0,2015,2015-10
8.0,041590,젬백스테크놀러지,,2015-09-30,KOSDAQ,13.09,-22.68,148.98,370.86,-17.44,36346.0,2015,2015-10
9.0,033290,코웰패션,,2015-09-30,KOSDAQ,1.52,22.74,123.9,219.38,-8.03,2801.0,2015,2015-10
10.0,102940,코오롱생명과학,,2015-09-30,KOSDAQ,-15.48,-23.85,201.82,185.71,-2.41,107650.0,2015,2015-10
11.0,027050,코리아나,,2015-09-30,KOSDAQ,16.21,-1.67,136.33,289.92,-28.23,14700.0,2015,2015-10
12.0,030190,NICE평가정보,,2015-09-30,KOSDAQ,-10.32,28.57,96.26,201.44,-5.16,12600.0,2015,2015-10
13.0,027410,BGF리테일,,2015-09-30,KOSPI,0.25,26.25,78.76,218.12,-15.84,52063.0,2015,2015-10
14.0,025770,한국정보통신,,2015-09-30,KOSDAQ,10.09,43.8,103.18,72.56,-25.07,18550.0,2015,2015-10
15.0,007070,GS리테일,,2015-09-30,KOSPI,-8.68,30.62,82.64,134.17,-5.57,52172.0,2015,2015-10
16.0,032190,다우데이타,,2015-09-30,KOSDAQ,21.75,6.16,72.4,276.75,-8.82,21550.0,2015,2015-10
17.0,067080,대화제약,,2015-09-30,KOSDAQ,-3.65,-30.34,136.18,233.91,0.0,29050.0,2015,2015-10
18.0,089600,나스미디어,,2015-09-30,KOSDAQ,-15.67,11.28,82.16,171.56,-11.83,44894.0,2015,2015-10
19.0,048530,인트론바이오,,2015-09-30,KOSDAQ,-2.32,-10.96,112.52,197.53,-12.0,24234.0,2015,2015-10
20.0,051500,CJ프레시웨이,,2015-09-30,KOSDAQ,-13.11,44.55,56.4,89.81,-5.75,78200.0,2015,2015-10
21.0,108230,톱텍,,2015-09-30,KOSDAQ,-9.85,48.41,46.71,99.98,31.25,12579.0,2015,2015-10
22.0,128940,한미약품,,2015-09-30,KOSPI,-14.6,-20.45,64.02,325.57,39.17,299118.0,2015,2015-10
23.0,007310,오뚜기,,2015-09-30,KOSPI,-0.29,30.86,74.04,68.4,0.96,1039000.0,2015,2015-10
24.0,043150,바텍,,2015-09-30,KOSDAQ,8.3,34.54,69.48,56.6,-0.51,39150.0,2015,2015-10
25.0,036800,나이스정보통신,,2015-09-30,KOSDAQ,1.83,32.34,65.98,64.44,-3.27,44400.0,2015,2015-10
26.0,102710,이엔에프테크놀로지,,2015-09-30,KOSDAQ,-1.88,10.32,54.44,177.26,-14.63,20850.0,2015,2015-10
27.0,028300,에이치엘비,,2015-09-30,KOSDAQ,13.66,-34.52,81.06,303.46,-4.86,10268.0,2015,2015-10
28.0,023590,다우기술,,2015-09-30,KOSPI,-2.34,5.42,68.79,157.27,-14.9,29200.0,2015,2015-10
29.0,015710,코콤,,2015-09-30,KOSDAQ,6.62,34.17,5.92,203.77,-12.11,16100.0,2015,2015-10
30.0,036420,제이콘텐트리,,2015-09-30,KOSDAQ,-9.0,33.67,57.18,56.91,1.86,46210.0,2015,2015-10
31.0,039840,디오,,2015-09-30,KOSDAQ,-9.19,1.5,65.98,162.99,40.25,20250.0,2015,2015-10
32.0,068240,다원시스,,2015-09-30,KOSDAQ,2.01,12.13,49.58,168.67,-16.1,21359.0,2015,2015-10
33.0,130960,CJ E&M,,2015-09-30,KOSDAQ,10.53,16.6,67.52,113.82,-8.43,91300.0,2015,2015-10
34.0,041960,코미팜,,2015-09-30,KOSDAQ,22.72,-12.74,112.48,128.37,16.13,18144.0,2015,2015-10
35.0,105630,한세실업,,2015-09-30,KOSPI,-12.1,44.69,32.06,49.59,1.81,55200.0,2015,2015-10
36.0,009240,한샘,,2015-09-30,KOSPI,-10.36,1.6,54.74,149.34,-18.21,285500.0,2015,2015-10
37.0,016170,로엔,,2015-09-30,KOSDAQ,-16.32,-0.62,73.35,104.08,-2.25,80000.0,2015,2015-10
38.0,086980,쇼박스,,2015-09-30,KOSDAQ,10.85,0.36,63.71,151.26,-16.63,8480.0,2015,2015-10
39.0,119610,인터로조,,2015-09-30,KOSDAQ,-7.03,6.31,74.36,69.96,0.55,23720.0,2015,2015-10
40.0,052400,코나아이,,2015-09-30,KOSDAQ,3.17,33.03,44.41,45.96,-16.51,87800.0,2015,2015-10
41.0,114120,크루셜텍,,2015-09-30,KOSDAQ,0.63,46.53,33.07,4.95,-11.32,797476.0,2015,2015-10
42.0,004370,농심,,2015-09-30,KOSPI,-0.54,25.99,50.31,34.56,0.82,366000.0,2015,2015-10
43.0,035080,인터파크홀딩스,,2015-09-30,KOSDAQ,-4.14,36.51,40.42,5.81,-8.24,63750.0,2015,2015-10
44.0,069080,웹젠,,2015-09-30,KOSDAQ,2.4,-0.16,13.7,220.46,1.88,31950.0,2015,2015-10
45.0,039130,하나투어,,2015-09-30,KOSPI,-7.94,13.73,29.46,110.45,-13.1,141642.0,2015,2015-10
46.0,005610,삼립식품,,2015-09-30,KOSPI,-13.66,17.47,10.88,130.66,-10.76,316000.0,2015,2015-10
47.0,025980,에머슨퍼시픽,,2015-09-30,KOSDAQ,-17.82,-0.67,26.87,154.27,51.26,5950.0,2015,2015-10
48.0,192820,코스맥스,,2015-09-30,KOSPI,-1.62,5.71,56.04,63.85,-9.62,203592.0,2015,2015-10
49.0,003410,쌍용양회,,2015-09-30,KOSPI,3.44,22.95,20.3,88.9,-7.67,4237.0,2015,2015-10
50.0,002270,롯데푸드,,2015-09-30,KOSPI,-4.81,15.78,48.79,37.66,-14.3,1026571.0,2015,2015-10
51.0,009830,한화케미칼,,2015-09-30,KOSPI,18.73,15.24,47.6,57.3,3.25,26061.0,2015,2015-10
52.0,030520,한글과컴퓨터,,2015-09-30,KOSDAQ,-6.82,32.78,30.6,-11.48,-12.76,23900.0,2015,2015-10
53.0,005440,현대그린푸드,,2015-09-30,KOSPI,-6.22,21.33,30.95,23.08,-6.84,16861.0,2015,2015-10
