순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,050320,에스아이티글로벌,,2016-04-29,KOSDAQ,85.57,366.2,564.85,1664.16,-52.9,8909.0,2016,2016-05
2.0,048870,코아로직,,2016-04-29,KOSDAQ,184.47,111.39,1033.22,383.93,-25.2,13100.0,2016,2016-05
3.0,003520,영진약품,,2016-04-29,KOSPI,127.6,214.34,250.88,345.68,50.6,8000.0,2016,2016-05
4.0,058820,CMG제약,,2016-04-29,KOSDAQ,56.85,131.11,116.07,309.68,48.0,4613.0,2016,2016-05
5.0,039840,디오,,2016-04-29,KOSDAQ,9.0,51.81,91.9,294.93,-13.2,54500.0,2016,2016-05
6.0,040350,큐로컴,,2016-04-29,KOSDAQ,78.99,87.46,82.93,143.23,32.9,7489.0,2016,2016-05
7.0,047770,코데즈컴바인,,2016-04-29,KOSDAQ,-12.17,93.59,66.0,66.0,-10.5,66400.0,2016,2016-05
8.0,064760,티씨케이,,2016-04-29,KOSDAQ,23.85,64.14,90.97,141.3,-3.6,44400.0,2016,2016-05
9.0,054620,AP시스템,,2016-04-29,KOSDAQ,7.63,12.22,147.48,104.03,0.8,14715.0,2016,2016-05
10.0,141000,비아트론,,2016-04-29,KOSDAQ,8.51,23.44,93.27,97.25,-2.3,28700.0,2016,2016-05
11.0,010060,OCI,,2016-04-29,KOSPI,7.08,71.19,38.08,13.84,-13.7,90194.0,2016,2016-05
12.0,065620,제낙스,,2016-04-29,KOSDAQ,3.23,31.76,25.49,187.18,7.6,112000.0,2016,2016-05
13.0,042670,두산인프라코어,,2016-04-29,KOSPI,20.27,86.47,25.08,-34.2,-20.8,6627.0,2016,2016-05
14.0,115450,지트리비앤티,,2016-04-29,KOSDAQ,-9.94,-8.24,68.15,178.73,-8.7,8320.0,2016,2016-05
15.0,114570,지스마트글로벌,,2016-04-29,KOSDAQ,23.51,41.07,44.26,71.44,-10.8,82954.0,2016,2016-05
16.0,047050,포스코대우,,2016-04-29,KOSPI,15.05,61.36,24.56,-20.86,-5.0,24850.0,2016,2016-05
17.0,033290,코웰패션,,2016-04-29,KOSDAQ,8.11,27.91,21.16,106.55,-14.1,3121.0,2016,2016-05
18.0,034020,두산중공업,,2016-04-29,KOSPI,20.84,55.36,26.7,-14.43,-7.1,19968.0,2016,2016-05
19.0,100130,동국S&C,,2016-04-29,KOSDAQ,0.73,19.31,49.06,51.92,16.6,5530.0,2016,2016-05
20.0,023890,아트라스BX,,2016-04-29,KOSDAQ,0.0,27.81,38.4,24.32,4.6,50100.0,2016,2016-05
21.0,068760,셀트리온제약,,2016-04-29,KOSDAQ,25.22,23.35,53.97,15.15,12.2,15027.0,2016,2016-05
22.0,048530,인트론바이오,,2016-04-29,KOSDAQ,-10.69,-0.15,55.11,69.88,-8.9,33080.0,2016,2016-05
23.0,065160,에프티이앤이,,2016-04-29,KOSDAQ,-4.97,-16.74,49.2,147.43,-10.5,6975.0,2016,2016-05
24.0,064350,현대로템,,2016-04-29,KOSPI,3.46,47.74,10.12,-5.77,-2.8,17950.0,2016,2016-05
25.0,005490,POSCO,,2016-04-29,KOSPI,9.57,34.73,32.14,-4.56,-13.5,240500.0,2016,2016-05
26.0,006260,LS,,2016-04-29,KOSPI,13.39,36.01,31.27,-6.1,11.8,50800.0,2016,2016-05
27.0,014620,성광벤드,,2016-04-29,KOSDAQ,3.4,38.38,29.26,-22.61,-17.3,12150.0,2016,2016-05
28.0,006650,대한유화,,2016-04-29,KOSPI,-8.01,18.34,33.05,35.34,-4.0,235500.0,2016,2016-05
29.0,044490,태웅,,2016-04-29,KOSDAQ,0.55,33.7,21.67,10.94,-2.7,16060.0,2016,2016-05
