순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,043260,성호전자,,2026-01-30,KOSDAQ,88.2,765.17,1475.18,1382.52,48.6,17390.0,2026,2026-02
2.0,030530,원익홀딩스,,2026-01-30,KOSDAQ,-13.14,54.38,602.66,1402.66,-17.3,42300.0,2026,2026-02
3.0,058610,에스피지,,2026-01-30,KOSDAQ,89.05,354.73,513.57,391.05,-5.9,153700.0,2026,2026-02
4.0,319400,현대무벡스,,2026-01-30,KOSDAQ,68.17,212.87,510.04,687.05,9.5,31600.0,2026,2026-02
5.0,458870,씨어스테크놀로지,,2026-01-30,KOSDAQ,26.13,105.12,396.54,1020.12,-15.1,54729.0,2026,2026-02
6.0,090710,휴림로봇,,2026-01-30,KOSDAQ,97.85,128.53,468.02,775.3,-2.1,14740.0,2026,2026-02
7.0,174900,앱클론,,2026-01-30,KOSDAQ,48.94,191.71,458.69,374.87,-2.4,63300.0,2026,2026-02
8.0,124500,아이티센글로벌,,2026-01-30,KOSDAQ,77.56,187.7,208.49,996.84,8.7,53800.0,2026,2026-02
9.0,376270,HEM파마,,2026-01-30,KOSDAQ,94.98,212.04,383.24,383.77,-10.6,89400.0,2026,2026-02
10.0,437730,삼현,,2026-01-30,KOSDAQ,21.38,114.4,454.64,441.63,-10.4,67000.0,2026,2026-02
11.0,140410,메지온,,2026-01-30,KOSDAQ,91.34,178.51,348.37,445.57,-17.9,172400.0,2026,2026-02
12.0,295310,에이치브이엠,,2026-01-30,KOSDAQ,48.56,277.16,217.03,257.87,-14.3,87500.0,2026,2026-02
13.0,099320,쎄트렉아이,,2026-01-30,KOSDAQ,186.44,225.87,301.43,334.73,-3.2,196500.0,2026,2026-02
14.0,108490,로보티즈,,2026-01-30,KOSDAQ,29.69,53.51,324.42,720.79,-14.8,338500.0,2026,2026-02
15.0,347700,스피어,,2026-01-30,KOSDAQ,85.16,230.1,149.54,471.43,57.7,27200.0,2026,2026-02
16.0,475830,오름테라퓨틱,,2026-01-30,KOSDAQ,-5.83,145.65,420.74,0.0,15.3,113000.0,2026,2026-02
17.0,402340,SK스퀘어,,2026-01-30,KOSPI,54.89,119.23,274.75,505.74,13.2,570000.0,2026,2026-02
18.0,466100,클로봇,,2026-01-30,KOSDAQ,17.62,82.51,293.1,550.57,0.1,74100.0,2026,2026-02
19.0,348340,뉴로메카,,2026-01-30,KOSDAQ,179.03,187.77,301.75,189.59,-11.0,91800.0,2026,2026-02
20.0,115180,큐리언트,,2026-01-30,KOSDAQ,13.22,70.82,225.26,591.92,-5.8,34250.0,2026,2026-02
21.0,056080,유진로봇,,2026-01-30,KOSDAQ,138.89,156.52,242.29,324.69,6.2,34400.0,2026,2026-02
22.0,226950,올릭스,,2026-01-30,KOSDAQ,-1.78,16.37,200.44,746.01,30.5,137900.0,2026,2026-02
23.0,323280,태성,,2026-01-30,KOSDAQ,67.19,211.3,135.07,145.54,6.2,74400.0,2026,2026-02
24.0,298380,에이비엘바이오,,2026-01-30,KOSDAQ,-1.15,98.29,167.52,443.88,-1.9,197700.0,2026,2026-02
25.0,445680,큐리옥스바이오시스템즈,,2026-01-30,KOSDAQ,0.77,55.75,206.23,497.26,1.4,117900.0,2026,2026-02
26.0,001430,세아베스틸지주,,2026-01-30,KOSPI,45.02,164.73,132.22,277.59,-5.1,72800.0,2026,2026-02
27.0,950160,코오롱티슈진,,2026-01-30,KOSDAQ,31.91,134.38,174.15,265.85,1.9,105000.0,2026,2026-02
28.0,307950,현대오토에버,,2026-01-30,KOSPI,39.01,126.78,199.48,222.73,8.6,461500.0,2026,2026-02
29.0,038500,삼표시멘트,,2026-01-30,KOSDAQ,68.34,179.53,143.13,179.53,106.5,8400.0,2026,2026-02
30.0,347850,디앤디파마텍,,2026-01-30,KOSDAQ,2.94,35.84,191.38,551.1,-2.2,94500.0,2026,2026-02
31.0,000660,SK하이닉스,,2026-01-30,KOSPI,39.63,62.61,232.36,356.33,16.7,909000.0,2026,2026-02
32.0,126340,비나텍,,2026-01-30,KOSDAQ,32.41,77.81,243.78,256.29,29.8,95200.0,2026,2026-02
33.0,100790,미래에셋벤처투자,,2026-01-30,KOSDAQ,41.37,106.57,159.2,271.7,24.1,17600.0,2026,2026-02
34.0,080220,제주반도체,,2026-01-30,KOSDAQ,64.33,110.71,186.75,207.97,17.6,43300.0,2026,2026-02
35.0,214370,케어젠,,2026-01-30,KOSDAQ,74.79,93.37,152.26,317.64,9.0,125500.0,2026,2026-02
36.0,397030,에이프릴바이오,,2026-01-30,KOSDAQ,6.19,76.13,175.65,258.99,23.8,58300.0,2026,2026-02
37.0,290650,엘앤씨바이오,,2026-01-30,KOSDAQ,50.9,74.62,178.55,300.87,6.9,92200.0,2026,2026-02
38.0,095610,테스,,2026-01-30,KOSDAQ,62.07,62.98,177.16,303.35,1.9,72200.0,2026,2026-02
39.0,189300,인텔리안테크,,2026-01-30,KOSDAQ,76.64,132.52,115.81,164.4,15.1,105100.0,2026,2026-02
40.0,032820,우리기술,,2026-01-30,KOSDAQ,148.08,87.34,145.71,333.09,89.5,9030.0,2026,2026-02
41.0,476060,온코닉테라퓨틱스,,2026-01-30,KOSDAQ,-6.04,7.18,182.62,405.09,27.9,18370.0,2026,2026-02
42.0,353200,대덕전자,,2026-01-30,KOSPI,34.39,66.8,164.85,242.16,-1.1,63300.0,2026,2026-02
43.0,006800,미래에셋증권,,2026-01-30,KOSPI,83.08,62.55,123.94,407.15,68.4,42565.0,2026,2026-02
44.0,389470,인벤티지랩,,2026-01-30,KOSDAQ,-12.23,44.9,140.72,325.69,26.7,73900.0,2026,2026-02
45.0,457190,이수스페셜티케미컬,,2026-01-30,KOSPI,79.73,92.06,140.72,223.9,8.3,106400.0,2026,2026-02
46.0,089970,브이엠,,2026-01-30,KOSDAQ,-0.5,24.69,171.45,306.08,38.4,30050.0,2026,2026-02
47.0,000990,DB하이텍,,2026-01-30,KOSPI,56.51,79.93,131.51,227.05,-9.5,105800.0,2026,2026-02
48.0,067310,하나마이크론,,2026-01-30,KOSDAQ,46.6,28.4,192.86,268.29,-4.1,37750.0,2026,2026-02
49.0,102940,코오롱생명과학,,2026-01-30,KOSDAQ,25.34,97.56,100.93,192.55,-1.5,64800.0,2026,2026-02
50.0,006730,서부T&D,,2026-01-30,KOSDAQ,34.27,92.87,101.03,218.08,-11.0,17590.0,2026,2026-02
51.0,000250,삼천당제약,,2026-01-30,KOSDAQ,106.67,105.34,132.69,161.14,71.7,480500.0,2026,2026-02
52.0,298040,효성중공업,,2026-01-30,KOSPI,46.15,21.92,112.32,480.38,8.5,2603000.0,2026,2026-02
53.0,098460,고영,,2026-01-30,KOSDAQ,46.94,101.5,131.91,105.81,-5.3,33650.0,2026,2026-02
54.0,090360,로보스타,,2026-01-30,KOSDAQ,10.99,2.3,231.72,192.92,-9.8,88900.0,2026,2026-02
55.0,277810,레인보우로보틱스,,2026-01-30,KOSDAQ,54.73,66.78,162.82,143.07,18.1,728000.0,2026,2026-02
56.0,010130,고려아연,,2026-01-30,KOSPI,43.16,82.38,135.5,128.64,7.7,1884000.0,2026,2026-02
57.0,036540,SFA반도체,,2026-01-30,KOSDAQ,71.37,83.39,139.39,139.76,0.8,7840.0,2026,2026-02
58.0,060280,큐렉소,,2026-01-30,KOSDAQ,53.01,87.96,134.95,98.7,-14.3,19830.0,2026,2026-02
59.0,388720,유일로보틱스,,2026-01-30,KOSDAQ,66.23,58.24,96.17,319.09,-11.5,138300.0,2026,2026-02
60.0,005380,현대차,,2026-01-30,KOSPI,68.63,72.41,134.74,142.72,34.8,500000.0,2026,2026-02
61.0,005930,삼성전자,,2026-01-30,KOSPI,33.86,49.3,124.79,206.3,34.9,160500.0,2026,2026-02
62.0,160190,하이젠알앤엠,,2026-01-30,KOSDAQ,41.51,45.17,165.2,118.7,-18.1,84200.0,2026,2026-02
63.0,281740,레이크머티리얼즈,,2026-01-30,KOSDAQ,81.36,82.84,114.0,131.4,-11.6,26750.0,2026,2026-02
64.0,039490,키움증권,,2026-01-30,KOSPI,53.2,49.33,105.8,254.23,5.1,443500.0,2026,2026-02
65.0,004170,신세계,,2026-01-30,KOSPI,29.35,83.94,85.97,140.77,15.3,319500.0,2026,2026-02
66.0,048410,현대바이오,,2026-01-30,KOSDAQ,126.59,115.52,89.39,63.04,39.4,11250.0,2026,2026-02
67.0,047810,한국항공우주,,2026-01-30,KOSPI,47.12,62.77,78.1,215.76,13.8,168300.0,2026,2026-02
68.0,085660,차바이오텍,,2026-01-30,KOSDAQ,48.94,77.79,97.02,107.64,-0.9,21850.0,2026,2026-02
69.0,278470,에이피알,,2026-01-30,KOSPI,16.88,5.88,46.98,484.42,15.7,270000.0,2026,2026-02
70.0,084370,유진테크,,2026-01-30,KOSDAQ,48.0,16.97,148.04,200.81,20.7,111000.0,2026,2026-02
71.0,272210,한화시스템,,2026-01-30,KOSPI,73.16,57.26,58.59,273.81,20.6,94200.0,2026,2026-02
72.0,101490,에스앤에스텍,,2026-01-30,KOSDAQ,88.41,62.21,81.27,209.52,8.5,91000.0,2026,2026-02
73.0,005935,삼성전자우,,2026-01-30,KOSPI,31.61,39.1,103.82,173.02,22.5,117400.0,2026,2026-02
74.0,031980,피에스케이홀딩스,,2026-01-30,KOSDAQ,70.41,60.69,134.47,46.11,10.5,78900.0,2026,2026-02
75.0,083650,비에이치아이,,2026-01-30,KOSDAQ,37.28,41.62,78.16,227.11,30.2,71800.0,2026,2026-02
76.0,032190,다우데이타,,2026-01-30,KOSDAQ,52.17,59.45,74.02,178.05,-5.4,28000.0,2026,2026-02
77.0,094170,동운아나텍,,2026-01-30,KOSDAQ,5.57,80.36,70.03,51.88,-3.3,30300.0,2026,2026-02
78.0,078160,메디포스트,,2026-01-30,KOSDAQ,31.94,38.81,119.78,114.29,-8.5,24000.0,2026,2026-02
79.0,042700,한미반도체,,2026-01-30,KOSPI,65.62,46.83,129.6,86.4,53.3,211000.0,2026,2026-02
80.0,204320,HL만도,,2026-01-30,KOSPI,8.69,65.5,83.33,43.37,-1.6,63800.0,2026,2026-02
81.0,131290,티에스이,,2026-01-30,KOSDAQ,35.94,50.87,100.77,81.25,11.1,78300.0,2026,2026-02
82.0,000720,현대건설,,2026-01-30,KOSPI,46.36,45.95,52.0,230.43,60.5,102600.0,2026,2026-02
83.0,218410,RFHIC,,2026-01-30,KOSDAQ,46.55,43.26,71.81,188.25,18.7,47850.0,2026,2026-02
84.0,036810,에프에스티,,2026-01-30,KOSDAQ,53.34,29.14,102.11,166.71,-6.3,47000.0,2026,2026-02
85.0,365340,성일하이텍,,2026-01-30,KOSDAQ,73.11,64.84,86.32,77.89,-11.0,70800.0,2026,2026-02
86.0,004800,효성,,2026-01-30,KOSPI,33.22,20.6,75.63,234.35,10.6,152800.0,2026,2026-02
87.0,028260,삼성물산,,2026-01-30,KOSPI,25.89,33.41,78.93,151.46,16.3,301500.0,2026,2026-02
88.0,420770,기가비스,,2026-01-30,KOSDAQ,71.11,55.78,88.46,79.37,33.6,53900.0,2026,2026-02
89.0,111770,영원무역,,2026-01-30,KOSPI,11.12,57.27,50.25,106.83,6.6,90900.0,2026,2026-02
90.0,010120,LS ELECTRIC,,2026-01-30,KOSPI,23.04,30.11,82.29,145.02,39.0,566000.0,2026,2026-02
91.0,009970,영원무역홀딩스,,2026-01-30,KOSPI,8.09,45.67,46.7,152.75,20.5,207000.0,2026,2026-02
