순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,003520,영진약품,,2016-06-30,KOSPI,-2.9,232.86,449.3,596.43,-7.69,11700.0,2016,2016-07
2.0,049180,셀루메드,,2016-06-30,KOSDAQ,45.84,182.95,287.62,149.6,-29.81,43979.0,2016,2016-07
3.0,040350,큐로컴,,2016-06-30,KOSDAQ,-7.62,119.81,196.49,196.49,-20.26,9197.0,2016,2016-07
4.0,058820,CMG제약,,2016-06-30,KOSDAQ,-19.4,87.15,189.53,221.5,-15.72,5504.0,2016,2016-07
5.0,048870,코아로직,,2016-06-30,KOSDAQ,-17.24,76.11,70.13,435.31,30.09,8110.0,2016,2016-07
6.0,002620,제일약품,,2016-06-30,KOSPI,-4.31,87.62,160.07,140.97,-28.5,69242.0,2016,2016-07
7.0,006910,보성파워텍,,2016-06-30,KOSDAQ,-3.4,81.45,79.3,196.55,6.6,8499.0,2016,2016-07
8.0,078150,HB테크놀러지,,2016-06-30,KOSDAQ,30.31,65.77,100.5,237.82,7.96,4020.0,2016,2016-07
9.0,083790,크리스탈,,2016-06-30,KOSDAQ,73.2,90.82,104.92,49.24,1.03,14691.0,2016,2016-07
10.0,900100,뉴프라이드,,2016-06-30,KOSDAQ,18.84,4.13,-9.99,462.85,-22.33,40120.0,2016,2016-07
11.0,095270,웨이브일렉트로,,2016-06-30,KOSDAQ,4.61,43.66,63.2,94.91,7.85,28055.0,2016,2016-07
12.0,005290,동진쎄미켐,,2016-06-30,KOSDAQ,33.76,55.43,63.33,40.21,21.91,9310.0,2016,2016-07
13.0,065620,제낙스,,2016-06-30,KOSDAQ,-2.9,7.83,37.65,249.25,-4.91,117000.0,2016,2016-07
14.0,036630,세종텔레콤,,2016-06-30,KOSDAQ,-7.25,17.04,-8.73,316.51,-10.07,11150.0,2016,2016-07
15.0,108230,톱텍,,2016-06-30,KOSDAQ,23.3,36.82,40.1,120.5,6.56,18690.0,2016,2016-07
16.0,051905,LG생활건강우,,2016-06-30,KOSPI,9.09,47.65,21.1,94.69,-11.52,660000.0,2016,2016-07
