순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,045390,대아티아이,,2018-06-29,KOSDAQ,-33.89,195.84,320.85,285.05,-6.8,7470.0,2018,2018-07
2.0,151910,나노스,,2018-06-29,KOSDAQ,-24.44,129.08,177.85,534.58,27.7,6460.0,2018,2018-07
3.0,073070,에스모,,2018-06-29,KOSDAQ,11.39,59.12,284.62,324.53,-30.1,56250.0,2018,2018-07
4.0,215200,메가스터디교육,,2018-06-29,KOSDAQ,11.1,80.34,209.12,369.84,-6.1,35252.0,2018,2018-07
5.0,028300,에이치엘비,,2018-06-29,KOSDAQ,-29.35,39.1,152.3,550.18,-30.2,38809.0,2018,2018-07
6.0,031430,신세계인터내셔날,,2018-06-29,KOSPI,19.41,111.24,173.95,196.35,-15.0,40600.0,2018,2018-07
7.0,065660,안트로젠,,2018-06-29,KOSDAQ,-23.31,10.9,141.09,392.89,-17.9,110900.0,2018,2018-07
8.0,067160,아프리카TV,,2018-06-29,KOSDAQ,0.0,62.43,143.23,98.72,-9.0,46700.0,2018,2018-07
9.0,067630,에이치엘비생명과학,,2018-06-29,KOSDAQ,-7.17,33.69,144.92,177.85,-17.5,8805.0,2018,2018-07
10.0,081660,휠라코리아,,2018-06-29,KOSPI,15.44,55.07,106.19,96.78,-5.8,33650.0,2018,2018-07
11.0,078600,대주전자재료,,2018-06-29,KOSDAQ,8.6,36.75,65.52,261.99,31.5,24000.0,2018,2018-07
12.0,052020,에스티큐브,,2018-06-29,KOSDAQ,0.69,7.33,153.95,100.69,-15.0,12230.0,2018,2018-07
13.0,033640,네패스,,2018-06-29,KOSDAQ,55.17,86.39,66.67,41.26,-25.1,15750.0,2018,2018-07
14.0,064350,현대로템,,2018-06-29,KOSPI,-27.43,77.53,49.6,35.84,-3.0,28050.0,2018,2018-07
15.0,035900,JYP Ent.,,2018-06-29,KOSDAQ,6.45,14.04,92.0,194.97,-14.0,26400.0,2018,2018-07
16.0,068760,셀트리온제약,,2018-06-29,KOSDAQ,-2.68,7.59,48.21,317.65,-22.4,69915.0,2018,2018-07
17.0,006360,GS건설,,2018-06-29,KOSPI,-6.22,55.41,62.54,51.07,-1.5,46000.0,2018,2018-07
18.0,000250,삼천당제약,,2018-06-29,KOSDAQ,-22.89,-10.8,124.6,130.56,13.1,34700.0,2018,2018-07
19.0,218410,RFHIC,,2018-06-29,KOSDAQ,-9.66,28.57,41.97,135.67,10.1,23270.0,2018,2018-07
20.0,008770,호텔신라,,2018-06-29,KOSPI,-0.4,28.78,45.47,116.29,-19.2,123500.0,2018,2018-07
21.0,038500,삼표시멘트,,2018-06-29,KOSDAQ,-33.19,37.94,52.03,20.26,-11.2,4690.0,2018,2018-07
22.0,000720,현대건설,,2018-06-29,KOSPI,-22.09,31.58,58.4,24.87,1.7,55946.0,2018,2018-07
23.0,009150,삼성전기,,2018-06-29,KOSPI,10.82,40.76,48.5,45.59,3.4,148500.0,2018,2018-07
24.0,003410,쌍용양회,,2018-06-29,KOSPI,-15.86,18.83,52.28,93.83,-7.4,6222.0,2018,2018-07
25.0,012510,더존비즈온,,2018-06-29,KOSPI,41.55,7.08,86.19,101.3,-12.4,62000.0,2018,2018-07
26.0,196170,알테오젠,,2018-06-29,KOSDAQ,2.65,22.13,39.17,109.25,-5.8,8594.0,2018,2018-07
27.0,017800,현대엘리베이,,2018-06-29,KOSPI,-32.88,12.42,64.71,46.17,1.6,59755.0,2018,2018-07
28.0,066970,엘앤에프,,2018-06-29,KOSDAQ,3.79,30.17,18.46,124.83,0.6,47006.0,2018,2018-07
29.0,023410,유진기업,,2018-06-29,KOSDAQ,-26.7,23.77,53.46,25.42,-10.2,7550.0,2018,2018-07
30.0,267980,매일유업,,2018-06-29,KOSDAQ,2.18,43.18,34.54,19.41,-9.0,89200.0,2018,2018-07
31.0,038540,상상인,,2018-06-29,KOSDAQ,-3.42,-9.59,73.07,126.74,7.5,17620.0,2018,2018-07
32.0,036460,한국가스공사,,2018-06-29,KOSPI,6.47,32.51,50.88,20.68,-9.2,64200.0,2018,2018-07
33.0,084990,바이로메드,,2018-06-29,KOSDAQ,-11.09,4.76,44.28,128.96,-15.3,126554.0,2018,2018-07
34.0,049950,미래컴퍼니,,2018-06-29,KOSDAQ,2.69,10.12,58.1,84.94,-6.1,126828.0,2018,2018-07
35.0,086390,유니테스트,,2018-06-29,KOSDAQ,-0.53,23.93,47.66,42.11,-0.5,18900.0,2018,2018-07
36.0,042660,대우조선해양,,2018-06-29,KOSPI,-0.55,-2.17,94.24,20.54,-2.4,23987.0,2018,2018-07
37.0,068270,셀트리온,,2018-06-29,KOSPI,14.31,-1.94,37.27,168.93,-10.5,243251.0,2018,2018-07
38.0,025980,아난티,,2018-06-29,KOSDAQ,-23.43,18.82,43.83,29.42,-5.2,8270.0,2018,2018-07
39.0,140410,메지온,,2018-06-29,KOSDAQ,-2.16,4.84,35.85,115.95,4.1,18092.0,2018,2018-07
40.0,004170,신세계,,2018-06-29,KOSPI,-8.54,12.31,33.83,74.95,-17.3,401500.0,2018,2018-07
41.0,060570,아이리버,,2018-06-29,KOSDAQ,-15.64,5.36,47.85,59.27,14.4,8250.0,2018,2018-07
42.0,086900,메디톡스,,2018-06-29,KOSDAQ,1.82,4.81,58.24,37.02,-6.5,606786.0,2018,2018-07
43.0,192820,코스맥스,,2018-06-29,KOSPI,-4.41,14.04,38.89,41.31,-16.3,159289.0,2018,2018-07
44.0,035810,이지바이오,,2018-06-29,KOSDAQ,-10.1,19.39,30.37,24.37,-8.7,8350.0,2018,2018-07
45.0,003670,포스코켐텍,,2018-06-29,KOSDAQ,-1.46,-7.17,10.68,187.0,12.0,40076.0,2018,2018-07
46.0,243070,휴온스,,2018-06-29,KOSDAQ,-5.27,2.63,22.56,103.66,5.1,62800.0,2018,2018-07
47.0,069620,대웅제약,,2018-06-29,KOSPI,-6.22,-1.75,19.15,128.17,-6.6,196000.0,2018,2018-07
48.0,035760,CJ오쇼핑,,2018-06-29,KOSDAQ,25.55,25.16,21.04,46.01,-17.1,279600.0,2018,2018-07
49.0,011780,금호석유,,2018-06-29,KOSPI,10.95,20.85,17.09,58.5,-3.0,116500.0,2018,2018-07
50.0,090460,비에이치,,2018-06-29,KOSDAQ,-11.57,33.97,-10.44,44.67,1.0,24450.0,2018,2018-07
51.0,030190,NICE평가정보,,2018-06-29,KOSDAQ,-9.84,12.82,26.58,35.64,-7.7,11000.0,2018,2018-07
52.0,178920,SKC코오롱PI,,2018-06-29,KOSDAQ,11.49,8.43,4.76,126.03,3.2,49500.0,2018,2018-07
53.0,271560,오리온,,2018-06-29,KOSPI,15.06,16.41,42.58,0.0,-10.4,149000.0,2018,2018-07
54.0,051900,LG생활건강,,2018-06-29,KOSPI,3.95,15.56,17.41,40.44,-13.3,1396000.0,2018,2018-07
55.0,039200,오스코텍,,2018-06-29,KOSDAQ,-29.62,-23.63,22.8,149.99,-17.3,19502.0,2018,2018-07
56.0,035600,KG이니시스,,2018-06-29,KOSDAQ,0.69,3.57,15.69,80.5,-13.8,21750.0,2018,2018-07
57.0,057500,SKC 솔믹스,,2018-06-29,KOSDAQ,-13.85,17.52,13.94,14.29,-6.4,5600.0,2018,2018-07
58.0,095660,네오위즈,,2018-06-29,KOSDAQ,-25.21,-9.57,46.53,28.21,-2.5,17950.0,2018,2018-07
59.0,095700,제넥신,,2018-06-29,KOSDAQ,-18.33,-12.34,27.53,93.15,-14.3,67621.0,2018,2018-07
60.0,098460,고영,,2018-06-29,KOSDAQ,7.48,2.2,23.64,70.0,6.9,20400.0,2018,2018-07
61.0,007070,GS리테일,,2018-06-29,KOSPI,16.42,34.61,9.06,-14.83,-24.3,37590.0,2018,2018-07
62.0,069960,현대백화점,,2018-06-29,KOSPI,2.67,24.73,10.53,4.52,-14.8,115500.0,2018,2018-07
63.0,122870,와이지엔터테인먼트,,2018-06-29,KOSDAQ,25.0,17.69,25.65,15.08,-8.1,36250.0,2018,2018-07
64.0,000120,CJ대한통운,,2018-06-29,KOSPI,12.37,22.18,20.0,-6.93,-10.1,168000.0,2018,2018-07
65.0,036420,제이콘텐트리,,2018-06-29,KOSDAQ,-8.23,-10.69,28.56,79.97,-11.6,66750.0,2018,2018-07
66.0,010170,대한광통신,,2018-06-29,KOSDAQ,-14.48,0.74,-4.46,109.92,5.4,5185.0,2018,2018-07
67.0,010120,LS산전,,2018-06-29,KOSPI,-8.68,14.82,8.29,26.34,2.8,70500.0,2018,2018-07
68.0,007310,오뚜기,,2018-06-29,KOSPI,6.05,20.65,6.58,8.73,2.7,859000.0,2018,2018-07
69.0,032500,케이엠더블유,,2018-06-29,KOSDAQ,-6.82,17.7,-6.46,38.2,16.3,11887.0,2018,2018-07
70.0,013030,하이록코리아,,2018-06-29,KOSDAQ,-14.81,11.55,13.78,1.79,-4.1,25600.0,2018,2018-07
71.0,241710,코스메카코리아,,2018-06-29,KOSDAQ,-0.28,17.24,9.85,1.85,-22.0,35700.0,2018,2018-07
72.0,020150,일진머티리얼즈,,2018-06-29,KOSPI,22.22,13.54,10.57,36.91,25.4,42350.0,2018,2018-07
73.0,215600,신라젠,,2018-06-29,KOSDAQ,-8.95,-31.5,-21.61,265.6,-28.8,46991.0,2018,2018-07
74.0,071050,한국금융지주,,2018-06-29,KOSPI,-10.44,1.69,21.88,19.97,-15.1,84100.0,2018,2018-07
75.0,033290,코웰패션,,2018-06-29,KOSDAQ,-6.73,10.78,2.96,33.88,7.4,4726.0,2018,2018-07
76.0,168330,내츄럴엔도텍,,2018-06-29,KOSDAQ,45.05,13.5,-2.58,87.6,1.5,45400.0,2018,2018-07
