순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,003520,영진약품,,2016-05-31,KOSPI,50.62,396.91,408.44,569.44,-2.9,12050.0,2016,2016-06
2.0,058820,CMG제약,,2016-05-31,KOSDAQ,48.04,271.55,244.55,463.45,-19.4,6829.0,2016,2016-06
3.0,074430,아미노로직스,,2016-05-31,KOSDAQ,46.3,198.11,216.0,230.54,-19.87,3950.0,2016,2016-06
4.0,002620,제일약품,,2016-05-31,KOSPI,25.15,136.16,262.84,172.14,-4.31,72358.0,2016,2016-06
5.0,048870,코아로직,,2016-05-31,KOSDAQ,-25.19,112.81,144.94,317.2,-17.24,9800.0,2016,2016-06
6.0,040350,큐로컴,,2016-05-31,KOSDAQ,32.94,112.92,189.67,200.42,-7.62,9956.0,2016,2016-06
7.0,049180,셀루메드,,2016-05-31,KOSDAQ,104.37,155.77,129.56,67.86,45.84,30155.0,2016,2016-06
8.0,047770,코데즈컴바인,,2016-05-31,KOSDAQ,-10.54,159.39,48.5,48.5,-77.44,59400.0,2016,2016-06
9.0,006910,보성파워텍,,2016-05-31,KOSDAQ,24.64,97.09,103.89,187.8,-3.4,8798.0,2016,2016-06
10.0,065620,제낙스,,2016-05-31,KOSDAQ,7.59,46.95,36.93,238.01,-2.9,120500.0,2016,2016-06
11.0,039840,디오,,2016-05-31,KOSDAQ,-13.21,37.3,66.84,160.61,0.63,47300.0,2016,2016-06
12.0,215360,우리산업,,2016-05-31,KOSDAQ,17.63,44.24,78.5,100.56,-4.48,35700.0,2016,2016-06
13.0,064760,티씨케이,,2016-05-31,KOSDAQ,-3.6,35.66,82.91,102.36,-13.43,42800.0,2016,2016-06
14.0,067290,JW신약,,2016-05-31,KOSDAQ,30.14,65.18,38.28,71.0,-11.87,9468.0,2016,2016-06
15.0,068760,셀트리온제약,,2016-05-31,KOSDAQ,12.24,56.55,47.45,46.99,1.93,16867.0,2016,2016-06
16.0,036630,세종텔레콤,,2016-05-31,KOSDAQ,12.83,37.66,-27.43,307.53,-7.25,12022.0,2016,2016-06
17.0,095270,웨이브일렉트로,,2016-05-31,KOSDAQ,27.73,67.14,13.16,80.56,4.61,26818.0,2016,2016-06
18.0,204320,만도,,2016-05-31,KOSPI,17.77,48.0,40.51,57.45,-2.03,44400.0,2016,2016-06
19.0,054620,AP시스템,,2016-05-31,KOSDAQ,0.76,-4.09,98.99,92.28,-12.56,14827.0,2016,2016-06
20.0,100130,동국S&C,,2016-05-31,KOSDAQ,16.64,22.86,59.06,85.34,-0.93,6450.0,2016,2016-06
21.0,086450,동국제약,,2016-05-31,KOSDAQ,18.97,34.92,58.05,34.45,-6.01,15315.0,2016,2016-06
22.0,141080,레고켐바이오,,2016-05-31,KOSDAQ,11.98,44.77,33.08,47.86,17.05,17316.0,2016,2016-06
23.0,006260,LS,,2016-05-31,KOSPI,11.81,35.56,54.77,15.33,-1.23,56800.0,2016,2016-06
24.0,141000,비아트론,,2016-05-31,KOSDAQ,-2.26,6.86,58.47,92.12,-15.69,28050.0,2016,2016-06
25.0,018880,한온시스템,,2016-05-31,KOSPI,19.9,24.25,35.27,67.33,-14.98,11479.0,2016,2016-06
26.0,027410,BGF리테일,,2016-05-31,KOSPI,18.01,35.08,22.29,43.94,-2.73,56574.0,2016,2016-06
27.0,023890,아트라스BX,,2016-05-31,KOSDAQ,4.59,28.43,27.65,31.16,2.67,52400.0,2016,2016-06
28.0,095700,제넥신,,2016-05-31,KOSDAQ,10.11,21.76,38.16,35.55,-3.61,44306.0,2016,2016-06
29.0,100120,뷰웍스,,2016-05-31,KOSDAQ,5.75,11.97,34.94,71.38,-6.57,53300.0,2016,2016-06
30.0,022100,포스코 ICT,,2016-05-31,KOSDAQ,5.05,30.8,24.59,19.41,5.14,6030.0,2016,2016-06
31.0,034020,두산중공업,,2016-05-31,KOSPI,-7.09,46.97,2.75,-11.01,-12.58,18552.0,2016,2016-06
32.0,033560,블루콤,,2016-05-31,KOSDAQ,13.0,22.27,36.09,12.19,0.96,15650.0,2016,2016-06
33.0,083790,크리스탈,,2016-05-31,KOSDAQ,6.33,14.68,38.84,24.92,73.2,8482.0,2016,2016-06
34.0,006360,GS건설,,2016-05-31,KOSPI,-4.52,17.93,35.16,9.43,-6.25,29600.0,2016,2016-06
35.0,008930,한미사이언스,,2016-05-31,KOSPI,13.23,4.41,5.02,155.28,-0.65,129090.0,2016,2016-06
36.0,012450,한화테크윈,,2016-05-31,KOSPI,6.71,13.52,23.44,65.74,9.21,45329.0,2016,2016-06
37.0,025980,에머슨퍼시픽,,2016-05-31,KOSDAQ,0.26,38.16,-11.14,40.65,0.0,7820.0,2016,2016-06
38.0,096770,SK이노베이션,,2016-05-31,KOSPI,5.48,12.76,28.24,45.33,-14.07,160876.0,2016,2016-06
39.0,119610,인터로조,,2016-05-31,KOSDAQ,12.48,11.13,19.12,80.2,-1.72,29707.0,2016,2016-06
40.0,005290,동진쎄미켐,,2016-05-31,KOSDAQ,14.1,21.25,32.07,7.91,33.76,6960.0,2016,2016-06
41.0,067080,대화제약,,2016-05-31,KOSDAQ,17.93,18.42,-3.28,111.11,-8.42,42750.0,2016,2016-06
42.0,033780,KT&G,,2016-05-31,KOSPI,3.66,19.72,19.16,32.26,7.06,127500.0,2016,2016-06
43.0,035810,이지바이오,,2016-05-31,KOSDAQ,9.46,33.14,4.27,21.09,-2.35,6814.0,2016,2016-06
44.0,035420,NAVER,,2016-05-31,KOSPI,6.35,25.87,14.1,18.23,-1.39,144204.0,2016,2016-06
45.0,010120,LS산전,,2016-05-31,KOSPI,-2.49,30.43,11.96,-3.77,-6.76,51000.0,2016,2016-06
46.0,000240,한국타이어월드와이드,,2016-05-31,KOSPI,2.86,16.17,27.6,18.83,-4.71,23350.0,2016,2016-06
47.0,047050,포스코대우,,2016-05-31,KOSPI,-5.03,23.88,23.24,-11.44,5.93,23600.0,2016,2016-06
48.0,039490,키움증권,,2016-05-31,KOSPI,8.1,22.95,25.26,-2.26,-2.72,73400.0,2016,2016-06
49.0,044490,태웅,,2016-05-31,KOSDAQ,-2.74,18.33,22.41,11.64,2.25,15620.0,2016,2016-06
50.0,053800,안랩,,2016-05-31,KOSDAQ,-7.69,4.44,33.92,27.5,-16.99,61200.0,2016,2016-06
51.0,000100,유한양행,,2016-05-31,KOSPI,8.56,22.63,14.44,18.73,-3.47,44694.0,2016,2016-06
52.0,015760,한국전력,,2016-05-31,KOSPI,1.78,7.16,28.5,36.15,-3.97,62900.0,2016,2016-06
53.0,114570,지스마트글로벌,,2016-05-31,KOSDAQ,-10.8,5.54,27.89,30.31,-5.41,73999.0,2016,2016-06
54.0,098460,고영,,2016-05-31,KOSDAQ,3.45,19.53,23.09,-3.01,-5.75,8690.0,2016,2016-06
55.0,036830,솔브레인,,2016-05-31,KOSDAQ,12.65,15.98,28.28,6.52,13.47,23504.0,2016,2016-06
56.0,108320,실리콘웍스,,2016-05-31,KOSDAQ,17.4,29.14,11.62,-2.98,-11.62,37450.0,2016,2016-06
57.0,051900,LG생활건강,,2016-05-31,KOSPI,4.87,21.66,4.76,30.69,5.78,1056000.0,2016,2016-06
58.0,010060,OCI,,2016-05-31,KOSPI,-13.74,7.23,28.65,3.49,-7.76,77797.0,2016,2016-06
59.0,065160,에프티이앤이,,2016-05-31,KOSDAQ,-10.45,3.56,7.91,71.73,-11.98,6246.0,2016,2016-06
60.0,192440,슈피겐코리아,,2016-05-31,KOSDAQ,31.42,33.65,16.94,-31.7,-8.3,71100.0,2016,2016-06
61.0,005830,동부화재,,2016-05-31,KOSPI,3.99,8.0,17.39,41.83,-4.94,72900.0,2016,2016-06
62.0,017800,현대엘리베이,,2016-05-31,KOSPI,5.54,31.75,3.21,-16.17,1.64,40681.0,2016,2016-06
63.0,092040,아미코젠,,2016-05-31,KOSDAQ,8.51,22.61,19.0,-17.49,-8.13,15794.0,2016,2016-06
64.0,108230,톱텍,,2016-05-31,KOSDAQ,-0.49,14.47,-6.37,69.04,23.3,15158.0,2016,2016-06
65.0,010950,S-Oil,,2016-05-31,KOSPI,-1.38,8.73,15.77,30.15,-11.87,85900.0,2016,2016-06
66.0,023410,유진기업,,2016-05-31,KOSDAQ,-8.36,25.92,4.78,-18.77,-5.63,5150.0,2016,2016-06
67.0,033290,코웰패션,,2016-05-31,KOSDAQ,-14.07,4.11,-0.33,74.04,-1.75,2682.0,2016,2016-06
68.0,073240,금호타이어,,2016-05-31,KOSPI,2.8,8.07,28.27,3.3,13.15,8440.0,2016,2016-06
69.0,006650,대한유화,,2016-05-31,KOSPI,-4.03,-5.83,31.4,35.33,5.97,226000.0,2016,2016-06
70.0,006730,서부T&D,,2016-05-31,KOSDAQ,1.93,20.93,8.98,-9.72,0.0,13118.0,2016,2016-06
71.0,000150,두산,,2016-05-31,KOSPI,-9.77,28.65,-6.73,-15.28,-3.92,76410.0,2016,2016-06
72.0,068270,셀트리온,,2016-05-31,KOSDAQ,-1.49,-0.9,18.23,47.87,-3.03,74216.0,2016,2016-06
73.0,002790,아모레G,,2016-05-31,KOSPI,-0.59,18.02,8.79,-4.57,0.3,166616.0,2016,2016-06
74.0,115450,지트리비앤티,,2016-05-31,KOSDAQ,-8.73,-22.45,28.06,97.81,-2.25,7594.0,2016,2016-06
75.0,037620,미래에셋증권,,2016-05-31,KOSPI,-4.87,18.73,18.14,-38.27,-1.71,23450.0,2016,2016-06
76.0,085660,차바이오텍,,2016-05-31,KOSDAQ,14.49,16.55,9.83,9.46,-4.63,14955.0,2016,2016-06
77.0,086790,하나금융지주,,2016-05-31,KOSPI,0.78,23.98,1.37,-12.96,-10.06,25850.0,2016,2016-06
78.0,021240,코웨이,,2016-05-31,KOSPI,4.46,5.64,21.89,12.57,1.46,103000.0,2016,2016-06
79.0,214320,이노션,,2016-05-31,KOSPI,7.64,5.46,26.86,0.0,-8.67,44400.0,2016,2016-06
80.0,010620,현대미포조선,,2016-05-31,KOSPI,-1.78,12.87,14.31,-8.41,-3.9,36046.0,2016,2016-06
81.0,003800,에이스침대,,2016-05-31,KOSDAQ,8.13,14.1,7.69,11.03,-5.9,32200.0,2016,2016-06
82.0,029780,삼성카드,,2016-05-31,KOSPI,-1.16,7.42,21.94,-8.25,8.21,38350.0,2016,2016-06
83.0,200130,콜마비앤에이치,,2016-05-31,KOSDAQ,16.89,14.14,18.35,-8.47,-7.35,38750.0,2016,2016-06
84.0,078340,컴투스,,2016-05-31,KOSDAQ,1.0,6.09,17.75,9.09,0.61,130700.0,2016,2016-06
85.0,032640,LG유플러스,,2016-05-31,KOSPI,3.12,8.45,8.45,23.93,-5.63,11550.0,2016,2016-06
86.0,005490,POSCO,,2016-05-31,KOSPI,-13.51,4.79,23.08,-14.75,-3.12,208000.0,2016,2016-06
87.0,057050,현대홈쇼핑,,2016-05-31,KOSPI,0.75,5.91,17.98,6.75,-5.58,134500.0,2016,2016-06
88.0,064350,현대로템,,2016-05-31,KOSPI,-2.79,18.31,4.8,-14.67,2.29,17450.0,2016,2016-06
89.0,010780,아이에스동서,,2016-05-31,KOSPI,4.5,23.11,8.33,-36.93,23.9,48750.0,2016,2016-06
90.0,122870,와이지엔터테인먼트,,2016-05-31,KOSDAQ,6.54,22.91,-1.94,-8.53,-11.95,45600.0,2016,2016-06
91.0,000120,CJ대한통운,,2016-05-31,KOSPI,10.03,9.46,11.17,13.83,1.4,214000.0,2016,2016-06
92.0,000030,우리은행,,2016-05-31,KOSPI,-5.24,14.24,4.85,-5.24,-4.32,9950.0,2016,2016-06
93.0,034830,한국토지신탁,,2016-05-31,KOSDAQ,3.99,-1.22,24.57,16.24,2.19,3650.0,2016,2016-06
94.0,030200,KT,,2016-05-31,KOSPI,5.07,11.07,7.18,10.88,-7.63,32100.0,2016,2016-06
95.0,009540,현대중공업,,2016-05-31,KOSPI,-5.6,6.31,20.86,-15.77,-3.65,99472.0,2016,2016-06
96.0,001120,LG상사,,2016-05-31,KOSPI,1.32,15.66,5.49,-8.13,-1.95,38400.0,2016,2016-06
97.0,090435,아모레퍼시픽우,,2016-05-31,KOSPI,9.89,11.36,5.71,16.01,-1.2,250000.0,2016,2016-06
98.0,012750,에스원,,2016-05-31,KOSPI,7.41,8.93,6.16,20.92,8.0,100000.0,2016,2016-06
99.0,090430,아모레퍼시픽,,2016-05-31,KOSPI,2.45,13.61,3.47,3.34,3.35,417500.0,2016,2016-06
100.0,054050,농우바이오,,2016-05-31,KOSDAQ,6.62,10.64,10.4,1.42,2.2,24950.0,2016,2016-06
101.0,012630,현대산업,,2016-05-31,KOSPI,-11.29,13.71,9.27,-25.95,-11.72,33310.0,2016,2016-06
102.0,095660,네오위즈게임즈,,2016-05-31,KOSDAQ,9.7,18.41,4.79,-14.14,-14.02,16400.0,2016,2016-06
103.0,024660,하림홀딩스,,2016-05-31,KOSDAQ,-1.71,14.37,0.72,0.41,13.79,4895.0,2016,2016-06
104.0,038290,마크로젠,,2016-05-31,KOSDAQ,11.82,14.77,3.56,3.84,-0.38,39250.0,2016,2016-06
105.0,041140,넥슨지티,,2016-05-31,KOSDAQ,2.07,17.62,2.07,-13.94,-3.64,12350.0,2016,2016-06
106.0,122990,와이솔,,2016-05-31,KOSDAQ,-9.09,-4.45,8.48,46.99,-2.35,13688.0,2016,2016-06
107.0,063080,게임빌,,2016-05-31,KOSDAQ,10.19,6.21,19.72,-5.71,-9.88,94100.0,2016,2016-06
108.0,068240,다원시스,,2016-05-31,KOSDAQ,15.88,21.63,-10.39,12.34,-15.16,18940.0,2016,2016-06
109.0,000880,한화,,2016-05-31,KOSPI,1.85,13.57,5.77,-10.88,-8.05,37452.0,2016,2016-06
110.0,161890,한국콜마,,2016-05-31,KOSPI,5.5,14.29,2.0,-3.06,8.7,92000.0,2016,2016-06
111.0,000210,대림산업,,2016-05-31,KOSPI,-10.36,1.12,12.6,3.83,-6.52,73464.0,2016,2016-06
112.0,030530,원익홀딩스,,2016-05-31,KOSDAQ,10.19,-7.68,42.72,-15.93,-14.08,7460.0,2016,2016-06
113.0,114090,GKL,,2016-05-31,KOSPI,-2.25,7.84,18.24,-32.05,-5.85,28200.0,2016,2016-06
114.0,035250,강원랜드,,2016-05-31,KOSPI,-0.23,3.15,11.39,5.58,-2.0,42550.0,2016,2016-06
115.0,088980,맥쿼리인프라,,2016-05-31,KOSPI,3.31,3.31,10.21,11.47,0.11,8714.0,2016,2016-06
116.0,038500,동양시멘트,,2016-05-31,KOSDAQ,-5.02,20.66,-5.31,-27.79,-8.14,4730.0,2016,2016-06
117.0,048260,오스템임플란트,,2016-05-31,KOSDAQ,3.91,-3.25,10.39,36.02,4.84,630860.0,2016,2016-06
118.0,002550,KB손해보험,,2016-05-31,KOSPI,1.94,-2.02,14.29,18.35,-11.39,31600.0,2016,2016-06
119.0,120110,코오롱인더,,2016-05-31,KOSPI,-1.0,2.98,10.02,3.75,4.48,69200.0,2016,2016-06
120.0,192820,코스맥스,,2016-05-31,KOSPI,11.03,26.83,-14.75,-19.17,9.29,149110.0,2016,2016-06
121.0,007070,GS리테일,,2016-05-31,KOSPI,-1.12,3.73,-4.17,34.09,3.03,45244.0,2016,2016-06
122.0,036570,엔씨소프트,,2016-05-31,KOSPI,5.02,0.21,8.09,22.08,-1.87,240500.0,2016,2016-06
123.0,105560,KB금융,,2016-05-31,KOSPI,-2.01,14.81,-3.26,-15.28,-4.4,34100.0,2016,2016-06
124.0,028670,팬오션,,2016-05-31,KOSPI,-6.55,9.76,3.34,-17.7,-5.8,3710.0,2016,2016-06
125.0,005930,삼성전자,,2016-05-31,KOSPI,3.78,9.68,0.62,-1.15,10.29,25840.0,2016,2016-06
126.0,003410,쌍용양회,,2016-05-31,KOSPI,-11.89,-4.39,13.86,3.64,2.17,4010.0,2016,2016-06
127.0,035600,KG이니시스,,2016-05-31,KOSDAQ,-8.14,14.91,-1.56,-32.33,-13.29,15800.0,2016,2016-06
128.0,026960,동서,,2016-05-31,KOSDAQ,3.26,12.88,-9.76,7.59,0.15,33300.0,2016,2016-06
129.0,012330,현대모비스,,2016-05-31,KOSPI,-2.11,2.41,2.2,14.09,-1.18,255000.0,2016,2016-06
130.0,161390,한국타이어,,2016-05-31,KOSPI,-3.58,-4.12,10.94,16.76,-0.39,51200.0,2016,2016-06
131.0,097950,CJ제일제당,,2016-05-31,KOSPI,0.66,5.66,6.1,-6.71,1.57,382500.0,2016,2016-06
