순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,006740,영풍제지,,2023-09-27,KOSPI,-2.35,100.63,341.35,1402.04,-82.9,47750.0,2023,2023-10
2.0,322510,제이엘케이,,2023-09-27,KOSDAQ,-18.38,92.05,444.16,716.45,-14.1,21391.0,2023,2023-10
3.0,065350,신성델타테크,,2023-09-27,KOSDAQ,-13.78,282.0,254.65,364.8,-7.6,41600.0,2023,2023-10
4.0,087010,펩트론,,2023-09-27,KOSDAQ,-13.72,145.99,363.55,303.5,-12.3,32611.0,2023,2023-10
5.0,328130,루닛,,2023-09-27,KOSDAQ,7.83,27.14,397.38,678.37,-27.4,84087.0,2023,2023-10
6.0,001570,금양,,2023-09-27,KOSPI,-6.74,126.55,53.25,661.39,-27.0,120300.0,2023,2023-10
7.0,018290,브이티,,2023-09-27,KOSDAQ,56.52,106.51,231.16,312.18,-14.8,20300.0,2023,2023-10
8.0,338220,뷰노,,2023-09-27,KOSDAQ,-30.14,37.5,158.61,615.2,-30.0,39050.0,2023,2023-10
9.0,047050,포스코인터내셔널,,2023-09-27,KOSPI,-9.85,79.17,220.18,241.63,-29.8,71400.0,2023,2023-10
10.0,042700,한미반도체,,2023-09-27,KOSPI,-11.87,74.79,154.59,387.96,-0.4,52700.0,2023,2023-10
11.0,086520,에코프로,,2023-09-27,KOSDAQ,-28.32,19.5,80.74,701.76,-31.2,176780.0,2023,2023-10
12.0,007660,이수페타시스,,2023-09-27,KOSPI,-18.78,-1.06,181.84,486.15,-22.4,27133.0,2023,2023-10
13.0,257720,실리콘투,,2023-09-27,KOSDAQ,12.92,31.88,176.22,389.53,-16.0,9350.0,2023,2023-10
14.0,056080,유진로봇,,2023-09-27,KOSDAQ,22.52,124.0,91.73,217.73,-24.1,13440.0,2023,2023-10
15.0,214680,디알텍,,2023-09-27,KOSDAQ,-2.16,51.74,150.69,288.57,-30.6,5440.0,2023,2023-10
16.0,117730,티로보틱스,,2023-09-27,KOSDAQ,-22.48,19.82,174.77,312.58,-31.3,26900.0,2023,2023-10
17.0,277810,레인보우로보틱스,,2023-09-27,KOSDAQ,11.29,83.86,32.97,443.0,-16.4,168600.0,2023,2023-10
18.0,083310,엘오티베큠,,2023-09-27,KOSDAQ,-9.35,68.7,119.13,236.42,-30.2,29100.0,2023,2023-10
19.0,298040,효성중공업,,2023-09-27,KOSPI,-15.21,47.95,154.87,185.71,0.4,170000.0,2023,2023-10
20.0,140410,메지온,,2023-09-27,KOSDAQ,-15.96,13.04,159.68,202.55,-11.1,41600.0,2023,2023-10
21.0,204620,글로벌텍스프리,,2023-09-27,KOSDAQ,1.34,72.98,76.55,177.93,-18.1,5895.0,2023,2023-10
22.0,079810,디이엔티,,2023-09-27,KOSDAQ,-18.63,69.19,62.8,197.02,-35.2,25550.0,2023,2023-10
23.0,336570,원텍,,2023-09-27,KOSDAQ,-22.77,10.58,79.13,377.18,-20.2,11500.0,2023,2023-10
24.0,009520,포스코엠텍,,2023-09-27,KOSDAQ,-7.19,25.76,40.34,423.42,-27.0,29050.0,2023,2023-10
25.0,314930,바이오다인,,2023-09-27,KOSDAQ,-5.62,54.14,89.67,165.93,-22.2,12573.0,2023,2023-10
26.0,091120,이엠텍,,2023-09-27,KOSDAQ,-16.33,56.83,99.4,113.92,-0.6,49950.0,2023,2023-10
27.0,095340,ISC,,2023-09-27,KOSDAQ,-21.12,42.75,97.0,144.72,-12.2,78800.0,2023,2023-10
28.0,058970,엠로,,2023-09-27,KOSDAQ,-22.48,28.65,20.98,388.32,-17.5,66900.0,2023,2023-10
29.0,310210,보로노이,,2023-09-27,KOSDAQ,-28.18,31.18,104.38,163.96,-37.4,53400.0,2023,2023-10
30.0,031980,피에스케이홀딩스,,2023-09-27,KOSDAQ,-19.37,2.82,124.1,223.7,27.5,21850.0,2023,2023-10
31.0,039440,에스티아이,,2023-09-27,KOSDAQ,-5.49,42.78,101.51,113.6,2.6,26700.0,2023,2023-10
32.0,228760,지노믹트리,,2023-09-27,KOSDAQ,-19.77,44.25,80.16,138.2,-30.1,20700.0,2023,2023-10
33.0,009420,한올바이오파마,,2023-09-27,KOSPI,37.47,57.35,77.93,145.49,-10.4,32650.0,2023,2023-10
34.0,033100,제룡전기,,2023-09-27,KOSDAQ,-7.62,26.43,96.2,154.19,-13.4,24250.0,2023,2023-10
35.0,206640,바디텍메드,,2023-09-27,KOSDAQ,-6.82,43.13,73.73,111.1,-10.9,18450.0,2023,2023-10
36.0,094170,동운아나텍,,2023-09-27,KOSDAQ,-29.01,-6.3,127.84,115.55,-24.5,18968.0,2023,2023-10
37.0,335890,비올,,2023-09-27,KOSDAQ,-11.93,-1.28,46.72,308.24,-3.2,6940.0,2023,2023-10
38.0,005490,POSCO홀딩스,,2023-09-27,KOSPI,-7.6,37.89,45.38,153.55,-23.1,535000.0,2023,2023-10
