투자연도,투자월,종목선정일,종목코드,종목명,시장,1개월(%),3개월(%),6개월(%),12개월(%),시가총액,종가,거래량,이번달수익률
2026,2026-09,2026-08-31,035420,NAVER,KOSPI,4.33,-7.26,-14.73,1.17,33000598547000,217000,734467,-3.69
2026,2026-09,2026-08-31,010120,LS ELECTRIC,KOSPI,12.28,-14.08,31.83,264.67,31125000000000,207500,472402,-5.69
2026,2026-09,2026-08-31,000810,삼성화재,KOSPI,5.22,16.87,25.47,49.77,29690569545000,665000,113026,-1.2
2026,2026-09,2026-08-31,267260,HD현대일렉트릭,KOSPI,14.18,-25.83,-25.62,58.58,28152812435000,781000,143310,-8.96
2026,2026-09,2026-08-31,298040,효성중공업,KOSPI,22.59,-19.59,4.96,138.95,27628635724000,2963000,58248,-6.68
2026,2026-09,2026-08-31,042660,한화오션,KOSPI,3.29,-28.63,-37.68,-21.43,26964378672000,88000,618653,-6.82
2026,2026-09,2026-08-31,005490,POSCO홀딩스,KOSPI,8.32,-20.07,-18.04,18.56,26823256889500,338500,236398,-2.51
2026,2026-09,2026-08-31,010130,고려아연,KOSPI,27.83,-6.99,-37.09,55.54,26654781413000,1277000,40136,-4.78
2026,2026-09,2026-08-31,316140,우리금융지주,KOSPI,0.6,13.8,-6.11,36.29,24903385626600,33800,3299430,2.07
2026,2026-09,2026-08-31,009540,HD한국조선해양,KOSPI,-9.36,-17.61,-22.56,-14.27,24664430926000,348500,156907,-5.45
2026,2026-09,2026-08-31,096770,SK이노베이션,KOSPI,13.57,5.29,-1.72,24.38,21216124894000,125500,1924132,4.78
2026,2026-09,2026-08-31,042700,한미반도체,KOSPI,2.8,-21.81,-31.84,153.45,21016340100000,220500,773977,-3.17
2026,2026-09,2026-08-31,015760,한국전력,KOSPI,-8.33,-17.99,-45.47,-12.24,20478654056300,31900,1363559,-2.04
2026,2026-09,2026-08-31,000150,두산,KOSPI,7.95,-35.95,-1.17,125.54,20452813605000,1263000,114316,-11.24
2026,2026-09,2026-08-31,138040,메리츠금융지주,KOSPI,-1.45,18.76,-3.86,-3.4,20449836760600,122200,463575,6.22
2026,2026-09,2026-08-31,017670,SK텔레콤,KOSPI,15.72,-6.36,18.05,73.8,20233222992600,94200,2269430,-2.97
2026,2026-09,2026-08-31,011200,HMM,KOSPI,2.39,9.66,0.47,-2.94,20232454456500,21450,1675191,-3.03
2026,2026-09,2026-08-31,051910,LG화학,KOSPI,8.53,-23.71,-32.93,0.9,19765856040000,280000,200316,-3.93
2026,2026-09,2026-08-31,006800,미래에셋증권,KOSPI,0.43,-43.49,-51.6,81.99,18842830469700,34700,1421810,-4.9
2026,2026-09,2026-08-31,018260,삼성에스디에스,KOSPI,16.5,-19.73,23.08,62.93,18570672000000,240000,462119,-2.92
2026,2026-09,2026-08-31,033780,KT&G,KOSPI,-0.56,-3.57,9.2,32.22,18488642213600,178100,452767,-2.08
2026,2026-09,2026-08-31,010140,삼성중공업,KOSPI,-2.11,-25.22,-27.81,-1.88,18392000000000,20900,2039556,-4.59
2026,2026-09,2026-08-31,003550,LG,KOSPI,18.1,-18.55,10.86,60.27,18052325277600,119400,970410,-0.75
2026,2026-09,2026-08-31,003670,포스코퓨처엠,KOSPI,45.61,-18.33,-18.83,41.9,17833717110000,200500,811603,-12.22
2026,2026-09,2026-08-31,278470,에이피알,KOSPI,45.16,17.45,48.64,104.63,17390022997500,464500,260372,-9.8
2026,2026-09,2026-08-31,267250,HD현대,KOSPI,9.72,-21.08,-25.13,59.74,17299485615000,219000,170915,-4.34
2026,2026-09,2026-08-31,010950,S-Oil,KOSPI,17.91,39.76,36.45,148.92,16898677079200,150100,615103,0.53
2026,2026-09,2026-08-31,024110,기업은행,KOSPI,0.24,2.48,-19.61,8.83,16506715488300,20700,1253862,0.72
2026,2026-09,2026-08-31,035720,카카오,KOSPI,-2.27,-12.87,-41.33,-41.52,16190958108500,36550,1428200,-3.97
2026,2026-09,2026-08-31,086280,현대글로비스,KOSPI,3.75,-14.43,-28.32,12.53,15562500000000,207500,159489,-6.02
2026,2026-09,2026-08-31,079550,LIG디펜스앤에어로스페이스,KOSPI,-0.72,-13.36,36.35,41.78,15268000000000,694000,143986,-5.62
2026,2026-09,2026-08-31,011070,LG이노텍,KOSPI,24.9,-55.97,101.25,279.66,15194282694000,642000,1576110,-11.68
2026,2026-09,2026-08-31,064350,현대로템,KOSPI,1.87,-32.07,-40.91,-29.1,14865180306600,136200,323667,-9.77
2026,2026-09,2026-08-31,272210,한화시스템,KOSPI,17.12,-30.29,-35.56,43.81,13828899274800,73200,357980,-8.61
2026,2026-09,2026-08-31,000720,현대건설,KOSPI,30.34,-16.12,-25.14,98.55,13730165824500,123300,675675,-8.68
2026,2026-09,2026-08-31,030200,KT,KOSPI,2.89,1.14,-16.3,-1.29,13457957979000,53400,514220,0.75
2026,2026-09,2026-08-31,047810,한국항공우주,KOSPI,2.91,-22.16,-31.59,37.61,12769239017000,131000,1159492,-6.41
2026,2026-09,2026-08-31,005830,DB손해보험,KOSPI,15.35,26.55,-1.09,37.3,11862113203900,181100,466306,5.41
2026,2026-09,2026-08-31,078930,GS,KOSPI,42.81,75.31,85.01,179.34,11807017414500,127100,494590,-5.59
2026,2026-09,2026-08-31,307950,현대오토에버,KOSPI,15.64,-54.73,-15.87,140.03,11559208413000,421500,70979,-8.54
2026,2026-09,2026-08-31,003230,삼양식품,KOSPI,31.08,27.05,25.39,-2.23,11533045965000,1531000,44109,-3.66
2026,2026-09,2026-08-31,071050,한국금융지주,KOSPI,-6.92,-19.07,-25.65,43.01,10710535662400,192200,233521,-3.54
2026,2026-09,2026-08-31,323410,카카오뱅크,KOSPI,-1.13,-2.46,-19.52,-11.36,10425081548450,21850,1623964,0.23
2026,2026-09,2026-08-31,259960,크래프톤,KOSPI,-6.58,-11.84,-8.65,-30.69,10384783061000,227000,222814,-2.64
2026,2026-09,2026-08-31,003490,대한항공,KOSPI,8.49,4.85,0.0,18.32,10347000574100,28100,2531881,2.85
2026,2026-09,2026-08-31,005940,NH투자증권,KOSPI,-6.84,-12.09,-25.21,36.64,9802422087750,26550,689843,-1.88
2026,2026-09,2026-08-31,006260,LS,KOSPI,16.67,-30.16,9.49,75.39,9718800000000,311500,87934,-4.82
2026,2026-09,2026-08-31,0126Z0,삼성에피스홀딩스,KOSPI,3.2,-20.04,-42.67,0.0,9629739963000,387000,785959,-5.94
2026,2026-09,2026-08-31,047050,포스코인터내셔널,KOSPI,2.87,-15.83,-25.62,11.87,9447053715600,53700,5489357,-0.93
2026,2026-09,2026-08-31,443060,HD현대마린솔루션,KOSPI,12.77,-7.37,12.59,-2.58,9302942950000,207500,181580,-4.1
2026,2026-09,2026-08-31,028050,삼성E&A,KOSPI,7.53,-10.96,29.4,61.86,9231600000000,47100,844108,-7.22
2026,2026-09,2026-08-31,180640,한진칼,KOSPI,19.07,20.8,-14.91,18.96,8879383107000,133000,79573,4.59
2026,2026-09,2026-08-31,090430,아모레퍼시픽,KOSPI,13.23,27.89,-2.77,22.36,8610134124800,147200,401172,-3.33
2026,2026-09,2026-08-31,007660,이수페타시스,KOSPI,53.02,-11.76,-10.66,71.17,8368650966000,114000,502564,-1.75
2026,2026-09,2026-08-31,161390,한국타이어앤테크놀로지,KOSPI,-1.48,-0.3,-8.64,65.88,8250079595400,66600,522661,-1.5
2026,2026-09,2026-08-31,016360,삼성증권,KOSPI,-11.82,-26.54,-17.6,27.91,7858400000000,88000,255793,-3.18
2026,2026-09,2026-08-31,352820,하이브,KOSPI,6.28,-18.45,-53.7,-37.49,7733366378400,179400,226262,-2.06
2026,2026-09,2026-08-31,009830,한화솔루션,KOSPI,32.75,-14.25,-32.29,26.59,7612612343600,33850,1133950,-10.49
2026,2026-09,2026-08-31,064400,LG씨엔에스,KOSPI,23.52,-32.16,3.62,13.53,7479595185600,77200,809960,-3.5
2026,2026-09,2026-08-31,047040,대우건설,KOSPI,42.33,-30.57,79.39,388.98,7474409935220,18190,5271085,-10.5
2026,2026-09,2026-08-31,039490,키움증권,KOSPI,-5.45,-25.1,-40.45,35.04,7278357690000,277500,94873,-1.26
2026,2026-09,2026-08-31,000880,한화,KOSPI,34.69,-15.58,-17.37,34.69,7226065543500,135500,330618,-6.64
2026,2026-09,2026-08-31,021240,코웨이,KOSPI,5.9,7.67,18.32,-7.01,6857363579400,96900,266126,1.86
2026,2026-09,2026-08-31,326030,SK바이오팜,KOSPI,10.51,-2.68,-27.13,-11.46,6836746725000,87300,119227,-1.15
2026,2026-09,2026-08-31,005387,현대차2우B,KOSPI,-5.17,-29.93,-41.08,12.12,6664125058000,190600,194986,-5.56
2026,2026-09,2026-08-31,267270,HD건설기계,KOSPI,6.73,-12.01,-5.26,52.52,6387988870100,133300,123507,-6.45
2026,2026-09,2026-08-31,032640,LG유플러스,KOSPI,1.42,-7.07,-9.37,0.94,6362171702680,14990,1082186,-0.67
2026,2026-09,2026-08-31,128940,한미약품,KOSPI,47.68,0.31,-16.95,62.54,6309413067500,492500,153116,-3.76
2026,2026-09,2026-08-31,377300,카카오페이,KOSPI,9.04,-0.21,-30.57,-22.32,6283416218250,46450,1074913,-3.66
2026,2026-09,2026-08-31,000500,가온전선,KOSPI,56.48,17.36,218.92,528.82,6253297470000,210000,447966,-4.29
2026,2026-09,2026-08-31,000100,유한양행,KOSPI,13.88,-1.53,-24.05,-26.26,6161640869700,83700,640942,-2.87
2026,2026-09,2026-08-31,062040,산일전기,KOSPI,36.94,-20.61,17.64,75.4,6009062885000,196100,236338,-6.27
2026,2026-09,2026-08-31,241560,두산밥캣,KOSPI,4.18,-3.71,-4.15,16.67,5971832849500,62300,306874,-3.37
2026,2026-09,2026-08-31,066970,엘앤에프,KOSPI,100.14,-12.83,16.71,122.27,5968439915400,146700,1050002,-15.0
2026,2026-09,2026-08-31,001440,대한전선,KOSPI,26.72,-35.31,-18.33,87.62,5762182322400,29400,1138806,-6.29
2026,2026-09,2026-08-31,353200,대덕전자,KOSPI,16.43,-40.96,80.03,368.61,5569287447500,112700,827917,-3.37
2026,2026-09,2026-08-31,029780,삼성카드,KOSPI,-0.11,1.73,-25.48,-7.03,5439574932450,46950,559170,-3.3
2026,2026-09,2026-08-31,175330,JB금융지주,KOSPI,7.18,18.62,-10.71,20.64,5287893710400,28350,420977,7.76
2026,2026-09,2026-08-31,010060,OCI홀딩스,KOSPI,45.82,-20.6,82.57,217.14,5180989380000,277500,123858,-13.15
2026,2026-09,2026-08-31,271560,오리온,KOSPI,-1.37,0.31,-2.55,20.59,5138742440000,130000,153114,-1.92
2026,2026-09,2026-08-31,088350,한화생명,KOSPI,30.54,18.24,16.45,84.05,5011418100000,5770,4882780,0.0
2026,2026-09,2026-08-31,036570,NC,KOSPI,-4.26,-22.45,-2.81,10.59,4836632939000,224500,38601,-2.45
2026,2026-09,2026-08-31,088980,맥쿼리인프라,KOSPI,-1.98,-9.58,-13.37,-14.94,4746116950630,9910,833858,-0.5
2026,2026-09,2026-08-31,034220,LG디스플레이,KOSPI,2.5,-41.33,-34.17,-21.33,4720000000000,9440,44647212,-4.56
2026,2026-09,2026-08-31,051900,LG생활건강,KOSPI,9.06,26.46,17.23,5.92,4687338699000,313000,121944,-5.11
2026,2026-09,2026-08-31,138930,BNK금융지주,KOSPI,0.2,-9.63,-23.73,5.56,4663964215200,15200,1059553,-0.39
2026,2026-09,2026-08-31,454910,두산로보틱스,KOSPI,15.26,-33.33,-33.33,13.6,4602218580000,71000,226071,-7.04
2026,2026-09,2026-08-31,011790,SKC,KOSPI,25.07,-35.18,-15.13,2.42,4478726309400,90300,101902,-7.42
2026,2026-09,2026-08-31,052690,한전기술,KOSPI,30.79,-13.33,-33.52,25.97,4448808000000,116400,384534,-9.11
2026,2026-09,2026-08-31,005385,현대차우,KOSPI,-4.96,-30.77,-41.0,14.97,4427780112000,189700,143666,-5.22
2026,2026-09,2026-08-31,001450,현대해상,KOSPI,32.38,47.32,48.18,82.44,4339135925000,50900,510501,2.95
2026,2026-09,2026-08-31,000990,DB하이텍,KOSPI,14.32,-48.79,-0.73,106.75,4132935860000,95000,215054,-6.11
2026,2026-09,2026-08-31,002380,KCC,KOSPI,22.16,-13.82,-27.19,19.1,4073032704000,474000,18569,1.16
2026,2026-09,2026-08-31,004020,현대제철,KOSPI,15.37,-24.28,-34.62,-5.3,4056751864000,30400,337019,-1.64
2026,2026-09,2026-08-31,082740,한화엔진,KOSPI,21.51,-26.09,-12.13,-0.11,3959566887900,47450,381956,-5.9
2026,2026-09,2026-08-31,004170,신세계,KOSPI,-2.13,-19.61,12.35,150.45,3910304934000,414000,74339,-6.64
2026,2026-09,2026-08-31,001040,CJ,KOSPI,0.39,-19.67,-40.55,-18.76,3790092040200,129900,98783,0.31
2026,2026-09,2026-08-31,161890,한국콜마,KOSPI,68.17,87.25,109.83,105.78,3779172827700,160100,434400,-3.19
2026,2026-09,2026-08-31,018880,한온시스템,KOSPI,6.2,-37.66,-24.35,5.63,3602181557520,3510,1727317,-2.99
2026,2026-09,2026-08-31,036460,한국가스공사,KOSPI,8.71,5.49,-9.1,-5.31,3457121850000,37450,132015,-1.2
2026,2026-09,2026-08-31,192820,코스맥스,KOSPI,62.43,72.71,57.89,38.57,3404852700000,300000,208637,-4.83
2026,2026-09,2026-08-31,103590,일진전기,KOSPI,36.92,-23.36,-20.45,96.41,3395199768000,71200,175977,-5.2
2026,2026-09,2026-08-31,022100,포스코DX,KOSPI,12.41,-33.28,-44.91,-3.56,3291551882850,21650,237983,-3.46
2026,2026-09,2026-08-31,011780,금호석유화학,KOSPI,11.45,-3.63,-16.88,16.33,3207558937500,127500,144435,-0.24
2026,2026-09,2026-08-31,111770,영원무역,KOSPI,-19.13,-9.06,-25.39,23.17,3203719136400,72300,99548,2.63
2026,2026-09,2026-08-31,251270,넷마블,KOSPI,-1.57,-11.29,-28.33,-37.06,3135072622500,37700,102718,-1.86
2026,2026-09,2026-08-31,035250,강원랜드,KOSPI,-0.34,-2.53,-23.1,-18.84,3134228325000,14650,346972,-0.34
2026,2026-09,2026-08-31,009420,한올바이오파마,KOSPI,37.56,-4.48,-3.24,100.0,3118766088600,59700,390498,-7.87
2026,2026-09,2026-08-31,006360,GS건설,KOSPI,54.8,19.02,62.05,94.43,3106608087000,36300,1762169,-11.16
2026,2026-09,2026-08-31,012750,에스원,KOSPI,14.75,19.44,-6.95,2.0,3104532842600,81700,45495,-1.84
2026,2026-09,2026-08-31,008930,한미사이언스,KOSPI,24.97,41.1,2.75,9.14,3063941440000,44800,196400,6.7
2026,2026-09,2026-08-31,031210,서울보증보험,KOSPI,1.28,-0.34,-25.39,-0.34,3037239513000,43500,38540,0.0
2026,2026-09,2026-08-31,028670,팬오션,KOSPI,3.66,3.28,7.39,45.57,3031009133040,5670,2067939,-2.82
2026,2026-09,2026-08-31,302440,SK바이오사이언스,KOSPI,13.44,-6.11,-21.55,-18.73,3012731635200,38400,75323,-2.47
2026,2026-09,2026-08-31,023530,롯데쇼핑,KOSPI,-9.29,-27.96,-1.21,60.97,3009923532000,106400,148876,-1.03
2026,2026-09,2026-08-31,336260,두산퓨얼셀,KOSPI,83.91,-50.6,13.44,57.87,2957041728900,45150,474827,-14.29
2026,2026-09,2026-08-31,139130,iM금융지주,KOSPI,9.09,6.63,0.54,34.87,2928139413920,18490,368349,2.0
2026,2026-09,2026-08-31,085620,미래에셋생명,KOSPI,39.12,46.6,61.79,203.95,2913129000000,21550,391720,-5.1
2026,2026-09,2026-08-31,017800,현대엘리베이터,KOSPI,9.28,-5.84,-24.82,-5.36,2900654967000,74200,91976,-1.89
2026,2026-09,2026-08-31,097950,CJ제일제당,KOSPI,-2.56,-7.67,-12.85,-18.56,2807605689000,186500,66812,-2.09
2026,2026-09,2026-08-31,004800,효성,KOSPI,15.43,-15.89,-1.3,92.17,2792299887600,166800,19345,-4.2
2026,2026-09,2026-08-31,375500,DL이앤씨,KOSPI,23.08,-5.88,40.9,70.01,2785940856000,72000,311064,-2.78
2026,2026-09,2026-08-31,007340,DN오토모티브,KOSPI,16.98,5.71,73.53,77.44,2761712828000,47200,116981,-4.34
2026,2026-09,2026-08-31,483650,달바글로벌,KOSPI,-0.45,11.68,29.79,23.11,2755701300000,220000,119965,-8.18
2026,2026-09,2026-08-31,450080,에코프로머티,KOSPI,20.19,-37.78,-46.18,-23.37,2740496769000,38700,335707,-9.3
2026,2026-09,2026-08-31,004370,농심,KOSPI,15.8,15.19,3.14,8.17,2697651727000,443500,46416,-1.35
2026,2026-09,2026-08-31,026960,동서,KOSPI,1.37,5.3,-5.83,-5.14,2577245000000,25850,51133,-1.35
2026,2026-09,2026-08-31,001720,신영증권,KOSPI,11.48,-9.07,-30.64,4.97,2571216000000,156400,3717,-3.45
2026,2026-09,2026-08-31,196170,알테오젠,KOSDAQ,29.54,8.3,-1.93,-8.86,21418953397500,307500,656406,-2.93
2026,2026-09,2026-08-31,086520,에코프로,KOSDAQ,15.42,-34.32,-50.65,80.43,12396362677600,91300,910349,-10.19
2026,2026-09,2026-08-31,247540,에코프로비엠,KOSDAQ,16.71,-44.33,-45.46,-0.33,11817916427200,120800,537739,-10.6
2026,2026-09,2026-08-31,277810,레인보우로보틱스,KOSDAQ,6.35,-34.4,-46.45,68.37,8933634609000,460500,61136,-5.21
2026,2026-09,2026-08-31,036930,주성엔지니어링,KOSDAQ,42.17,-11.5,215.51,545.99,8227158417000,177000,624377,-1.86
2026,2026-09,2026-08-31,240810,원익IPS,KOSDAQ,14.24,5.19,-11.23,174.29,5472854961500,111500,458155,-1.61
2026,2026-09,2026-08-31,058470,리노공업,KOSDAQ,3.9,-31.62,-37.29,41.7,5075709210000,66600,649878,-3.3
2026,2026-09,2026-08-31,039030,이오테크닉스,KOSDAQ,36.49,-11.79,-3.46,95.64,4977098200000,404000,121467,-0.5
2026,2026-09,2026-08-31,222800,심텍,KOSDAQ,55.97,9.48,139.44,407.06,4910067680400,129300,823968,-4.56
2026,2026-09,2026-08-31,028300,HLB,KOSDAQ,16.34,-29.92,-31.27,-5.7,4741856738800,35600,14616441,-6.32
2026,2026-09,2026-08-31,214450,파마리서치,KOSDAQ,25.85,44.41,21.89,-37.35,4425990048000,426000,118450,-7.86
2026,2026-09,2026-08-31,087010,펩트론,KOSDAQ,43.35,-39.14,-35.72,-40.81,4271738520000,183200,143743,-14.03
2026,2026-09,2026-08-31,403870,HPSP,KOSDAQ,45.09,3.19,11.93,88.01,4131460000000,50200,1685264,0.4
2026,2026-09,2026-08-31,298380,에이비엘바이오,KOSDAQ,8.83,-35.03,-62.53,-20.63,4070288560100,72700,328730,-4.68
2026,2026-09,2026-08-31,000250,삼천당제약,KOSDAQ,12.23,-50.47,-79.65,-12.73,3938509548800,167900,114666,-5.3
2026,2026-09,2026-08-31,108490,로보티즈,KOSDAQ,40.1,-20.89,-10.75,190.89,3776759710000,257500,211525,-4.08
2026,2026-09,2026-08-31,319660,피에스케이,KOSDAQ,-1.47,29.64,99.22,421.22,3699049377800,127700,250770,-2.9
2026,2026-09,2026-08-31,095340,ISC,KOSDAQ,30.79,-16.3,-12.09,191.24,3592901331000,169500,124283,0.59
2026,2026-09,2026-08-31,141080,리가켐바이오,KOSDAQ,10.29,-36.14,-49.66,-34.53,3572373837000,96500,255005,-5.91
2026,2026-09,2026-08-31,257720,실리콘투,KOSDAQ,59.65,49.93,23.6,20.71,3554232858400,54200,1094227,-6.09
2026,2026-09,2026-08-31,440110,파두,KOSDAQ,3.63,-41.39,10.79,363.66,3292294473900,65700,318054,-4.41
2026,2026-09,2026-08-31,145020,휴젤,KOSDAQ,8.39,1.41,-6.67,-20.13,3153823596000,252000,39313,-2.58
2026,2026-09,2026-08-31,310210,보로노이,KOSDAQ,48.78,-42.51,-50.67,33.6,3056385420000,165000,74889,2.73
2026,2026-09,2026-08-31,084370,유진테크,KOSDAQ,18.7,7.5,-0.52,178.0,3054708398600,133300,99262,0.15
2026,2026-09,2026-08-31,064760,티씨케이,KOSDAQ,49.85,-6.42,10.47,126.48,2772495168000,248000,42949,-0.4
2026,2026-09,2026-08-31,214370,케어젠,KOSDAQ,-7.19,-41.63,-62.28,-7.19,2771694000000,51600,58256,-8.33
2026,2026-09,2026-08-31,095610,테스,KOSDAQ,9.62,19.65,93.61,374.21,2758800000000,142500,558919,-4.56
2026,2026-09,2026-08-31,080220,제주반도체,KOSDAQ,20.12,-20.04,53.63,386.32,2693429540600,78200,1558081,-7.16
2026,2026-09,2026-08-31,031980,피에스케이홀딩스,KOSDAQ,27.61,17.07,43.12,263.85,2690986896000,124800,148544,-2.24
2026,2026-09,2026-08-31,357780,솔브레인,KOSDAQ,35.64,-10.46,-23.12,56.75,2664158855000,342500,33843,-3.8
2026,2026-09,2026-08-31,131290,티에스이,KOSDAQ,27.01,18.56,172.41,531.16,2621558673000,237000,226156,-1.27
2026,2026-09,2026-08-31,319400,현대무벡스,KOSDAQ,10.33,-40.88,-32.08,394.74,2617336916500,23500,1420024,-7.66
2026,2026-09,2026-08-31,178320,서진시스템,KOSDAQ,18.18,-49.74,-17.98,101.97,2482378743000,39000,936546,-14.36
2026,2026-09,2026-08-31,347850,디앤디파마텍,KOSDAQ,6.15,-43.45,-42.1,35.82,2452312081500,53500,868173,-8.32
2026,2026-09,2026-08-31,067310,하나마이크론,KOSDAQ,19.7,-12.11,-1.8,154.84,2363750392950,35550,1227873,-0.56
2026,2026-09,2026-08-31,214150,클래시스,KOSDAQ,-17.74,-24.36,-42.04,-35.15,2208227057150,33850,366178,-4.58
2026,2026-09,2026-08-31,237690,에스티팜,KOSDAQ,18.87,-21.55,-30.93,13.61,2196222317600,105200,118915,-3.8
2026,2026-09,2026-08-31,140410,메지온,KOSDAQ,20.68,8.7,-49.68,75.8,2180263188800,71200,111195,-7.16
2026,2026-09,2026-08-31,226950,올릭스,KOSDAQ,9.07,-40.95,-42.56,67.31,2177898690000,103400,259491,-3.09
2026,2026-09,2026-08-31,005290,동진쎄미켐,KOSDAQ,8.81,-22.12,-22.4,42.24,2171327367600,42600,230347,-5.16
2026,2026-09,2026-08-31,010170,대한광통신,KOSDAQ,63.66,-38.5,225.03,1153.14,2170579813600,13960,4898650,-2.79
2026,2026-09,2026-08-31,058610,에스피지,KOSDAQ,-1.37,-19.98,-35.48,268.05,2069147688000,93300,179591,-8.57
2026,2026-09,2026-08-31,032820,우리기술,KOSDAQ,28.46,-23.73,-32.2,199.35,2004301499200,11600,2961347,-8.45
2026,2026-09,2026-08-31,263750,펄어비스,KOSDAQ,-4.82,-27.61,-41.04,-3.36,1985867556000,31600,264800,-3.01
2026,2026-09,2026-08-31,083650,비에이치아이,KOSDAQ,55.83,-13.85,-32.83,8.09,1943306750000,62800,293046,-5.1
2026,2026-09,2026-08-31,098460,고영,KOSDAQ,4.4,-17.06,-10.68,94.86,1940409859850,28450,545182,-1.41
2026,2026-09,2026-08-31,068760,셀트리온제약,KOSDAQ,3.73,-12.58,-41.92,-17.75,1851577244400,41700,98719,-1.32
2026,2026-09,2026-08-31,140860,파크시스템스,KOSDAQ,2.94,-4.72,-9.01,2.74,1838148112500,262500,30514,-4.57
2026,2026-09,2026-08-31,089030,테크윙,KOSDAQ,19.66,-0.5,6.44,51.68,1837860792000,49600,426638,-4.54
2026,2026-09,2026-08-31,096530,씨젠,KOSDAQ,24.91,10.53,28.0,29.48,1754793398400,33600,697050,-4.46
2026,2026-09,2026-08-31,060370,LS마린솔루션,KOSDAQ,25.24,0.61,-1.49,43.48,1723882182000,33000,82269,-7.42
2026,2026-09,2026-08-31,041510,에스엠,KOSDAQ,9.36,-6.15,-35.24,-46.11,1712522812000,74800,111689,-0.67
2026,2026-09,2026-08-31,007390,네이처셀,KOSDAQ,18.18,-14.47,20.93,23.52,1675311456000,26000,322329,-9.04
2026,2026-09,2026-08-31,241710,코스메카코리아,KOSDAQ,90.1,109.8,77.28,140.45,1599864000000,149800,118854,-6.94
2026,2026-09,2026-08-31,0009K0,에임드바이오,KOSDAQ,20.69,-28.78,-60.16,0.0,1584443444500,24500,89750,-5.31
2026,2026-09,2026-08-31,131970,두산테스나,KOSDAQ,25.12,-49.01,17.94,120.03,1550044487600,80200,384080,-2.49
2026,2026-09,2026-08-31,950160,코오롱티슈진,KOSDAQ,35.54,-82.18,-83.53,-52.44,1497174219200,17620,1046333,1.59
2026,2026-09,2026-08-31,323280,태성,KOSDAQ,56.8,-14.49,-37.97,72.54,1496361020000,49000,148156,-7.14
2026,2026-09,2026-08-31,089970,브이엠,KOSDAQ,-13.74,-4.07,35.82,359.72,1487462222500,56500,879073,-1.24
2026,2026-09,2026-08-31,030530,원익홀딩스,KOSDAQ,22.91,-30.83,-46.34,116.11,1450529283180,18780,3067199,-7.14
