순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,032500,케이엠더블유,,2019-08-30,KOSDAQ,20.69,73.18,461.18,385.44,9.6,66500.0,2019,2019-09
2.0,078130,국일제지,,2019-08-30,KOSDAQ,-10.94,31.66,379.7,365.87,-0.8,4845.0,2019,2019-09
3.0,138080,오이솔루션,,2019-08-30,KOSDAQ,-9.78,6.76,203.02,361.57,-5.8,46923.0,2019,2019-09
4.0,179900,유티아이,,2019-08-30,KOSDAQ,-2.71,12.57,159.98,327.95,9.3,21500.0,2019,2019-09
5.0,033640,네패스,,2019-08-30,KOSDAQ,6.25,25.68,161.54,158.4,-8.0,32300.0,2019,2019-09
6.0,078070,유비쿼스홀딩스,,2019-08-30,KOSDAQ,-22.47,-25.14,110.93,353.83,-2.3,26050.0,2019,2019-09
7.0,036800,나이스정보통신,,2019-08-30,KOSDAQ,17.34,79.17,73.22,58.57,-2.5,36550.0,2019,2019-09
8.0,214150,클래시스,,2019-08-30,KOSDAQ,-9.86,5.79,124.56,108.81,11.7,12800.0,2019,2019-09
9.0,060250,NHN한국사이버결제,,2019-08-30,KOSDAQ,12.31,57.9,66.0,49.01,1.7,12043.0,2019,2019-09
10.0,048410,현대바이오,,2019-08-30,KOSDAQ,-5.41,-29.81,111.94,132.42,2.5,5771.0,2019,2019-09
11.0,036830,솔브레인,,2019-08-30,KOSDAQ,4.77,49.01,33.01,3.02,7.2,32665.0,2019,2019-09
12.0,215000,골프존,,2019-08-30,KOSDAQ,-6.33,12.69,60.48,65.47,0.2,66600.0,2019,2019-09
13.0,011790,SKC,,2019-08-30,KOSPI,8.75,51.07,18.86,-2.23,-13.5,46000.0,2019,2019-09
14.0,143240,사람인에이치알,,2019-08-30,KOSDAQ,19.7,20.48,49.86,44.01,-0.2,27650.0,2019,2019-09
15.0,230360,에코마케팅,,2019-08-30,KOSDAQ,-0.91,-34.5,90.56,140.09,9.2,13625.0,2019,2019-09
16.0,061970,엘비세미콘,,2019-08-30,KOSDAQ,-9.33,-10.05,75.53,67.41,-11.5,9040.0,2019,2019-09
17.0,039840,디오,,2019-08-30,KOSDAQ,7.98,21.05,43.56,30.76,-9.2,44000.0,2019,2019-09
18.0,050890,쏠리드,,2019-08-30,KOSDAQ,12.79,-8.03,90.16,31.23,-1.6,6013.0,2019,2019-09
19.0,012450,한화에어로스페이스,,2019-08-30,KOSPI,20.81,30.1,18.06,55.6,8.4,39625.0,2019,2019-09
20.0,213420,덕산네오룩스,,2019-08-30,KOSDAQ,18.66,41.32,7.67,17.63,8.6,20350.0,2019,2019-09
21.0,004800,효성,,2019-08-30,KOSPI,5.75,15.66,15.2,88.24,-3.0,66557.0,2019,2019-09
22.0,039030,이오테크닉스,,2019-08-30,KOSDAQ,2.24,25.65,23.94,22.07,17.3,73000.0,2019,2019-09
23.0,255440,야스,,2019-08-30,KOSDAQ,6.65,26.04,30.2,4.69,4.1,25650.0,2019,2019-09
24.0,005290,동진쎄미켐,,2019-08-30,KOSDAQ,0.0,16.67,34.48,22.42,22.3,13650.0,2019,2019-09
25.0,078600,대주전자재료,,2019-08-30,KOSDAQ,15.12,50.69,4.33,-26.69,-24.2,21700.0,2019,2019-09
26.0,218410,RFHIC,,2019-08-30,KOSDAQ,12.5,27.34,14.83,22.2,22.2,32490.0,2019,2019-09
