순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,018000,유니슨,,2017-08-31,KOSDAQ,-5.79,94.06,203.63,166.38,-12.71,3431.0,2017,2017-09
2.0,003670,포스코켐텍,,2017-08-31,KOSDAQ,57.53,125.26,151.93,202.77,-10.15,30023.0,2017,2017-09
3.0,060280,큐렉소,,2017-08-31,KOSDAQ,35.91,80.77,197.22,212.45,-2.68,14454.0,2017,2017-09
4.0,020150,일진머티리얼즈,,2017-08-31,KOSPI,9.08,86.69,175.77,134.41,-14.2,40850.0,2017,2017-09
5.0,090460,비에이치,,2017-08-31,KOSDAQ,2.65,70.4,137.99,282.06,3.99,21300.0,2017,2017-09
6.0,086520,에코프로,,2017-08-31,KOSDAQ,9.51,95.19,164.75,121.8,2.46,4101.0,2017,2017-09
7.0,151910,나노스,,2017-08-31,KOSDAQ,-16.14,109.23,109.23,109.23,25.35,2130.0,2017,2017-09
8.0,066970,엘앤에프,,2017-08-31,KOSDAQ,34.69,88.08,154.73,110.44,-2.62,33655.0,2017,2017-09
9.0,168330,내츄럴엔도텍,,2017-08-31,KOSDAQ,31.16,125.96,99.38,87.76,-24.84,64400.0,2017,2017-09
10.0,049950,미래컴퍼니,,2017-08-31,KOSDAQ,-5.91,12.74,120.28,427.25,-4.05,62637.0,2017,2017-09
11.0,178920,SKC코오롱PI,,2017-08-31,KOSDAQ,21.47,67.17,135.59,159.61,2.42,33100.0,2017,2017-09
12.0,005290,동진쎄미켐,,2017-08-31,KOSDAQ,10.95,37.87,119.56,124.01,0.27,18750.0,2017,2017-09
13.0,051370,인터플렉스,,2017-08-31,KOSDAQ,44.14,46.68,79.14,188.24,10.04,48693.0,2017,2017-09
14.0,033290,코웰패션,,2017-08-31,KOSDAQ,52.21,62.14,93.18,93.84,-10.08,5067.0,2017,2017-09
15.0,031980,피에스케이,,2017-08-31,KOSDAQ,13.2,35.08,91.77,78.46,-2.86,20723.0,2017,2017-09
16.0,063570,한국전자금융,,2017-08-31,KOSDAQ,10.0,41.03,84.5,58.65,-13.42,11550.0,2017,2017-09
17.0,115450,지트리비앤티,,2017-08-31,KOSDAQ,47.59,63.52,66.99,47.59,3.48,11649.0,2017,2017-09
18.0,191420,테고사이언스,,2017-08-31,KOSDAQ,9.03,43.44,66.98,53.8,-10.75,40450.0,2017,2017-09
19.0,011070,LG이노텍,,2017-08-31,KOSPI,23.0,37.69,53.75,123.64,-16.53,184500.0,2017,2017-09
20.0,213420,덕산네오룩스,,2017-08-31,KOSDAQ,1.63,7.78,102.86,76.95,-12.8,25000.0,2017,2017-09
21.0,036930,주성엔지니어링,,2017-08-31,KOSDAQ,0.0,40.52,52.34,67.7,-12.88,16300.0,2017,2017-09
22.0,000060,메리츠화재,,2017-08-31,KOSPI,6.98,34.57,64.29,62.7,-2.57,25300.0,2017,2017-09
23.0,064760,티씨케이,,2017-08-31,KOSDAQ,5.03,38.28,59.39,57.94,-5.65,52200.0,2017,2017-09
24.0,009150,삼성전기,,2017-08-31,KOSPI,7.79,22.42,72.65,89.85,0.99,101000.0,2017,2017-09
25.0,103140,풍산,,2017-08-31,KOSPI,14.69,37.68,39.19,81.82,-10.0,57000.0,2017,2017-09
26.0,108320,실리콘웍스,,2017-08-31,KOSDAQ,23.0,39.65,42.37,53.59,0.8,43850.0,2017,2017-09
27.0,052710,아모텍,,2017-08-31,KOSDAQ,28.83,20.17,52.52,111.21,12.48,23271.0,2017,2017-09
28.0,207940,삼성바이오로직스,,2017-08-31,KOSPI,4.04,28.64,72.04,0.0,19.26,411627.0,2017,2017-09
29.0,000660,SK하이닉스,,2017-08-31,KOSPI,3.94,20.35,46.9,88.2,20.85,68600.0,2017,2017-09
30.0,145020,휴젤,,2017-08-31,KOSDAQ,-0.24,24.06,57.35,38.66,-9.17,197788.0,2017,2017-09
31.0,007390,네이처셀,,2017-08-31,KOSDAQ,18.28,38.35,39.67,43.16,-11.82,6302.0,2017,2017-09
32.0,051915,LG화학우,,2017-08-31,KOSPI,14.6,29.24,48.17,46.11,-3.61,263000.0,2017,2017-09
33.0,010950,S-Oil,,2017-08-31,KOSPI,7.73,21.26,45.25,77.51,1.59,125500.0,2017,2017-09
34.0,000030,우리은행,,2017-08-31,KOSPI,-2.62,21.57,39.85,75.47,-4.03,18600.0,2017,2017-09
35.0,078160,메디포스트,,2017-08-31,KOSDAQ,32.31,32.12,57.27,23.0,-6.93,40325.0,2017,2017-09
36.0,006400,삼성SDI,,2017-08-31,KOSPI,16.62,18.73,52.33,70.13,1.02,192380.0,2017,2017-09
37.0,035720,카카오,,2017-08-31,KOSPI,2.5,24.5,44.03,51.29,17.07,24688.0,2017,2017-09
38.0,086790,하나금융지주,,2017-08-31,KOSPI,-3.92,19.37,39.01,67.24,-3.37,49000.0,2017,2017-09
39.0,215360,우리산업,,2017-08-31,KOSDAQ,12.12,19.35,58.8,30.28,0.14,37000.0,2017,2017-09
40.0,001450,현대해상,,2017-08-31,KOSPI,1.76,22.38,42.59,36.69,-1.95,46200.0,2017,2017-09
41.0,046890,서울반도체,,2017-08-31,KOSDAQ,10.34,20.47,36.61,54.03,9.37,22950.0,2017,2017-09
42.0,048260,오스템임플란트,,2017-08-31,KOSDAQ,19.13,36.9,24.31,25.83,-2.51,607110.0,2017,2017-09
43.0,084110,휴온스글로벌,,2017-08-31,KOSDAQ,31.28,24.66,57.75,-0.11,-5.68,36050.0,2017,2017-09
44.0,051910,LG화학,,2017-08-31,KOSPI,15.55,25.5,33.92,40.11,3.43,379000.0,2017,2017-09
45.0,138040,메리츠금융지주,,2017-08-31,KOSPI,10.2,17.54,42.55,42.55,-1.79,16750.0,2017,2017-09
46.0,009830,한화케미칼,,2017-08-31,KOSPI,4.9,18.62,39.45,38.09,-8.2,42749.0,2017,2017-09
47.0,071050,한국금융지주,,2017-08-31,KOSPI,-7.72,7.35,38.61,63.84,-6.85,65700.0,2017,2017-09
48.0,028670,팬오션,,2017-08-31,KOSPI,10.29,16.91,24.37,74.97,-16.17,6430.0,2017,2017-09
49.0,041140,넥슨지티,,2017-08-31,KOSDAQ,53.36,38.78,21.26,35.86,15.98,10950.0,2017,2017-09
50.0,005490,POSCO,,2017-08-31,KOSPI,3.46,21.81,21.16,48.7,-7.71,343500.0,2017,2017-09
51.0,089600,나스미디어,,2017-08-31,KOSDAQ,-9.82,9.66,37.79,40.67,10.3,38297.0,2017,2017-09
52.0,007820,에스엠코어,,2017-08-31,KOSDAQ,-2.93,-8.82,40.85,113.0,-14.5,16550.0,2017,2017-09
53.0,071840,롯데하이마트,,2017-08-31,KOSPI,-1.72,5.23,41.61,55.45,-3.95,68400.0,2017,2017-09
54.0,095610,테스,,2017-08-31,KOSDAQ,1.67,7.04,39.45,52.0,4.77,30400.0,2017,2017-09
55.0,060250,NHN한국사이버결제,,2017-08-31,KOSDAQ,-8.33,24.0,29.67,-3.88,-9.98,8531.0,2017,2017-09
56.0,222800,심텍,,2017-08-31,KOSDAQ,24.52,18.81,18.81,74.77,-7.34,12321.0,2017,2017-09
57.0,200130,콜마비앤에이치,,2017-08-31,KOSDAQ,33.01,19.82,51.53,-8.57,20.04,27200.0,2017,2017-09
58.0,008560,메리츠종금증권,,2017-08-31,KOSPI,-7.39,8.79,32.01,42.75,-8.81,4825.0,2017,2017-09
59.0,086900,메디톡스,,2017-08-31,KOSDAQ,-3.74,9.02,38.33,28.61,-13.11,450049.0,2017,2017-09
60.0,084990,바이로메드,,2017-08-31,KOSDAQ,21.94,23.51,33.16,7.94,-5.86,66876.0,2017,2017-09
61.0,030530,원익홀딩스,,2017-08-31,KOSDAQ,-3.72,3.5,48.12,23.77,-8.7,8280.0,2017,2017-09
62.0,054950,제이브이엠,,2017-08-31,KOSDAQ,-1.4,31.39,16.61,-9.31,-5.31,29599.0,2017,2017-09
63.0,038540,텍셀네트컴,,2017-08-31,KOSDAQ,-1.94,20.69,18.16,27.39,-3.44,8004.0,2017,2017-09
64.0,006260,LS,,2017-08-31,KOSPI,0.36,14.97,24.63,34.34,-6.75,84500.0,2017,2017-09
65.0,065620,제낙스,,2017-08-31,KOSDAQ,-4.06,8.62,35.65,27.7,-0.18,141750.0,2017,2017-09
66.0,024110,기업은행,,2017-08-31,KOSPI,-3.24,15.89,21.05,27.23,-3.68,14950.0,2017,2017-09
67.0,010120,LS산전,,2017-08-31,KOSPI,0.69,6.2,34.41,36.3,-7.04,58200.0,2017,2017-09
68.0,000670,영풍,,2017-08-31,KOSPI,-0.24,17.62,24.75,13.41,-11.17,116375.0,2017,2017-09
69.0,036570,엔씨소프트,,2017-08-31,KOSPI,6.51,1.59,40.33,42.41,20.81,384500.0,2017,2017-09
70.0,058470,리노공업,,2017-08-31,KOSDAQ,1.61,17.35,21.16,22.18,-2.77,10091.0,2017,2017-09
71.0,011790,SKC,,2017-08-31,KOSPI,1.79,16.59,17.33,34.43,11.79,36900.0,2017,2017-09
72.0,240810,원익IPS,,2017-08-31,KOSDAQ,-7.03,3.75,35.71,30.47,12.17,30400.0,2017,2017-09
73.0,005935,삼성전자우,,2017-08-31,KOSPI,-2.38,7.78,26.0,42.37,9.39,37700.0,2017,2017-09
74.0,008930,한미사이언스,,2017-08-31,KOSPI,7.44,20.95,36.43,-28.74,2.68,80041.0,2017,2017-09
75.0,010130,고려아연,,2017-08-31,KOSPI,4.56,17.81,23.89,7.84,-3.97,516000.0,2017,2017-09
76.0,102710,이엔에프테크놀로지,,2017-08-31,KOSDAQ,3.44,16.84,23.22,11.63,11.09,22550.0,2017,2017-09
77.0,010620,현대미포조선,,2017-08-31,KOSPI,-6.05,-0.49,38.36,32.55,-6.83,50635.0,2017,2017-09
78.0,000880,한화,,2017-08-31,KOSPI,0.41,2.72,35.03,34.11,-10.48,49150.0,2017,2017-09
79.0,074600,원익QnC,,2017-08-31,KOSDAQ,-1.27,0.43,34.54,41.05,-2.99,11700.0,2017,2017-09
80.0,123100,테라세미콘,,2017-08-31,KOSDAQ,-1.25,4.3,33.4,27.99,-5.07,31550.0,2017,2017-09
81.0,243070,휴온스,,2017-08-31,KOSDAQ,27.94,14.06,34.33,15.77,-1.04,34995.0,2017,2017-09
82.0,108230,톱텍,,2017-08-31,KOSDAQ,-3.28,2.0,24.94,53.7,0.0,27520.0,2017,2017-09
83.0,095340,ISC,,2017-08-31,KOSDAQ,-4.49,-2.78,48.04,13.59,6.94,23594.0,2017,2017-09
84.0,080420,모다이노칩,,2017-08-31,KOSDAQ,37.25,25.7,25.56,-2.61,10.71,5600.0,2017,2017-09
85.0,096770,SK이노베이션,,2017-08-31,KOSPI,6.8,11.54,22.01,29.55,5.57,185474.0,2017,2017-09
86.0,048530,인트론바이오,,2017-08-31,KOSDAQ,-3.7,25.25,20.2,-31.69,-8.16,15663.0,2017,2017-09
87.0,066570,LG전자,,2017-08-31,KOSPI,21.46,-1.21,36.29,58.25,1.1,81500.0,2017,2017-09
88.0,068270,셀트리온,,2017-08-31,KOSDAQ,6.08,20.4,13.4,13.09,23.37,90453.0,2017,2017-09
89.0,000150,두산,,2017-08-31,KOSPI,8.47,8.94,33.75,8.02,10.94,100830.0,2017,2017-09
90.0,005830,동부화재,,2017-08-31,KOSPI,-6.12,11.08,23.08,11.41,-2.93,75200.0,2017,2017-09
91.0,098460,고영,,2017-08-31,KOSDAQ,-4.98,5.35,20.79,39.91,9.84,12200.0,2017,2017-09
92.0,192080,더블유게임즈,,2017-08-31,KOSDAQ,-15.24,-2.73,28.21,41.46,5.8,45221.0,2017,2017-09
93.0,003550,LG,,2017-08-31,KOSPI,11.41,3.7,33.76,27.47,-4.05,79352.0,2017,2017-09
94.0,005930,삼성전자,,2017-08-31,KOSPI,-3.9,3.62,20.5,42.96,10.71,46320.0,2017,2017-09
95.0,019210,와이지-원,,2017-08-31,KOSDAQ,13.73,7.29,23.26,38.31,-7.17,13250.0,2017,2017-09
96.0,011170,롯데케미칼,,2017-08-31,KOSPI,8.27,10.82,9.6,49.07,-5.38,380526.0,2017,2017-09
