순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,078130,국일제지,,2019-11-29,KOSDAQ,18.72,41.38,86.14,732.32,-12.7,6850.0,2019,2019-12
2.0,067630,에이치엘비생명과학,,2019-11-29,KOSDAQ,-29.49,224.09,50.65,36.89,19.6,10776.0,2019,2019-12
3.0,060720,KH바텍,,2019-11-29,KOSDAQ,14.87,121.85,129.87,136.49,16.5,19700.0,2019,2019-12
4.0,028300,에이치엘비,,2019-11-29,KOSDAQ,-31.49,172.46,63.97,36.22,-0.2,45814.0,2019,2019-12
5.0,082270,젬백스,,2019-11-29,KOSDAQ,-2.5,113.45,56.79,104.84,51.8,25400.0,2019,2019-12
6.0,040910,아이씨디,,2019-11-29,KOSDAQ,27.72,62.5,98.91,130.96,8.0,18200.0,2019,2019-12
7.0,007700,F&F,,2019-11-29,KOSPI,9.95,40.76,39.34,138.15,1.4,55250.0,2019,2019-12
8.0,268600,셀리버리,,2019-11-29,KOSDAQ,57.48,46.11,44.16,143.15,-11.1,16206.0,2019,2019-12
9.0,051370,인터플렉스,,2019-11-29,KOSDAQ,-11.68,53.47,45.54,37.17,10.0,15500.0,2019,2019-12
10.0,214150,클래시스,,2019-11-29,KOSDAQ,4.41,20.31,27.27,229.06,-8.1,15400.0,2019,2019-12
11.0,036540,SFA반도체,,2019-11-29,KOSDAQ,3.71,44.91,22.02,141.2,18.6,3630.0,2019,2019-12
12.0,097520,엠씨넥스,,2019-11-29,KOSDAQ,10.91,47.27,27.12,111.37,40.1,26950.0,2019,2019-12
13.0,196170,알테오젠,,2019-11-29,KOSDAQ,15.78,60.45,16.73,67.72,34.1,13879.0,2019,2019-12
14.0,039030,이오테크닉스,,2019-11-29,KOSDAQ,-6.54,23.29,54.91,88.48,14.8,90000.0,2019,2019-12
15.0,052260,SK바이오랜드,,2019-11-29,KOSDAQ,39.07,62.16,35.92,25.75,0.2,10500.0,2019,2019-12
16.0,237690,에스티팜,,2019-11-29,KOSDAQ,33.88,57.32,38.76,14.09,20.6,24700.0,2019,2019-12
17.0,140410,메지온,,2019-11-29,KOSDAQ,-27.38,37.19,24.6,53.29,36.8,46664.0,2019,2019-12
18.0,095610,테스,,2019-11-29,KOSDAQ,1.71,39.93,29.5,52.75,19.9,20850.0,2019,2019-12
19.0,207940,삼성바이오로직스,,2019-11-29,KOSPI,-1.25,46.28,31.17,17.64,10.0,572352.0,2019,2019-12
20.0,000080,하이트진로,,2019-11-29,KOSPI,-0.7,28.41,41.25,61.43,2.7,28250.0,2019,2019-12
21.0,240810,원익IPS,,2019-11-29,KOSDAQ,-7.99,29.79,38.01,39.59,17.5,30500.0,2019,2019-12
22.0,007390,네이처셀,,2019-11-29,KOSDAQ,-2.35,66.13,2.76,-15.24,-36.6,10400.0,2019,2019-12
23.0,032500,케이엠더블유,,2019-11-29,KOSDAQ,-13.43,-30.23,20.83,300.86,10.1,46400.0,2019,2019-12
24.0,002790,아모레G,,2019-11-29,KOSPI,-3.8,37.95,25.6,25.4,1.8,81200.0,2019,2019-12
25.0,011210,현대위아,,2019-11-29,KOSPI,3.91,23.29,35.71,62.94,-5.6,53200.0,2019,2019-12
26.0,035420,NAVER,,2019-11-29,KOSPI,4.88,17.41,54.26,35.97,8.4,172000.0,2019,2019-12
27.0,090460,비에이치,,2019-11-29,KOSDAQ,-8.97,32.48,18.18,36.39,5.5,20800.0,2019,2019-12
28.0,143160,아이디스,,2019-11-29,KOSDAQ,-11.85,36.5,24.9,0.32,-19.1,31600.0,2019,2019-12
29.0,215000,골프존,,2019-11-29,KOSDAQ,8.93,11.71,25.89,116.28,-7.4,74400.0,2019,2019-12
30.0,044340,위닉스,,2019-11-29,KOSDAQ,-12.71,30.22,6.28,63.45,9.9,23700.0,2019,2019-12
31.0,003520,영진약품,,2019-11-29,KOSPI,21.72,44.77,18.4,6.73,2.0,6500.0,2019,2019-12
32.0,090430,아모레퍼시픽,,2019-11-29,KOSPI,-1.56,45.38,5.59,9.57,5.8,189000.0,2019,2019-12
33.0,230360,에코마케팅,,2019-11-29,KOSDAQ,-7.57,20.92,-20.79,165.73,-2.3,16475.0,2019,2019-12
34.0,036830,솔브레인,,2019-11-29,KOSDAQ,-6.63,3.38,54.05,34.35,19.7,33769.0,2019,2019-12
35.0,011070,LG이노텍,,2019-11-29,KOSPI,0.83,23.86,28.83,22.24,14.8,122000.0,2019,2019-12
