순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,065500,오리엔트정공,,2025-04-30,KOSDAQ,15.81,130.24,818.77,746.04,-42.58,11650.0,2025,2025-05
2.0,119850,지엔씨에너지,,2025-04-30,KOSDAQ,59.52,82.92,348.62,189.91,14.54,22700.0,2025,2025-05
3.0,347700,스피어,,2025-04-30,KOSDAQ,32.97,105.88,192.97,398.98,-3.47,9800.0,2025,2025-05
4.0,226950,올릭스,,2025-04-30,KOSDAQ,23.24,189.57,96.67,201.21,15.04,47200.0,2025,2025-05
5.0,388720,유일로보틱스,,2025-04-30,KOSDAQ,15.17,113.94,123.06,179.05,0.57,70600.0,2025,2025-05
6.0,012450,한화에어로스페이스,,2025-04-30,KOSPI,27.11,99.25,116.58,264.27,3.34,784810.0,2025,2025-05
7.0,087010,펩트론,,2025-04-30,KOSDAQ,77.5,67.14,85.57,481.06,42.38,163300.0,2025,2025-05
8.0,042000,카페24,,2025-04-30,KOSDAQ,19.68,46.12,150.31,299.2,-24.58,60200.0,2025,2025-05
9.0,082270,젬백스,,2025-04-30,KOSDAQ,0.3,74.88,139.65,178.95,48.03,33000.0,2025,2025-05
10.0,389470,인벤티지랩,,2025-04-30,KOSDAQ,167.41,107.95,118.66,239.29,11.22,36100.0,2025,2025-05
11.0,052400,코나아이,,2025-04-30,KOSDAQ,56.4,80.6,159.63,122.16,11.13,39100.0,2025,2025-05
12.0,160190,하이젠알앤엠,,2025-04-30,KOSDAQ,7.14,-18.18,339.94,0.0,12.7,31500.0,2025,2025-05
13.0,042660,한화오션,,2025-04-30,KOSPI,16.99,37.24,193.46,144.93,-0.64,78500.0,2025,2025-05
14.0,064350,현대로템,,2025-04-30,KOSPI,6.86,89.53,79.81,200.8,30.48,112200.0,2025,2025-05
15.0,950160,코오롱티슈진,,2025-04-30,KOSDAQ,-14.77,32.75,135.48,214.88,6.56,38100.0,2025,2025-05
16.0,083650,비에이치아이,,2025-04-30,KOSDAQ,63.96,28.7,149.34,225.09,22.12,28250.0,2025,2025-05
17.0,003230,삼양식품,,2025-04-30,KOSPI,12.79,41.81,86.54,228.26,14.54,970000.0,2025,2025-05
18.0,272210,한화시스템,,2025-04-30,KOSPI,21.5,54.76,113.58,98.17,16.41,39000.0,2025,2025-05
19.0,329180,HD현대중공업,,2025-04-30,KOSPI,44.09,29.26,120.15,191.94,0.87,402000.0,2025,2025-05
20.0,298380,에이비엘바이오,,2025-04-30,KOSDAQ,89.26,79.37,73.87,150.77,23.62,65200.0,2025,2025-05
21.0,025950,동신건설,,2025-04-30,KOSDAQ,8.51,22.6,115.19,157.06,-26.57,51000.0,2025,2025-05
22.0,000880,한화,,2025-04-30,KOSPI,17.58,57.87,71.66,76.05,56.8,48150.0,2025,2025-05
23.0,033500,동성화인텍,,2025-04-30,KOSDAQ,13.44,17.18,125.95,93.93,4.42,24900.0,2025,2025-05
24.0,007390,네이처셀,,2025-04-30,KOSDAQ,-8.07,45.07,19.91,190.14,-0.76,26200.0,2025,2025-05
25.0,041510,에스엠,,2025-04-30,KOSDAQ,15.47,48.38,74.75,56.24,3.55,123900.0,2025,2025-05
26.0,101930,인화정공,,2025-04-30,KOSDAQ,24.34,11.23,75.49,206.11,-3.24,40100.0,2025,2025-05
27.0,278470,에이피알,,2025-04-30,KOSPI,7.88,62.99,50.3,32.57,53.12,75300.0,2025,2025-05
28.0,084110,휴온스글로벌,,2025-04-30,KOSDAQ,24.63,42.94,45.22,134.11,-3.29,50100.0,2025,2025-05
29.0,082740,한화엔진,,2025-04-30,KOSPI,28.24,19.52,90.96,113.39,2.02,27250.0,2025,2025-05
30.0,014620,성광벤드,,2025-04-30,KOSDAQ,11.91,-5.87,111.57,136.96,-4.95,27250.0,2025,2025-05
31.0,047810,한국항공우주,,2025-04-30,KOSPI,10.4,55.35,41.54,59.85,0.97,82800.0,2025,2025-05
32.0,211050,인카금융서비스,,2025-04-30,KOSDAQ,20.35,44.5,53.62,68.12,37.08,8280.0,2025,2025-05
33.0,017800,현대엘리베이터,,2025-04-30,KOSPI,36.6,39.43,56.24,82.47,2.71,73900.0,2025,2025-05
34.0,204620,글로벌텍스프리,,2025-04-30,KOSDAQ,18.06,42.24,60.72,38.26,6.08,5590.0,2025,2025-05
35.0,010620,HD현대미포,,2025-04-30,KOSPI,58.16,34.0,51.82,121.97,16.08,166700.0,2025,2025-05
36.0,041960,코미팜,,2025-04-30,KOSDAQ,51.12,55.95,41.3,46.57,-12.97,6090.0,2025,2025-05
37.0,277810,레인보우로보틱스,,2025-04-30,KOSDAQ,2.46,-9.68,120.82,52.91,-2.22,270500.0,2025,2025-05
38.0,079550,LIG넥스원,,2025-04-30,KOSPI,29.23,41.5,29.23,99.32,33.85,320500.0,2025,2025-05
39.0,323280,태성,,2025-04-30,KOSDAQ,-17.17,-32.34,-25.19,479.92,1.22,20500.0,2025,2025-05
40.0,139480,이마트,,2025-04-30,KOSPI,13.07,42.17,40.43,43.96,-0.44,91700.0,2025,2025-05
