순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,001570,금양,,2022-10-31,KOSPI,74.05,222.01,505.73,444.55,6.0,27500.0,2022,2022-11
2.0,030960,양지사,,2022-10-31,KOSDAQ,33.63,266.67,327.49,306.31,-19.29,45100.0,2022,2022-11
3.0,052020,에스티큐브,,2022-10-31,KOSDAQ,-23.03,44.93,242.29,147.39,5.12,17077.0,2022,2022-11
4.0,095500,미래나노텍,,2022-10-31,KOSDAQ,19.59,70.55,87.58,250.9,41.98,14650.0,2022,2022-11
5.0,025770,한국정보통신,,2022-10-31,KOSDAQ,9.21,71.04,60.71,40.78,6.13,13050.0,2022,2022-11
6.0,017390,서울가스,,2022-10-31,KOSPI,12.27,37.29,78.11,98.49,23.98,329500.0,2022,2022-11
7.0,086520,에코프로,,2022-10-31,KOSDAQ,22.73,59.02,65.13,44.66,-1.41,27061.0,2022,2022-11
8.0,016710,대성홀딩스,,2022-10-31,KOSPI,11.53,20.37,65.33,122.8,14.49,98700.0,2022,2022-11
9.0,095660,네오위즈,,2022-10-31,KOSDAQ,-2.17,31.03,71.09,37.79,12.05,36100.0,2022,2022-11
10.0,003670,포스코케미칼,,2022-10-31,KOSPI,33.0,51.71,46.69,37.11,9.52,193378.0,2022,2022-11
11.0,003100,선광,,2022-10-31,KOSDAQ,9.72,18.45,53.43,100.18,13.07,111700.0,2022,2022-11
12.0,023160,태광,,2022-10-31,KOSDAQ,0.0,25.67,50.46,40.17,8.54,16400.0,2022,2022-11
13.0,290670,대보마그네틱,,2022-10-31,KOSDAQ,25.52,31.52,27.37,78.99,42.64,60500.0,2022,2022-11
14.0,079550,LIG넥스원,,2022-10-31,KOSPI,12.4,15.34,23.63,117.81,-8.87,101500.0,2022,2022-11
15.0,121600,나노신소재,,2022-10-31,KOSDAQ,16.4,11.64,30.43,109.22,-5.48,93000.0,2022,2022-11
16.0,277810,레인보우로보틱스,,2022-10-31,KOSDAQ,-5.64,10.36,31.98,53.81,12.8,29300.0,2022,2022-11
17.0,115450,HLB테라퓨틱스,,2022-10-31,KOSDAQ,-4.89,10.18,60.01,-17.13,-23.25,5781.0,2022,2022-11
18.0,005070,코스모신소재,,2022-10-31,KOSPI,32.87,25.19,19.61,59.57,-5.81,66283.0,2022,2022-11
19.0,010130,고려아연,,2022-10-31,KOSPI,7.56,34.03,11.11,19.18,-1.56,640000.0,2022,2022-11
20.0,032190,다우데이타,,2022-10-31,KOSDAQ,10.68,35.22,10.28,15.19,80.71,15550.0,2022,2022-11
21.0,205470,휴마시스,,2022-10-31,KOSDAQ,74.6,10.26,68.29,30.14,-22.9,5493.0,2022,2022-11
22.0,009830,한화솔루션,,2022-10-31,KOSPI,0.0,7.76,47.5,15.55,8.69,58887.0,2022,2022-11
23.0,001120,LX인터내셔널,,2022-10-31,KOSPI,4.5,23.93,5.72,49.72,1.35,40650.0,2022,2022-11
24.0,215600,신라젠,,2022-10-31,KOSDAQ,22.32,22.32,22.32,22.32,-5.56,9488.0,2022,2022-11
25.0,006400,삼성SDI,,2022-10-31,KOSPI,34.98,29.53,20.62,0.41,-1.09,721547.0,2022,2022-11
26.0,348370,엔켐,,2022-10-31,KOSDAQ,11.53,43.27,-14.56,0.0,-13.42,74500.0,2022,2022-11
27.0,033780,KT&G,,2022-10-31,KOSPI,10.51,16.85,15.86,18.0,4.39,95700.0,2022,2022-11
28.0,278650,노터스,,2022-10-31,KOSDAQ,21.7,-19.21,41.1,109.45,-8.04,5720.0,2022,2022-11
29.0,012450,한화에어로스페이스,,2022-10-31,KOSPI,7.81,2.95,24.39,47.34,9.5,67537.0,2022,2022-11
30.0,299030,하나기술,,2022-10-31,KOSDAQ,0.16,14.87,6.83,20.94,3.74,64100.0,2022,2022-11
31.0,006260,LS,,2022-10-31,KOSPI,17.28,12.9,15.25,6.23,13.08,66500.0,2022,2022-11
32.0,028300,HLB,,2022-10-31,KOSDAQ,-3.48,-1.41,32.98,-1.76,-19.63,37095.0,2022,2022-11
33.0,078600,대주전자재료,,2022-10-31,KOSDAQ,13.65,20.35,7.66,-13.89,0.0,89900.0,2022,2022-11
34.0,104460,디와이피엔에프,,2022-10-31,KOSDAQ,0.37,9.96,8.93,5.69,0.37,40850.0,2022,2022-11
