순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,065350,신성델타테크,,2023-10-31,KOSDAQ,-7.57,153.29,251.78,299.27,9.62,38450.0,2023,2023-11
2.0,322510,제이엘케이,,2023-10-31,KOSDAQ,-14.05,-27.06,340.15,618.73,-0.42,18385.0,2023,2023-11
3.0,241710,코스메카코리아,,2023-10-31,KOSDAQ,32.05,27.39,288.89,454.62,-2.36,36050.0,2023,2023-11
4.0,087010,펩트론,,2023-10-31,KOSDAQ,-12.33,27.43,310.88,271.09,16.61,28589.0,2023,2023-11
5.0,018290,브이티,,2023-10-31,KOSDAQ,-14.78,101.16,196.74,234.62,4.57,17300.0,2023,2023-11
6.0,328130,루닛,,2023-10-31,KOSDAQ,-27.35,-21.71,155.93,456.14,52.98,61086.0,2023,2023-11
7.0,042700,한미반도체,,2023-10-31,KOSPI,-0.38,8.25,155.47,344.92,21.14,52500.0,2023,2023-11
8.0,031980,피에스케이홀딩스,,2023-10-31,KOSDAQ,27.46,-13.24,207.73,300.14,-1.26,27850.0,2023,2023-11
9.0,056080,유진로봇,,2023-10-31,KOSDAQ,-24.11,92.82,78.01,148.18,22.25,10200.0,2023,2023-11
10.0,425420,티에프이,,2023-10-31,KOSDAQ,-0.66,20.0,250.29,0.0,33.17,30300.0,2023,2023-11
11.0,257720,실리콘투,,2023-10-31,KOSDAQ,-16.04,4.67,149.21,245.81,9.04,7850.0,2023,2023-11
12.0,277810,레인보우로보틱스,,2023-10-31,KOSDAQ,-16.37,23.79,46.72,381.23,25.82,141000.0,2023,2023-11
13.0,006110,삼아알미늄,,2023-10-31,KOSPI,22.25,10.55,69.43,345.36,3.77,124700.0,2023,2023-11
14.0,192820,코스맥스,,2023-10-31,KOSPI,5.36,32.16,75.65,196.07,-18.36,135600.0,2023,2023-11
15.0,298040,효성중공업,,2023-10-31,KOSPI,0.41,-2.18,117.45,197.39,23.02,170700.0,2023,2023-11
16.0,033290,코웰패션,,2023-10-31,KOSDAQ,2.53,66.83,67.01,44.5,46.86,6251.0,2023,2023-11
17.0,048410,현대바이오,,2023-10-31,KOSDAQ,27.22,50.51,84.7,74.77,-22.33,17622.0,2023,2023-11
18.0,039440,에스티아이,,2023-10-31,KOSDAQ,2.62,-4.03,135.6,100.0,23.36,27400.0,2023,2023-11
19.0,352480,씨앤씨인터내셔널,,2023-10-31,KOSDAQ,0.87,34.02,46.67,165.6,4.63,58300.0,2023,2023-11
20.0,091120,이엠텍,,2023-10-31,KOSDAQ,-0.6,32.58,80.87,81.54,-3.93,49650.0,2023,2023-11
21.0,237880,클리오,,2023-10-31,KOSDAQ,-4.48,51.7,28.84,121.6,3.79,27700.0,2023,2023-11
22.0,140410,메지온,,2023-10-31,KOSDAQ,-11.06,-9.98,69.72,182.44,2.84,37000.0,2023,2023-11
23.0,009420,한올바이오파마,,2023-10-31,KOSPI,-10.41,22.13,42.68,105.99,16.75,29250.0,2023,2023-11
24.0,093320,케이아이엔엑스,,2023-10-31,KOSDAQ,9.25,28.4,55.96,65.37,-2.12,85000.0,2023,2023-11
25.0,336570,원텍,,2023-10-31,KOSDAQ,-20.17,-15.86,45.25,233.21,18.08,9180.0,2023,2023-11
26.0,138580,비즈니스온,,2023-10-31,KOSDAQ,12.62,41.27,20.36,90.67,-6.93,14720.0,2023,2023-11
27.0,025900,동화기업,,2023-10-31,KOSDAQ,9.23,51.11,24.49,-6.4,11.87,24632.0,2023,2023-11
28.0,204270,제이앤티씨,,2023-10-31,KOSDAQ,3.0,11.54,29.16,127.38,35.09,10630.0,2023,2023-11
29.0,179900,유티아이,,2023-10-31,KOSDAQ,-3.19,33.41,22.65,44.33,7.13,27350.0,2023,2023-11
30.0,206650,유바이오로직스,,2023-10-31,KOSDAQ,-8.94,36.86,33.24,-7.88,-6.58,9580.0,2023,2023-11
31.0,267260,HD현대일렉트릭,,2023-10-31,KOSPI,12.61,0.94,48.22,118.34,12.13,75000.0,2023,2023-11
32.0,206640,바디텍메드,,2023-10-31,KOSDAQ,-10.95,13.31,42.13,59.51,9.01,16430.0,2023,2023-11
33.0,033100,제룡전기,,2023-10-31,KOSDAQ,-13.4,0.24,35.48,121.99,-0.24,21000.0,2023,2023-11
34.0,335890,비올,,2023-10-31,KOSDAQ,-3.17,-12.73,27.76,201.35,34.82,6720.0,2023,2023-11
35.0,058970,엠로,,2023-10-31,KOSDAQ,-17.49,-31.94,-8.76,346.96,40.04,55200.0,2023,2023-11
36.0,047050,포스코인터내셔널,,2023-10-31,KOSPI,-29.83,-44.4,86.94,142.62,14.17,50100.0,2023,2023-11
37.0,094360,칩스앤미디어,,2023-10-31,KOSDAQ,-7.48,-14.25,58.14,113.17,80.59,17000.0,2023,2023-11
38.0,085660,차바이오텍,,2023-10-31,KOSDAQ,-12.44,27.79,23.84,21.59,3.55,14816.0,2023,2023-11
39.0,036620,감성코퍼레이션,,2023-10-31,KOSDAQ,4.11,-6.86,32.17,154.18,-3.82,3800.0,2023,2023-11
40.0,095340,ISC,,2023-10-31,KOSDAQ,-12.18,-32.75,76.08,128.01,27.31,69200.0,2023,2023-11
41.0,053610,프로텍,,2023-10-31,KOSDAQ,-3.74,-23.15,73.47,94.51,25.18,42500.0,2023,2023-11
42.0,138040,메리츠금융지주,,2023-10-31,KOSPI,-9.06,2.03,9.37,131.34,10.56,50200.0,2023,2023-11
43.0,175330,JB금융지주,,2023-10-31,KOSPI,1.41,17.99,20.81,40.67,2.87,10100.0,2023,2023-11
44.0,017800,현대엘리베이,,2023-10-31,KOSPI,-1.37,3.35,28.96,71.43,2.55,43200.0,2023,2023-11
45.0,403870,HPSP,,2023-10-31,KOSDAQ,3.32,-16.38,44.88,113.72,48.96,31150.0,2023,2023-11
46.0,086520,에코프로,,2023-10-31,KOSDAQ,-31.19,-48.63,-15.07,349.53,20.65,121646.0,2023,2023-11
47.0,001570,금양,,2023-10-31,KOSPI,-27.02,-44.81,31.44,219.27,46.13,87800.0,2023,2023-11
48.0,083310,엘오티베큠,,2023-10-31,KOSDAQ,-30.24,-16.97,31.99,100.0,-2.12,20300.0,2023,2023-11
49.0,050890,쏠리드,,2023-10-31,KOSDAQ,-9.85,16.27,11.41,38.53,-2.56,5860.0,2023,2023-11
50.0,005830,DB손해보험,,2023-10-31,KOSPI,-1.68,16.42,4.64,56.13,-4.78,87900.0,2023,2023-11
51.0,270520,지오릿에너지,,2023-10-31,KOSDAQ,-23.25,-12.64,-35.2,249.8,8.96,2634.0,2023,2023-11
52.0,004370,농심,,2023-10-31,KOSPI,-6.03,11.96,12.11,47.19,-8.77,444500.0,2023,2023-11
53.0,088350,한화생명,,2023-10-31,KOSPI,-2.98,17.12,11.69,26.77,-0.18,2770.0,2023,2023-11
54.0,001040,CJ,,2023-10-31,KOSPI,-6.35,29.78,-8.09,17.13,9.39,84100.0,2023,2023-11
55.0,108860,셀바스AI,,2023-10-31,KOSDAQ,-19.32,-25.78,-14.02,224.84,28.14,16700.0,2023,2023-11
56.0,200670,휴메딕스,,2023-10-31,KOSDAQ,-6.58,-5.01,20.49,61.61,0.88,34100.0,2023,2023-11
57.0,131970,두산테스나,,2023-10-31,KOSDAQ,1.47,-8.95,25.7,67.6,41.68,44750.0,2023,2023-11
58.0,287410,제이시스메디칼,,2023-10-31,KOSDAQ,-12.55,-5.82,21.9,48.38,2.38,10520.0,2023,2023-11
