순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,096530,씨젠,,2020-04-29,KOSDAQ,-16.38,208.64,337.19,295.33,25.8,46688.0,2020,2020-05
2.0,245620,EDGC,,2020-04-29,KOSDAQ,-30.05,157.05,151.81,110.22,6.5,6542.0,2020,2020-05
3.0,180640,한진칼,,2020-04-29,KOSPI,17.09,112.2,187.13,135.14,-0.8,87000.0,2020,2020-05
4.0,131370,알서포트,,2020-04-29,KOSDAQ,2.47,124.95,116.72,172.21,6.4,6220.0,2020,2020-05
5.0,005690,파미셀,,2020-04-29,KOSPI,-7.77,142.97,120.42,68.14,26.8,19000.0,2020,2020-05
6.0,290650,엘앤씨바이오,,2020-04-29,KOSDAQ,36.86,76.94,197.04,159.47,65.2,23267.0,2020,2020-05
7.0,206640,바디텍메드,,2020-04-29,KOSDAQ,5.0,66.19,170.18,110.0,-4.5,23100.0,2020,2020-05
8.0,108230,톱텍,,2020-04-29,KOSDAQ,66.94,95.69,150.61,102.48,13.0,20450.0,2020,2020-05
9.0,101490,에스앤에스텍,,2020-04-29,KOSDAQ,32.59,36.93,116.43,221.32,30.8,20950.0,2020,2020-05
10.0,003000,부광약품,,2020-04-29,KOSPI,2.96,89.81,86.9,48.7,1.1,21800.0,2020,2020-05
11.0,017890,한국알콜,,2020-04-29,KOSDAQ,49.06,83.29,90.36,77.93,5.1,15800.0,2020,2020-05
12.0,060250,NHN한국사이버결제,,2020-04-29,KOSDAQ,26.3,59.72,81.9,170.26,36.4,22164.0,2020,2020-05
13.0,196170,알테오젠,,2020-04-29,KOSDAQ,14.88,47.66,118.57,113.6,156.6,26200.0,2020,2020-05
14.0,068760,셀트리온제약,,2020-04-29,KOSDAQ,-11.64,68.3,85.27,24.76,29.9,57124.0,2020,2020-05
15.0,073490,이노와이어리스,,2020-04-29,KOSDAQ,39.25,66.23,67.33,98.42,-1.1,50200.0,2020,2020-05
16.0,102940,코오롱생명과학,,2020-04-29,KOSDAQ,109.32,112.93,62.5,-11.58,0.5,37050.0,2020,2020-05
17.0,230240,에치에프알,,2020-04-29,KOSDAQ,15.52,38.85,69.48,128.49,1.4,35781.0,2020,2020-05
18.0,268600,셀리버리,,2020-04-29,KOSDAQ,5.59,35.78,106.57,31.58,2.9,21258.0,2020,2020-05
19.0,091990,셀트리온헬스케어,,2020-04-29,KOSDAQ,-5.68,47.9,61.13,17.44,7.3,78327.0,2020,2020-05
20.0,038290,마크로젠,,2020-04-29,KOSDAQ,-15.8,51.97,41.72,5.96,-7.5,34650.0,2020,2020-05
21.0,007390,네이처셀,,2020-04-29,KOSDAQ,24.16,86.97,3.76,-9.23,-10.3,11050.0,2020,2020-05
22.0,053030,바이넥스,,2020-04-29,KOSDAQ,7.87,60.69,32.54,-1.69,6.9,11650.0,2020,2020-05
