순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,101670,하이드로리튬,,2022-11-30,KOSDAQ,66.89,825.45,1198.47,1806.37,-10.02,25450.0,2022,2022-12
2.0,001570,금양,,2022-11-30,KOSPI,6.0,141.91,517.58,527.56,-18.01,29150.0,2022,2022-12
3.0,073570,WI,,2022-11-30,KOSDAQ,27.04,333.33,239.13,278.64,-24.36,19500.0,2022,2022-12
4.0,030960,양지사,,2022-11-30,KOSDAQ,-19.29,141.06,291.82,320.81,-12.36,36400.0,2022,2022-12
5.0,095500,미래나노텍,,2022-11-30,KOSDAQ,41.98,87.39,149.1,387.69,-27.88,20800.0,2022,2022-12
6.0,032190,다우데이타,,2022-11-30,KOSDAQ,80.71,131.28,112.88,116.15,10.14,28100.0,2022,2022-12
7.0,052020,에스티큐브,,2022-11-30,KOSDAQ,5.12,-5.57,225.02,162.25,-26.41,17951.0,2022,2022-12
8.0,017390,서울가스,,2022-11-30,KOSPI,23.98,58.95,96.39,159.37,4.04,408500.0,2022,2022-12
9.0,016710,대성홀딩스,,2022-11-30,KOSPI,14.49,27.54,85.25,156.24,-3.1,113000.0,2022,2022-12
10.0,290670,대보마그네틱,,2022-11-30,KOSDAQ,42.64,36.77,58.64,188.15,-26.3,86300.0,2022,2022-12
11.0,003100,선광,,2022-11-30,KOSDAQ,13.07,26.93,64.45,131.32,6.18,126300.0,2022,2022-12
12.0,025770,한국정보통신,,2022-11-30,KOSDAQ,6.13,37.81,71.62,62.75,-17.69,13850.0,2022,2022-12
13.0,118990,모트렉스,,2022-11-30,KOSDAQ,14.33,35.98,45.93,96.0,-24.23,17950.0,2022,2022-12
14.0,003670,포스코케미칼,,2022-11-30,KOSPI,9.52,30.06,67.43,38.73,-17.62,211795.0,2022,2022-12
15.0,036890,진성티이씨,,2022-11-30,KOSDAQ,45.83,49.29,32.35,69.35,-16.51,15750.0,2022,2022-12
16.0,086520,에코프로,,2022-11-30,KOSDAQ,-1.41,21.84,69.71,11.45,-24.25,26680.0,2022,2022-12
17.0,009520,포스코엠텍,,2022-11-30,KOSDAQ,37.28,38.96,39.34,47.83,-21.67,10200.0,2022,2022-12
18.0,064350,현대로템,,2022-11-30,KOSPI,30.8,5.12,64.6,68.52,-10.83,31850.0,2022,2022-12
19.0,095660,네오위즈,,2022-11-30,KOSDAQ,12.05,2.53,73.98,36.42,-8.65,40450.0,2022,2022-12
20.0,277810,레인보우로보틱스,,2022-11-30,KOSDAQ,12.8,7.31,43.38,85.15,4.24,33050.0,2022,2022-12
21.0,016790,카나리아바이오,,2022-11-30,KOSDAQ,-0.34,-36.04,-45.36,449.07,-17.33,5002.0,2022,2022-12
22.0,373220,LG에너지솔루션,,2022-11-30,KOSPI,11.17,26.92,32.21,0.0,-25.81,587000.0,2022,2022-12
23.0,042670,현대두산인프라코어,,2022-11-30,KOSPI,49.37,34.36,29.53,11.88,-3.5,8290.0,2022,2022-12
24.0,282330,BGF리테일,,2022-11-30,KOSPI,10.19,28.04,11.99,40.75,2.43,205500.0,2022,2022-12
25.0,006400,삼성SDI,,2022-11-30,KOSPI,-1.09,21.91,26.78,5.96,-18.93,713715.0,2022,2022-12
26.0,014620,성광벤드,,2022-11-30,KOSDAQ,8.63,-7.93,42.45,95.09,-12.25,15100.0,2022,2022-12
27.0,336570,원텍,,2022-11-30,KOSDAQ,43.56,41.76,2.46,12.2,17.45,3955.0,2022,2022-12
28.0,033780,KT&G,,2022-11-30,KOSPI,4.39,20.07,17.53,21.98,-8.41,99900.0,2022,2022-12
29.0,179900,유티아이,,2022-11-30,KOSDAQ,31.13,-7.79,38.06,102.86,3.82,24850.0,2022,2022-12
30.0,023160,태광,,2022-11-30,KOSDAQ,8.54,-8.48,40.71,75.37,-9.55,17800.0,2022,2022-12
31.0,112610,씨에스윈드,,2022-11-30,KOSPI,30.1,11.35,33.74,34.92,-10.07,76500.0,2022,2022-12
32.0,271560,오리온,,2022-11-30,KOSPI,15.76,19.41,20.64,21.01,8.94,117500.0,2022,2022-12
33.0,000060,메리츠화재,,2022-11-30,KOSPI,46.26,19.95,19.02,46.96,8.04,46000.0,2022,2022-12
34.0,006260,LS,,2022-11-30,KOSPI,13.08,12.07,13.94,53.0,-7.31,75200.0,2022,2022-12
35.0,051910,LG화학,,2022-11-30,KOSPI,18.21,17.09,26.5,6.63,-18.92,740000.0,2022,2022-12
36.0,215600,신라젠,,2022-11-30,KOSDAQ,-5.56,15.51,15.51,15.51,-27.99,8960.0,2022,2022-12
37.0,009830,한화솔루션,,2022-11-30,KOSPI,8.69,-2.47,31.37,55.45,-16.18,64002.0,2022,2022-12
38.0,012450,한화에어로스페이스,,2022-11-30,KOSPI,9.5,-10.81,34.69,78.6,1.38,73954.0,2022,2022-12
39.0,032830,삼성생명,,2022-11-30,KOSPI,8.9,18.39,7.78,22.74,-3.27,73400.0,2022,2022-12
40.0,179290,엠아이텍,,2022-11-30,KOSDAQ,-2.11,-6.45,-2.11,132.0,-4.31,11600.0,2022,2022-12
41.0,041510,에스엠,,2022-11-30,KOSDAQ,11.53,14.6,14.1,17.83,-3.28,79300.0,2022,2022-12
42.0,004370,농심,,2022-11-30,KOSPI,8.77,9.5,19.02,20.11,8.68,328500.0,2022,2022-12
43.0,058610,에스피지,,2022-11-30,KOSDAQ,4.82,7.08,-4.13,83.54,-1.15,17400.0,2022,2022-12
44.0,101490,에스앤에스텍,,2022-11-30,KOSDAQ,11.47,24.77,7.78,-12.34,-4.87,27700.0,2022,2022-12
45.0,015750,성우하이텍,,2022-11-30,KOSDAQ,15.64,14.1,11.34,18.85,-21.95,5990.0,2022,2022-12
46.0,007070,GS리테일,,2022-11-30,KOSPI,17.32,17.32,10.57,5.49,-5.54,25487.0,2022,2022-12
47.0,005070,코스모신소재,,2022-11-30,KOSPI,-5.81,-2.32,15.54,46.8,-18.04,62430.0,2022,2022-12
48.0,005490,POSCO홀딩스,,2022-11-30,KOSPI,20.28,17.45,3.63,14.75,-7.68,299500.0,2022,2022-12
49.0,140860,파크시스템스,,2022-11-30,KOSDAQ,6.65,20.37,6.56,-18.98,-2.65,117000.0,2022,2022-12
50.0,079550,LIG넥스원,,2022-11-30,KOSPI,-8.87,-12.74,16.79,72.25,-0.32,92500.0,2022,2022-12
51.0,000250,삼천당제약,,2022-11-30,KOSDAQ,47.14,27.88,0.0,6.64,-2.56,44950.0,2022,2022-12
52.0,051915,LG화학우,,2022-11-30,KOSPI,15.92,11.3,14.73,3.72,-17.16,335000.0,2022,2022-12
53.0,024110,기업은행,,2022-11-30,KOSPI,7.18,17.03,-0.44,8.74,-12.32,11200.0,2022,2022-12
54.0,319400,현대무벡스,,2022-11-30,KOSDAQ,34.6,20.03,-3.51,30.35,-18.3,3715.0,2022,2022-12
55.0,138040,메리츠금융지주,,2022-11-30,KOSPI,73.96,22.56,15.44,9.9,13.11,37750.0,2022,2022-12
56.0,078930,GS,,2022-11-30,KOSPI,5.65,5.54,7.05,29.6,-9.88,48600.0,2022,2022-12
57.0,036570,엔씨소프트,,2022-11-30,KOSPI,20.64,24.31,3.41,-30.91,-4.78,470500.0,2022,2022-12
58.0,111770,영원무역,,2022-11-30,KOSPI,0.42,6.5,2.15,22.58,-1.16,47500.0,2022,2022-12
59.0,010120,LS ELECTRIC,,2022-11-30,KOSPI,4.91,3.41,12.7,9.9,-2.25,57700.0,2022,2022-12
60.0,034230,파라다이스,,2022-11-30,KOSDAQ,21.13,7.5,4.88,25.55,2.33,17200.0,2022,2022-12
61.0,299030,하나기술,,2022-11-30,KOSDAQ,3.74,-6.34,13.29,38.54,-18.65,66500.0,2022,2022-12
62.0,104460,디와이피엔에프,,2022-11-30,KOSDAQ,0.37,5.94,7.89,-1.2,-0.73,41000.0,2022,2022-12
63.0,030000,제일기획,,2022-11-30,KOSPI,-0.82,10.73,-6.73,11.75,-4.95,24250.0,2022,2022-12
64.0,205470,휴마시스,,2022-11-30,KOSDAQ,-22.9,1.27,10.63,-16.3,-11.78,4235.0,2022,2022-12
65.0,287410,제이시스메디칼,,2022-11-30,KOSDAQ,9.45,12.46,-7.18,15.48,9.79,7760.0,2022,2022-12
