순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,045390,대아티아이,,2018-09-28,KOSDAQ,1.43,13.79,236.63,372.22,-31.4,8500.0,2018,2018-10
2.0,151910,나노스,,2018-09-28,KOSDAQ,-11.78,26.32,189.36,205.62,-11.8,8160.0,2018,2018-10
3.0,028300,에이치엘비,,2018-09-28,KOSDAQ,15.48,23.18,71.33,497.62,-27.9,47804.0,2018,2018-10
4.0,052020,에스티큐브,,2018-09-28,KOSDAQ,45.84,61.77,73.63,324.02,-35.0,19785.0,2018,2018-10
5.0,031430,신세계인터내셔날,,2018-09-28,KOSPI,12.87,12.32,137.25,295.15,-35.3,45600.0,2018,2018-10
6.0,140410,메지온,,2018-09-28,KOSDAQ,20.53,67.89,76.02,205.89,-13.0,30375.0,2018,2018-10
7.0,081660,휠라코리아,,2018-09-28,KOSPI,7.54,33.43,106.91,227.74,-6.3,44900.0,2018,2018-10
8.0,035900,JYP Ent.,,2018-09-28,KOSDAQ,15.04,40.53,60.26,271.37,-22.9,37100.0,2018,2018-10
9.0,217730,강스템바이오텍,,2018-09-28,KOSDAQ,54.59,86.82,54.81,136.96,-26.2,15144.0,2018,2018-10
10.0,031390,녹십자셀,,2018-09-28,KOSDAQ,38.48,100.0,27.79,109.27,-29.5,74500.0,2018,2018-10
11.0,003670,포스코켐텍,,2018-09-28,KOSDAQ,20.66,65.72,53.85,146.21,-10.8,66415.0,2018,2018-10
12.0,000250,삼천당제약,,2018-09-28,KOSDAQ,4.36,38.04,23.14,281.67,-33.5,47900.0,2018,2018-10
13.0,067630,에이치엘비생명과학,,2018-09-28,KOSDAQ,2.98,18.16,57.97,243.03,-26.6,10404.0,2018,2018-10
14.0,218410,RFHIC,,2018-09-28,KOSDAQ,2.2,16.77,50.13,252.93,-8.4,27172.0,2018,2018-10
15.0,078600,대주전자재료,,2018-09-28,KOSDAQ,-9.12,12.08,53.28,197.24,-38.1,26900.0,2018,2018-10
16.0,039200,오스코텍,,2018-09-28,KOSDAQ,5.8,30.94,0.0,254.57,-11.3,25536.0,2018,2018-10
17.0,196170,알테오젠,,2018-09-28,KOSDAQ,26.63,24.6,52.17,168.44,-28.4,10708.0,2018,2018-10
18.0,092040,아미코젠,,2018-09-28,KOSDAQ,-4.37,32.54,23.11,161.34,-24.4,19258.0,2018,2018-10
19.0,006360,GS건설,,2018-09-28,KOSPI,9.19,13.7,76.69,96.25,-20.2,52300.0,2018,2018-10
20.0,064350,현대로템,,2018-09-28,KOSPI,11.93,8.73,93.04,72.32,-28.4,30500.0,2018,2018-10
21.0,203690,프로스테믹스,,2018-09-28,KOSDAQ,2.76,34.1,17.09,145.59,-37.7,46600.0,2018,2018-10
22.0,085660,차바이오텍,,2018-09-28,KOSDAQ,25.46,45.48,22.59,106.43,-24.0,22294.0,2018,2018-10
23.0,009420,한올바이오파마,,2018-09-28,KOSPI,2.84,30.66,0.62,191.07,-27.3,32600.0,2018,2018-10
24.0,025980,아난티,,2018-09-28,KOSDAQ,41.32,26.96,50.86,116.05,-19.0,10500.0,2018,2018-10
25.0,003410,쌍용양회,,2018-09-28,KOSPI,5.73,13.56,34.95,172.19,-25.7,7066.0,2018,2018-10
26.0,017800,현대엘리베이,,2018-09-28,KOSPI,22.12,24.44,39.9,123.22,-28.5,74360.0,2018,2018-10
27.0,065660,안트로젠,,2018-09-28,KOSDAQ,-11.93,-17.49,-8.5,366.84,-24.3,91500.0,2018,2018-10
28.0,122990,와이솔,,2018-09-28,KOSDAQ,6.93,38.85,35.92,41.23,-19.4,19300.0,2018,2018-10
29.0,068760,셀트리온제약,,2018-09-28,KOSDAQ,-0.13,-11.8,-5.1,336.36,-33.1,61667.0,2018,2018-10
30.0,065620,제낙스,,2018-09-28,KOSDAQ,77.92,98.55,-15.3,-3.18,-28.8,137000.0,2018,2018-10
