순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,151860,KG ETS,,2021-07-30,KOSDAQ,-8.51,197.01,230.02,379.52,-10.1,19900.0,2021,2021-08
2.0,185490,아이진,,2021-07-30,KOSDAQ,-9.82,117.52,331.12,291.74,38.0,31778.0,2021,2021-08
3.0,007390,네이처셀,,2021-07-30,KOSDAQ,-9.26,181.54,208.43,189.56,-16.9,27450.0,2021,2021-08
4.0,298020,효성티앤씨,,2021-07-30,KOSPI,-1.22,22.96,196.83,683.26,-12.6,889000.0,2021,2021-08
5.0,256840,한국비엔씨,,2021-07-30,KOSDAQ,103.52,116.01,167.77,470.35,102.8,15445.0,2021,2021-08
6.0,194480,데브시스터즈,,2021-07-30,KOSDAQ,-10.48,-28.13,154.66,838.22,-4.9,82000.0,2021,2021-08
7.0,001440,대한전선,,2021-07-30,KOSPI,-15.47,126.73,134.92,224.01,-3.8,22428.0,2021,2021-08
8.0,011200,HMM,,2021-07-30,KOSPI,-8.88,2.04,193.04,580.27,5.0,40000.0,2021,2021-08
9.0,298050,효성첨단소재,,2021-07-30,KOSPI,39.39,60.31,171.08,365.15,0.8,614000.0,2021,2021-08
10.0,052690,한전기술,,2021-07-30,KOSPI,5.54,38.8,212.61,229.01,-12.9,53300.0,2021,2021-08
11.0,035080,인터파크,,2021-07-30,KOSDAQ,52.72,83.26,123.61,228.65,13.8,42150.0,2021,2021-08
12.0,299660,셀리드,,2021-07-30,KOSDAQ,-26.84,32.75,178.7,200.93,26.3,71490.0,2021,2021-08
13.0,104480,티케이케미칼,,2021-07-30,KOSDAQ,-3.9,11.45,192.49,260.98,-14.1,7400.0,2021,2021-08
14.0,138040,메리츠금융지주,,2021-07-30,KOSPI,18.4,40.22,163.1,195.29,14.5,25100.0,2021,2021-08
15.0,041510,에스엠,,2021-07-30,KOSDAQ,0.0,94.7,92.16,88.16,17.5,58800.0,2021,2021-08
16.0,215000,골프존,,2021-07-30,KOSDAQ,11.32,60.0,131.38,97.89,-5.8,150400.0,2021,2021-08
17.0,064550,바이오니아,,2021-07-30,KOSDAQ,71.46,97.07,94.47,93.96,104.3,36950.0,2021,2021-08
18.0,001230,동국제강,,2021-07-30,KOSPI,-4.28,-11.28,174.2,249.53,-4.5,18081.0,2021,2021-08
19.0,048260,오스템임플란트,,2021-07-30,KOSDAQ,13.63,45.5,88.07,251.57,24.1,1095520.0,2021,2021-08
20.0,027360,아주IB투자,,2021-07-30,KOSDAQ,4.95,1.45,78.57,416.61,-18.1,7000.0,2021,2021-08
21.0,073240,금호타이어,,2021-07-30,KOSPI,-16.46,65.84,77.48,131.83,-11.8,6700.0,2021,2021-08
22.0,299900,위지윅스튜디오,,2021-07-30,KOSDAQ,17.67,38.7,80.07,245.34,-1.5,4075.0,2021,2021-08
23.0,067160,아프리카TV,,2021-07-30,KOSDAQ,11.26,48.26,114.24,110.49,15.8,132400.0,2021,2021-08
24.0,034020,두산중공업,,2021-07-30,KOSPI,-8.81,55.91,85.11,125.51,-3.9,20993.0,2021,2021-08
25.0,120110,코오롱인더,,2021-07-30,KOSPI,0.12,33.72,97.8,140.06,7.5,80900.0,2021,2021-08
26.0,215200,메가스터디교육,,2021-07-30,KOSDAQ,15.36,37.48,91.58,134.46,-4.4,79600.0,2021,2021-08
27.0,086520,에코프로,,2021-07-30,KOSDAQ,59.12,39.0,78.05,191.93,54.9,13455.0,2021,2021-08
28.0,143240,사람인에이치알,,2021-07-30,KOSDAQ,17.88,41.69,90.19,97.01,-2.2,49450.0,2021,2021-08
29.0,028050,삼성엔지니어링,,2021-07-30,KOSPI,-2.3,34.58,89.07,96.22,-4.3,23350.0,2021,2021-08
30.0,247540,에코프로비엠,,2021-07-30,KOSDAQ,36.49,59.95,57.77,106.49,10.7,71531.0,2021,2021-08
31.0,108320,LX세미콘,,2021-07-30,KOSDAQ,-1.4,25.42,75.81,149.79,-3.7,119900.0,2021,2021-08
32.0,213420,덕산네오룩스,,2021-07-30,KOSDAQ,7.37,41.67,82.41,75.61,17.6,61200.0,2021,2021-08
33.0,084110,휴온스글로벌,,2021-07-30,KOSDAQ,-2.98,-12.15,145.2,110.82,2.8,62099.0,2021,2021-08
34.0,293490,카카오게임즈,,2021-07-30,KOSDAQ,54.15,64.39,88.37,0.0,-8.9,89100.0,2021,2021-08
35.0,206650,유바이오로직스,,2021-07-30,KOSDAQ,-10.05,22.41,95.53,84.48,8.3,37150.0,2021,2021-08
36.0,002380,KCC,,2021-07-30,KOSPI,3.35,13.42,78.84,163.94,1.4,355000.0,2021,2021-08
