순위,종목코드,종목명,시가총액,종목선정일,시장,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률,종가,투자연도,투자월
1.0,028300,에이치엘비,,2019-10-31,KOSDAQ,178.16,518.94,100.24,94.0,-31.49,66870.0,2019,2019-11
2.0,067630,에이치엘비생명과학,,2019-10-31,KOSDAQ,246.77,389.65,97.62,100.03,-29.49,15282.0,2019,2019-11
3.0,078130,국일제지,,2019-10-31,KOSDAQ,20.08,6.07,159.91,670.36,18.72,5770.0,2019,2019-11
4.0,032500,케이엠더블유,,2019-10-31,KOSDAQ,-26.47,-2.72,149.59,428.08,-13.43,53600.0,2019,2019-11
5.0,060720,KH바텍,,2019-10-31,KOSDAQ,53.12,88.67,105.88,168.81,14.87,17150.0,2019,2019-11
6.0,140410,메지온,,2019-10-31,KOSDAQ,56.25,81.6,60.42,143.06,-27.38,64255.0,2019,2019-11
7.0,082270,젬백스,,2019-10-31,KOSDAQ,121.7,114.4,40.81,110.08,-2.5,26050.0,2019,2019-11
8.0,121800,비덴트,,2019-10-31,KOSDAQ,33.07,74.59,91.37,46.88,-21.62,11750.0,2019,2019-11
9.0,143160,아이디스,,2019-10-31,KOSDAQ,14.9,84.32,49.38,84.79,-11.85,35850.0,2019,2019-11
10.0,214870,뉴지랩,,2019-10-31,KOSDAQ,58.13,52.41,24.02,222.7,-16.21,63295.0,2019,2019-11
11.0,214150,클래시스,,2019-10-31,KOSDAQ,3.15,3.87,59.12,269.67,4.41,14750.0,2019,2019-11
12.0,051370,인터플렉스,,2019-10-31,KOSDAQ,56.0,78.9,21.88,65.57,-11.68,17550.0,2019,2019-11
13.0,036540,SFA반도체,,2019-10-31,KOSDAQ,33.33,37.52,42.57,147.35,3.71,3500.0,2019,2019-11
14.0,138080,오이솔루션,,2019-10-31,KOSDAQ,-11.51,-24.81,47.06,329.17,-4.72,39102.0,2019,2019-11
15.0,102710,이엔에프테크놀로지,,2019-10-31,KOSDAQ,37.2,33.68,36.84,150.0,-12.12,26000.0,2019,2019-11
16.0,007700,F&F,,2019-10-31,KOSPI,3.72,44.6,23.62,92.53,9.95,50250.0,2019,2019-11
17.0,039030,이오테크닉스,,2019-10-31,KOSDAQ,12.5,34.87,35.63,97.13,-6.54,96300.0,2019,2019-11
18.0,000080,하이트진로,,2019-10-31,KOSPI,4.6,33.57,40.15,80.63,-0.7,28450.0,2019,2019-11
19.0,005290,동진쎄미켐,,2019-10-31,KOSDAQ,0.0,22.34,48.44,93.74,-13.17,16700.0,2019,2019-11
20.0,060250,NHN한국사이버결제,,2019-10-31,KOSDAQ,-0.47,13.63,48.58,119.12,-8.7,12185.0,2019,2019-11
21.0,213420,덕산네오룩스,,2019-10-31,KOSDAQ,2.94,32.65,32.65,84.21,-7.03,22750.0,2019,2019-11
22.0,230360,에코마케팅,,2019-10-31,KOSDAQ,19.83,29.64,9.02,171.1,-7.57,17825.0,2019,2019-11
23.0,033640,네패스,,2019-10-31,KOSDAQ,-6.23,-8.39,35.19,212.57,-19.03,27850.0,2019,2019-11
24.0,044340,위닉스,,2019-10-31,KOSDAQ,34.41,37.47,15.04,105.68,-12.71,27150.0,2019,2019-11
25.0,067160,아프리카TV,,2019-10-31,KOSDAQ,15.11,26.98,15.65,114.83,-8.25,73900.0,2019,2019-11
26.0,095660,네오위즈,,2019-10-31,KOSDAQ,10.36,32.68,30.65,49.56,-2.35,17050.0,2019,2019-11
27.0,240810,원익IPS,,2019-10-31,KOSDAQ,14.71,33.4,18.6,74.47,-7.99,33150.0,2019,2019-11
28.0,143240,사람인에이치알,,2019-10-31,KOSDAQ,2.9,22.94,23.21,89.33,5.11,28400.0,2019,2019-11
29.0,215000,골프존,,2019-10-31,KOSDAQ,2.4,-3.94,56.47,108.87,8.93,68300.0,2019,2019-11
30.0,036830,솔브레인,,2019-10-31,KOSDAQ,3.29,16.0,49.9,43.35,-6.63,36167.0,2019,2019-11
31.0,002790,아모레G,,2019-10-31,KOSPI,29.36,47.13,12.5,36.23,-3.8,84405.0,2019,2019-11
32.0,196170,알테오젠,,2019-10-31,KOSDAQ,25.82,48.35,-2.27,56.45,15.78,11987.0,2019,2019-11
33.0,178320,서진시스템,,2019-10-31,KOSDAQ,26.14,19.45,25.1,100.65,-18.75,15219.0,2019,2019-11
34.0,035420,NAVER,,2019-10-31,KOSPI,4.46,18.84,37.24,43.23,4.88,164000.0,2019,2019-11
35.0,078070,유비쿼스홀딩스,,2019-10-31,KOSDAQ,-7.47,-29.91,-4.46,329.74,-13.8,23550.0,2019,2019-11
36.0,036800,나이스정보통신,,2019-10-31,KOSDAQ,-12.48,0.16,46.14,64.64,-1.76,31200.0,2019,2019-11
37.0,012510,더존비즈온,,2019-10-31,KOSPI,12.23,14.69,28.32,69.32,-2.72,73400.0,2019,2019-11
38.0,207940,삼성바이오로직스,,2019-10-31,KOSPI,29.59,42.32,17.21,2.84,-1.25,579625.0,2019,2019-11
39.0,218410,RFHIC,,2019-10-31,KOSDAQ,-10.07,23.65,14.2,43.53,-8.75,35710.0,2019,2019-11
