순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,GE,GE AEROSPACE,572248.0,2000-09-29,462.48,152.177,-1.17,9.63,12.01,47.85,-5.19
2,NASDAQ,CSCO,CISCO SYSTEMS INC,389070.1,2000-09-29,55.25,35.569,-19.49,-13.07,-28.53,61.17,-2.48
3,NASDAQ,MSFT,MICROSOFT CORP,322982.8,2000-09-29,30.155,18.377,-13.61,-24.61,-43.24,-33.4,14.19
4,NYSE,XOM,EXXON MOBIL CORP,310445.1,2000-09-29,44.555,19.666,9.15,14.13,15.47,19.89,0.09
5,NYSE,PFE,PFIZER INC,283612.6,2000-09-29,44.92,15.93,4.12,-6.22,23.36,26.33,-3.85
6,NASDAQ,INTC,INTEL CORP,279033.8,2000-09-29,41.56,23.625,-44.5,-37.81,-36.95,11.99,8.28
7,NYSE,C,CITIGROUP INC,243157.2,2000-09-29,540.625,282.527,-7.41,19.95,21.02,65.58,-2.66
8,NYSE,ORCL,ORACLE CORP,221674.7,2000-09-29,39.375,31.379,-13.4,-6.32,0.88,246.16,-16.19
9,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,221410.7,2000-09-29,1913.8,1129.796,7.35,22.21,31.2,65.41,2.41
10,NYSE,EMC1,EMC CORP,216402.4,2000-09-29,99.25,92.045,1.28,29.0,57.54,178.09,-10.27
11,NASDAQ,WMT,WALMART INC,214960.3,2000-09-29,16.043,10.232,1.16,-16.39,-14.63,1.62,-5.71
12,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,198290.6,2000-09-29,112.62,55.104,-14.69,2.91,-4.64,-6.5,-12.54
13,NASDAQ,JAVA1,SUN MICROSYSTEMS INC,187904.0,2000-09-29,233.5,233.5,-8.03,28.38,24.62,151.08,-5.03
14,NYSE,MRK,MERCK & CO INC,171251.8,2000-09-29,74.44,28.134,6.51,-2.39,20.86,16.86,20.82
15,NYSE,T,AT&T INC,169071.4,2000-09-29,49.88,9.813,19.42,14.03,19.73,-0.66,16.2
16,NYSE,KO,COCA COLA CO,136552.3,2000-09-29,27.565,13.47,5.07,-3.71,18.21,15.72,9.52
17,NYSE,VZ,VERIZON COMMUNICATIONS INC,131659.7,2000-09-29,48.44,12.373,11.31,-3.99,-19.73,-26.2,20.22
18,NYSE,JNJ,JOHNSON & JOHNSON,130607.8,2000-09-29,46.97,23.916,2.15,-7.51,34.65,3.6,-1.93
19,NYSE,TWX,TIME WARNER INC,124688.6,2000-09-29,160.95,110.761,-8.98,1.46,-20.22,3.07,-5.87
20,NYSE,HD,HOME DEPOT INC,122604.1,2000-09-29,52.94,30.524,10.16,6.09,-17.79,16.07,-18.78
