순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,572533.8,2012-07-31,21.813,18.283,4.58,4.59,33.8,56.41,9.39
2,NYSE,XOM,EXXON MOBIL CORP,406125.0,2012-07-31,86.85,49.916,1.5,1.28,5.0,11.62,1.17
3,NASDAQ,WMT,WALMART INC,251836.9,2012-07-31,24.81,18.878,6.76,27.19,22.93,45.08,-1.94
4,NASDAQ,MSFT,MICROSOFT CORP,247058.7,2012-07-31,29.47,23.279,-3.66,-7.34,1.12,10.49,5.28
5,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,223961.0,2012-07-31,195.98,111.018,0.2,-4.96,2.58,9.57,-0.15
6,NYSE,T,AT&T INC,222325.0,2012-07-31,37.92,13.314,7.66,16.65,32.39,37.09,-3.37
7,NYSE,GE,GE AEROSPACE,219096.0,2012-07-31,166.0,78.671,-0.43,7.12,13.09,20.36,-0.19
8,NYSE,CVX,CHEVRON CORP,216220.9,2012-07-31,109.58,61.676,3.87,3.76,8.05,8.83,3.17
9,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,210629.2,2012-07-31,84.84,84.84,1.81,5.46,8.26,14.39,-0.59
10,NASDAQ,GOOGL,ALPHABET INC,207208.3,2012-07-31,15.84,15.7,9.12,4.65,9.11,4.85,8.24
11,NYSE,JNJ,JOHNSON & JOHNSON,190103.9,2012-07-31,69.22,46.776,2.46,7.36,6.98,10.81,-1.71
12,NYSE,KO,COCA COLA CO,181877.7,2012-07-31,40.4,26.406,3.34,6.59,21.34,22.17,-7.43
13,NYSE,PFE,PFIZER INC,180014.8,2012-07-31,24.04,12.701,4.52,6.0,14.61,30.11,0.17
14,NYSE,WFC,WELLS FARGO & COMPANY,179663.6,2012-07-31,33.81,22.917,1.11,1.85,17.33,23.78,1.3
15,NYSE,PG,PROCTER & GAMBLE CO,176846.4,2012-07-31,64.54,43.579,6.29,2.29,4.13,8.48,4.11
16,NYSE,PM,PHILIP MORRIS INTERNATIONAL INC,155956.7,2012-07-31,91.44,46.982,4.79,3.09,24.5,33.71,-2.34
17,NYSE,ORCL,ORACLE CORP,147451.7,2012-07-31,30.2,24.771,1.89,2.93,7.49,-0.41,4.8
18,NYSE,JPM,JPMORGAN CHASE & CO,137040.0,2012-07-31,36.0,24.904,1.6,-15.54,-2.03,-8.27,3.16
19,NYSE,MRK,MERCK & CO INC,134345.9,2012-07-31,44.17,27.334,5.79,13.79,17.96,35.46,-2.54
20,NASDAQ,INTC,INTEL CORP,129296.7,2012-07-31,25.7,18.036,-3.57,-8.83,-1.24,18.99,-2.56
21,NYSE,VZ,VERIZON COMMUNICATIONS INC,128598.3,2012-07-31,45.14,22.375,2.72,13.05,22.82,34.64,-4.87
22,NASDAQ,PEP,PEPSICO INC,113187.9,2012-07-31,72.73,47.765,2.93,11.06,12.54,17.26,-0.41
23,NASDAQ,AMZN,AMAZON COM INC,105466.8,2012-07-31,11.665,11.665,2.16,0.6,19.99,4.84,6.42
24,NYSE,ABT,ABBOTT LABORATORIES,104331.6,2012-07-31,66.31,24.414,3.66,7.68,24.47,33.68,-1.16
25,NASDAQ,QCOM,QUALCOMM INC,101655.9,2012-07-31,59.68,41.213,7.19,-6.09,2.26,10.73,2.98
26,NYSE,SLB,SLB LIMITED,94564.0,2012-07-31,71.26,49.716,9.78,-3.47,-4.46,-19.99,1.96
27,NYSE,MCD,MCDONALDS CORP,90811.6,2012-07-31,89.36,61.561,0.94,-7.58,-8.44,6.37,0.94
28,NYSE,DIS,WALT DISNEY CO,87831.1,2012-07-31,49.14,43.0,1.32,13.99,26.33,29.41,0.67
29,NASDAQ,CMCSA,COMCAST CORP,87760.3,2012-07-31,16.275,11.132,1.81,7.82,23.74,38.35,3.01
30,NYSE,V,VISA INC,86059.7,2012-07-31,32.267,29.185,4.4,5.15,28.74,52.09,-0.47
31,NASDAQ,CSCO,CISCO SYSTEMS INC,85442.2,2012-07-31,15.95,10.505,-6.67,-20.49,-18.12,1.44,19.63
32,NYSE,HD,HOME DEPOT INC,79870.0,2012-07-31,52.18,37.714,-1.53,1.34,18.97,53.45,9.31
33,NYSE,C,CITIGROUP INC,79549.4,2012-07-31,27.13,19.94,-1.02,-17.86,-11.63,-29.17,9.55
34,NYSE,BAC,BANK OF AMERICA CORP,79100.9,2012-07-31,7.34,5.692,-10.28,-9.38,3.21,-23.97,8.85
35,NYSE,MO,ALTRIA GROUP INC,73121.0,2012-07-31,35.97,15.322,4.11,13.05,29.96,44.49,-5.59
36,NYSE,UPS,UNITED PARCEL SERVICE INC,72547.5,2012-07-31,75.61,46.11,-4.0,-2.52,1.44,12.63,-1.65
37,NYSE,OXY,OCCIDENTAL PETROLEUM CORP,70587.2,2012-07-31,87.03,51.778,1.47,-3.99,-11.74,-9.39,-2.32
38,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,70405.4,2012-07-31,39.71,19.339,2.82,0.37,5.29,19.21,4.53
39,NYSE,RTX,RTX CORP,67873.4,2012-07-31,74.44,31.533,-1.44,-8.23,-3.82,-7.87,8.0
40,NYSE,AXP,AMERICAN EXPRESS CO,66419.2,2012-07-31,57.71,47.748,-0.53,-3.83,15.88,17.03,1.02
41,NYSE,COP,CONOCOPHILLIPS,66120.1,2012-07-31,54.44,33.919,-1.44,1.35,7.39,2.76,4.32
42,NASDAQ,AMGN,AMGEN INC,64238.7,2012-07-31,82.6,56.641,13.29,16.75,22.86,54.17,2.04
43,NYSE,USB,US BANCORP,63455.4,2012-07-31,33.5,21.318,4.16,4.78,20.18,31.45,-0.27
44,NYSE,MMM,3M CO,63301.9,2012-07-31,91.23,50.091,1.82,2.8,6.66,7.61,2.15
45,NYSE,BMY,BRISTOL MYERS SQUIBB CO,59773.2,2012-07-31,35.6,22.579,-0.01,7.72,12.62,29.24,-7.28
46,NYSE,UNP,UNION PACIFIC CORP,58069.0,2012-07-31,61.305,45.217,2.77,9.62,8.41,22.29,-0.47
47,NYSE,CVS,CVS HEALTH CORP,57988.0,2012-07-31,45.25,31.503,-2.82,1.77,9.18,26.33,0.66
48,NASDAQ,EBAY,EBAY INC,57088.1,2012-07-31,44.3,16.723,5.45,8.0,40.21,35.27,7.15
49,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,56156.6,2012-07-31,23.19,19.285,2.98,16.89,19.62,41.98,1.55
50,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,56098.8,2012-07-31,31.27,23.619,-2.56,-8.11,24.53,8.95,9.79
51,NYSE,BA,BOEING CO,55565.4,2012-07-31,73.91,61.137,-0.53,-3.19,0.81,7.57,-2.81
52,NYSE,MA,MASTERCARD INC,55173.9,2012-07-31,43.657,40.081,1.57,-3.41,22.95,44.29,-3.13
53,NYSE,EMC1,EMC CORP,55033.4,2012-07-31,26.21,24.815,2.26,-7.09,1.75,0.5,0.31
54,NYSE,CAT,CATERPILLAR INC,54933.4,2012-07-31,84.21,59.7,-0.2,-17.54,-22.01,-13.0,1.33
55,NYSE,UNH,UNITEDHEALTH GROUP INC,53003.2,2012-07-31,51.09,40.841,-12.67,-8.68,-0.7,4.34,6.28
56,NYSE,LLY,ELI LILLY & CO,51093.5,2012-07-31,44.03,32.888,2.61,7.64,13.52,21.0,3.17
57,NYSE,CL,COLGATE PALMOLIVE CO,50906.9,2012-07-31,53.68,39.032,3.75,9.16,19.8,30.44,-0.98
58,NYSE,GS,GOLDMAN SACHS GROUP INC,49630.4,2012-07-31,100.9,77.67,5.26,-11.96,-8.78,-24.14,5.23
59,NYSE,SPG,SIMON PROPERTY GROUP INC,48644.0,2012-07-31,160.49,78.579,3.1,3.82,19.72,37.11,-0.46
60,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,46669.5,2012-07-31,57.94,57.94,3.78,3.85,13.25,6.78,8.08
61,NYSE,DD1,DUPONT E I DE NEMOURS & CO,46239.5,2012-07-31,49.7,41.001,-1.72,-6.26,-0.73,-0.04,0.96
62,NYSE,MON2,MONSANTO CO,45631.2,2012-07-31,85.62,77.109,3.8,12.8,5.11,18.39,1.74
63,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,45312.0,2012-07-31,58.05,38.89,3.96,-3.68,1.3,12.3,1.33
64,NYSE,NKE,NIKE INC,42554.6,2012-07-31,23.337,19.354,6.34,-16.28,-9.64,5.01,4.68
