순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,XOM,EXXON MOBIL CORP,475481.0,2007-08-31,85.73,44.178,1.13,3.51,20.63,28.88,7.97
2,NYSE,GE,GE AEROSPACE,398268.9,2007-08-31,310.96,120.815,0.28,4.18,12.15,17.56,7.23
3,NASDAQ,MSFT,MICROSOFT CORP,269357.9,2007-08-31,28.73,20.44,-0.54,-6.06,2.68,13.32,2.54
4,NYSE,T,AT&T INC,243166.0,2007-08-31,39.87,10.561,1.81,-2.72,10.27,33.09,6.12
5,NYSE,C,CITIGROUP INC,233207.0,2007-08-31,468.8,321.085,1.82,-12.98,-4.92,-1.03,-0.45
6,NYSE,BAC,BANK OF AMERICA CORP,224885.1,2007-08-31,50.68,34.897,6.88,-0.06,0.8,1.69,0.46
7,NYSE,PG,PROCTER & GAMBLE CO,203816.2,2007-08-31,65.31,38.067,5.58,3.34,4.01,7.72,7.7
8,NASDAQ,CSCO,CISCO SYSTEMS INC,193794.5,2007-08-31,31.92,20.549,10.41,18.57,23.05,45.15,3.79
9,NYSE,CVX,CHEVRON CORP,187078.8,2007-08-31,87.76,42.128,3.67,8.47,29.92,40.27,6.63
10,NASDAQ,WMT,WALMART INC,179261.9,2007-08-31,14.543,9.945,-4.57,-7.88,-8.37,-0.65,0.05
11,NYSE,JNJ,JOHNSON & JOHNSON,178851.7,2007-08-31,61.79,35.724,2.82,-1.68,-0.5,-2.05,6.33
12,NYSE,PFE,PFIZER INC,172069.4,2007-08-31,24.84,10.404,6.91,-8.57,1.77,-5.98,-1.65
13,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,169249.7,2007-08-31,1320.0,815.038,2.84,-8.76,-1.43,4.15,2.81
14,NASDAQ,GOOGL,ALPHABET INC,160986.8,2007-08-31,12.894,12.78,1.03,3.48,14.64,36.12,10.09
15,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,158745.8,2007-08-31,116.69,60.727,5.83,9.85,26.49,46.09,0.95
