순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,XOM,EXXON MOBIL CORP,268117.9,2010-06-30,57.07,31.211,-5.61,-14.22,-15.19,-16.28,4.58
2,NASDAQ,AAPL,APPLE INC,228871.3,2010-06-30,8.983,7.529,-2.09,7.02,19.36,76.57,2.28
3,NASDAQ,MSFT,MICROSOFT CORP,201655.9,2010-06-30,23.01,17.277,-10.81,-21.07,-23.82,-1.34,12.17
4,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,196752.8,2010-06-30,79.69,79.69,12.96,-1.94,21.26,37.6,-1.97
5,NASDAQ,WMT,WALMART INC,178319.1,2010-06-30,16.023,11.574,-4.93,-13.04,-9.04,1.42,6.49
6,NYSE,PG,PROCTER & GAMBLE CO,172736.7,2010-06-30,59.98,37.684,-1.82,-4.48,0.41,21.01,2.77
7,NYSE,JNJ,JOHNSON & JOHNSON,162891.6,2010-06-30,59.06,37.132,1.3,-8.59,-6.76,7.42,-1.64
8,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,158344.3,2010-06-30,123.48,67.588,-1.42,-3.21,-4.75,20.5,3.98
9,NYSE,GE,GE AEROSPACE,153955.4,2010-06-30,115.36,51.071,-11.25,-20.27,-3.49,26.15,11.79
10,NYSE,JPM,JPMORGAN CHASE & CO,145660.0,2010-06-30,36.61,24.201,-7.5,-18.01,-11.84,7.86,10.18
11,NYSE,BAC,BANK OF AMERICA CORP,144173.4,2010-06-30,14.37,11.045,-8.64,-19.44,-4.46,9.14,-2.3
12,NYSE,T,AT&T INC,142938.7,2010-06-30,24.19,7.459,-0.45,-4.86,-10.96,3.83,9.09
13,NASDAQ,GOOGL,ALPHABET INC,141853.9,2010-06-30,11.135,11.036,-8.38,-21.55,-28.24,5.54,8.97
14,NYSE,CVX,CHEVRON CORP,136306.5,2010-06-30,67.86,35.769,-8.13,-9.68,-10.19,6.35,12.3
15,NYSE,WFC,WELLS FARGO & COMPANY,133379.9,2010-06-30,25.6,16.768,-10.77,-17.61,-4.84,6.26,8.32
16,NASDAQ,CSCO,CISCO SYSTEMS INC,121704.6,2010-06-30,21.31,13.719,-7.99,-18.13,-10.98,14.27,8.26
17,NYSE,KO,COCA COLA CO,115629.4,2010-06-30,25.06,15.475,-1.66,-8.1,-10.6,7.8,9.96
18,NYSE,PFE,PFIZER INC,115023.1,2010-06-30,14.26,6.939,-6.37,-15.98,-20.02,-1.1,5.19
19,NYSE,MRK,MERCK & CO INC,109045.3,2010-06-30,34.97,19.803,4.93,-5.35,-2.26,30.64,-1.46
20,NYSE,C,CITIGROUP INC,108964.3,2010-06-30,37.6,27.596,-5.05,-7.16,13.6,26.6,9.04
21,NASDAQ,INTC,INTEL CORP,108219.8,2010-06-30,19.45,12.795,-9.2,-12.12,-3.21,21.1,5.92
22,NYSE,ORCL,ORACLE CORP,107709.7,2010-06-30,21.46,17.296,-4.92,-16.37,-12.18,1.06,10.4
23,NYSE,HPQ,HP INC,101037.0,2010-06-30,43.28,12.379,-5.78,-18.43,-15.71,12.71,6.38
24,NASDAQ,PEP,PEPSICO INC,98295.2,2010-06-30,60.95,37.64,-2.35,-7.18,1.72,14.22,6.5
25,NYSE,PM,PHILIP MORRIS INTERNATIONAL INC,84890.0,2010-06-30,45.84,21.705,5.24,-10.98,-2.59,10.21,11.34
26,NYSE,VZ,VERIZON COMMUNICATIONS INC,79205.0,2010-06-30,28.02,11.496,1.82,-8.25,-12.82,-2.95,12.83
27,NYSE,COP,CONOCOPHILLIPS,73061.5,2010-06-30,49.09,21.507,-5.34,-3.03,-1.84,21.71,13.62
28,NYSE,ABT,ABBOTT LABORATORIES,72208.0,2010-06-30,46.78,15.912,-1.64,-10.45,-11.99,2.7,5.88
29,NYSE,MCD,MCDONALDS CORP,70862.8,2010-06-30,65.87,42.742,-1.5,-0.47,7.27,18.56,5.86
30,NYSE,GS,GOLDMAN SACHS GROUP INC,67576.3,2010-06-30,131.27,98.642,-9.0,-22.88,-21.89,-10.18,14.89
31,NYSE,SLB,SLB LIMITED,66010.0,2010-06-30,55.34,37.587,-1.44,-12.47,-14.38,3.71,7.81
32,NYSE,OXY,OCCIDENTAL PETROLEUM CORP,62658.9,2010-06-30,77.15,44.098,-6.05,-8.31,-4.33,19.29,1.01
33,NYSE,DIS,WALT DISNEY CO,61694.6,2010-06-30,31.5,26.809,-5.75,-9.77,-2.33,36.53,6.95
34,NYSE,RTX,RTX CORP,60566.2,2010-06-30,64.91,26.226,-3.67,-11.31,-5.35,28.03,9.54
35,NYSE,UPS,UNITED PARCEL SERVICE INC,56348.2,2010-06-30,56.89,32.716,-9.35,-11.05,0.69,17.46,14.26
36,NYSE,MMM,3M CO,56325.2,2010-06-30,78.99,41.184,-0.4,-4.88,-3.21,34.97,8.29
37,NASDAQ,QCOM,QUALCOMM INC,53869.8,2010-06-30,32.84,21.959,-7.65,-21.31,-28.3,-26.08,15.96
38,NASDAQ,AMGN,AMGEN INC,50387.6,2010-06-30,52.6,35.328,1.58,-12.1,-7.02,-0.64,3.67
39,NYSE,V,VISA INC,49195.6,2010-06-30,17.688,15.751,-2.36,-22.17,-18.87,14.32,3.68
40,NASDAQ,CMCSA,COMCAST CORP,49011.5,2010-06-30,8.685,5.682,-3.99,-7.29,4.12,22.51,12.71
41,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,48817.5,2010-06-30,28.0,12.747,-1.12,-6.48,5.04,15.12,4.32
42,NASDAQ,AMZN,AMAZON COM INC,48694.1,2010-06-30,5.463,5.463,-12.91,-19.53,-18.78,30.6,7.89
43,NYSE,AXP,AMERICAN EXPRESS CO,47690.0,2010-06-30,39.7,31.852,0.03,-3.34,-0.73,74.01,12.44
44,NYSE,BA,BOEING CO,47629.5,2010-06-30,62.75,49.449,-2.23,-13.07,17.41,52.28,8.59
45,NYSE,HD,HOME DEPOT INC,47167.5,2010-06-30,28.07,19.164,-16.51,-12.62,-1.56,22.51,1.57
46,NYSE,BMY,BRISTOL MYERS SQUIBB CO,42888.7,2010-06-30,24.94,14.489,8.83,-5.39,1.24,31.17,-0.08
47,NYSE,USB,US BANCORP,42842.6,2010-06-30,22.35,13.718,-6.52,-13.46,-0.31,25.78,6.94
48,NYSE,MO,ALTRIA GROUP INC,41734.6,2010-06-30,20.04,7.607,0.49,-0.64,5.65,31.11,10.58
49,NYSE,CVS,CVS HEALTH CORP,39901.1,2010-06-30,29.32,19.793,-15.33,-19.61,-8.52,-7.14,4.97
50,NYSE,MDT,MEDTRONIC PLC,39279.2,2010-06-30,36.27,24.435,-7.43,-19.08,-16.78,6.15,2.55
51,NYSE,LLY,ELI LILLY & CO,38630.2,2010-06-30,33.5,22.524,2.16,-6.21,-3.5,2.36,6.27
52,NYSE,CL,COLGATE PALMOLIVE CO,38628.1,2010-06-30,39.38,27.005,0.86,-7.04,-2.98,13.97,0.92
53,NYSE,CAT,CATERPILLAR INC,37708.7,2010-06-30,60.07,40.684,-1.13,-3.83,6.8,87.82,16.91
54,NYSE,EMC1,EMC CORP,37617.6,2010-06-30,18.3,17.326,-1.72,1.44,4.75,39.69,8.14
55,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,36296.7,2010-06-30,13.85,11.298,-9.83,-18.57,-12.61,32.23,6.78
56,NYSE,TGT,TARGET CORP,36212.3,2010-06-30,49.17,31.024,-9.83,-6.23,2.32,26.31,4.37
57,NYSE,UNP,UNION PACIFIC CORP,35180.6,2010-06-30,34.755,24.649,-2.68,-4.72,9.74,35.86,7.42
58,NYSE,F,FORD MOTOR CO,34338.3,2010-06-30,10.08,5.074,-14.07,-19.82,0.79,66.03,26.7
59,NYSE,TWX,TIME WARNER INC,32949.2,2010-06-30,28.91,23.346,-6.71,-6.88,0.67,26.25,8.82
60,NYSE,EMR,EMERSON ELECTRIC CO,32906.0,2010-06-30,43.69,28.391,-5.92,-12.63,4.0,39.11,13.39
61,NYSE,NKE,NIKE INC,32808.1,2010-06-30,16.887,13.612,-6.33,-7.76,3.02,32.62,9.02
62,NYSE,MS,MORGAN STANLEY,32443.4,2010-06-30,23.21,16.339,-14.39,-20.63,-21.32,-18.03,16.5
63,NYSE,UNH,UNITEDHEALTH GROUP INC,32281.7,2010-06-30,28.4,22.109,-1.9,-12.63,-6.36,14.26,7.22
64,NYSE,DD1,DUPONT E I DE NEMOURS & CO,31340.0,2010-06-30,34.59,26.676,-4.37,-6.14,5.12,41.59,17.57
65,NYSE,MET,METLIFE INC,30969.0,2010-06-30,37.76,20.622,-6.74,-12.88,6.82,28.58,11.39
