순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,GE,GE AEROSPACE,287871.5,2003-11-28,229.36,80.53,-1.17,-2.44,1.18,8.77,8.76
2,NASDAQ,MSFT,MICROSOFT CORP,277988.6,2003-11-28,25.71,15.806,-1.64,-2.52,5.04,-10.07,6.45
3,NYSE,PFE,PFIZER INC,256190.2,2003-11-28,33.57,12.461,6.72,12.72,9.24,8.49,5.24
4,NASDAQ,WMT,WALMART INC,243106.7,2003-11-28,18.547,12.033,-5.62,-5.82,6.1,3.89,-4.49
5,NYSE,C,CITIGROUP INC,242612.6,2003-11-28,470.3,278.847,-0.78,9.29,16.4,24.16,3.21
6,NYSE,XOM,EXXON MOBIL CORP,239274.7,2003-11-28,36.2,17.296,-0.34,-3.3,0.83,6.94,13.26
7,NASDAQ,INTC,INTEL CORP,219083.3,2003-11-28,33.54,19.267,1.86,17.39,61.32,61.24,-4.44
8,NASDAQ,CSCO,CISCO SYSTEMS INC,156705.8,2003-11-28,22.7,14.614,8.46,18.6,38.34,52.15,6.74
9,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,155767.1,2003-11-28,90.54,45.235,1.37,10.6,3.23,4.96,2.36
10,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,151130.5,2003-11-28,1159.0,695.581,-4.73,-2.61,0.31,-9.96,14.5
11,NYSE,JNJ,JOHNSON & JOHNSON,146329.4,2003-11-28,49.3,26.275,-1.6,-0.11,-8.45,-12.01,4.79
12,NYSE,PG,PROCTER & GAMBLE CO,124797.0,2003-11-28,48.12,26.022,-2.09,10.78,5.85,16.07,3.78
13,NYSE,KO,COCA COLA CO,113995.3,2003-11-28,23.25,11.992,0.69,7.88,3.51,3.95,9.14
14,NYSE,BAC,BANK OF AMERICA CORP,112074.2,2003-11-28,37.715,22.23,-0.39,-3.84,3.56,11.7,7.76
15,NYSE,MO,ALTRIA GROUP INC,105621.0,2003-11-28,52.0,3.157,11.83,28.28,30.02,47.18,5.96
16,NYSE,WFC,WELLS FARGO & COMPANY,97004.0,2003-11-28,28.665,15.351,2.61,15.27,20.73,27.83,2.72
17,NYSE,VZ,VERIZON COMMUNICATIONS INC,90689.3,2003-11-28,32.84,9.424,-2.26,-5.93,-11.36,-18.23,6.82
18,NYSE,MRK,MERCK & CO INC,90334.9,2003-11-28,40.6,17.308,-8.25,-18.73,-21.86,-25.94,14.76
19,NASDAQ,DELL1,DELL INC,87794.2,2003-11-28,34.245,32.807,-3.97,5.98,10.2,20.88,-1.71
20,NYSE,HD,HOME DEPOT INC,84486.8,2003-11-28,36.76,21.573,-0.84,14.55,13.6,40.51,-3.26
21,NASDAQ,PEP,PEPSICO INC,82609.9,2003-11-28,48.12,25.59,0.63,8.42,9.65,14.94,-2.79
22,NYSE,UPS,UNITED PARCEL SERVICE INC,81811.2,2003-11-28,72.77,35.877,0.69,16.35,17.43,16.51,2.45
23,NYSE,CVX,CHEVRON CORP,80278.8,2003-11-28,37.55,16.036,2.08,4.08,7.98,16.75,15.03
24,NYSE,LLY,ELI LILLY & CO,77255.8,2003-11-28,68.8,36.507,3.8,3.94,16.32,2.91,2.22
25,NYSE,T,AT&T INC,77072.4,2003-11-28,23.28,5.161,-2.93,5.43,-5.63,-13.58,11.99
26,NASDAQ,AMGN,AMGEN INC,74326.9,2003-11-28,57.62,38.7,-6.7,-12.62,-11.0,22.08,7.24
27,NYSE,TWX,TIME WARNER INC,73614.0,2003-11-28,48.84,33.61,6.48,-0.49,6.96,-0.55,10.51
28,NYSE,JPM,JPMORGAN CHASE & CO,72225.6,2003-11-28,35.4,19.365,-1.4,4.45,9.85,47.31,3.76
29,NASDAQ,CMCSA,COMCAST CORP,71127.2,2003-11-28,10.533,6.633,-6.71,6.18,5.3,34.82,3.77
30,NYSE,ABT,ABBOTT LABORATORIES,69100.2,2003-11-28,44.2,11.834,3.71,10.32,0.35,3.36,5.43
31,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,68780.2,2003-11-28,39.32,22.024,-1.38,-12.62,-13.62,-16.36,12.87
32,OTC,FNMA,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,68016.7,2003-11-28,70.0,61.575,-2.36,8.71,-4.14,13.78,7.23
33,NYSE,HPQ,HP INC,66288.3,2003-11-28,21.74,5.834,-2.56,9.52,12.37,13.5,5.66
34,NYSE,ORCL,ORACLE CORP,62824.3,2003-11-28,12.02,9.579,0.42,-6.32,-7.61,-1.07,10.06
35,NYSE,MMM,3M CO,62037.2,2003-11-28,79.04,35.098,0.65,11.43,26.11,24.08,7.58
36,NYSE,WB1,WACHOVIA CORP NEW,60561.9,2003-11-28,45.75,37.249,0.5,9.37,15.69,34.21,1.83
37,NYSE,MS,MORGAN STANLEY,59870.6,2003-11-28,55.28,28.597,0.75,13.79,21.94,24.68,4.69
38,NYSE,AXP,AMERICAN EXPRESS CO,58796.1,2003-11-28,45.71,29.017,-2.6,1.68,10.22,18.49,5.73
39,NYSE,MDT,MEDTRONIC PLC,54995.1,2003-11-28,45.2,28.221,-0.81,-8.69,-6.96,-2.76,7.7
40,NYSE,MER,MERRILL LYNCH & CO INC,53645.8,2003-11-28,56.75,51.087,-3.88,5.81,31.83,32.32,3.35
41,NYSE,USB,US BANCORP,53445.5,2003-11-28,27.71,13.08,1.8,16.93,18.89,31.21,8.34
42,NYSE,WYE,WYETH,52473.1,2003-11-28,39.4,34.373,-10.21,-7.51,-9.15,4.86,7.74
43,NASDAQ,TXN,TEXAS INSTRUMENTS INC,51503.4,2003-11-28,29.76,18.246,2.9,24.87,45.44,49.37,-1.28
44,NYSE,ONE1,BANK ONE CORP,51224.7,2003-11-28,43.36,42.921,2.14,10.58,17.6,12.82,5.73
45,NYSE,BMY,BRISTOL MYERS SQUIBB CO,51100.2,2003-11-28,26.35,11.077,3.86,4.98,5.1,4.07,9.61
46,NYSE,BLS,BELLSOUTH CORP,48106.5,2003-11-28,26.03,23.219,-1.06,4.26,-0.06,-3.14,8.72
47,NYSE,DIS,WALT DISNEY CO,47199.3,2003-11-28,23.09,18.055,1.99,12.63,17.51,17.94,1.99
48,NYSE,TYC,TYCO INTERNATIONAL PLC,45840.4,2003-11-28,91.8,13.664,9.92,11.59,29.82,29.69,15.52
49,NYSE,LOW,LOWES COMPANIES INC,45809.5,2003-11-28,29.15,20.45,-1.07,6.33,38.1,40.8,-4.99
50,NYSE,GS,GOLDMAN SACHS GROUP INC,45490.7,2003-11-28,96.08,67.963,2.32,8.89,18.57,22.93,2.76
51,NYSE,FBF,FLEETBOSTON FINANCIAL CORP,42815.1,2003-11-28,40.6,39.943,0.52,37.21,38.93,55.4,8.44
52,NYSE,BUD1,ANHEUSER-BUSCH COMPANIES INC,42220.9,2003-11-28,51.82,46.341,5.2,0.99,-0.73,7.25,2.09
53,NYSE,DD1,DUPONT E I DE NEMOURS & CO,41326.4,2003-11-28,41.46,24.857,3.51,-6.53,0.04,-3.54,10.68
54,NYSE,WAMUQ,WASHINGTON MUTUAL INC,41198.7,2003-11-28,45.81,35.855,4.71,18.73,14.31,31.66,-11.51
55,NYSE,RTX,RTX CORP,40326.9,2003-11-28,42.85,15.255,1.61,7.23,26.51,39.34,10.59
56,NASDAQ,AMAT,APPLIED MATERIALS INC,40314.6,2003-11-28,24.24,17.515,3.9,12.07,55.79,42.17,-7.43
57,NYSE,COP,CONOCOPHILLIPS,38627.2,2003-11-28,28.37,10.39,-0.72,2.38,6.74,22.44,15.56
58,NYSE,MTLQQ,GENERAL MOTORS CORP,38213.9,2003-11-28,42.78,35.556,1.45,5.33,24.18,13.7,24.82
59,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,37737.6,2003-11-28,36.81,20.979,5.84,13.15,19.86,28.52,-1.17
60,NASDAQ,EBAY,EBAY INC,36104.1,2003-11-28,27.945,10.549,-0.07,0.87,9.97,62.19,15.6
61,NASDAQ,QCOM,QUALCOMM INC,35643.2,2003-11-28,22.275,13.761,-6.05,7.95,33.21,8.76,21.05
62,NYSE,TGT,TARGET CORP,35271.5,2003-11-28,38.72,22.837,-2.39,-4.45,6.1,12.17,-0.83
63,NYSE,DD,DUPONT DE NEMOURS INC,34565.7,2003-11-28,112.65,12.15,-0.37,9.87,20.56,22.98,11.59
64,NYSE,G1,GILLETTE CO,34105.1,2003-11-28,33.71,32.835,5.67,4.38,1.32,13.51,9.44
65,NYSE,FITB,FIFTH THIRD BANCORP,33076.9,2003-11-28,58.13,28.99,-0.07,-0.29,2.3,5.84,2.17
66,NYSE,MSI,MOTOROLA SOLUTIONS INC,32681.8,2003-11-28,98.28,39.691,3.77,31.33,66.14,27.09,0.02
67,NYSE,MCD,MCDONALDS CORP,32528.7,2003-11-28,25.63,14.064,4.08,16.06,38.92,40.65,-3.12
68,NYSE,UNH,UNITEDHEALTH GROUP INC,31620.1,2003-11-28,26.95,20.788,5.93,9.04,12.36,32.39,7.94
69,NYSE,KRB,MBNA CORP,31328.5,2003-11-28,24.52,23.44,-0.93,5.5,23.26,16.97,1.76
70,NYSE,BA,BOEING CO,30720.3,2003-11-28,38.39,26.399,0.17,3.12,26.38,15.12,9.77
71,NYSE,EMC1,EMC CORP,30051.2,2003-11-28,13.75,13.018,-0.65,7.85,27.08,87.58,-6.04
72,NYSE,CCL,CARNIVAL CORP LTD,29554.6,2003-11-28,35.19,22.691,1.17,2.11,15.76,29.45,12.9
73,NYSE,BSX,BOSTON SCIENTIFIC CORP,29399.5,2003-11-28,35.89,35.89,6.0,19.43,37.77,70.9,2.42
74,NYSE,ALL,ALLSTATE CORP,28410.3,2003-11-28,40.38,23.456,2.81,13.59,13.57,6.9,6.54
75,NYSE,HWM,HOWMET AEROSPACE INC,28392.3,2003-11-28,98.43,46.151,4.41,15.42,34.7,31.59,15.82
