순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,XOM,EXXON MOBIL CORP,338407.9,2009-05-29,69.35,36.983,4.65,2.75,-12.52,-20.17,0.81
2,NASDAQ,WMT,WALMART INC,194738.0,2009-05-29,16.58,11.718,-0.77,2.14,-9.6,-12.15,-2.61
3,NASDAQ,MSFT,MICROSOFT CORP,185915.2,2009-05-29,20.89,15.391,3.77,30.18,4.72,-24.43,13.78
4,NYSE,JNJ,JOHNSON & JOHNSON,151997.0,2009-05-29,55.16,33.568,6.29,11.3,-4.2,-14.7,2.97
5,NYSE,PG,PROCTER & GAMBLE CO,151389.6,2009-05-29,51.94,31.653,5.05,8.78,-18.0,-19.07,-1.61
6,NYSE,T,AT&T INC,146261.0,2009-05-29,24.79,7.169,-3.24,5.96,-10.48,-34.1,0.21
7,NYSE,GE,GE AEROSPACE,142747.5,2009-05-29,107.84,46.178,6.56,58.4,-17.51,-52.8,-12.33
8,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,140438.1,2009-05-29,106.28,57.087,3.52,16.09,31.61,-16.21,-1.75
9,NYSE,JPM,JPMORGAN CHASE & CO,138713.0,2009-05-29,36.9,24.272,11.82,61.77,18.18,-11.35,-7.56
10,NYSE,CVX,CHEVRON CORP,133651.5,2009-05-29,66.67,33.847,1.86,10.9,-13.99,-30.32,-0.63
11,NASDAQ,GOOGL,ALPHABET INC,131948.9,2009-05-29,10.441,10.349,5.37,23.45,42.41,-28.77,1.04
12,NASDAQ,AAPL,APPLE INC,121148.5,2009-05-29,4.85,4.065,7.91,52.02,46.54,-28.05,4.9
13,NYSE,KO,COCA COLA CO,113805.3,2009-05-29,24.58,14.582,14.19,21.59,5.97,-11.33,-1.56
14,NYSE,WFC,WELLS FARGO & COMPANY,108728.4,2009-05-29,25.5,16.587,27.67,111.14,-9.84,-3.45,-4.87
15,NASDAQ,CSCO,CISCO SYSTEMS INC,106705.8,2009-05-29,18.5,11.91,-4.25,26.97,11.85,-30.76,0.81
16,NYSE,PFE,PFIZER INC,102501.8,2009-05-29,15.19,7.105,15.0,24.8,-4.44,-16.01,-1.25
17,NYSE,ORCL,ORACLE CORP,97625.1,2009-05-29,19.59,15.653,1.29,26.4,22.08,-14.0,9.34
18,NASDAQ,INTC,INTEL CORP,87796.2,2009-05-29,15.72,10.036,0.48,24.45,16.05,-29.84,5.28
19,NYSE,PM,PHILIP MORRIS INTERNATIONAL INC,83641.6,2009-05-29,42.64,19.005,17.79,29.2,3.9,-15.23,3.63
20,NYSE,VZ,VERIZON COMMUNICATIONS INC,83115.2,2009-05-29,29.26,11.279,-3.56,4.05,-7.78,-19.46,5.03
21,NYSE,HPQ,HP INC,82323.7,2009-05-29,34.35,9.74,-4.53,18.69,-2.11,-26.36,12.76
22,NASDAQ,PEP,PEPSICO INC,81031.0,2009-05-29,52.05,30.952,4.6,9.09,-6.65,-21.53,6.46
23,NYSE,GS,GOLDMAN SACHS GROUP INC,72779.6,2009-05-29,144.57,107.679,12.79,59.13,84.5,-16.96,1.99
24,NYSE,BAC,BANK OF AMERICA CORP,72161.4,2009-05-29,11.27,8.633,26.21,186.15,-28.97,-64.71,17.22
25,NASDAQ,QCOM,QUALCOMM INC,72142.5,2009-05-29,43.59,28.65,3.41,30.92,31.61,-8.71,3.69
26,NYSE,ABT,ABBOTT LABORATORIES,69638.4,2009-05-29,45.06,14.841,7.68,-3.95,-12.59,-17.62,4.39
27,NYSE,SLB,SLB LIMITED,68470.4,2009-05-29,57.23,38.195,16.82,50.37,13.93,-42.59,-5.12
28,NYSE,COP,CONOCOPHILLIPS,67914.4,2009-05-29,45.84,19.259,12.98,24.02,-10.81,-48.92,-8.25
29,NYSE,MCD,MCDONALDS CORP,65080.3,2009-05-29,58.99,36.688,10.7,12.9,1.37,2.52,-1.73
