순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,XOM,EXXON MOBIL CORP,447993.4,2006-11-30,76.81,39.076,8.01,13.99,27.23,34.92,-0.23
2,NYSE,GE,GE AEROSPACE,363669.8,2006-11-30,282.24,107.222,0.48,4.33,4.5,1.7,6.25
3,NASDAQ,MSFT,MICROSOFT CORP,288622.3,2006-11-30,29.36,20.676,2.62,14.63,30.54,7.59,1.7
4,NYSE,C,CITIGROUP INC,243668.7,2006-11-30,495.9,329.232,-0.16,1.48,2.61,6.39,12.32
5,NYSE,BAC,BANK OF AMERICA CORP,241823.6,2006-11-30,53.85,36.276,1.0,5.71,13.63,22.41,-0.85
6,NYSE,PG,PROCTER & GAMBLE CO,198966.1,2006-11-30,62.79,36.024,-0.95,1.94,16.95,12.08,2.36
7,NYSE,PFE,PFIZER INC,198215.1,2006-11-30,27.49,11.137,4.07,0.64,18.3,34.52,-5.78
8,NASDAQ,WMT,WALMART INC,192150.1,2006-11-30,15.367,10.319,-6.45,3.09,-4.5,-3.72,0.54
9,NYSE,JNJ,JOHNSON & JOHNSON,191096.5,2006-11-30,65.91,37.387,-1.65,2.51,10.71,9.26,0.17
10,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,182812.4,2006-11-30,1406.4,864.278,4.94,10.44,16.23,5.75,1.91
11,NYSE,MO,ALTRIA GROUP INC,176494.1,2006-11-30,84.21,5.888,3.53,1.87,18.95,20.78,2.94
12,NASDAQ,CSCO,CISCO SYSTEMS INC,163416.9,2006-11-30,26.91,17.324,11.52,22.37,36.73,53.42,1.56
13,NYSE,JPM,JPMORGAN CHASE & CO,160543.4,2006-11-30,46.28,28.118,-2.44,2.08,10.18,24.88,4.36
14,NYSE,CVX,CHEVRON CORP,157656.3,2006-11-30,72.32,33.978,8.42,13.13,22.82,30.31,1.67
15,NASDAQ,GOOGL,ALPHABET INC,148571.9,2006-11-30,12.132,12.025,1.77,28.08,30.38,19.74,-5.01
16,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,138463.9,2006-11-30,91.92,47.341,-0.12,13.89,15.88,4.78,5.69
17,NYSE,T,AT&T INC,130312.8,2006-11-30,33.91,8.733,-1.0,10.06,33.06,42.84,5.43
18,NASDAQ,INTC,INTEL CORP,123363.6,2006-11-30,21.395,12.792,0.75,9.86,20.0,-18.14,-5.35
19,NYSE,WFC,WELLS FARGO & COMPANY,118969.0,2006-11-30,35.24,20.783,-2.14,2.2,7.85,15.73,0.9
20,NYSE,COP,CONOCOPHILLIPS,110760.3,2006-11-30,67.3,26.377,11.72,6.72,7.53,13.8,6.91
21,NYSE,KO,COCA COLA CO,109760.0,2006-11-30,23.415,13.031,0.91,5.93,8.59,12.81,3.03
22,NYSE,HPQ,HP INC,108079.3,2006-11-30,39.46,10.973,1.86,8.16,22.45,34.32,4.59
23,NYSE,VZ,VERIZON COMMUNICATIONS INC,102007.9,2006-11-30,34.94,11.895,-2.02,4.19,18.88,18.93,6.58
24,NASDAQ,PEP,PEPSICO INC,101759.8,2006-11-30,61.97,34.706,-2.32,-4.63,3.49,6.61,1.41
25,NYSE,ORCL,ORACLE CORP,98973.8,2006-11-30,19.05,15.181,3.14,21.64,33.97,51.19,-10.03
26,NYSE,MRK,MERCK & CO INC,96631.3,2006-11-30,44.51,21.555,-2.0,9.76,34.95,56.24,-1.21
27,NYSE,WB1,WACHOVIA CORP NEW,85684.8,2006-11-30,54.19,49.248,-1.34,0.23,3.39,5.51,5.09
28,NASDAQ,CMCSA,COMCAST CORP,84205.3,2006-11-30,13.487,8.493,-0.52,15.47,25.93,53.25,4.63
29,NYSE,UPS,UNITED PARCEL SERVICE INC,83650.5,2006-11-30,77.92,40.488,3.91,11.77,-2.29,2.02,-3.77
30,NYSE,GS,GOLDMAN SACHS GROUP INC,82952.1,2006-11-30,194.8,141.724,2.64,31.3,29.62,52.33,2.34
31,NASDAQ,AMGN,AMGEN INC,82869.5,2006-11-30,71.04,47.713,-6.42,4.42,5.1,-12.22,-3.84
32,NYSE,BLS,BELLSOUTH CORP,81335.2,2006-11-30,44.59,44.59,-1.13,10.26,34.04,69.27,5.65
33,NYSE,SLB,SLB LIMITED,80684.2,2006-11-30,68.48,44.363,8.56,11.94,4.85,44.26,-7.6
34,NYSE,MS,MORGAN STANLEY,80619.8,2006-11-30,76.16,41.652,-0.35,16.18,28.75,38.22,6.92
35,NYSE,TWX,TIME WARNER INC,80007.6,2006-11-30,60.42,42.31,0.93,21.51,17.73,13.34,8.14
36,NYSE,HD,HOME DEPOT INC,78371.8,2006-11-30,37.97,23.157,2.33,11.89,1.05,-7.47,5.77
37,NASDAQ,AAPL,APPLE INC,77944.0,2006-11-30,3.273,2.744,13.06,35.11,53.38,35.17,-7.43
38,NYSE,MER,MERRILL LYNCH & CO INC,77285.5,2006-11-30,87.43,81.732,0.3,19.25,21.51,33.37,6.49
39,NYSE,ABT,ABBOTT LABORATORIES,71616.7,2006-11-30,46.66,14.392,-1.79,-3.58,10.7,27.08,4.39
