순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,GE,GE AEROSPACE,361727.7,2001-10-31,291.28,97.259,-2.12,-15.92,-24.39,-32.59,5.74
2,NASDAQ,MSFT,MICROSOFT CORP,313181.6,2001-10-31,29.075,17.719,13.64,-12.15,-14.17,-15.56,10.42
3,NYSE,XOM,EXXON MOBIL CORP,271064.1,2001-10-31,39.45,17.78,0.12,-5.0,-9.98,-9.67,-4.64
4,NYSE,PFE,PFIZER INC,264502.6,2001-10-31,41.9,15.003,4.48,1.92,-2.74,-2.05,3.63
5,NASDAQ,WMT,WALMART INC,229597.3,2001-10-31,17.133,10.989,3.84,-7.91,-0.36,13.9,7.3
6,NYSE,C,CITIGROUP INC,229018.0,2001-10-31,455.2,240.515,12.39,-9.06,-6.84,-12.54,5.59
7,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,187680.8,2001-10-31,108.07,53.14,17.83,2.86,-5.9,10.26,7.09
8,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,183240.7,2001-10-31,1572.0,929.692,0.77,-5.54,-3.82,-19.65,4.83
9,NYSE,JNJ,JOHNSON & JOHNSON,180670.1,2001-10-31,57.91,29.829,4.53,7.4,20.88,27.18,0.89
10,NASDAQ,INTC,INTEL CORP,164297.8,2001-10-31,24.42,13.913,19.47,-18.03,-20.89,-45.61,33.85
11,NYSE,MRK,MERCK & CO INC,146089.1,2001-10-31,63.81,24.494,-4.19,-5.64,-15.4,-27.94,6.18
12,NYSE,TWX,TIME WARNER INC,138176.5,2001-10-31,93.3,64.206,-6.04,-31.57,-38.42,-38.42,12.22
13,NYSE,VZ,VERIZON COMMUNICATIONS INC,134953.7,2001-10-31,49.81,13.195,-7.29,-7.36,-8.25,-11.29,-5.64
14,NYSE,T,AT&T INC,128122.6,2001-10-31,38.11,7.708,-18.67,-14.89,-6.49,-32.4,-1.91
15,NASDAQ,CSCO,CISCO SYSTEMS INC,124091.6,2001-10-31,16.92,10.893,38.92,-11.96,-0.35,-68.6,20.8
16,NYSE,KO,COCA COLA CO,119106.1,2001-10-31,23.94,11.862,2.2,7.74,4.44,-19.59,-1.54
17,NYSE,BMY,BRISTOL MYERS SQUIBB CO,103535.7,2001-10-31,53.45,20.702,-3.33,-4.35,1.53,-5.86,0.58
18,NYSE,MO,ALTRIA GROUP INC,102246.7,2001-10-31,46.8,2.532,-3.06,4.07,-4.45,33.83,0.79
19,NYSE,PG,PROCTER & GAMBLE CO,95591.0,2001-10-31,36.89,19.208,1.91,4.45,24.21,5.57,4.99
20,NYSE,TYC,TYCO INTERNATIONAL PLC,95189.8,2001-10-31,196.56,29.096,8.0,-7.61,-7.88,-13.23,19.66
21,NYSE,BAC,BANK OF AMERICA CORP,94587.2,2001-10-31,29.495,16.159,1.01,-6.43,7.31,28.16,4.05
22,OTC,FNMA,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,93758.8,2001-10-31,80.96,68.276,1.5,-2.38,1.62,6.75,-2.92
23,NYSE,HD,HOME DEPOT INC,89335.3,2001-10-31,38.23,22.122,-0.36,-24.04,-18.7,-10.77,22.16
