순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,446515.4,2014-01-31,17.878,15.499,-10.77,-3.67,12.0,12.65,5.75
2,NYSE,XOM,EXXON MOBIL CORP,402602.2,2014-01-31,92.16,55.127,-8.93,3.54,-0.34,5.24,5.19
3,NASDAQ,GOOGL,ALPHABET INC,394944.8,2014-01-31,29.554,29.293,5.38,14.6,33.03,56.28,2.94
4,NASDAQ,MSFT,MICROSOFT CORP,314099.4,2014-01-31,37.84,31.26,1.15,7.69,20.6,42.01,2.0
5,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,275418.4,2014-01-31,111.6,111.6,-5.87,-3.03,-3.69,15.13,3.75
6,NYSE,GE,GE AEROSPACE,254249.5,2014-01-31,201.04,100.019,-10.35,-3.09,4.76,16.46,2.24
7,NYSE,JNJ,JOHNSON & JOHNSON,249612.7,2014-01-31,88.47,62.696,-3.41,-3.81,-4.01,23.31,4.88
8,NASDAQ,WMT,WALMART INC,241644.2,2014-01-31,24.893,19.619,-5.1,-2.13,-3.04,9.38,0.03
9,NYSE,WFC,WELLS FARGO & COMPANY,238832.9,2014-01-31,45.34,32.05,-0.13,6.96,5.7,33.04,3.08
10,NYSE,CVX,CHEVRON CORP,214683.8,2014-01-31,111.63,65.996,-10.63,-6.17,-9.84,0.14,4.24
11,NYSE,JPM,JPMORGAN CHASE & CO,208108.7,2014-01-31,55.36,39.913,-4.72,8.11,0.71,20.92,2.64
12,NYSE,PG,PROCTER & GAMBLE CO,207748.1,2014-01-31,76.62,54.204,-5.17,-4.39,-3.12,5.1,2.66
13,NYSE,PFE,PFIZER INC,197024.6,2014-01-31,30.4,16.904,-0.75,-0.16,4.81,14.17,6.52
14,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,191848.8,2014-01-31,176.68,102.913,-5.81,-0.89,-8.47,-11.31,5.38
15,NYSE,BAC,BANK OF AMERICA CORP,178657.7,2014-01-31,16.75,13.057,7.58,19.98,14.88,48.41,-1.31
16,NYSE,T,AT&T INC,175529.8,2014-01-31,33.32,12.621,-3.96,-6.73,-2.96,0.81,-4.17
17,NYSE,KO,COCA COLA CO,167010.2,2014-01-31,37.82,25.777,-8.45,-3.76,-4.29,4.48,1.0
18,NYSE,ORCL,ORACLE CORP,165954.4,2014-01-31,36.9,30.822,-3.25,10.5,14.84,5.02,5.99
19,NASDAQ,AMZN,AMAZON COM INC,164729.0,2014-01-31,17.934,17.934,-10.06,-1.47,19.08,35.1,0.95
20,NASDAQ,META,META PLATFORMS INC,159537.4,2014-01-31,62.57,62.088,14.49,24.62,70.03,101.97,9.41
21,NYSE,MRK,MERCK & CO INC,154774.6,2014-01-31,52.97,34.656,5.84,18.55,11.96,27.03,7.59
22,NYSE,C,CITIGROUP INC,143855.2,2014-01-31,47.43,34.92,-8.96,-2.75,-8.98,12.59,2.53
23,NASDAQ,CMCSA,COMCAST CORP,142410.0,2014-01-31,27.225,19.123,4.78,14.82,21.76,45.52,-5.07
24,NYSE,VZ,VERIZON COMMUNICATIONS INC,137421.3,2014-01-31,48.02,25.413,-1.21,-3.89,-0.76,14.92,-0.92
25,NYSE,V,VISA INC,136057.4,2014-01-31,53.858,49.293,-3.26,9.76,22.18,37.49,5.07
26,NYSE,DIS,WALT DISNEY CO,127596.1,2014-01-31,72.61,65.305,-4.96,7.17,13.7,36.43,11.29
27,NASDAQ,QCOM,QUALCOMM INC,125512.0,2014-01-31,74.22,52.672,-0.04,7.31,16.11,14.61,1.44
28,NYSE,PM,PHILIP MORRIS INTERNATIONAL INC,125193.3,2014-01-31,78.14,42.657,-10.32,-11.35,-10.46,-7.69,3.54
29,NASDAQ,GILD,GILEAD SCIENCES INC,123664.6,2014-01-31,80.65,55.702,7.39,13.31,31.35,104.43,2.65
30,NASDAQ,PEP,PEPSICO INC,123240.1,2014-01-31,80.36,55.105,-3.11,-3.78,-2.46,13.44,-0.36
31,NASDAQ,INTC,INTEL CORP,121988.3,2014-01-31,24.54,18.246,-5.46,1.22,7.19,21.27,1.86
32,NASDAQ,CSCO,CISCO SYSTEMS INC,117144.4,2014-01-31,21.91,15.091,-1.57,-2.13,-13.09,9.75,-0.5
33,NYSE,SLB,SLB LIMITED,114482.9,2014-01-31,87.57,62.53,-2.82,-6.23,8.47,13.96,6.67
34,NYSE,HD,HOME DEPOT INC,108222.2,2014-01-31,76.85,57.259,-6.67,-0.85,-1.76,17.25,6.74
35,NYSE,RTX,RTX CORP,104622.7,2014-01-31,114.02,50.073,0.19,7.9,9.15,33.11,3.17
36,NYSE,BA,BOEING CO,94127.1,2014-01-31,125.26,106.988,-8.23,-3.67,20.16,72.96,3.51
37,NYSE,MCD,MCDONALDS CORP,93702.0,2014-01-31,94.17,68.135,-2.95,-1.62,-2.4,2.07,1.9
38,NYSE,MA,MASTERCARD INC,91101.8,2014-01-31,75.68,69.869,-9.3,5.67,24.22,46.62,2.7
39,NYSE,AXP,AMERICAN EXPRESS CO,91079.4,2014-01-31,85.02,71.666,-6.05,4.2,15.9,46.28,7.36
40,NASDAQ,AMGN,AMGEN INC,89703.3,2014-01-31,118.95,83.793,4.27,2.85,10.79,41.78,4.79
41,NYSE,UPS,UNITED PARCEL SERVICE INC,88406.8,2014-01-31,95.23,60.644,-9.37,-2.47,11.18,23.49,1.27
42,NYSE,MMM,3M CO,86306.4,2014-01-31,128.19,72.914,-8.6,2.36,10.31,30.37,5.79
43,NYSE,BMY,BRISTOL MYERS SQUIBB CO,82277.7,2014-01-31,49.97,33.362,-5.98,-4.21,17.22,42.57,7.6
44,NYSE,CVS,CVS HEALTH CORP,80604.0,2014-01-31,67.72,48.249,-5.0,9.21,10.99,34.3,8.0
45,NYSE,UNP,UNION PACIFIC CORP,80249.5,2014-01-31,87.12,66.216,3.72,15.65,10.97,35.16,4.05
46,NYSE,COP,CONOCOPHILLIPS,79570.2,2014-01-31,64.95,43.172,-8.07,-11.43,1.11,16.78,3.48
47,NYSE,ABBV,ABBVIE INC,78318.1,2014-01-31,49.23,30.152,-6.03,2.43,10.07,38.96,3.41
48,NYSE,GS,GOLDMAN SACHS GROUP INC,74384.3,2014-01-31,164.12,129.088,-7.41,2.36,0.71,12.45,1.76
49,NASDAQ,BIIB,BIOGEN INC,73849.6,2014-01-31,312.64,288.172,11.83,28.03,43.33,100.31,8.97
50,NYSE,UNH,UNITEDHEALTH GROUP INC,72768.5,2014-01-31,72.28,59.167,-4.01,6.29,-0.04,33.0,6.9
51,NYSE,USB,US BANCORP,72559.1,2014-01-31,39.73,26.207,-1.66,6.95,7.74,22.96,3.55
52,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,71585.7,2014-01-31,91.23,63.256,-0.15,5.73,11.06,36.55,4.01
53,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,71283.6,2014-01-31,31.24,29.659,-9.71,-8.16,4.57,25.86,4.19
54,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,70613.7,2014-01-31,47.96,36.374,-6.05,-6.95,5.81,27.29,3.77
55,NYSE,OXY,OCCIDENTAL PETROLEUM CORP,70586.7,2014-01-31,87.57,54.352,-7.92,-8.23,-0.27,2.1,10.22
56,NYSE,MO,ALTRIA GROUP INC,70440.5,2014-01-31,35.22,16.225,-8.26,-4.21,3.13,10.1,2.95
57,NASDAQ,EBAY,EBAY INC,68875.6,2014-01-31,53.2,20.082,-3.04,0.93,2.92,-4.95,10.47
58,NYSE,ACN,ACCENTURE PLC,64517.5,2014-01-31,79.88,63.71,-2.85,8.68,9.66,13.77,4.34
59,NYSE,NKE,NIKE INC,64507.5,2014-01-31,36.425,30.867,-7.36,-3.54,16.53,36.63,7.81
60,NASDAQ,CELG,CELGENE CORP,62605.7,2014-01-31,75.965,75.965,-10.08,2.32,3.45,53.53,5.81
61,NYSE,LLY,ELI LILLY & CO,60850.3,2014-01-31,54.01,42.756,5.9,9.46,3.6,4.32,11.38
62,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,60185.7,2014-01-31,74.69,74.69,6.34,19.47,13.94,39.82,0.83
63,NYSE,CAT,CATERPILLAR INC,59760.2,2014-01-31,93.91,69.201,4.09,13.39,14.8,-1.95,3.26
64,NYSE,F,FORD MOTOR CO,59008.8,2014-01-31,14.96,7.94,-2.25,-11.86,-10.13,18.7,2.87
65,NASDAQ,BKNG,BOOKING HOLDINGS INC,58879.4,2014-01-31,45.796,44.845,-1.51,8.64,30.74,67.02,17.81
66,NYSE,MS,MORGAN STANLEY,57584.1,2014-01-31,29.51,21.496,-5.74,2.89,8.82,30.41,4.37
67,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,57454.1,2014-01-31,32.76,25.055,-7.19,-2.25,5.65,19.92,3.88
68,NYSE,TWX,TIME WARNER INC,56843.7,2014-01-31,62.83,55.333,-9.88,-8.2,1.83,26.8,7.37
69,NYSE,ABT,ABBOTT LABORATORIES,56683.2,2014-01-31,36.66,28.916,-3.82,0.87,1.06,10.11,8.51
70,NYSE,CL,COLGATE PALMOLIVE CO,56650.5,2014-01-31,61.23,46.041,-5.61,-4.91,3.37,16.6,2.61
71,NYSE,DD1,DUPONT E I DE NEMOURS & CO,56501.5,2014-01-31,61.01,52.943,-6.1,0.42,7.34,32.77,9.97
72,NYSE,MDT,MEDTRONIC PLC,56466.7,2014-01-31,56.56,41.718,-1.45,-0.98,3.43,23.95,4.77
73,NYSE,MON2,MONSANTO CO,55925.6,2014-01-31,106.55,98.225,-8.24,1.97,8.72,6.74,3.26
74,NYSE,HPQ,HP INC,55354.5,2014-01-31,29.0,8.905,3.64,19.64,14.27,79.9,3.03
75,NYSE,DD,DUPONT DE NEMOURS INC,55197.0,2014-01-31,136.53,21.264,2.5,16.13,31.85,46.37,7.04
76,NYSE,MET,METLIFE INC,54987.8,2014-01-31,49.05,29.148,-9.03,4.27,2.45,34.41,3.9
77,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,54492.3,2014-01-31,57.35,38.338,-0.16,-2.68,15.47,46.97,19.05
78,NASDAQ,SBUX,STARBUCKS CORP,53759.6,2014-01-31,35.56,27.745,-9.27,-11.97,0.37,28.41,0.14
79,NYSE,DHR,DANAHER CORP,51864.7,2014-01-31,74.39,46.689,-3.64,3.22,10.55,24.31,2.82
80,NYSE,BLK,BLACKROCK INC,50205.6,2014-01-31,300.47,220.456,-5.06,0.44,7.85,30.4,1.45
81,NYSE,GM,GENERAL MOTORS CO,50114.2,2014-01-31,36.08,26.793,-11.72,-2.35,0.59,28.44,0.33
82,NYSE,EMC1,EMC CORP,49882.2,2014-01-31,24.24,23.229,-3.23,1.11,-6.57,-0.3,8.79
83,NYSE,DUK,DUKE ENERGY CORP,49857.3,2014-01-31,70.62,42.249,2.33,-0.46,1.69,7.33,1.47
84,NASDAQ,COST,COSTCO WHOLESALE CORP,49407.2,2014-01-31,112.36,89.327,-5.59,-4.54,-3.82,10.96,4.23
85,NYSE,LOW,LOWES COMPANIES INC,48411.4,2014-01-31,46.29,37.116,-6.23,-6.66,4.62,23.13,8.08
86,NYSE,LMT,LOCKHEED MARTIN CORP,48337.6,2014-01-31,150.91,107.271,1.51,14.22,27.99,81.2,8.43
87,NYSE,SPG,SIMON PROPERTY GROUP INC,48052.0,2014-01-31,154.84,79.139,1.76,0.99,-1.75,-0.5,4.99
88,NYSE,EMR,EMERSON ELECTRIC CO,46419.4,2014-01-31,65.94,47.362,-6.04,-0.9,8.85,18.33,-0.38
89,NASDAQ,TXN,TEXAS INSTRUMENTS INC,46409.5,2014-01-31,42.4,30.396,-2.75,1.46,9.77,31.98,6.04
90,NYSE,EOG,EOG RESOURCES INC,45106.3,2014-01-31,82.62,59.093,-1.44,-7.27,13.82,32.87,14.63
91,NYSE,PSX,PHILLIPS 66,43820.1,2014-01-31,73.09,46.972,-5.24,14.12,20.19,23.23,2.96
92,NYSE,LYB,LYONDELLBASELL INDUSTRIES NV,43603.7,2014-01-31,78.76,34.963,-1.89,6.39,16.3,27.82,12.6
93,NYSE,PNC,PNC FINANCIAL SERVICES GROUP INC,42504.8,2014-01-31,79.88,54.734,3.55,9.25,6.27,32.43,2.38
