순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,GE,GE AEROSPACE,455606.7,2001-01-31,367.84,121.438,-4.09,-15.83,-10.54,4.12,1.13
2,NASDAQ,MSFT,MICROSOFT CORP,325592.6,2001-01-31,30.53,18.606,40.76,-11.34,-12.53,-37.61,-3.38
3,NYSE,XOM,EXXON MOBIL CORP,292521.3,2001-01-31,42.075,18.662,-3.21,-5.19,6.02,3.72,-3.18
4,NYSE,PFE,PFIZER INC,284853.1,2001-01-31,45.15,16.045,-1.85,4.75,4.51,25.86,-0.09
5,NASDAQ,CSCO,CISCO SYSTEMS INC,269461.3,2001-01-31,37.44,24.103,-2.12,-30.51,-42.79,-31.62,-36.73
6,NASDAQ,WMT,WALMART INC,253702.1,2001-01-31,18.933,12.09,6.91,25.31,3.04,4.22,-11.81
7,NYSE,C,CITIGROUP INC,251446.9,2001-01-31,559.7,293.267,9.61,6.64,6.41,32.33,-11.91
8,NASDAQ,INTC,INTEL CORP,249010.0,2001-01-31,37.0,21.042,23.09,-17.74,-44.53,-25.11,-22.77
9,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,196868.4,2001-01-31,1700.4,1004.204,-13.74,-13.21,-2.97,22.38,-3.74
10,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,196490.5,2001-01-31,112.0,54.872,31.76,13.85,0.02,0.24,-10.7
11,NYSE,MRK,MERCK & CO INC,189518.2,2001-01-31,82.18,31.177,-12.23,-8.28,15.67,6.34,-2.41
12,NYSE,EMC1,EMC CORP,166267.4,2001-01-31,75.99,70.474,14.27,-14.68,-10.6,41.64,-46.58
13,NYSE,T,AT&T INC,163663.4,2001-01-31,48.35,9.605,1.77,-15.77,14.71,15.14,-1.34
14,NYSE,ORCL,ORACLE CORP,162717.8,2001-01-31,29.13,23.214,0.24,-11.73,-22.52,16.64,-34.77
15,NYSE,VZ,VERIZON COMMUNICATIONS INC,148315.4,2001-01-31,54.95,14.24,10.4,-4.27,19.25,-8.82,-9.92
16,NYSE,KO,COCA COLA CO,143827.8,2001-01-31,29.0,14.21,-4.82,-3.67,-4.83,2.3,-8.57
17,NYSE,JNJ,JOHNSON & JOHNSON,129453.4,2001-01-31,46.565,23.74,-11.39,1.22,0.53,9.5,4.87
18,NYSE,TWX,TIME WARNER INC,122653.8,2001-01-31,157.68,108.511,51.03,4.08,-1.3,-7.69,-16.23
19,NYSE,BMY,BRISTOL MYERS SQUIBB CO,121017.3,2001-01-31,61.89,22.426,-15.95,1.98,20.89,-5.03,2.46
20,NYSE,NRTLQ,NORTEL NETWORKS CORP,114956.4,2001-01-31,382.3,381.385,19.24,-15.94,-48.56,-19.83,-51.63
