순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,559015.5,2012-03-30,21.413,17.947,10.52,48.04,57.22,72.04,-2.6
2,NYSE,XOM,EXXON MOBIL CORP,408777.6,2012-03-30,86.73,49.506,0.27,2.89,20.78,5.6,-0.45
3,NASDAQ,MSFT,MICROSOFT CORP,270644.3,2012-03-30,32.255,25.312,1.62,25.07,31.42,30.49,-0.74
4,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,241754.8,2012-03-30,208.65,117.699,6.06,13.91,20.26,30.12,-0.75
5,NYSE,GE,GE AEROSPACE,212365.8,2012-03-30,160.56,75.281,5.35,13.05,34.28,3.72,-2.44
6,NYSE,CVX,CHEVRON CORP,211950.6,2012-03-30,107.21,59.804,-1.75,1.54,17.62,2.92,-0.61
7,NASDAQ,GOOGL,ALPHABET INC,208698.5,2012-03-30,16.047,15.905,3.72,-0.72,24.5,9.28,-5.67
8,NASDAQ,WMT,WALMART INC,208357.8,2012-03-30,20.4,15.419,4.28,3.1,19.44,20.79,-3.74
9,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,200916.8,2012-03-30,81.15,81.15,3.44,6.36,14.23,-2.97,-0.86
10,NYSE,T,AT&T INC,185154.9,2012-03-30,31.23,10.679,2.09,4.81,12.81,8.07,6.88
11,NYSE,PG,PROCTER & GAMBLE CO,185123.2,2012-03-30,67.21,44.617,-0.61,1.55,8.09,12.69,-4.52
12,NYSE,JNJ,JOHNSON & JOHNSON,181065.4,2012-03-30,65.96,44.146,1.35,1.47,5.45,15.35,-1.3
13,NYSE,WFC,WELLS FARGO & COMPANY,180028.4,2012-03-30,34.14,22.99,9.44,24.75,43.21,9.87,-2.13
14,NYSE,JPM,JPMORGAN CHASE & CO,175522.2,2012-03-30,45.98,31.337,17.18,39.28,55.02,2.44,-5.91
15,NYSE,PFE,PFIZER INC,170709.8,2012-03-30,22.645,11.848,7.19,5.72,30.69,16.15,1.13
