순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,GE,GE AEROSPACE,286638.3,2003-06-30,229.44,80.057,0.58,13.2,19.51,1.62,-0.84
2,NASDAQ,MSFT,MICROSOFT CORP,275277.7,2003-06-30,25.64,15.677,4.19,5.91,-0.49,-5.95,3.0
3,NYSE,PFE,PFIZER INC,269596.2,2003-06-30,34.15,12.558,10.09,10.09,12.77,-0.73,-2.31
4,NYSE,XOM,EXXON MOBIL CORP,239856.9,2003-06-30,35.91,16.922,-1.35,3.47,4.21,-9.86,-0.92
5,NASDAQ,WMT,WALMART INC,235016.6,2003-06-30,17.89,11.589,2.19,3.33,6.61,-1.83,4.17
6,NYSE,C,CITIGROUP INC,220336.2,2003-06-30,428.0,249.959,4.34,24.88,22.96,20.77,5.49
7,NYSE,JNJ,JOHNSON & JOHNSON,153488.0,2003-06-30,51.7,27.3,-4.87,-10.28,-2.94,0.46,0.17
8,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,143931.4,2003-06-30,1103.6,661.617,-4.59,11.68,-3.62,-18.16,16.35
9,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,142560.0,2003-06-30,82.5,41.062,-6.29,5.38,6.85,15.48,-1.51
10,NASDAQ,INTC,INTEL CORP,135972.5,2003-06-30,20.81,11.937,-0.05,27.96,33.97,14.44,19.6
11,NYSE,MRK,MERCK & CO INC,135773.0,2003-06-30,60.55,24.284,9.63,11.23,8.39,22.8,-8.71
12,NYSE,BAC,BANK OF AMERICA CORP,118390.0,2003-06-30,39.515,23.054,7.4,19.22,15.62,16.41,4.48
13,NASDAQ,CSCO,CISCO SYSTEMS INC,117844.7,2003-06-30,16.79,10.809,2.32,29.36,28.18,20.35,16.08
14,NYSE,PG,PROCTER & GAMBLE CO,115461.8,2003-06-30,44.59,23.876,-2.88,0.6,4.75,1.78,-0.96
15,NYSE,KO,COCA COLA CO,114320.0,2003-06-30,23.205,11.854,2.32,15.19,6.98,-15.55,-3.1
16,NYSE,VZ,VERIZON COMMUNICATIONS INC,108497.4,2003-06-30,39.45,11.081,4.22,12.84,3.91,2.49,-10.41
17,NYSE,MO,ALTRIA GROUP INC,92008.9,2003-06-30,45.44,2.713,11.74,53.97,15.89,10.73,-11.94
18,NASDAQ,AMGN,AMGEN INC,85030.7,2003-06-30,65.94,44.288,1.85,14.58,36.41,57.45,5.29
19,NYSE,T,AT&T INC,84887.5,2003-06-30,25.55,5.488,0.35,29.34,-3.4,-12.26,-7.23
20,NYSE,WFC,WELLS FARGO & COMPANY,84425.5,2003-06-30,25.2,13.268,4.35,12.73,8.92,3.15,0.26
21,NASDAQ,DELL1,DELL INC,81017.2,2003-06-30,31.541,30.216,1.5,16.59,19.07,21.8,5.78
22,NYSE,LLY,ELI LILLY & CO,77489.2,2003-06-30,68.97,36.217,15.39,21.31,9.81,24.95,-4.54
23,NYSE,CVX,CHEVRON CORP,77133.8,2003-06-30,36.1,15.115,1.78,12.84,10.95,-15.03,-0.13
24,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,76664.5,2003-06-30,43.66,24.454,-4.09,19.55,7.11,-1.6,-0.32
25,NASDAQ,PEP,PEPSICO INC,76455.8,2003-06-30,44.5,23.58,1.04,11.65,6.2,-6.28,3.53
26,NYSE,HD,HOME DEPOT INC,76096.9,2003-06-30,33.12,19.395,2.13,36.21,38.52,-9.06,-5.8
27,NYSE,TWX,TIME WARNER INC,72358.7,2003-06-30,48.27,33.218,5.72,48.16,22.82,9.38,-4.1
28,NYSE,UPS,UNITED PARCEL SERVICE INC,71680.6,2003-06-30,63.7,31.174,2.03,12.12,1.68,4.48,-0.97
29,NYSE,JPM,JPMORGAN CHASE & CO,69427.8,2003-06-30,34.18,18.336,4.02,46.12,46.28,6.57,3.56
30,NYSE,ABT,ABBOTT LABORATORIES,68307.9,2003-06-30,43.76,11.584,-1.77,17.08,10.75,19.21,-9.81
31,NASDAQ,CMCSA,COMCAST CORP,67871.3,2003-06-30,10.06,6.335,0.57,5.57,28.03,24.7,0.99
32,OTC,FNMA,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,66079.3,2003-06-30,67.44,58.541,-8.86,3.75,6.02,-6.65,-4.36
33,NYSE,HPQ,HP INC,65029.8,2003-06-30,21.3,5.693,9.65,37.48,23.76,41.83,-0.61
34,NYSE,ORCL,ORACLE CORP,62857.6,2003-06-30,12.01,9.571,-7.69,10.69,11.2,26.82,-0.17
35,NYSE,WYE,WYETH,60488.9,2003-06-30,45.55,39.303,3.88,21.09,23.2,-8.93,0.06
36,NYSE,MDT,MEDTRONIC PLC,58500.6,2003-06-30,47.97,29.859,-1.56,6.46,5.34,12.59,7.52
37,NYSE,AXP,AMERICAN EXPRESS CO,54225.8,2003-06-30,41.81,26.421,0.36,26.11,18.54,16.19,5.9
38,NYSE,WB1,WACHOVIA CORP NEW,53753.3,2003-06-30,39.96,32.022,-0.55,18.15,11.29,7.79,9.33
39,NYSE,BMY,BRISTOL MYERS SQUIBB CO,52625.6,2003-06-30,27.15,11.177,6.05,30.13,18.78,10.85,-2.51
40,NYSE,MMM,3M CO,50409.8,2003-06-30,64.49,28.384,1.98,-0.25,5.72,7.0,8.7
41,NYSE,BLS,BELLSOUTH CORP,49181.5,2003-06-30,26.63,23.337,0.45,24.03,4.62,-12.71,-3.55
42,NYSE,USB,US BANCORP,47033.4,2003-06-30,24.5,11.467,4.23,30.14,17.61,9.02,0.08
43,NYSE,MS,MORGAN STANLEY,46481.7,2003-06-30,42.75,21.913,-6.56,12.09,8.27,1.57,11.51
44,NYSE,ONE1,BANK ONE CORP,43923.8,2003-06-30,37.18,36.563,0.18,8.11,3.13,-0.7,6.4
45,NYSE,MER,MERRILL LYNCH & CO INC,43427.5,2003-06-30,46.68,41.778,7.81,32.36,24.04,17.22,16.48
46,NYSE,BUD1,ANHEUSER-BUSCH COMPANIES INC,42593.6,2003-06-30,51.05,45.452,-2.63,9.94,6.32,3.73,1.51
47,NYSE,DD1,DUPONT E I DE NEMOURS & CO,41472.8,2003-06-30,41.64,24.553,-1.19,8.02,0.27,-2.63,5.52
48,NYSE,DIS,WALT DISNEY CO,40353.4,2003-06-30,19.75,15.443,0.51,16.03,21.08,5.8,10.99
49,NYSE,GS,GOLDMAN SACHS GROUP INC,39327.8,2003-06-30,83.75,58.901,2.76,23.21,23.39,14.94,4.35
50,NYSE,WAMUQ,WASHINGTON MUTUAL INC,38429.1,2003-06-30,41.3,31.997,2.01,17.94,21.45,14.88,-4.41
51,NYSE,TYC,TYCO INTERNATIONAL PLC,37900.9,2003-06-30,75.92,11.293,7.3,47.68,11.3,40.95,-2.0
52,NYSE,COP,CONOCOPHILLIPS,37195.0,2003-06-30,27.4,9.883,1.53,3.04,15.07,-3.96,-3.75
53,NYSE,TGT,TARGET CORP,34463.0,2003-06-30,37.84,22.236,3.3,29.55,26.62,0.06,1.27
54,NYSE,LOW,LOWES COMPANIES INC,33652.2,2003-06-30,21.475,15.05,1.63,5.3,14.68,-5.18,10.79
55,NYSE,RTX,RTX CORP,33140.9,2003-06-30,35.415,12.514,3.78,23.08,15.28,6.0,6.21
56,NASDAQ,EBAY,EBAY INC,33019.8,2003-06-30,26.0,9.815,2.31,21.91,53.36,68.79,3.17
