순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,478759.0,2014-03-31,19.169,16.717,2.0,-3.76,13.91,24.33,9.94
2,NYSE,XOM,EXXON MOBIL CORP,422098.6,2014-03-31,97.68,58.839,1.46,-2.8,15.11,11.44,4.84
3,NASDAQ,GOOGL,ALPHABET INC,374911.7,2014-03-31,27.891,27.644,-8.32,-0.55,27.24,40.33,-4.11
4,NASDAQ,MSFT,MICROSOFT CORP,340246.7,2014-03-31,40.99,34.116,7.0,10.39,25.04,47.52,-1.44
5,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,308495.7,2014-03-31,124.97,124.97,7.94,5.41,10.1,19.93,3.1
6,NYSE,JNJ,JOHNSON & JOHNSON,277883.0,2014-03-31,98.23,70.115,6.63,8.02,14.92,24.04,3.11
7,NYSE,WFC,WELLS FARGO & COMPANY,261724.1,2014-03-31,49.74,35.398,7.15,10.3,22.05,38.35,-0.2
8,NYSE,GE,GE AEROSPACE,259757.7,2014-03-31,207.12,103.946,1.65,-6.83,10.2,15.69,3.86
9,NASDAQ,WMT,WALMART INC,246809.1,2014-03-31,25.477,20.208,2.97,-2.25,4.61,4.65,4.3
10,NYSE,JPM,JPMORGAN CHASE & CO,229898.2,2014-03-31,60.71,43.77,6.85,4.49,19.08,31.46,-7.21
11,NYSE,CVX,CHEVRON CORP,227014.7,2014-03-31,118.91,70.928,3.1,-3.95,-0.43,3.49,5.56
12,NYSE,PG,PROCTER & GAMBLE CO,218539.5,2014-03-31,80.6,57.019,2.47,-0.24,8.26,7.83,3.24
13,NYSE,PFE,PFIZER INC,205019.6,2014-03-31,32.12,18.012,0.03,5.75,13.64,14.99,-2.61
14,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,200447.7,2014-03-31,192.49,112.732,3.95,3.18,5.07,-7.9,2.07
15,NYSE,VZ,VERIZON COMMUNICATIONS INC,196994.1,2014-03-31,47.57,25.175,-0.02,-2.13,4.22,1.01,-0.69
16,NYSE,T,AT&T INC,182604.2,2014-03-31,35.07,13.284,9.83,1.08,6.52,0.61,3.12
17,NYSE,ORCL,ORACLE CORP,182413.0,2014-03-31,40.91,34.172,4.6,7.27,24.18,27.89,0.23
18,NYSE,BAC,BANK OF AMERICA CORP,181771.9,2014-03-31,17.2,13.416,4.11,10.54,24.79,41.59,-11.98
19,NYSE,KO,COCA COLA CO,170331.8,2014-03-31,38.66,26.558,2.0,-5.68,3.58,-1.59,5.51
20,NYSE,MRK,MERCK & CO INC,166939.1,2014-03-31,56.77,37.435,0.4,14.32,21.28,32.99,3.15
21,NASDAQ,AMZN,AMAZON COM INC,154478.2,2014-03-31,16.818,16.818,-7.11,-15.66,7.59,26.21,-9.58
22,NASDAQ,META,META PLATFORMS INC,153596.5,2014-03-31,60.24,59.776,-12.01,10.23,19.93,135.5,-0.76
23,NYSE,C,CITIGROUP INC,144535.4,2014-03-31,47.6,35.045,-2.12,-8.64,-1.84,7.68,0.65
24,NYSE,DIS,WALT DISNEY CO,140287.4,2014-03-31,80.07,72.014,-0.92,4.8,25.69,42.71,-0.91
25,NYSE,V,VISA INC,136327.7,2014-03-31,53.965,49.479,-4.46,-2.89,13.38,28.04,-6.14
26,NASDAQ,QCOM,QUALCOMM INC,133358.6,2014-03-31,78.86,56.231,5.24,6.71,18.26,20.22,-0.19
27,NASDAQ,CMCSA,COMCAST CORP,130431.7,2014-03-31,25.02,17.653,-2.76,-3.27,11.83,21.85,3.44
28,NYSE,PM,PHILIP MORRIS INTERNATIONAL INC,129779.9,2014-03-31,81.87,45.217,2.37,-4.94,-3.29,-7.81,4.35
29,NASDAQ,INTC,INTEL CORP,128347.2,2014-03-31,25.814,19.377,4.26,0.4,14.76,22.79,3.4
30,NYSE,SLB,SLB LIMITED,127464.7,2014-03-31,97.5,69.928,4.84,8.68,11.23,32.3,4.15
31,NASDAQ,PEP,PEPSICO INC,127125.9,2014-03-31,83.5,57.659,5.01,1.38,6.49,8.53,2.86
32,NASDAQ,CSCO,CISCO SYSTEMS INC,115466.0,2014-03-31,22.415,15.439,2.82,0.7,-2.89,10.54,3.95
33,NYSE,HD,HOME DEPOT INC,109306.2,2014-03-31,79.13,59.299,-2.98,-3.34,5.45,15.81,0.48
34,NASDAQ,GILD,GILEAD SCIENCES INC,109000.6,2014-03-31,70.86,48.941,-14.41,-5.64,12.71,44.79,10.77
35,NYSE,RTX,RTX CORP,106936.2,2014-03-31,116.84,51.58,-0.15,3.21,9.53,27.75,1.28
36,NYSE,MCD,MCDONALDS CORP,97038.1,2014-03-31,98.03,71.532,3.03,1.89,3.62,1.61,3.42
37,NYSE,AXP,AMERICAN EXPRESS CO,95663.0,2014-03-31,90.03,75.889,-1.37,-0.52,19.89,35.03,-2.64
38,NYSE,BA,BOEING CO,93289.8,2014-03-31,125.49,107.795,-2.66,-7.54,7.8,48.98,2.81
39,NASDAQ,AMGN,AMGEN INC,93122.6,2014-03-31,123.34,87.322,-0.55,8.66,11.21,22.5,-9.4
40,NYSE,MMM,3M CO,89900.8,2014-03-31,135.66,77.669,0.69,-2.64,14.92,30.54,2.53
41,NYSE,UPS,UNITED PARCEL SERVICE INC,89872.8,2014-03-31,97.38,62.448,1.68,-6.68,7.98,16.5,1.15
42,NYSE,MA,MASTERCARD INC,88634.6,2014-03-31,74.7,68.964,-3.89,-10.47,11.28,38.65,-1.39
43,NYSE,CVS,CVS HEALTH CORP,88516.5,2014-03-31,74.86,53.336,2.35,5.02,32.94,38.23,-2.5
44,NYSE,COP,CONOCOPHILLIPS,86256.5,2014-03-31,70.35,47.26,5.79,0.64,3.28,21.98,5.63
45,NYSE,BMY,BRISTOL MYERS SQUIBB CO,85729.6,2014-03-31,51.95,34.683,-3.39,-2.26,13.85,30.04,-2.91
46,NYSE,UNP,UNION PACIFIC CORP,85396.1,2014-03-31,93.83,71.682,4.04,12.28,22.02,34.37,1.48
