순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,1817315.5,2020-07-31,106.26,102.889,16.51,45.05,38.02,101.89,21.66
2,NASDAQ,AMZN,AMAZON COM INC,1585155.5,2020-07-31,158.234,158.234,14.71,27.92,57.55,69.53,9.05
3,NASDAQ,MSFT,MICROSOFT CORP,1551444.5,2020-07-31,205.01,194.836,0.74,14.71,21.09,52.3,10.28
4,NASDAQ,GOOGL,ALPHABET INC,1012056.3,2020-07-31,74.398,73.74,4.93,10.49,3.85,22.14,9.51
5,NASDAQ,META,META PLATFORMS INC,722659.1,2020-07-31,253.67,251.714,11.71,23.92,25.64,30.6,15.58
6,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,475897.4,2020-07-31,195.78,195.78,9.67,4.49,-12.77,-4.7,11.37
7,NYSE,V,VISA INC,404963.0,2020-07-31,190.4,182.294,-1.43,6.72,-4.01,7.63,11.51
8,NYSE,JNJ,JOHNSON & JOHNSON,383760.3,2020-07-31,145.76,123.406,3.65,-2.17,-0.76,15.09,5.95
9,NASDAQ,WMT,WALMART INC,366451.9,2020-07-31,43.133,39.832,8.03,6.93,14.04,19.39,7.74
10,NYSE,PG,PROCTER & GAMBLE CO,324606.3,2020-07-31,131.12,113.383,10.35,11.94,6.58,13.91,5.5
11,NYSE,MA,MASTERCARD INC,308857.3,2020-07-31,308.53,297.104,4.48,12.35,-2.07,13.93,16.1
12,NYSE,JPM,JPMORGAN CHASE & CO,294464.3,2020-07-31,96.64,83.274,3.74,1.9,-25.49,-13.74,3.67
13,NYSE,UNH,UNITEDHEALTH GROUP INC,287150.3,2020-07-31,302.78,274.683,2.65,3.97,12.05,23.64,3.23
14,NYSE,HD,HOME DEPOT INC,285540.6,2020-07-31,265.49,229.202,5.98,21.49,17.91,27.43,7.36
15,NASDAQ,NVDA,NVIDIA CORP,261129.0,2020-07-31,10.615,10.567,11.76,45.33,79.77,152.38,26.0
16,NYSE,VZ,VERIZON COMMUNICATIONS INC,237855.3,2020-07-31,57.48,40.763,5.45,1.19,-1.15,8.54,3.12
17,NASDAQ,PYPL,PAYPAL HOLDINGS INC,230048.9,2020-07-31,196.07,194.394,12.54,59.41,72.16,77.6,4.12
18,NASDAQ,NFLX,NETFLIX INC,215603.6,2020-07-31,48.888,48.888,7.44,16.44,41.67,51.36,8.32
19,NYSE,BAC,BANK OF AMERICA CORP,215562.8,2020-07-31,24.88,21.527,4.76,4.15,-23.19,-16.84,3.46
