순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,XOM,EXXON MOBIL CORP,406833.5,2011-01-31,80.68,44.722,10.34,22.1,37.02,28.62,6.57
2,NASDAQ,AAPL,APPLE INC,312593.3,2011-01-31,12.118,10.157,5.19,12.73,31.89,76.67,4.1
3,NASDAQ,MSFT,MICROSOFT CORP,232956.0,2011-01-31,27.725,21.056,-0.66,4.62,8.65,0.43,-3.56
4,NYSE,GE,GE AEROSPACE,214586.0,2011-01-31,161.12,72.414,10.12,26.69,26.84,28.76,4.58
5,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,202105.4,2011-01-31,81.75,81.75,2.05,2.75,4.65,6.96,6.76
6,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,201262.5,2011-01-31,162.0,89.51,10.38,13.31,27.36,34.92,0.32
7,NASDAQ,WMT,WALMART INC,199721.0,2011-01-31,18.69,13.656,3.97,4.09,10.8,7.37,-7.29
8,NASDAQ,GOOGL,ALPHABET INC,192172.1,2011-01-31,15.024,14.891,1.07,-2.17,23.82,13.28,2.18
9,NYSE,CVX,CHEVRON CORP,191039.8,2011-01-31,94.93,50.941,4.03,15.93,26.81,36.54,10.1
10,NYSE,PG,PROCTER & GAMBLE CO,176813.5,2011-01-31,63.13,40.577,-1.14,0.04,4.77,5.73,-0.13
11,NYSE,JPM,JPMORGAN CHASE & CO,175678.6,2011-01-31,44.94,29.82,6.06,19.56,11.84,15.98,3.89
12,NYSE,WFC,WELLS FARGO & COMPANY,170164.7,2011-01-31,32.42,21.313,4.61,24.64,17.34,14.83,-0.34
13,NYSE,JNJ,JOHNSON & JOHNSON,164143.6,2011-01-31,59.77,38.259,-3.36,-5.42,4.76,-1.56,3.72
14,NYSE,T,AT&T INC,162643.2,2011-01-31,27.52,8.885,-4.98,-2.12,9.19,15.48,3.12
15,NYSE,ORCL,ORACLE CORP,161829.0,2011-01-31,32.03,25.96,2.5,9.19,35.96,39.94,2.72
