Unnamed: 0,Date,Year,Ticker,Close_Price,Past_1M_Return(%),Past_3M_Return(%),Past_6M_Return(%),Past_12M_Return(%),Forward_1M_Return(%)
62048,2014-10-31,2014,BA,108.62,-1.94,4.3,-2.05,-2.26,8.19
62049,2014-10-31,2014,ZTS,33.9,0.57,13.16,23.07,18.18,21.14
62050,2014-10-31,2014,ATI,31.27,-11.46,-12.37,-19.56,1.21,2.56
62051,2014-10-31,2014,PEG,27.65,10.93,18.66,2.83,28.47,1.14
62052,2014-10-31,2014,M,35.75,-0.62,0.58,1.75,27.89,12.26
62053,2014-10-31,2014,VTRS,43.4,17.72,8.47,5.45,41.4,9.45
62054,2014-10-31,2014,FLS,54.59,-3.59,-7.97,-6.53,-1.32,-13.41
62055,2014-10-31,2014,ADI,39.24,0.26,0.72,-1.86,3.56,10.12
62056,2014-10-31,2014,ORCL,33.02,2.33,-3.02,-3.9,17.99,8.6
62057,2014-10-31,2014,FFIV,122.98,3.57,9.23,16.93,50.82,5.05
62058,2014-10-31,2014,AIV,1.45,12.48,5.54,17.98,32.34,4.83
62059,2014-10-31,2014,MDLZ,27.28,2.89,-1.69,-0.29,6.5,11.17
62060,2014-10-31,2014,EOG,68.87,-3.82,-12.97,-2.71,7.14,-8.76
62061,2014-10-31,2014,AES,9.26,-0.4,-3.34,-1.94,1.28,-1.42
62062,2014-10-31,2014,EMN,56.09,-0.14,2.97,-6.58,4.27,2.65
62063,2014-10-31,2014,GLW,15.18,5.64,4.47,-1.36,22.04,3.38
62064,2014-10-31,2014,GIS,34.95,3.84,4.46,-0.43,6.35,1.52
62065,2014-10-31,2014,PWR,33.42,-6.09,1.76,-3.4,12.81,-10.5
62066,2014-10-31,2014,TXT,40.84,15.39,14.25,1.64,44.56,4.31
62067,2014-10-31,2014,HAR,11038.0,25.53,16.83,34.09,87.3,2.54
62068,2014-10-31,2014,NOC,114.35,4.71,12.53,14.83,31.17,2.66
62069,2014-10-31,2014,TSN,31.03,2.49,8.66,-3.49,47.02,5.19
62070,2014-10-31,2014,DOV,52.4,-1.11,-6.95,-7.24,6.13,-2.62
62071,2014-10-31,2014,AET,79.14,2.16,6.74,16.14,33.18,5.73
62072,2014-10-31,2014,PNC,60.73,1.53,5.25,3.96,20.19,1.25
62073,2014-10-31,2014,ADM,33.62,-8.02,1.78,8.58,17.32,12.6
62074,2014-10-31,2014,AMP,99.19,2.26,6.02,14.18,28.05,4.91
62075,2014-10-31,2014,GNW,13.99,6.79,6.79,-21.62,-3.72,-35.03
62076,2014-10-31,2014,CCL,33.9,-0.05,11.59,3.48,18.97,10.64
62077,2014-10-31,2014,APH,11.35,1.3,5.44,6.57,27.13,6.03
62078,2014-10-31,2014,TPR,24.53,-3.45,0.39,-21.64,-30.06,7.97
62079,2014-10-31,2014,VNO,51.68,9.52,3.99,8.21,26.66,2.57
62080,2014-10-31,2014,NBR,774.56,-21.57,-34.12,-29.79,2.94,-26.5
62081,2014-10-31,2014,ADP,63.48,12.12,15.22,20.9,27.18,4.72
62082,2014-10-31,2014,FITB,13.53,-0.15,-1.76,-1.79,7.47,0.65
62083,2014-10-31,2014,CLF,10.49,8.19,-35.09,-35.48,-54.94,-17.64
62084,2014-10-31,2014,WY,21.85,7.19,9.97,16.23,14.89,4.28
62085,2014-10-31,2014,HSY,72.89,0.5,9.44,0.74,-1.36,5.15
62086,2014-10-31,2014,TROW,53.25,4.71,6.29,1.03,8.29,1.68
62087,2014-10-31,2014,AIZ,54.4,6.1,8.11,2.03,18.53,-0.53
62088,2014-10-31,2014,DVN,40.47,-12.0,-20.26,-13.72,-3.78,-1.72
62089,2014-10-31,2014,WHR,111.34,18.13,21.22,13.29,20.07,8.67
62090,2014-10-31,2014,AEP,38.81,11.74,13.33,10.54,29.72,-0.47
62091,2014-10-31,2014,AIG,40.8,-0.83,3.29,1.29,4.65,2.3
62092,2014-10-31,2014,WFC,38.53,2.35,5.03,8.47,27.88,3.3
62093,2014-10-31,2014,EQT,46.86,2.73,0.27,-13.66,9.99,-3.22
62094,2014-10-31,2014,HAL,44.24,-14.52,-19.9,-12.17,5.03,-23.47
62095,2014-10-31,2014,USB,28.52,1.84,1.95,5.67,16.63,3.76
62096,2014-10-31,2014,SHW,68.73,4.83,11.6,15.49,23.44,6.91
62097,2014-10-31,2014,CVX,73.4,0.53,-6.4,-2.8,3.47,-8.4
62098,2014-10-31,2014,KR,22.34,7.13,14.12,21.83,32.04,7.76
62099,2014-10-31,2014,UNM,23.49,-2.21,-2.07,1.68,7.36,-0.72
62100,2014-10-31,2014,NFLX,5.61,-12.95,-7.09,21.96,21.8,-11.76
62101,2014-10-31,2014,TXN,36.49,4.87,8.13,10.74,21.2,9.59
62102,2014-10-31,2014,LHX,55.41,4.82,2.64,-4.17,15.1,3.67
62103,2014-10-31,2014,ESRX,76.82,8.76,10.29,15.38,22.87,8.24
62104,2014-10-31,2014,ECL,98.0,-3.14,2.73,6.82,6.0,-2.05
62105,2014-10-31,2014,IFF,75.55,3.41,-1.36,1.5,22.05,2.04
62106,2014-10-31,2014,STT,55.04,2.51,7.56,17.88,9.41,1.68
62107,2014-10-31,2014,PBI,14.61,-1.0,-7.93,-6.4,19.45,0.28
62108,2014-10-31,2014,MPC,32.12,7.36,9.5,-1.19,29.49,-0.35
62109,2014-10-31,2014,J,36.24,-2.81,-6.61,-17.76,-21.98,-2.11
62110,2014-10-31,2014,RL,132.0,0.07,6.04,9.5,0.61,12.17
62111,2014-10-31,2014,EXC,17.36,7.33,18.88,6.41,33.46,-0.32
62112,2014-10-31,2014,ALLE,46.86,11.44,3.39,7.9,,1.43
62113,2014-10-31,2014,BLK,256.52,3.9,12.59,14.7,16.13,5.27
62114,2014-10-31,2014,KLAC,51.11,0.47,11.48,25.44,24.11,9.81
62115,2014-10-31,2014,JEF,16.13,-0.25,-3.53,-6.36,-15.28,-2.73
62116,2014-10-31,2014,DGX,50.37,5.15,4.43,14.71,8.29,2.92
62117,2014-10-31,2014,ICE,36.01,6.79,8.73,2.59,9.48,8.5
62118,2014-10-31,2014,LH,89.47,7.41,5.4,10.73,8.32,-4.25
62119,2014-10-31,2014,SWK,69.65,5.46,7.69,10.28,21.24,0.85
62120,2014-10-31,2014,PVH,112.42,-5.61,3.82,-8.88,-8.09,11.22
62121,2014-10-31,2014,SYK,76.6,8.4,10.14,13.41,20.33,6.15
62122,2014-10-31,2014,FE,23.13,11.23,21.04,13.16,3.53,-0.26
62123,2014-10-31,2014,LUMN,20.51,1.44,7.11,22.13,30.31,-0.4
62124,2014-10-31,2014,ALL,50.6,5.67,11.45,14.94,24.58,5.52
62125,2014-10-31,2014,PH,105.1,11.28,10.96,0.92,10.61,2.08
62126,2014-10-31,2014,PG,63.73,5.01,13.73,7.38,11.49,3.62
62127,2014-10-31,2014,ZBH,98.29,10.63,11.4,15.41,28.3,0.94
62128,2014-10-31,2014,FMC,38.7,0.28,-11.84,-25.17,-20.51,-5.14
62129,2014-10-31,2014,AA,37.41,4.16,2.44,24.93,82.57,3.35
62130,2014-10-31,2014,HIG,31.1,6.26,16.43,11.36,19.53,4.8
62131,2014-10-31,2014,TRIP,78.84,-3.02,-6.52,9.81,7.18,-16.93
62132,2014-10-31,2014,BWA,42.38,8.38,-8.21,-8.05,11.3,-0.58
62133,2014-10-31,2014,VZ,27.95,1.65,0.78,9.91,3.93,0.68
62134,2014-10-31,2014,ABBV,40.22,10.69,22.15,23.69,35.21,9.05
62135,2014-10-31,2014,COST,107.07,6.42,13.47,16.0,14.31,6.84
62136,2014-10-31,2014,GE,104.51,0.74,3.49,-2.41,2.09,2.63
62137,2014-10-31,2014,YUM,41.72,0.4,4.13,-5.71,8.43,7.55
62138,2014-10-31,2014,CAH,57.63,4.75,10.03,13.98,36.28,4.73
62139,2014-10-31,2014,IQV,58.54,4.95,6.57,24.21,39.41,-1.23
62140,2014-10-31,2014,ES,33.25,11.4,13.39,6.26,19.2,2.61
62141,2014-10-31,2014,GS,151.53,3.5,10.24,19.65,19.67,-0.51
62142,2014-10-31,2014,AKAM,60.3,0.84,2.17,13.62,34.72,7.15
62143,2014-10-31,2014,JPM,44.5,1.07,5.58,9.53,20.49,-0.53
62144,2014-10-31,2014,AVY,37.62,4.93,-0.04,-2.34,2.05,5.68
62145,2014-10-31,2014,AMT,74.56,4.13,3.68,17.63,24.77,7.7
62146,2014-10-31,2014,MO,23.16,5.22,20.49,23.35,36.35,3.97
62147,2014-10-31,2014,CNP,16.52,0.33,1.94,1.15,3.7,-1.56
62148,2014-10-31,2014,GILD,77.37,5.21,22.34,42.69,57.35,-10.43
62149,2014-10-31,2014,BAC,13.5,0.65,12.87,13.76,23.45,-0.7
62150,2014-10-31,2014,NTRS,49.05,-2.54,-0.41,11.17,19.95,2.16
62151,2014-10-31,2014,COR,62.34,10.49,11.4,31.9,32.51,6.95
62152,2014-10-31,2014,ELV,107.43,5.91,15.8,26.82,51.91,0.96
62153,2014-10-31,2014,A,35.95,-2.98,-1.21,2.77,9.93,8.09
62154,2014-10-31,2014,FISV,34.74,7.49,12.66,14.31,32.68,2.89
62155,2014-10-31,2014,PPG,83.03,3.53,3.03,5.91,13.06,7.78
62156,2014-10-31,2014,DTE,47.65,7.99,12.3,7.04,23.32,-0.85
62157,2014-10-31,2014,COL,0.65,-13.33,-13.33,18.18,0.0,-15.38
62158,2014-10-31,2014,DD,22.42,-5.8,-2.59,0.4,28.8,-1.48
62159,2014-10-31,2014,DLTR,60.57,8.03,11.2,16.32,3.72,12.86
62160,2014-10-31,2014,LOW,46.68,8.56,20.07,25.74,16.85,11.59
62161,2014-10-31,2014,STZ,77.86,5.03,9.94,14.65,40.18,5.31
62162,2014-10-31,2014,ED,41.68,11.82,14.23,11.66,13.8,0.67
62163,2014-10-31,2014,TJX,27.05,7.01,19.2,9.51,5.31,4.77
62164,2014-10-31,2014,XYL,31.55,2.82,3.76,-2.25,6.87,5.45
62165,2014-10-31,2014,CI,90.45,9.79,10.58,24.4,29.41,3.33
62166,2014-10-31,2014,GOOG,27.65,-3.17,-2.19,6.16,8.61,-3.09
62167,2014-10-31,2014,EL,64.94,0.62,2.61,4.14,7.11,-1.06
62168,2014-10-31,2014,HON,68.03,3.22,5.17,4.47,13.01,3.63
62169,2014-10-31,2014,WM,38.95,2.86,9.78,11.81,16.12,-0.33
62170,2014-10-31,2014,LUV,30.28,2.1,22.16,43.26,101.88,21.29
62171,2014-10-31,2014,NFX,32.61,-12.03,-19.08,-3.66,7.09,-16.5
62172,2014-10-31,2014,MCO,88.28,5.01,14.41,27.24,42.33,2.08
62173,2014-10-31,2014,GHC,422.06,12.43,14.69,17.6,23.67,13.26
62174,2014-10-31,2014,DRI,33.33,1.74,11.99,6.59,5.06,10.06
62175,2014-10-31,2014,MCHP,16.99,-8.72,-3.51,-7.92,3.54,5.59
62176,2014-10-31,2014,MU,32.27,-3.42,8.31,26.68,87.16,8.64
62177,2014-10-31,2014,C,39.66,3.32,9.47,11.8,9.83,0.82
62178,2014-10-31,2014,MKC,28.6,6.29,8.1,0.39,4.47,5.1
62179,2014-10-31,2014,BRK-B,140.16,1.46,11.74,8.78,21.78,6.09
62180,2014-10-31,2014,TMO,113.47,-3.39,-3.12,3.39,20.86,9.97
62181,2014-10-31,2014,FDX,141.81,3.69,14.12,23.2,28.41,6.44
62182,2014-10-31,2014,WAT,110.8,11.78,7.12,12.44,9.79,4.6
62183,2014-10-31,2014,FLR,59.33,-0.67,-8.7,-11.87,-9.69,-6.26
62184,2014-10-31,2014,BSX,13.28,12.45,3.91,5.31,13.6,-3.09
62185,2014-10-31,2014,META,74.41,-5.12,3.22,25.44,49.35,3.61
62186,2014-10-31,2014,GD,109.52,10.54,20.31,29.04,64.95,4.01
62187,2014-10-31,2014,ROK,89.59,2.25,1.14,-4.78,3.83,3.32
62188,2014-10-31,2014,IBM,98.3,-13.4,-13.72,-15.34,-6.17,-0.68
62189,2014-10-31,2014,CSX,9.93,11.14,19.71,27.61,39.72,2.85
62190,2014-10-31,2014,UAA,32.79,-5.09,-1.75,34.14,61.63,10.54
62191,2014-10-31,2014,PGR,18.93,4.47,12.67,8.91,8.21,3.14
62192,2014-10-31,2014,CBRE,32.0,7.6,3.76,20.12,37.75,5.44
62193,2014-10-31,2014,AZO,553.52,8.61,7.06,3.68,27.34,4.37
62194,2014-10-31,2014,SJM,73.92,5.06,5.03,8.88,-4.24,-0.77
62195,2014-10-31,2014,URBN,30.36,-17.28,-15.03,-14.86,-19.85,6.46
62196,2014-10-31,2014,PM,50.49,6.73,9.81,6.52,4.47,-2.34
62197,2014-10-31,2014,LIN,102.22,-2.33,-1.19,-2.54,3.03,1.9
62198,2014-10-31,2014,GPC,69.75,10.68,17.99,12.92,26.44,5.87
62199,2014-10-31,2014,APA,58.63,-17.48,-24.54,-10.53,-12.08,-16.98
62200,2014-10-31,2014,PHM,16.61,8.66,9.01,4.89,9.86,12.71
62201,2014-10-31,2014,CMCSA,19.67,2.92,3.44,7.83,18.23,3.05
62202,2014-10-31,2014,FSLR,58.9,-10.5,-6.67,-12.73,17.07,-17.15
62203,2014-10-31,2014,PCAR,28.26,14.84,5.27,2.82,21.02,2.94
62204,2014-10-31,2014,CPRI,78.59,10.09,-3.55,-13.83,2.13,-2.39
62205,2014-10-31,2014,MSI,53.56,1.93,1.85,2.48,5.21,1.89
62206,2014-10-31,2014,FOSL,101.66,8.26,3.73,-4.68,-19.91,9.9
62207,2014-10-31,2014,BBWI,38.85,7.67,25.08,34.57,19.94,12.67
62208,2014-10-31,2014,NOV,60.77,-4.55,-9.86,3.77,1.04,-7.71
62209,2014-10-31,2014,NEE,18.56,6.75,7.55,1.89,21.93,4.9
62210,2014-10-31,2014,UNP,90.14,7.41,19.02,23.43,56.81,0.68
62211,2014-10-31,2014,EFX,67.73,1.34,-0.14,7.69,18.73,5.37
62212,2014-10-31,2014,WDC,61.97,1.5,-1.12,12.64,43.49,4.98
62213,2014-10-31,2014,MRSH,44.72,4.45,7.68,11.47,21.29,4.08
62214,2014-10-31,2014,SW,14.09,-2.69,-0.3,-7.12,-11.54,0.49
62215,2014-10-31,2014,BKNG,47.36,4.11,-2.92,4.19,14.46,-3.82
62216,2014-10-31,2014,RVTY,41.83,-0.24,-5.89,3.79,14.88,4.72
62217,2014-10-31,2014,CRM,63.22,11.23,17.95,23.89,19.92,-6.44
62218,2014-10-31,2014,XRAY,43.59,11.34,9.53,14.08,8.37,8.29
62219,2014-10-31,2014,SLB,71.68,-2.98,-8.65,-2.12,6.91,-12.88
62220,2014-10-31,2014,TWX,74.27,5.66,-3.88,25.84,22.85,7.53
62221,2014-10-31,2014,HBAN,6.33,1.85,1.42,9.3,14.97,2.02
62222,2014-10-31,2014,PFG,34.49,-0.19,6.07,13.26,13.05,1.72
62223,2014-10-31,2014,KEY,8.45,-0.98,-2.04,-2.29,7.2,2.76
62224,2014-10-31,2014,CTAS,15.94,3.75,17.0,24.28,38.18,2.31
62225,2014-10-31,2014,HRL,20.5,5.32,19.58,13.96,26.13,-1.54
62226,2014-10-31,2014,CLX,72.1,4.38,15.4,11.42,13.84,2.13
62227,2014-10-31,2014,NUE,41.13,-0.41,8.37,5.95,7.43,-0.8
62228,2014-10-31,2014,MRK,38.7,-2.26,2.86,0.41,32.62,4.25
62229,2014-10-31,2014,EA,39.8,15.05,21.93,44.77,56.08,7.22
62230,2014-10-31,2014,PFE,17.42,1.29,4.36,-2.55,0.93,4.91
62231,2014-10-31,2014,IRM,18.84,10.47,20.53,43.3,56.46,6.09
62232,2014-10-31,2014,CVS,62.29,8.18,12.75,18.82,39.87,6.47
62233,2014-10-31,2014,PPL,19.59,6.55,7.22,7.24,19.56,1.54
62234,2014-10-31,2014,ADSK,57.54,4.43,7.85,19.83,44.21,7.75
62235,2014-10-31,2014,DG,54.02,2.55,13.47,11.04,8.46,6.49
62236,2014-10-31,2014,KMI,21.93,2.09,8.78,21.22,14.88,6.85
62237,2014-10-31,2014,SBUX,29.98,0.13,-2.4,7.75,-5.46,7.92
62238,2014-10-31,2014,HRB,21.12,4.19,1.18,15.1,16.6,4.12
62239,2014-10-31,2014,FAST,8.17,-1.34,-0.14,-11.05,-9.65,2.63
62240,2014-10-31,2014,F,7.74,-3.88,-16.48,-11.35,-14.99,11.64
62241,2014-10-31,2014,CPAY,150.56,5.94,13.38,31.92,30.52,0.88
62242,2014-10-31,2014,MMM,89.2,8.53,9.79,11.9,25.09,4.67
62243,2014-10-31,2014,CMS,23.12,10.15,12.93,8.76,22.34,2.16
62244,2014-10-31,2014,APTV,54.18,12.46,3.64,3.97,22.34,6.13
62245,2014-10-31,2014,PSA,118.05,11.16,8.3,6.76,14.2,1.78
62246,2014-10-31,2014,CNX,30.4,-2.8,-5.05,-17.07,1.65,6.5
62247,2014-10-31,2014,KO,29.2,-1.83,7.37,4.2,9.02,7.78
62248,2014-10-31,2014,ROP,147.63,8.36,10.03,14.24,25.55,-0.3
62249,2014-10-31,2014,RTX,51.42,1.33,2.33,-8.61,2.88,3.44
62250,2014-10-31,2014,BMS,33.89,1.18,-0.71,-3.11,-0.95,4.54
62251,2014-10-31,2014,BEN,32.95,1.83,2.92,6.68,4.14,2.25
62252,2014-10-31,2014,CL,51.41,3.12,6.08,0.45,5.56,4.05
62253,2014-10-31,2014,XRX,17.68,0.38,0.63,10.92,36.34,5.12
62254,2014-10-31,2014,SNA,101.64,9.13,10.32,14.75,28.97,2.82
62255,2014-10-31,2014,GT,21.83,7.55,-3.51,-3.38,16.58,13.12
62256,2014-10-31,2014,HP,50.13,-11.29,-17.74,-19.08,14.94,-19.25
62257,2014-10-31,2014,TEL,49.63,10.56,-0.77,4.65,20.96,5.5
62258,2014-10-31,2014,NVDA,0.47,5.91,12.15,6.75,31.09,7.77
62259,2014-10-31,2014,OMC,48.99,4.36,3.4,7.69,8.2,7.53
62260,2014-10-31,2014,CINF,36.51,7.27,10.68,5.5,4.52,0.95
62261,2014-10-31,2014,MAS,16.38,-7.37,6.52,10.73,5.99,9.65
62262,2014-10-31,2014,BDX,82.6,13.08,11.24,14.92,24.78,9.04
62263,2014-10-31,2014,WU,9.17,5.74,-2.21,8.48,2.68,9.55
