순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,253622.8,2003-02-28,23.7,14.49,0.19,-17.56,-3.11,-18.49,2.15
2,NYSE,GE,GE AEROSPACE,239323.0,2003-02-28,192.4,66.698,4.78,-9.91,-18.43,-35.73,6.03
3,NYSE,XOM,EXXON MOBIL CORP,228917.1,2003-02-28,34.02,15.919,0.3,-1.57,-2.73,-15.49,2.73
4,NASDAQ,WMT,WALMART INC,212135.1,2003-02-28,16.02,10.343,0.54,-10.71,-9.87,-22.08,8.44
5,NYSE,PFE,PFIZER INC,183755.7,2003-02-28,29.82,10.917,-1.77,-4.95,-9.05,-25.99,4.49
6,NYSE,C,CITIGROUP INC,168592.6,2003-02-28,333.4,193.717,-2.94,-13.75,2.9,-19.53,3.33
7,NYSE,JNJ,JOHNSON & JOHNSON,155807.0,2003-02-28,52.45,27.578,-1.77,-7.65,-2.71,-12.62,10.33
8,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,131742.3,2003-02-28,77.95,38.726,-0.13,-10.15,3.8,-19.94,0.61
9,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,128577.6,2003-02-28,985.8,584.908,-8.92,-24.29,-21.39,-33.22,1.29
10,NYSE,MRK,MERCK & CO INC,118453.1,2003-02-28,52.75,20.878,-4.76,-10.67,5.82,-11.78,4.57
11,NASDAQ,INTC,INTEL CORP,114347.5,2003-02-28,17.26,9.89,10.07,-17.23,3.78,-39.28,-5.67
12,NYSE,PG,PROCTER & GAMBLE CO,105837.5,2003-02-28,40.93,21.817,-4.33,-2.69,-6.79,-1.64,8.78
13,NYSE,BAC,BANK OF AMERICA CORP,103631.4,2003-02-28,34.62,19.845,-1.16,-0.28,0.61,11.15,-2.56
14,NYSE,KO,COCA COLA CO,99709.9,2003-02-28,20.11,10.166,-0.6,-11.88,-20.48,-13.75,1.23
15,NASDAQ,CSCO,CISCO SYSTEMS INC,99423.9,2003-02-28,13.98,9.0,4.57,-6.3,1.16,-2.04,-7.16
16,NYSE,VZ,VERIZON COMMUNICATIONS INC,94602.7,2003-02-28,34.58,9.606,-9.67,-16.65,13.94,-23.11,2.23
17,NYSE,MO,ALTRIA GROUP INC,79952.5,2003-02-28,38.65,2.233,2.1,4.1,-20.39,-22.57,-21.09
18,NYSE,WFC,WELLS FARGO & COMPANY,76727.2,2003-02-28,22.675,11.864,-3.63,-1.21,-12.03,-1.02,-0.79
19,NASDAQ,AMGN,AMGEN INC,70325.3,2003-02-28,54.64,36.698,7.22,15.76,21.34,-5.76,5.33
20,NYSE,T,AT&T INC,69060.2,2003-02-28,20.8,4.4,-14.89,-26.32,-14.01,-42.88,-3.57
21,NASDAQ,DELL1,DELL INC,68882.8,2003-02-28,26.707,25.585,12.99,-5.73,1.28,9.19,1.3
22,NYSE,CVX,CHEVRON CORP,68543.6,2003-02-28,32.085,13.295,0.75,-3.2,-14.45,-21.04,0.75
23,NASDAQ,PEP,PEPSICO INC,66180.4,2003-02-28,38.32,20.153,-5.34,-9.48,-2.39,-23.11,4.8
24,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,65389.5,2003-02-28,37.13,20.797,-3.68,-21.02,-8.77,-20.24,-1.64
25,NYSE,UPS,UNITED PARCEL SERVICE INC,64248.3,2003-02-28,57.54,28.066,-4.28,-8.86,-9.37,-1.13,-0.94
26,NYSE,LLY,ELI LILLY & CO,63538.0,2003-02-28,56.56,29.546,-5.57,-16.72,-1.51,-23.72,1.04
27,OTC,FNMA,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,63261.9,2003-02-28,64.1,55.347,-0.93,2.27,-14.49,-16.47,1.95
28,NYSE,ORCL,ORACLE CORP,63018.6,2003-02-28,11.96,9.531,-0.58,-1.57,24.72,-28.04,-9.27
29,NYSE,ABT,ABBOTT LABORATORIES,55688.9,2003-02-28,35.62,9.37,-6.56,-18.16,-9.97,-35.52,5.59
30,NYSE,MDT,MEDTRONIC PLC,54539.4,2003-02-28,44.7,27.787,-0.49,-4.25,8.86,0.93,0.94
31,NYSE,HD,HOME DEPOT INC,54539.0,2003-02-28,23.45,13.669,12.2,-10.97,-28.51,-52.81,4.17
32,NYSE,PHA,PHARMACIA CORP,53423.3,2003-02-28,41.32,41.32,-1.08,-2.32,-5.45,7.6,4.79
33,NYSE,TWX,TIME WARNER INC,50602.1,2003-02-28,33.96,23.37,-2.92,-30.85,-10.51,-54.36,-4.06
34,NYSE,MMM,3M CO,48930.7,2003-02-28,62.7,27.449,1.17,-2.96,1.33,8.47,3.67
35,NYSE,HPQ,HP INC,48380.6,2003-02-28,15.85,4.2,-8.95,-18.29,19.05,-19.88,-1.4
