순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,XOM,EXXON MOBIL CORP,424588.8,2006-10-31,71.42,36.179,6.44,5.92,14.31,29.78,8.01
2,NYSE,GE,GE AEROSPACE,361917.5,2006-10-31,280.88,106.705,-0.54,8.18,3.01,6.61,0.48
3,NASDAQ,MSFT,MICROSOFT CORP,282232.5,2006-10-31,28.71,20.149,4.97,19.76,19.78,13.26,2.62
4,NYSE,C,CITIGROUP INC,247988.3,2006-10-31,501.6,329.767,0.99,4.88,1.44,14.11,-0.16
5,NYSE,BAC,BANK OF AMERICA CORP,243809.1,2006-10-31,53.87,35.917,0.56,5.67,10.21,28.55,1.0
6,NASDAQ,WMT,WALMART INC,205454.1,2006-10-31,16.427,11.031,-0.08,11.15,10.24,5.64,-6.45
7,NYSE,PG,PROCTER & GAMBLE CO,201268.7,2006-10-31,63.39,36.369,2.78,13.35,10.04,15.59,-0.95
8,NYSE,JNJ,JOHNSON & JOHNSON,197146.5,2006-10-31,67.4,38.016,3.79,8.38,16.38,10.13,-1.65
9,NYSE,PFE,PFIZER INC,194317.2,2006-10-31,26.65,10.701,-6.02,3.48,7.2,27.14,4.07
10,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,174558.9,2006-10-31,1343.4,823.625,1.37,11.0,3.46,4.65,4.94
11,NYSE,MO,ALTRIA GROUP INC,170260.7,2006-10-31,81.33,5.687,6.26,2.76,13.63,13.15,3.53
12,NYSE,JPM,JPMORGAN CHASE & CO,164684.5,2006-10-31,47.44,28.822,1.74,4.73,6.12,33.7,-2.44
13,NYSE,CVX,CHEVRON CORP,147704.8,2006-10-31,67.2,31.339,3.61,2.97,11.98,21.65,8.42
14,NASDAQ,CSCO,CISCO SYSTEMS INC,146472.3,2006-10-31,24.13,15.534,5.0,34.95,15.18,38.28,11.52
15,NASDAQ,GOOGL,ALPHABET INC,145143.5,2006-10-31,11.922,11.816,18.53,23.22,13.99,28.02,1.77
16,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,139081.5,2006-10-31,92.33,47.399,12.68,19.75,12.99,14.18,-0.12
17,NYSE,T,AT&T INC,133032.6,2006-10-31,34.25,8.821,6.29,15.4,33.63,50.68,-1.0
18,NASDAQ,INTC,INTEL CORP,123089.1,2006-10-31,21.34,12.697,3.74,19.23,7.98,-7.44,0.75
19,NYSE,WFC,WELLS FARGO & COMPANY,122196.4,2006-10-31,36.29,21.237,0.31,1.11,7.31,24.54,-2.14
20,NYSE,KO,COCA COLA CO,109502.1,2006-10-31,23.36,12.914,4.57,5.71,12.92,12.3,0.91
21,NYSE,VZ,VERIZON COMMUNICATIONS INC,107252.8,2006-10-31,37.0,12.14,0.75,10.6,14.64,23.19,-2.02
22,NYSE,HPQ,HP INC,106107.2,2006-10-31,38.74,10.773,5.59,21.67,19.89,39.55,1.86
23,NASDAQ,PEP,PEPSICO INC,104173.6,2006-10-31,63.44,35.529,-2.79,0.56,9.98,9.36,-2.32
24,NYSE,COP,CONOCOPHILLIPS,99263.7,2006-10-31,60.24,23.61,1.79,-11.72,-8.42,-5.73,11.72
25,NYSE,MRK,MERCK & CO INC,98839.8,2006-10-31,45.42,21.996,8.4,13.84,34.71,68.26,-2.0
26,NYSE,ORCL,ORACLE CORP,95960.4,2006-10-31,18.47,14.719,4.12,23.38,26.59,45.66,3.14
27,NASDAQ,AMGN,AMGEN INC,88858.1,2006-10-31,75.91,50.984,6.12,8.89,12.13,0.38,-6.42
28,NYSE,WB1,WACHOVIA CORP NEW,88216.9,2006-10-31,55.5,49.915,-0.54,4.54,-5.43,14.09,-1.34
29,NASDAQ,CMCSA,COMCAST CORP,84642.3,2006-10-31,13.557,8.537,10.21,18.29,31.4,46.23,-0.52
30,NYSE,BLS,BELLSOUTH CORP,81892.3,2006-10-31,45.1,45.1,6.22,15.93,35.53,79.36,-1.13
31,NYSE,UPS,UNITED PARCEL SERVICE INC,81454.7,2006-10-31,75.35,38.965,4.74,9.92,-6.13,5.29,3.91
32,NYSE,MS,MORGAN STANLEY,80905.6,2006-10-31,76.43,41.8,5.21,15.35,19.81,42.84,-0.35
