순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,XOM,EXXON MOBIL CORP,359893.7,2011-08-31,74.02,41.774,-6.59,-10.71,-12.35,28.29,-1.88
2,NASDAQ,AAPL,APPLE INC,356774.2,2011-08-31,13.744,11.52,-1.45,10.64,8.96,58.31,-0.91
3,NASDAQ,MSFT,MICROSOFT CORP,222861.9,2011-08-31,26.6,20.583,-2.31,7.03,1.36,16.22,-6.43
4,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,205308.4,2011-08-31,171.91,96.213,-5.04,2.22,7.15,42.05,1.72
5,NYSE,CVX,CHEVRON CORP,197974.8,2011-08-31,98.84,54.278,-4.22,-5.03,-3.23,37.73,-6.32
6,NASDAQ,WMT,WALMART INC,184705.5,2011-08-31,17.73,13.229,1.67,-2.96,4.49,8.93,-2.42
7,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,181248.3,2011-08-31,73.0,73.0,-1.58,-7.68,-16.36,-7.34,-2.68
8,NYSE,JNJ,JOHNSON & JOHNSON,180315.3,2011-08-31,65.8,43.25,2.46,-1.35,8.99,19.52,-3.2
9,NYSE,PG,PROCTER & GAMBLE CO,174977.9,2011-08-31,63.68,41.603,3.56,-4.18,2.66,10.1,-0.79
10,NASDAQ,GOOGL,ALPHABET INC,174850.2,2011-08-31,13.538,13.418,-10.39,2.26,-11.81,20.21,-4.79
11,NYSE,GE,GE AEROSPACE,172891.5,2011-08-31,130.48,59.522,-8.93,-16.28,-21.4,16.06,-5.81
12,NYSE,T,AT&T INC,168772.5,2011-08-31,28.48,9.453,-2.67,-8.52,3.18,11.49,0.14
13,NYSE,KO,COCA COLA CO,161760.0,2011-08-31,35.225,22.39,3.59,6.21,11.82,29.76,-3.45
14,NYSE,PFE,PFIZER INC,148084.4,2011-08-31,18.98,9.732,-0.31,-10.54,0.7,24.34,-6.84
15,NYSE,JPM,JPMORGAN CHASE & CO,146448.3,2011-08-31,37.56,25.208,-7.15,-12.61,-18.63,4.73,-19.81
16,NYSE,ORCL,ORACLE CORP,142189.0,2011-08-31,28.07,22.833,-8.21,-17.82,-14.37,29.41,2.39
17,NYSE,WFC,WELLS FARGO & COMPANY,137803.9,2011-08-31,26.1,17.371,-6.17,-7.6,-18.22,12.41,-7.59
