Unnamed: 0,Date,Year,Ticker,Close_Price,Past_1M_Return(%),Past_3M_Return(%),Past_6M_Return(%),Past_12M_Return(%),Forward_1M_Return(%)
60398,2014-06-30,2014,GRMN,43.03,4.21,11.09,34.02,74.58,-9.66
60399,2014-06-30,2014,SCHW,23.39,6.82,-1.23,4.08,28.13,3.04
60400,2014-06-30,2014,ABT,32.66,2.22,6.84,7.94,19.6,3.54
60401,2014-06-30,2014,AMAT,19.46,11.69,10.98,28.87,54.6,-7.05
60402,2014-06-30,2014,AXP,80.15,3.68,5.64,5.1,28.33,-6.99
60403,2014-06-30,2014,MCD,74.61,-0.68,3.59,5.55,5.15,-6.13
60404,2014-06-30,2014,EIX,36.44,6.04,3.28,27.12,24.06,-5.7
60405,2014-06-30,2014,ACN,66.66,-0.75,2.62,-0.5,15.2,-1.93
60406,2014-06-30,2014,CF,34.82,-1.14,-7.34,4.08,42.38,4.08
60407,2014-06-30,2014,SPG,94.18,-0.11,8.59,17.96,15.43,1.15
60408,2014-06-30,2014,AAPL,20.39,2.77,21.87,17.3,68.03,2.87
60409,2014-06-30,2014,INTC,23.4,13.1,20.75,21.2,32.35,9.68
60410,2014-06-30,2014,MUR,43.36,7.8,6.3,3.57,29.03,-6.54
60411,2014-06-30,2014,HST,13.71,0.41,9.49,14.81,34.09,-1.23
60412,2014-06-30,2014,DHR,32.01,0.51,5.11,2.25,24.79,-6.16
60413,2014-06-30,2014,COP,58.52,7.24,22.94,23.73,47.48,-2.95
60414,2014-06-30,2014,AME,48.31,-1.34,1.7,-0.46,24.26,-6.87
60415,2014-06-30,2014,AN,59.68,4.39,12.12,20.1,37.54,-10.66
60416,2014-06-30,2014,DVA,72.32,2.45,5.04,14.12,19.74,-2.6
60417,2014-06-30,2014,BAX,32.24,-2.15,-1.04,5.44,7.4,3.31
60418,2014-06-30,2014,MAR,57.12,4.02,14.81,30.74,61.09,0.95
60419,2014-06-30,2014,CCI,45.8,-2.75,1.13,2.09,3.56,-0.11
60420,2014-06-30,2014,WMB,30.34,25.07,44.74,53.77,86.52,-2.71
60421,2014-06-30,2014,ZION,21.99,3.08,-4.74,-1.37,2.47,-2.21
60422,2014-06-30,2014,BXP,72.37,-1.53,3.76,19.08,17.29,1.07
60423,2014-06-30,2014,KMB,71.5,-0.25,1.65,8.1,18.17,-6.61
60424,2014-06-30,2014,KSS,29.66,-2.53,-6.58,-5.84,7.19,1.63
60425,2014-06-30,2014,BF-B,30.63,1.94,5.32,25.44,41.41,-7.99
60426,2014-06-30,2014,OXY,69.27,3.69,8.48,9.51,18.36,-4.79
60427,2014-06-30,2014,IVZ,22.79,2.86,2.74,5.12,21.98,-0.32
60428,2014-06-30,2014,CAG,15.3,-8.11,-3.57,-10.53,-12.41,2.34
60429,2014-06-30,2014,TT,40.06,4.91,9.64,2.31,43.02,-5.95
60430,2014-06-30,2014,ETN,58.47,4.74,3.44,2.76,20.29,-11.38
60431,2014-06-30,2014,HAS,36.19,-1.21,-3.88,-2.05,22.14,-5.04
60432,2014-06-30,2014,HD,61.52,1.5,2.91,-0.53,6.8,-0.14
60433,2014-06-30,2014,ADBE,72.36,12.12,10.07,20.84,58.82,-4.3
60434,2014-06-30,2014,AFL,23.57,1.67,-0.66,-5.69,9.63,-4.03
