기준일,시장,종목명,종목코드,시가총액,종가,1개월(%),3개월(%),6개월(%),12개월(%)
2026-06-22,NASDAQ,Constellation Energy Corp,CEG,0,275.5299987792969,-4.25,-1.33,-22.01,-14.63
2026-06-22,NASDAQ,Robinhood Markets Inc,HOOD,0,105.70999908447266,12.1,52.54,-6.53,12.9
2026-06-22,NASDAQ,Sanofi SA ADR,SNY,0,41.779998779296875,-4.33,-13.28,-13.78,-13.52
2026-06-22,NASDAQ,Airbnb Inc,ABNB,0,139.19000244140625,4.41,10.22,2.56,5.18
2026-06-22,NASDAQ,Automatic Data Processing Inc,ADP,0,214.60000610351562,-3.26,5.62,-16.57,-30.42
2026-06-22,NASDAQ,O'Reilly Automotive Inc,ORLY,0,85.62999725341797,-1.44,-7.24,-6.12,-4.99
2026-06-22,NASDAQ,Synopsys Inc,SNPS,0,464.5799865722656,-2.32,17.18,-1.09,-9.38
2026-06-22,NASDAQ,Lumentum Holdings Inc,LITE,0,893.9299926757812,4.56,27.2,142.53,840.39
2026-06-22,NASDAQ,NXP Semiconductors NV,NXPI,0,323.239990234375,0.59,64.2,48.92,47.94
2026-06-22,NASDAQ,Rocket Lab Corp,RKLB,0,100.29000091552734,-30.1,56.17,43.76,180.37
2026-06-22,NASDAQ,Ross Stores Inc,ROST,0,236.97000122070312,2.26,9.39,31.55,85.74
2026-06-22,NASDAQ,CSX Corp,CSX,0,46.20000076293945,2.08,12.55,27.45,41.59
2026-06-22,NASDAQ,Mondelez International Inc,MDLZ,0,59.5099983215332,-2.71,3.24,10.55,-11.76
2026-06-22,NASDAQ,NetEase Inc ADR,NTES,0,121.56999969482422,-1.02,8.6,-11.66,-9.67
2026-06-22,NASDAQ,Warner Bros Discovery Inc,WBD,0,26.950000762939453,-0.22,-1.86,-6.49,135.17
2026-06-22,NASDAQ,CoreWeave Inc,CRWV,0,111.29000091552734,1.61,43.66,55.41,-31.75
2026-06-22,NASDAQ,Monolithic Power Systems Inc,MPWR,0,1537.8800048828125,-1.81,40.66,69.68,110.27
2026-06-22,NASDAQ,DoorDash Inc,DASH,0,172.0800018310547,8.03,14.61,-24.02,-30.19
2026-06-22,NASDAQ,American Electric Power Company Inc,AEP,0,130.3000030517578,2.87,-0.6,13.0,25.58
2026-06-22,NASDAQ,Teradyne Inc,TER,0,457.0,22.09,54.15,136.1,408.23
2026-06-22,NASDAQ,Nebius Group NV,NBIS,0,283.6099853515625,22.73,173.33,238.82,412.58
2026-06-22,NASDAQ,Cintas Corp,CTAS,0,169.4499969482422,-1.06,0.18,-9.9,-23.97
2026-06-22,NASDAQ,Baker Hughes Co,BKR,0,59.150001525878906,-7.4,-3.11,29.89,54.28
2026-06-22,NASDAQ,Diamondback Energy Inc,FANG,0,187.8000030517578,-1.92,-5.05,24.93,36.68
2026-06-22,NASDAQ,Astera Labs  Inc,ALAB,0,439.6600036621094,28.24,301.15,164.28,386.24
2026-06-22,NASDAQ,Flex Ltd,FLEX,0,155.80999755859375,3.34,138.02,157.88,212.12
2026-06-22,NASDAQ,Nasdaq Inc,NDAQ,0,82.61000061035156,-10.71,-2.69,-14.95,-7.62
2026-06-22,NASDAQ,Paccar Inc,PCAR,0,120.12000274658203,8.83,4.0,9.69,26.36
2026-06-22,NASDAQ,argenx SE ADR,ARGX,0,903.75,8.11,23.76,7.47,63.95
2026-06-22,NASDAQ,Autodesk Inc,ADSK,0,187.72000122070312,-18.84,-21.59,-36.58,-39.36
2026-06-22,NASDAQ,Strategy Inc,MSTR,0,109.45999908447266,-31.2,-12.29,-27.96,-72.92
2026-06-22,NASDAQ,Microchip Technology Inc,MCHP,0,102.70999908447266,8.52,58.97,61.19,45.96
2026-06-22,NASDAQ,Electronic Arts Inc,EA,0,202.97000122070312,0.62,-0.44,-0.67,27.09
2026-06-22,NASDAQ,Ferrovial NV,FER,0,70.76000213623047,4.04,8.78,9.52,32.09
2026-06-22,NASDAQ,Regeneron Pharmaceuticals Inc,REGN,0,612.5,-0.37,-20.73,-20.65,16.67
2026-06-22,NASDAQ,Fastenal Co,FAST,0,46.119998931884766,4.34,-0.6,14.93,9.81
2026-06-22,NASDAQ,Take-Two Interactive Software Inc,TTWO,0,239.57000732421875,6.87,21.3,-6.43,-1.35
2026-06-22,NASDAQ,Cerebras Systems Inc,CBRS,0,224.42999267578125,-5.3,0.0,0.0,0.0
2026-06-22,NASDAQ,ON Semiconductor Corp,ON,0,131.5500030517578,9.06,112.45,142.94,151.0
2026-06-22,NASDAQ,Xcel Energy Inc,XEL,0,78.80999755859375,-0.87,-0.79,6.7,15.73
2026-06-22,NASDAQ,Coinbase Global Inc,COIN,0,164.83999633789062,-12.8,-5.6,-27.11,-52.97
2026-06-22,NASDAQ,Medline Inc,MDLN,0,34.709999084472656,-5.06,-22.0,-17.36,0.0
2026-06-22,NASDAQ,eBay Inc,EBAY,0,104.94000244140625,-3.96,15.29,20.48,40.93
2026-06-22,NASDAQ,Baidu Inc ADR,BIDU,0,111.73999786376953,-17.42,0.29,-14.48,30.29
2026-06-22,NASDAQ,AST SpaceMobile Inc,ASTS,0,73.19000244140625,-35.46,-11.68,0.77,56.62
2026-06-22,NASDAQ,Old Dominion Freight Line Inc,ODFL,0,219.52000427246094,-2.5,12.34,40.0,35.26
2026-06-22,NASDAQ,Fifth Third Bancorp,FITB,0,53.61000061035156,7.37,15.39,14.53,30.34
2026-06-22,NASDAQ,Credo Technology Group Holding Ltd,CRDO,0,302.5199890136719,28.17,222.28,110.24,226.73
2026-06-22,NASDAQ,Exelon Corp,EXC,0,45.939998626708984,0.66,-6.28,5.39,5.8
2026-06-22,NASDAQ,Elbit Systems Ltd,ESLT,0,774.6199951171875,-12.06,-8.77,34.08,72.33
2026-06-22,NASDAQ,Thomson Reuters Corp,TRI,0,76.55000305175781,-11.51,-14.93,-41.96,-61.94
2026-06-22,NASDAQ,GlobalFoundries Inc,GFS,0,89.66999816894531,12.13,101.6,156.79,134.74
2026-06-22,NASDAQ,Paypal Holdings Inc,PYPL,0,42.34000015258789,-5.39,-6.39,-27.48,-43.03
2026-06-22,NASDAQ,IDEXX Laboratories Inc,IDXX,0,545.72998046875,-3.16,-2.88,-19.33,1.75
