순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,796466.2,2017-05-31,6.78,11.97,39.38,55.89,-5.72
2,NASDAQ,GOOGL,ALPHABET INC,682825.0,2017-05-31,6.77,16.82,27.22,31.81,-5.82
3,NASDAQ,MSFT,MICROSOFT CORP,539200.7,2017-05-31,2.59,9.77,17.25,35.04,-1.3
4,NASDAQ,AMZN,AMAZON COM INC,475404.0,2017-05-31,7.53,17.7,32.51,37.61,-2.68
5,NASDAQ,META,META PLATFORMS INC,438957.9,2017-05-31,0.81,11.75,27.9,27.48,-0.32
6,NASDAQ,WMT,WALMART INC,238394.5,2017-05-31,5.24,12.36,13.96,14.16,-3.71
7,NASDAQ,CMCSA,COMCAST CORP,197733.9,2017-05-31,6.38,11.88,20.94,33.91,-6.27
8,NASDAQ,INTC,INTEL CORP,170042.0,2017-05-31,0.63,0.48,5.57,17.74,-6.56
9,NASDAQ,PEP,PEPSICO INC,166948.9,2017-05-31,3.88,7.34,18.36,19.7,-1.18
10,NASDAQ,CSCO,CISCO SYSTEMS INC,157651.7,2017-05-31,-7.46,-6.95,7.58,12.36,-0.73
11,NASDAQ,SNY,SANOFI,128142.8,2017-05-31,7.13,17.49,26.05,22.99,-3.39
12,NASDAQ,AMGN,AMGEN INC,114163.4,2017-05-31,-4.26,-11.43,9.27,0.93,10.94
13,NASDAQ,KHC,KRAFT HEINZ CO,112265.8,2017-05-31,2.69,2.1,14.42,13.89,-7.12
14,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,101383.4,2017-05-31,1.93,7.37,17.94,20.04,0.23
15,NASDAQ,AVGO,BROADCOM INC,96118.3,2017-05-31,8.46,14.05,41.92,57.7,-2.27
16,NASDAQ,CHTR,CHARTER COMMUNICATIONS INC,92447.7,2017-05-31,0.11,6.96,25.51,57.83,-2.52
17,NASDAQ,BKNG,BOOKING HOLDINGS INC,92245.3,2017-05-31,1.64,8.87,24.83,48.47,-0.35
18,NASDAQ,SBUX,STARBUCKS CORP,92113.6,2017-05-31,6.35,12.31,10.68,17.84,-8.33
19,NASDAQ,CELG,CELGENE CORP,89334.1,2017-05-31,-7.77,-7.37,-3.46,8.42,13.51
20,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,87578.6,2017-05-31,-5.96,-5.79,-3.52,6.57,-3.34
21,NASDAQ,NVDA,NVIDIA CORP,85894.2,2017-05-31,38.54,42.42,56.92,210.83,0.14
22,NASDAQ,GILD,GILEAD SCIENCES INC,84793.6,2017-05-31,-5.34,-7.22,-10.72,-23.54,9.95
23,NASDAQ,QCOM,QUALCOMM INC,84612.8,2017-05-31,7.62,2.4,-14.31,8.04,-3.58
24,NASDAQ,TXN,TEXAS INSTRUMENTS INC,82186.8,2017-05-31,4.18,8.33,12.99,39.61,-6.74
25,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,80558.4,2017-05-31,15.54,19.09,23.82,-3.81,-1.38
26,NASDAQ,COST,COSTCO WHOLESALE CORP,79198.2,2017-05-31,6.07,6.27,25.77,27.64,-11.36
27,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,70690.0,2017-05-31,3.46,6.54,13.94,6.51,-6.9
28,NASDAQ,NFLX,NETFLIX INC,70282.1,2017-05-31,7.14,14.73,39.38,58.98,-8.38
29,NASDAQ,ADBE,ADOBE INC,70177.9,2017-05-31,6.07,19.87,37.98,42.62,-0.3
30,NASDAQ,BIDU,BAIDU INC,64626.6,2017-05-31,3.26,6.87,11.47,4.23,-3.89
31,NASDAQ,PYPL,PAYPAL HOLDINGS INC,62717.7,2017-05-31,9.41,24.31,32.92,38.16,2.8
32,NASDAQ,JD,JDCOM INC,57173.4,2017-05-31,14.14,30.94,48.98,62.66,-2.03
33,NASDAQ,ASML,ASML HOLDING NV,56747.9,2017-05-31,0.11,9.51,29.22,33.29,-1.27
34,NASDAQ,TMUS,T-MOBILE US INC,56015.0,2017-05-31,0.22,7.82,24.37,57.67,-10.09
35,NASDAQ,TSLA,TESLA INC,56014.2,2017-05-31,8.58,36.41,80.04,52.76,6.04
36,NASDAQ,BIIB,BIOGEN INC,52555.8,2017-05-31,-8.64,-14.15,-8.59,-7.22,9.52
37,NASDAQ,SHPG,SHIRE PLC,52219.9,2017-05-31,-2.4,-4.0,-0.65,-6.75,-4.31
38,NASDAQ,CSX,CSX CORP,49982.9,2017-05-31,6.95,11.96,52.4,108.87,0.72
39,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,49788.0,2017-05-31,-9.91,-7.79,-3.56,-6.77,3.6
40,NASDAQ,AMAT,APPLIED MATERIALS INC,49304.1,2017-05-31,13.23,26.95,43.2,90.05,-9.96
41,NASDAQ,REGN,REGENERON PHARMACEUTICALS INC,48793.8,2017-05-31,18.16,22.91,21.05,15.07,6.99
42,NASDAQ,YHOO,YAHOO INC,48216.6,2017-05-31,4.38,10.21,22.67,32.63,4.49
43,NASDAQ,KMB,KIMBERLY CLARK CORP,46044.8,2017-05-31,-0.01,-1.41,13.95,5.19,0.26
44,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,45801.4,2017-05-31,-2.03,0.3,7.83,19.28,0.65
45,NASDAQ,ATVI,ACTIVISION BLIZZARD INC,44149.5,2017-05-31,12.11,30.58,60.98,50.11,-1.72
46,NASDAQ,MAR,MARRIOTT INTERNATIONAL INC,40787.6,2017-05-31,14.38,24.15,37.56,65.43,-6.82
47,NASDAQ,CME,CME GROUP INC,39853.9,2017-05-31,0.95,-2.92,7.87,25.91,7.37
48,NASDAQ,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CORP,39409.8,2017-05-31,11.35,13.15,21.76,9.15,-0.76
49,NASDAQ,NTES,NETEASE INC,37380.0,2017-05-31,7.71,-5.99,27.98,62.4,5.57
50,NASDAQ,EBAY,EBAY INC,37124.2,2017-05-31,2.67,1.18,23.34,40.23,1.81
51,NASDAQ,NXPI,NXP SEMICONDUCTORS NV,37030.8,2017-05-31,3.92,6.9,10.84,16.31,-0.41
52,NASDAQ,INTU,INTUIT INC,36034.3,2017-05-31,12.32,12.44,24.43,33.38,-5.57
53,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,35463.2,2017-05-31,-2.59,-15.43,-21.26,-20.91,6.85
54,NASDAQ,AEP,AMERICAN ELECTRIC POWER CO INC,35295.1,2017-05-31,6.75,8.12,23.75,14.9,-3.22
55,NASDAQ,EA,ELECTRONIC ARTS INC,35135.5,2017-05-31,19.52,31.02,43.02,47.66,-6.72
56,NASDAQ,EQIX,EQUINIX INC,34359.9,2017-05-31,6.07,17.81,31.49,24.29,-2.69
57,NASDAQ,MU,MICRON TECHNOLOGY INC,34041.1,2017-05-31,11.2,31.27,57.56,141.9,-2.96
58,NASDAQ,ISRG,INTUITIVE SURGICAL INC,33697.5,2017-05-31,9.43,24.11,42.09,44.11,2.26
59,NASDAQ,EXC,EXELON CORP,33626.6,2017-05-31,5.88,-0.12,13.83,10.12,-0.66
60,NASDAQ,ADI,ANALOG DEVICES INC,31474.9,2017-05-31,12.55,4.68,16.15,49.23,-8.78
61,NASDAQ,VRTX,VERTEX PHARMACEUTICALS INC,30784.9,2017-05-31,4.48,36.39,51.45,32.69,4.26
62,NASDAQ,DISH,DISH NETWORK CORP,29711.0,2017-05-31,-1.04,2.85,11.0,27.8,-1.58
63,NASDAQ,TRI,THOMSON REUTERS CORP,28836.3,2017-05-31,-3.14,4.03,2.63,7.2,6.02
64,NASDAQ,MNST,MONSTER BEVERAGE CORP,28708.6,2017-05-31,11.41,22.01,12.98,1.12,-1.74
65,NASDAQ,TCOM,TRIPCOM GROUP LTD,28048.7,2017-05-31,8.2,15.2,20.83,19.43,-1.44
66,NASDAQ,RYAAY,RYANAIR HOLDINGS PLC,26780.5,2017-05-31,16.11,30.57,33.69,22.13,0.82
67,NASDAQ,FISV,FISERV INC,26606.7,2017-05-31,5.15,8.56,19.75,18.94,-2.35
68,NASDAQ,INCY,INCYTE CORP,26483.5,2017-05-31,4.06,-2.83,26.43,53.22,-2.64
69,NASDAQ,WDC,WESTERN DIGITAL CORP,26229.3,2017-05-31,1.11,17.86,43.37,99.97,-1.1
70,NASDAQ,LBTYA,LIBERTY GLOBAL LTD,26217.5,2017-05-31,-13.67,-14.34,-2.36,-18.13,5.04
71,NASDAQ,ILMN,ILLUMINA INC,25894.6,2017-05-31,-4.06,5.95,33.21,22.46,-2.17
72,NASDAQ,NWL,NEWELL BRANDS INC,25580.1,2017-05-31,11.39,8.46,13.56,12.79,1.27
73,NASDAQ,ROST,ROSS STORES INC,25049.9,2017-05-31,-1.66,-6.57,-5.01,20.8,-9.46
74,NASDAQ,LRCX,LAM RESEARCH CORP,25030.8,2017-05-31,7.12,31.39,47.56,90.2,-8.6
75,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,24808.0,2017-05-31,-8.19,-7.05,1.2,12.01,4.68
76,NASDAQ,UAL,UNITED AIRLINES HOLDINGS INC,24670.3,2017-05-31,13.47,7.53,15.55,76.69,-5.55
77,NASDAQ,ADSK,AUTODESK INC,24633.2,2017-05-31,24.09,29.51,53.93,91.81,-9.8
78,NASDAQ,SIRI,SIRIUS XM HOLDINGS INC,24491.3,2017-05-31,6.28,3.35,15.36,31.45,4.19
79,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,24475.0,2017-05-31,11.57,14.17,43.81,-4.73,-0.97
