순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,246359.0,2006-04-28,-10.23,-12.81,-4.82,0.0,-5.84
2,NASDAQ,WMT,WALMART INC,187650.5,2006-04-28,-5.7,-1.41,-0.37,-3.04,7.99
3,NASDAQ,SNY,SANOFI,131834.9,2006-04-28,3.2,2.55,18.34,7.96,0.49
4,NASDAQ,CSCO,CISCO SYSTEMS INC,128854.2,2006-04-28,-1.78,11.56,22.23,22.23,-6.06
5,NASDAQ,GOOGL,ALPHABET INC,124352.2,2006-04-28,10.8,-3.59,16.68,90.45,-11.03
6,NASDAQ,INTC,INTEL CORP,117542.3,2006-04-28,2.05,-7.35,-13.66,-12.59,-9.35
7,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,108977.9,2006-04-28,-5.53,1.79,10.24,22.64,-9.7
8,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,99691.3,2006-04-28,14.43,9.97,-5.63,-4.8,-2.96
9,NASDAQ,PEP,PEPSICO INC,96241.0,2006-04-28,-0.34,0.5,-0.14,7.63,3.81
10,NASDAQ,QCOM,QUALCOMM INC,86054.4,2006-04-28,4.01,7.11,25.49,48.63,-11.71
11,NASDAQ,DNA1,GENENTECH INC,84004.1,2006-04-28,-4.71,-8.86,-9.13,13.84,4.08
12,NASDAQ,AMGN,AMGEN INC,80199.7,2006-04-28,-6.76,-5.06,-10.66,18.05,-0.16
13,NASDAQ,CMCSA,COMCAST CORP,65395.0,2006-04-28,18.45,9.56,12.27,-2.91,3.8
14,NASDAQ,DELL1,DELL INC,59875.7,2006-04-28,-11.9,-10.49,-15.65,-24.97,-3.13
15,NASDAQ,AAPL,APPLE INC,59735.5,2006-04-28,19.92,-2.27,29.26,98.03,-15.09
16,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,58347.6,2006-04-28,4.29,9.41,22.13,15.66,9.55
17,NASDAQ,TXN,TEXAS INSTRUMENTS INC,55547.9,2006-04-28,12.25,14.92,24.2,41.56,-10.03
18,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,52127.9,2006-04-28,3.89,7.48,12.06,-0.12,5.95
19,NASDAQ,EBAY,EBAY INC,48521.9,2006-04-28,-11.48,-21.92,-10.46,8.21,-4.65
20,NASDAQ,YHOO,YAHOO INC,46477.2,2006-04-28,1.2,-6.58,-7.87,-4.52,-3.63
21,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,42355.1,2006-04-28,-4.6,-2.1,-5.93,-1.41,-3.02
22,NASDAQ,EXC,EXELON CORP,36098.9,2006-04-28,0.65,-5.6,4.57,14.94,5.6
23,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,35187.4,2006-04-28,1.41,13.02,27.89,20.92,-2.58
24,NASDAQ,TKOMY,TOKIO MARINE HOLDINGS INC,34463.3,2006-04-28,5.93,8.14,11.63,50.14,-11.21
25,NASDAQ,VIAB,VIACOM INC,29106.4,2006-04-28,2.92,-7.99,,,-5.22
26,NASDAQ,BNI,BURLINGTON NORTHERN SANTA FE CORP,29001.5,2006-04-28,-1.9,3.37,32.44,69.31,-2.67
27,NASDAQ,AMAT,APPLIED MATERIALS INC,28479.0,2006-04-28,3.1,-8.98,10.07,21.45,-5.53
28,NASDAQ,SBUX,STARBUCKS CORP,28450.5,2006-04-28,1.83,16.65,34.02,53.5,-4.35
29,NASDAQ,KMB,KIMBERLY CLARK CORP,26973.6,2006-04-28,-0.08,0.37,3.74,-2.07,3.66
30,NASDAQ,GILD,GILEAD SCIENCES INC,26581.4,2006-04-28,-6.72,-3.75,22.03,56.49,-0.29
31,NASDAQ,COST,COSTCO WHOLESALE CORP,25649.2,2006-04-28,0.29,9.01,15.52,36.41,-2.53
32,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,25547.2,2006-04-28,-4.28,-1.15,-5.14,3.36,3.16
33,NASDAQ,MITSY,MITSUI & CO LTD,24524.3,2006-04-28,12.91,10.72,23.51,67.86,-7.77
34,NASDAQ,TRI,THOMSON REUTERS CORP,23515.4,2006-04-28,7.2,12.69,17.06,24.84,5.31
35,NASDAQ,ADBE,ADOBE INC,23469.8,2006-04-28,10.36,-2.2,21.32,34.09,-26.96
36,NASDAQ,APA,APA CORP,23465.1,2006-04-28,7.18,-0.31,13.12,26.17,-8.67
37,NASDAQ,SHLDQ,SEARS HOLDINGS CORP,22846.4,2006-04-28,9.36,16.64,22.34,6.53,5.69
38,NASDAQ,FITB,FIFTH THIRD BANCORP,22427.2,2006-04-28,0.69,6.58,1.88,-0.65,-5.99
39,NASDAQ,DTV1,DIRECTV,21888.5,2006-04-28,6.09,22.53,21.91,22.44,2.81
40,NASDAQ,SLM,SLM CORP,21868.2,2006-04-28,-0.98,-6.6,-4.04,14.65,2.14
41,NASDAQ,BRCM,BROADCOM CORP,21558.1,2006-04-28,-2.88,-11.74,48.88,108.61,-17.8
