순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,2295382.3,2023-01-31,11.05,-5.75,-10.94,-16.97,2.32
2,NASDAQ,MSFT,MICROSOFT CORP,1844649.0,2023-01-31,3.33,7.05,-11.29,-19.56,0.9
3,NASDAQ,GOOGL,ALPHABET INC,1279286.1,2023-01-31,12.03,4.58,-15.03,-26.95,-8.88
4,NASDAQ,AMZN,AMAZON COM INC,1052096.6,2023-01-31,22.77,0.67,-23.58,-31.05,-8.63
5,NASDAQ,TSLA,TESLA INC,548085.9,2023-01-31,40.62,-23.87,-41.71,-44.52,18.76
6,NASDAQ,NVDA,NVIDIA CORP,480610.2,2023-01-31,33.69,44.79,7.62,-20.14,18.83
7,NASDAQ,META,META PLATFORMS INC,395001.2,2023-01-31,23.79,59.91,-6.37,-52.45,17.43
8,NASDAQ,WMT,WALMART INC,387991.3,2023-01-31,1.47,1.46,9.83,4.52,-1.21
9,NASDAQ,ASML,ASML HOLDING NV,260965.7,2023-01-31,20.94,40.31,15.67,-1.17,-6.31
10,NASDAQ,AVGO,BROADCOM INC,244467.6,2023-01-31,4.63,25.48,11.1,3.07,1.59
11,NASDAQ,PEP,PEPSICO INC,235615.8,2023-01-31,-5.34,-5.23,-0.99,1.18,1.47
12,NASDAQ,COST,COSTCO WHOLESALE CORP,226807.7,2023-01-31,11.97,1.92,-5.4,1.86,-5.11
13,NASDAQ,CSCO,CISCO SYSTEMS INC,199941.4,2023-01-31,2.98,7.99,9.12,-9.65,-0.52
14,NASDAQ,TMUS,T-MOBILE US INC,185764.7,2023-01-31,6.65,-1.48,4.37,38.03,-4.78
15,NASDAQ,CMCSA,COMCAST CORP,170126.1,2023-01-31,13.38,24.91,6.59,-19.0,-5.54
16,NASDAQ,ADBE,ADOBE INC,169541.7,2023-01-31,10.05,16.28,-9.7,-30.69,-12.53
17,NASDAQ,LIN,LINDE PLC,163610.0,2023-01-31,1.46,11.68,10.42,5.45,5.27
18,NASDAQ,TXN,TEXAS INSTRUMENTS INC,160830.8,2023-01-31,8.03,11.11,0.54,1.54,-3.25
19,NASDAQ,NFLX,NETFLIX INC,157590.4,2023-01-31,20.0,21.23,57.34,-17.16,-8.97
20,NASDAQ,QCOM,QUALCOMM INC,149328.4,2023-01-31,21.17,13.89,-7.1,-22.61,-7.27
21,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,140165.7,2023-01-31,-2.72,2.68,9.38,4.03,-7.67
22,NASDAQ,AMGN,AMGEN INC,134675.4,2023-01-31,-3.9,-6.0,3.48,14.63,-7.41
23,NASDAQ,SBUX,STARBUCKS CORP,125270.9,2023-01-31,10.02,26.77,30.2,13.64,-5.99
24,NASDAQ,SNY,SANOFI,124182.7,2023-01-31,1.47,13.67,-1.13,-1.74,-4.66
25,NASDAQ,PDD,PDD HOLDINGS INC,123730.5,2023-01-31,20.15,78.7,99.92,63.74,-10.46
26,NASDAQ,AMD,ADVANCED MICRO DEVICES INC,121168.6,2023-01-31,16.03,25.12,-20.45,-34.22,4.56
27,NASDAQ,INTU,INTUIT INC,118738.7,2023-01-31,8.81,-0.93,-6.98,-23.34,-3.66
28,NASDAQ,INTC,INTEL CORP,116911.6,2023-01-31,6.93,0.69,-20.36,-39.83,-10.66
29,NASDAQ,GILD,GILEAD SCIENCES INC,105281.2,2023-01-31,-2.22,7.87,43.23,27.77,-4.06
30,NASDAQ,BKNG,BOOKING HOLDINGS INC,94417.2,2023-01-31,20.78,30.2,25.75,-0.9,3.69
31,NASDAQ,AMAT,APPLIED MATERIALS INC,94113.1,2023-01-31,14.49,26.58,5.72,-18.57,4.42
32,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,93672.3,2023-01-31,-5.46,-6.13,-5.49,11.61,-2.65
33,NASDAQ,JD,JDCOM INC,93194.2,2023-01-31,6.06,59.64,0.05,-18.6,-25.35
34,NASDAQ,PYPL,PAYPAL HOLDINGS INC,92900.9,2023-01-31,14.42,-2.5,-5.82,-52.61,-9.68
35,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,89366.1,2023-01-31,-1.82,7.05,3.47,-0.03,-0.4
36,NASDAQ,ADI,ANALOG DEVICES INC,87329.0,2023-01-31,4.54,20.77,0.66,6.54,7.5
37,NASDAQ,ISRG,INTUITIVE SURGICAL INC,86823.1,2023-01-31,-7.41,-0.32,6.74,-13.54,-6.63
38,NASDAQ,VRTX,VERTEX PHARMACEUTICALS INC,82937.0,2023-01-31,11.88,3.56,15.22,32.94,-10.15
39,NASDAQ,REGN,REGENERON PHARMACEUTICALS INC,82598.9,2023-01-31,5.13,1.3,30.39,24.63,0.26
40,NASDAQ,ABNB,AIRBNB INC,71374.5,2023-01-31,29.95,3.93,0.12,-27.84,10.95
41,NASDAQ,EQIX,EQUINIX INC,68305.2,2023-01-31,12.69,30.93,5.84,3.69,-6.75
42,NASDAQ,FISV,FISERV INC,67744.8,2023-01-31,5.55,3.83,0.95,0.93,7.88
43,NASDAQ,MRNA,MODERNA INC,67638.8,2023-01-31,-1.98,17.12,7.29,3.97,-21.16
