순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,314788.1,2001-02-28,-7.81,-11.94,-17.26,-35.56,-7.3
2,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,254394.4,2001-02-28,-26.4,-27.43,-57.95,-66.14,-32.07
3,NASDAQ,WMT,WALMART INC,223739.7,2001-02-28,-6.6,2.35,1.43,8.94,0.97
4,NASDAQ,INTC,INTEL CORP,192208.8,2001-02-28,-20.36,-32.01,-61.3,-49.1,-7.88
5,NASDAQ,CSCO,CISCO SYSTEMS INC,170500.5,2001-02-28,-38.28,-53.55,-64.14,-63.72,-33.26
6,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,84874.3,2001-02-28,-23.08,-19.68,-31.3,-50.25,-0.58
7,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,75197.6,2001-02-28,-6.78,-6.23,-26.03,-0.6,-11.53
8,NASDAQ,AMGN,AMGEN INC,74436.7,2001-02-28,0.52,8.62,-2.29,5.29,-16.47
9,NASDAQ,PEP,PEPSICO INC,66520.9,2001-02-28,4.59,2.42,7.08,40.58,-4.33
10,NASDAQ,JAVA1,SUN MICROSYSTEMS INC,64789.9,2001-02-28,-36.27,-51.08,-68.9,-57.66,-22.67
11,NASDAQ,DELL1,DELL INC,56058.3,2001-02-28,-17.45,-2.51,-44.62,-46.65,17.43
12,NASDAQ,TXN,TEXAS INSTRUMENTS INC,51246.1,2001-02-28,-28.76,-27.0,-57.37,-62.03,4.84
13,NASDAQ,WCOEQ,WORLDCOM INC,47865.0,2001-02-28,-21.99,7.91,-55.29,-62.43,12.41
14,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,45016.8,2001-02-28,12.84,-1.84,31.77,68.27,-7.94
15,NASDAQ,QCOM,QUALCOMM INC,41295.9,2001-02-28,-32.33,-34.33,-7.7,-61.75,3.32
16,NASDAQ,CMCSA,COMCAST CORP,38425.0,2001-02-28,2.56,13.49,15.41,2.86,-3.22
17,NASDAQ,KMB,KIMBERLY CLARK CORP,38174.9,2001-02-28,11.54,5.36,23.0,40.33,-4.76
18,NASDAQ,MONIE,MARCONI PLC,37881.6,2001-02-28,-33.44,-26.94,,,-26.26
19,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,37486.0,2001-02-28,-0.74,-12.62,-1.37,33.45,-7.67
20,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,37266.5,2001-02-28,1.01,-4.51,20.72,-1.03,-12.69
21,NASDAQ,AMAT,APPLIED MATERIALS INC,34189.3,2001-02-28,-11.76,2.9,-49.21,-52.23,2.96
22,NASDAQ,NETC3,NET SERVICOS DE COMUNICACAO S A,32990.4,2001-02-28,-26.2,2.98,-45.99,-58.31,-24.64
23,NASDAQ,EDS,ELECTRONIC DATA SYSTEMS CORP,29848.9,2001-02-28,11.76,26.54,25.35,-4.23,-12.49
24,NASDAQ,DNA1,GENENTECH INC,27555.5,2001-02-28,-14.11,-23.36,-42.55,-42.15,-3.81
25,NASDAQ,AMRN,AMARIN CORP PLC,26922.1,2001-02-28,17.54,8.33,-3.7,3.01,18.77
26,NASDAQ,VRTS1,VERITAS SOFTWARE CORP,26536.8,2001-02-28,-34.9,-34.43,-45.32,-48.2,-28.79
27,NASDAQ,NIPNY,NEC CORP,26386.9,2001-02-28,-17.77,-14.74,-46.27,-27.92,-2.01
28,NASDAQ,VIAV,VIAVI SOLUTIONS INC,26004.7,2001-02-28,-55.13,-55.48,-78.35,-78.85,-31.07
29,NASDAQ,COX,COX COMMUNICATIONS INC,24897.2,2001-02-28,-11.54,5.45,15.53,-8.37,7.15
