투자연도,투자월,종목선정일,시장,종목명,종목코드,시가총액,종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
2026,2026-07,2026-06-30,NYSE,Boeing Co,BA,0,214.69000244140625,-7.12,7.87,-1.12,2.46,4.63
2026,2026-07,2026-06-30,NYSE,Nextera Energy Inc,NEE,0,88.66000366210938,1.9,-4.54,10.44,27.72,0.65
2026,2026-07,2026-06-30,NYSE,TJX Companies Inc,TJX,0,151.22999572753906,-2.27,-5.3,-1.55,22.46,1.82
2026,2026-07,2026-06-30,NYSE,Thermo Fisher Scientific Inc,TMO,0,506.4200134277344,2.82,3.03,-12.6,24.9,4.4
2026,2026-07,2026-06-30,NYSE,Walt Disney Co,DIS,0,98.62999725341795,-3.14,2.33,-13.31,-20.47,3.38
2026,2026-07,2026-06-30,NYSE,Novo Nordisk A/S ADR,NVO,0,48.34000015258789,6.06,31.54,-4.99,-29.96,5.19
2026,2026-07,2026-06-30,NYSE,Deere & Co,DE,0,626.6300048828125,15.58,11.24,34.59,23.23,-2.06
2026,2026-07,2026-06-30,NYSE,Abbott Laboratories,ABT,0,92.70999908447266,8.31,-9.7,-26.0,-31.84,5.14
2026,2026-07,2026-06-30,NYSE,Charles Schwab Corp,SCHW,0,90.5500030517578,3.66,-3.65,-9.37,-0.76,5.13
2026,2026-07,2026-06-30,NYSE,Uber Technologies Inc,UBER,0,75.5,7.24,4.96,-7.6,-19.08,3.15
2026,2026-07,2026-06-30,NYSE,BlackRock Inc,BLK,0,950.1699829101562,-9.24,-1.2,-11.23,-9.44,3.55
2026,2026-07,2026-06-30,NYSE,Welltower Inc,WELL,0,227.72999572753903,10.91,15.18,22.69,48.14,4.0
2026,2026-07,2026-06-30,NYSE,Union Pacific Corp,UNP,0,272.70001220703125,3.83,12.4,17.89,18.52,3.77
2026,2026-07,2026-06-30,NYSE,Eaton Corporation PLC,ETN,0,408.260009765625,1.91,14.14,28.18,14.36,-6.48
2026,2026-07,2026-06-30,NYSE,Banco Bilbao Vizcaya Argentaria SA ADR,BBVA,0,24.709999084472656,5.64,14.08,6.01,60.77,2.15
2026,2026-07,2026-06-30,NYSE,AT&T Inc,T,0,21.81999969482422,-12.02,-24.73,-12.16,-24.6,-0.58
2026,2026-07,2026-06-30,NYSE,Southern Copper Corp,SCCO,0,168.4499969482422,-11.94,-1.12,19.53,72.58,-1.29
2026,2026-07,2026-06-30,NYSE,Anheuser-Busch Inbev SA ADR,BUD,0,83.83999633789062,4.81,20.86,30.92,22.0,-1.3
2026,2026-07,2026-06-30,NYSE,Blackstone Inc,BX,0,114.87999725341795,-1.79,-0.1,-25.47,-23.2,4.34
2026,2026-07,2026-06-30,NYSE,HDFC Bank Ltd ADR,HDB,0,25.90999984741211,8.96,4.14,-29.09,-32.41,-0.23
2026,2026-07,2026-06-30,NYSE,British American Tobacco P.l.c ADR,BTI,0,62.7400016784668,1.54,7.3,10.81,32.56,0.02
2026,2026-07,2026-06-30,NYSE,Pfizer Inc,PFE,0,24.3700008392334,-6.91,-13.21,-2.13,0.54,1.0
2026,2026-07,2026-06-30,NYSE,Chubb Limited,CB,0,343.2900085449219,10.12,5.33,9.99,18.49,6.0
2026,2026-07,2026-06-30,NYSE,CVS Health Corp,CVS,0,103.58000183105467,13.85,44.22,30.52,50.16,1.23
2026,2026-07,2026-06-30,NYSE,Bank of Montreal,BMO,0,176.0800018310547,8.68,30.1,35.67,59.16,-1.45
2026,2026-07,2026-06-30,NYSE,Salesforce Inc,CRM,0,157.92999267578125,-17.36,-15.4,-40.38,-42.08,6.03
2026,2026-07,2026-06-30,NYSE,Danaher Corp,DHR,0,192.77999877929688,5.53,1.68,-15.79,-2.41,3.91
2026,2026-07,2026-06-30,NYSE,Vertiv Holdings Co,VRT,0,306.9700012207031,-2.77,22.5,89.48,139.05,-10.24
2026,2026-07,2026-06-30,NYSE,Prologis Inc,PLD,0,138.88999938964844,-3.19,5.08,8.8,32.13,2.92
2026,2026-07,2026-06-30,NYSE,Progressive Corp,PGR,0,219.8600006103516,15.47,10.91,-3.45,-17.61,6.3
2026,2026-07,2026-06-30,NYSE,Lowe's Companies Inc,LOW,0,219.6499938964844,2.47,-7.04,-8.92,-1.0,3.18
2026,2026-07,2026-06-30,NYSE,ConocoPhillips,COP,0,104.1999969482422,-8.58,-21.06,11.31,16.11,0.74
2026,2026-07,2026-06-30,NYSE,Capital One Financial Corp,COF,0,202.27999877929688,7.64,10.88,-16.54,-4.93,2.24
2026,2026-07,2026-06-30,NYSE,Parker-Hannifin Corp,PH,0,963.7899780273438,14.11,7.66,9.65,37.99,-1.56
2026,2026-07,2026-06-30,NYSE,Unilever PLC ADR,UL,0,61.20000076293945,8.41,7.42,-6.42,-11.16,3.93
2026,2026-07,2026-06-30,NYSE,Altria Group Inc,MO,0,74.05000305175781,6.42,12.21,28.43,26.3,1.06
2026,2026-07,2026-06-30,NYSE,Stryker Corp,SYK,0,330.5199890136719,8.34,0.59,-5.96,-16.46,3.72
2026,2026-07,2026-06-30,NYSE,Mizuho Financial Group Inc ADR,MFG,0,9.5600004196167,6.58,20.4,30.6,71.94,3.76
2026,2026-07,2026-06-30,NYSE,S&P Global Inc,SPGI,0,408.55999755859375,-3.64,-3.95,-21.82,-22.52,14.17
2026,2026-07,2026-06-30,NYSE,Rio Tinto PLC ADR,RIO,0,94.29000091552734,-11.37,1.07,17.82,61.65,-0.54
2026,2026-07,2026-06-30,NYSE,Bristol-Myers Squibb Co,BMY,0,58.560001373291016,2.41,-3.45,8.57,26.51,0.89
2026,2026-07,2026-06-30,NYSE,Quanta Services Inc,PWR,0,714.4500122070312,0.38,30.13,69.28,88.97,-7.18
2026,2026-07,2026-06-30,NYSE,Bank of Nova Scotia,BNS,0,86.5999984741211,8.18,24.95,17.52,56.69,-1.66
2026,2026-07,2026-06-30,NYSE,Southern Co,SO,0,96.75,5.11,0.24,10.95,5.36,2.37
2026,2026-07,2026-06-30,NYSE,Howmet Aerospace Inc,HWM,0,268.57000732421875,4.0,16.54,31.0,44.29,0.58
2026,2026-07,2026-06-30,NYSE,Trane Technologies PLC,TT,0,480.3500061035156,6.44,15.26,23.42,9.82,-2.65
2026,2026-07,2026-06-30,NYSE,Lockheed Martin Corp,LMT,0,502.0700073242188,-5.35,-16.93,3.8,8.41,7.15
2026,2026-07,2026-06-30,NYSE,Enbridge Inc,ENB,0,55.400001525878906,1.21,2.33,15.83,22.24,-0.24
2026,2026-07,2026-06-30,NYSE,Canadian Imperial Bank of Commerce,CM,0,113.56999969482422,4.44,19.86,25.34,60.34,-0.96
2026,2026-07,2026-06-30,NYSE,Sony Group Corp ADR,SONY,0,20.43000030517578,-5.29,-1.3,-20.2,-21.51,3.64
2026,2026-07,2026-06-30,NYSE,GSK plc ADR,GSK,0,52.810001373291016,4.49,-4.31,7.69,37.53,2.37
2026,2026-07,2026-06-30,NYSE,ICICI Bank Ltd ADR,IBN,0,29.36000061035156,11.93,13.36,-1.48,-12.72,1.58
2026,2026-07,2026-06-30,NYSE,Brookfield Corp,BN,0,42.13999938964844,-7.57,4.13,-8.17,2.2,1.97
2026,2026-07,2026-06-30,NYSE,Bank of New York Mellon Corp,BNY,0,143.8000030517578,3.13,21.22,23.87,57.83,1.39
2026,2026-07,2026-06-30,NYSE,ServiceNow Inc,NOW,0,99.97000122070312,-19.62,-4.38,-34.74,-51.38,7.09
2026,2026-07,2026-06-30,NYSE,Medtronic PLC,MDT,0,80.93000030517578,9.65,-6.6,-15.75,-7.16,6.34
2026,2026-07,2026-06-30,NYSE,ASE Technology Holding Co Ltd ADR,ASX,0,42.130001068115234,9.86,94.33,161.68,307.84,-7.2
2026,2026-07,2026-06-30,NYSE,Duke Energy Corp,DUK,0,128.3300018310547,4.56,-1.99,9.49,8.75,2.39
2026,2026-07,2026-06-30,NYSE,Spotify Technology SA,SPOT,0,462.2900085449219,-7.11,-4.66,-20.39,-39.75,5.85
2026,2026-07,2026-06-30,NYSE,Cummins Inc,CMI,0,691.0900268554688,6.88,28.45,35.39,111.02,-7.22
2026,2026-07,2026-06-30,NYSE,Newmont Corporation,NEM,0,94.51000213623048,-13.93,-12.69,-5.35,62.22,3.9
2026,2026-07,2026-06-30,NYSE,United Parcel Service Inc,UPS,0,108.01000213623048,1.24,9.79,8.89,7.0,2.94
2026,2026-07,2026-06-30,NYSE,General Dynamics Corp,GD,0,348.07000732421875,0.36,1.41,3.39,19.34,5.45
2026,2026-07,2026-06-30,NYSE,BP PLC ADR,BP,0,37.34999847412109,-10.8,-20.53,7.54,24.79,1.22
2026,2026-07,2026-06-30,NYSE,Williams Companies Inc,WMB,0,75.05999755859375,5.14,3.13,24.87,19.5,-1.61
2026,2026-07,2026-06-30,NYSE,US Bancorp,USB,0,61.27999877929688,11.72,17.82,14.84,35.43,2.2
2026,2026-07,2026-06-30,NYSE,ING Groep NV ADR,ING,0,31.18000030517578,0.78,19.69,11.36,42.57,2.29
2026,2026-07,2026-06-30,NYSE,PNC Financial Services Group Inc,PNC,0,246.72999572753903,11.58,18.57,18.21,32.35,1.33
2026,2026-07,2026-06-30,NYSE,Freeport-McMoRan Inc,FCX,0,61.619998931884766,-6.22,4.83,21.32,42.15,-3.05
2026,2026-07,2026-06-30,NYSE,Cloudflare Inc,NET,0,243.759994506836,0.8,18.14,23.64,24.48,-1.17
2026,2026-07,2026-06-30,NYSE,Barclays PLC ADR,BCS,0,26.86000061035156,9.5,26.94,5.54,44.49,3.39
2026,2026-07,2026-06-30,NYSE,Johnson Controls International PLC,JCI,0,140.47000122070312,4.78,7.27,17.3,33.0,-3.66
2026,2026-07,2026-06-30,NYSE,McKesson Corp,MCK,0,747.530029296875,0.69,-13.62,-8.87,2.01,4.06
2026,2026-07,2026-06-30,NYSE,Bloom Energy Corp,BE,0,275.010009765625,-3.51,102.97,216.5,1049.71,-10.51
2026,2026-07,2026-06-30,NYSE,Snowflake Inc,SNOW,0,251.6499938964844,-1.53,66.85,14.72,12.46,2.22
2026,2026-07,2026-06-30,NYSE,HCA Healthcare Inc,HCA,0,392.3299865722656,3.64,-17.1,-15.96,2.41,5.29
2026,2026-07,2026-06-30,NYSE,3M Co,MMM,0,162.42999267578125,6.07,11.84,1.46,6.69,-0.91
2026,2026-07,2026-06-30,NYSE,Elevance Health Inc,ELV,0,388.0299987792969,-1.31,32.55,10.69,-0.24,8.06
2026,2026-07,2026-06-30,NYSE,Sherwin-Williams Co,SHW,0,344.29998779296875,13.32,7.41,6.26,0.27,2.37
2026,2026-07,2026-06-30,NYSE,Lloyds Banking Group PLC ADR,LYG,0,5.75,5.12,14.31,8.49,35.29,3.95
2026,2026-07,2026-06-30,NYSE,National Grid PLC ADR,NGG,0,83.76000213623047,2.74,-0.99,8.29,12.57,-0.02
2026,2026-07,2026-06-30,NYSE,Waste Management Inc,WM,0,223.3699951171875,5.63,-2.79,1.67,-2.38,3.37
2026,2026-07,2026-06-30,NYSE,Emerson Electric Co,EMR,0,142.82000732421875,-0.7,9.01,7.61,7.12,-2.86
2026,2026-07,2026-06-30,NYSE,KKR & Co Inc,KKR,0,88.94000244140625,-7.3,-3.85,-30.23,-33.14,2.24
2026,2026-07,2026-06-30,NYSE,Marsh & McLennan Companies Inc,MRSH,0,166.7100067138672,4.21,-3.89,-10.14,-23.75,7.12
2026,2026-07,2026-06-30,NYSE,Equinor ASA ADR,EQNR,0,31.18000030517578,-13.36,-26.11,31.95,24.03,2.04
2026,2026-07,2026-06-30,NYSE,Royal Caribbean Cruises Ltd,RCL,0,321.44000244140625,12.93,16.81,15.24,2.65,-6.69
2026,2026-07,2026-06-30,NYSE,Canadian Natural Resources Ltd,CNQ,0,39.310001373291016,-13.36,-19.33,16.13,25.19,0.35
2026,2026-07,2026-06-30,NYSE,Coherent Corp,COHR,0,391.2200012207031,8.23,64.23,111.96,338.54,-15.49
2026,2026-07,2026-06-30,NYSE,America Movil SAB de CV ADR,AMX,0,26.75,5.4,4.98,29.41,49.11,-1.04
2026,2026-07,2026-06-30,NYSE,Enterprise Products Partners Units,EPD,0,36.65999984741211,-0.35,-3.12,14.35,18.22,-0.03
2026,2026-07,2026-06-30,NYSE,Moody's Corp,MCO,0,452.7300109863281,-0.11,3.78,-11.38,-9.74,8.3
2026,2026-07,2026-06-30,NYSE,Illinois Tool Works Inc,ITW,0,267.4700012207031,8.16,2.76,8.6,8.18,0.85
2026,2026-07,2026-06-30,NYSE,Agnico Eagle Mines Ltd,AEM,0,153.75999450683594,-16.05,-24.25,-9.3,29.29,-0.82
2026,2026-07,2026-06-30,NYSE,Hilton Worldwide Holdings Inc,HLT,0,332.5400085449219,1.49,9.36,15.77,24.86,2.32
2026,2026-07,2026-06-30,NYSE,Valero Energy Corp,VLO,0,266.32000732421875,8.78,7.79,63.6,98.13,2.81
2026,2026-07,2026-06-30,NYSE,Accenture PLC,ACN,0,124.73999786376952,-33.32,-37.09,-53.51,-58.27,10.37
2026,2026-07,2026-06-30,NYSE,Ecolab Inc,ECL,0,278.6000061035156,8.83,4.73,6.13,3.4,1.7
2026,2026-07,2026-06-30,NYSE,American Tower Corp,AMT,0,168.6699981689453,-9.78,-2.27,-3.93,-23.69,1.5
2026,2026-07,2026-06-30,NYSE,Canadian Pacific Kansas City Ltd,CP,0,86.91000366210938,-2.7,10.49,18.04,9.64,1.32
