순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,571713.8,2016-08-31,2.36,6.82,10.99,-3.9,6.55
2,NASDAQ,GOOGL,ALPHABET INC,542836.3,2016-08-31,-0.19,5.47,10.13,21.92,1.8
3,NASDAQ,MSFT,MICROSOFT CORP,447757.9,2016-08-31,2.01,9.1,14.45,35.66,0.24
4,NASDAQ,AMZN,AMAZON COM INC,364638.4,2016-08-31,1.36,6.42,39.21,49.96,8.86
5,NASDAQ,META,META PLATFORMS INC,362174.3,2016-08-31,1.76,6.15,17.96,41.03,1.7
6,NASDAQ,WMT,WALMART INC,220979.2,2016-08-31,-1.43,1.61,10.04,13.72,0.95
7,NASDAQ,INTC,INTEL CORP,169795.6,2016-08-31,3.74,14.47,23.28,29.85,5.18
8,NASDAQ,CSCO,CISCO SYSTEMS INC,158134.1,2016-08-31,2.98,9.22,22.31,25.73,0.89
9,NASDAQ,CMCSA,COMCAST CORP,157395.7,2016-08-31,-2.96,3.53,14.02,17.88,1.66
10,NASDAQ,PEP,PEPSICO INC,153630.1,2016-08-31,-1.3,7.05,11.5,19.11,1.89
11,NASDAQ,AMGN,AMGEN INC,127266.3,2016-08-31,-0.58,8.28,21.0,14.82,-1.91
12,NASDAQ,KHC,KRAFT HEINZ CO,108967.6,2016-08-31,4.29,8.3,18.64,27.8,0.02
13,NASDAQ,GILD,GILEAD SCIENCES INC,103434.8,2016-08-31,-1.37,-9.46,-9.23,-24.01,1.56
14,NASDAQ,SNY,SANOFI,100460.3,2016-08-31,-9.76,-6.63,1.33,-18.08,-0.73
15,NASDAQ,QCOM,QUALCOMM INC,92943.0,2016-08-31,1.63,15.81,26.42,15.69,8.61
16,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,88801.7,2016-08-31,0.84,3.06,16.35,20.17,-0.1
17,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,87353.8,2016-08-31,2.31,4.75,3.18,-5.03,-0.11
