순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,539709.7,2016-01-29,24.335,21.906,-7.52,-18.19,-19.04,-15.5,-0.13
2,NASDAQ,GOOGL,ALPHABET INC,523606.4,2016-01-29,38.068,37.731,-2.14,3.25,15.8,41.63,-5.8
3,NASDAQ,MSFT,MICROSOFT CORP,435723.5,2016-01-29,55.09,48.024,-0.7,5.37,19.55,40.08,-6.99
4,NYSE,XOM,EXXON MOBIL CORP,324084.8,2016-01-29,77.85,49.544,-0.13,-5.07,0.09,-7.85,3.89
5,NASDAQ,META,META PLATFORMS INC,319381.1,2016-01-29,112.21,111.345,7.21,10.04,19.36,47.82,-4.71
6,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,318860.2,2016-01-29,129.77,129.77,-1.72,-4.59,-9.09,-9.83,3.39
7,NYSE,GE,GE AEROSPACE,294178.9,2016-01-29,232.8,124.016,-6.58,1.38,13.35,26.03,0.92
8,NYSE,JNJ,JOHNSON & JOHNSON,288979.6,2016-01-29,104.44,78.331,1.67,4.13,5.81,7.4,1.46
9,NASDAQ,AMZN,AMAZON COM INC,276384.3,2016-01-29,29.35,29.35,-13.15,-6.22,9.49,65.58,-5.87
10,NYSE,WFC,WELLS FARGO & COMPANY,256565.4,2016-01-29,50.23,37.477,-7.6,-6.59,-12.04,-0.64,-5.85
11,NYSE,CHL,CHINA MOBILE LTD,222901.5,2016-01-29,54.53,42.969,-3.2,-9.58,-14.69,-13.96,-1.91
12,NYSE,T,AT&T INC,221841.1,2016-01-29,36.06,15.227,6.27,9.12,6.75,15.82,2.47
13,NYSE,PG,PROCTER & GAMBLE CO,220936.0,2016-01-29,81.69,61.646,3.77,7.89,8.41,0.27,-1.71
14,NYSE,JPM,JPMORGAN CHASE & CO,219027.2,2016-01-29,59.5,45.257,-9.27,-6.75,-11.94,12.43,-5.38
15,NASDAQ,WMT,WALMART INC,212477.6,2016-01-29,22.12,18.364,8.25,16.91,-6.41,-19.74,-0.03
16,NYSE,VZ,VERIZON COMMUNICATIONS INC,203321.6,2016-01-29,49.97,29.009,9.46,7.91,9.51,14.7,1.52
17,NYSE,BUD,ANHEUSER-BUSCH INBEV SA,191926.0,2016-01-29,119.339,96.924,0.67,10.33,10.13,14.17,-11.39
18,NYSE,TM,TOYOTA MOTOR CORP,188856.0,2016-01-29,120.03,90.574,-2.45,-2.11,-8.79,-4.2,-13.27
19,NYSE,PFE,PFIZER INC,188214.8,2016-01-29,30.49,18.143,-5.55,-9.11,-14.09,0.84,-1.7
20,NYSE,KO,COCA COLA CO,186658.4,2016-01-29,42.92,31.126,-0.09,2.12,6.19,7.7,0.49
21,NYSE,NVS,NOVARTIS AG,185092.6,2016-01-29,77.97,44.988,-9.38,-13.78,-24.85,-18.04,-5.29
22,NYSE,V,VISA INC,178471.3,2016-01-29,74.49,69.167,-3.95,-3.81,-0.79,17.7,-2.63
23,NYSE,BABA,ALIBABA GROUP HOLDING LTD,167273.3,2016-01-29,67.03,63.629,-17.52,-20.04,-14.44,-24.75,2.65
24,NYSE,CVX,CHEVRON CORP,162739.7,2016-01-29,86.47,55.322,-3.88,-3.74,0.14,-11.88,-2.29
25,NYSE,HD,HOME DEPOT INC,159448.7,2016-01-29,125.76,97.679,-4.91,2.16,8.49,22.88,-1.3
26,NYSE,DIS,WALT DISNEY CO,158407.5,2016-01-29,95.82,88.323,-8.81,-15.22,-19.64,6.63,-0.31
27,NYSE,ORCL,ORACLE CORP,152546.3,2016-01-29,36.31,31.163,-0.19,-6.12,-8.35,-11.98,1.29
28,NYSE,BAC,BANK OF AMERICA CORP,147232.5,2016-01-29,14.14,11.238,-15.98,-15.49,-20.44,-5.53,-11.46
29,NASDAQ,INTC,INTEL CORP,146383.4,2016-01-29,31.02,24.521,-9.96,-7.74,8.79,-3.29,-3.77
30,NYSE,NVO,NOVO NORDISK A S,145077.6,2016-01-29,27.935,22.159,-3.81,5.06,-5.24,26.83,-8.0
31,NASDAQ,PEP,PEPSICO INC,144665.3,2016-01-29,99.3,72.075,-0.62,-2.14,4.59,8.97,-1.49
32,NYSE,MRK,MERCK & CO INC,141548.8,2016-01-29,50.67,35.314,-4.07,-6.48,-12.55,-13.12,-0.91
33,NYSE,PM,PHILIP MORRIS INTERNATIONAL INC,139452.1,2016-01-29,90.01,54.064,2.39,3.02,7.85,17.88,1.13
34,NYSE,SHEL,SHELL PLC,138270.5,2016-01-29,43.93,25.967,-4.06,-14.7,-20.9,-23.82,5.64
35,NASDAQ,CMCSA,COMCAST CORP,136892.3,2016-01-29,27.855,20.244,-0.83,-10.63,-9.96,6.65,3.63
36,NYSE,BTI,BRITISH AMERICAN TOBACCO PLC,136335.7,2016-01-29,55.505,26.977,0.51,-6.0,-4.26,6.77,-2.14
37,NYSE,HSBC,HSBC HOLDINGS PLC,136062.5,2016-01-29,35.4,18.833,-10.31,-9.39,-19.54,-18.02,-10.25
38,NYSE,C,CITIGROUP INC,126845.4,2016-01-29,42.58,31.499,-17.62,-19.82,-27.01,-8.95,-8.76
39,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,121060.0,2016-01-29,124.79,76.886,-9.32,-10.08,-21.59,-15.94,6.08
40,NASDAQ,CSCO,CISCO SYSTEMS INC,120759.9,2016-01-29,23.79,17.424,-11.7,-16.89,-14.94,-6.9,10.05
41,NYSE,MO,ALTRIA GROUP INC,119817.1,2016-01-29,61.11,30.745,4.98,2.05,14.69,19.91,0.75
42,NASDAQ,GILD,GILEAD SCIENCES INC,119618.0,2016-01-29,83.0,58.008,-17.98,-22.91,-29.0,-19.88,5.12
43,NYSE,TSM,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,115905.6,2016-01-29,22.35,17.286,-1.76,1.77,1.08,0.97,5.37
44,NASDAQ,AMGN,AMGEN INC,115208.5,2016-01-29,152.73,111.878,-5.91,-2.94,-12.65,2.34,-6.18
45,NYSE,MCD,MCDONALDS CORP,113658.5,2016-01-29,123.78,95.826,4.77,11.13,26.02,38.51,-4.6
46,NYSE,AGN,ALLERGAN PLC,112100.8,2016-01-29,284.43,268.557,-8.98,-7.79,-14.11,6.75,2.0
47,NYSE,PTRCY,PETROCHINA CO LTD,111862.4,2016-01-29,61.12,45.951,-6.82,-22.27,-37.18,-42.36,7.23
48,NASDAQ,SNY,SANOFI,109876.9,2016-01-29,41.64,27.244,-2.37,-17.28,-22.87,-6.7,-5.02
49,NYSE,UNH,UNITEDHEALTH GROUP INC,109760.0,2016-01-29,115.16,97.372,-2.11,-1.81,-4.32,10.14,3.42
50,NYSE,CVS,CVS HEALTH CORP,106955.8,2016-01-29,96.59,70.821,-0.76,-1.78,-13.44,-0.16,0.6
