순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,BNBX,BNB PLUS CORP,4123752.8,2007-06-29,0.0,-38.89,10.0,-21.43,9.09
2,NASDAQ,MSFT,MICROSOFT CORP,281933.8,2007-06-29,-4.28,6.54,-0.64,27.3,-1.63
3,NASDAQ,WMT,WALMART INC,197677.4,2007-06-29,2.49,3.45,5.17,0.44,-4.49
4,NASDAQ,CSCO,CISCO SYSTEMS INC,169084.5,2007-06-29,7.53,9.52,1.9,39.87,3.81
5,NASDAQ,GOOGL,ALPHABET INC,163014.1,2007-06-29,7.31,13.4,13.51,25.11,-2.43
6,NASDAQ,INTC,INTEL CORP,137929.4,2007-06-29,6.46,25.0,18.47,25.5,-0.5
7,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,122557.9,2007-06-29,4.65,9.7,0.46,25.08,-6.22
8,NASDAQ,SNY,SANOFI,109488.9,2007-06-29,-12.8,-4.93,-10.61,-14.32,3.67
9,NASDAQ,PEP,PEPSICO INC,105635.7,2007-06-29,-4.77,2.55,4.76,11.15,1.19
10,NASDAQ,AAPL,APPLE INC,105568.6,2007-06-29,6.72,30.19,43.82,106.97,7.97
11,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,98795.0,2007-06-29,9.04,23.93,24.43,44.86,-9.75
12,NASDAQ,CMCSA,COMCAST CORP,87510.7,2007-06-29,3.83,8.74,-0.36,29.29,-6.57
13,NASDAQ,DNA1,GENENTECH INC,79682.8,2007-06-29,-4.3,-7.27,-6.74,-5.58,-1.69
14,NASDAQ,QCOM,QUALCOMM INC,72321.0,2007-06-29,-1.69,3.03,15.54,8.39,-4.01
15,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,72205.4,2007-06-29,-3.29,-5.68,3.27,13.81,-1.22
16,NASDAQ,DELL1,DELL INC,64245.8,2007-06-29,9.35,22.06,13.79,15.96,-2.03
17,NASDAQ,AMGN,AMGEN INC,64116.7,2007-06-29,1.25,-0.97,-19.06,-15.07,-2.8
18,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,56545.0,2007-06-29,5.95,12.63,0.25,17.24,-7.09
19,NASDAQ,TXN,TEXAS INSTRUMENTS INC,53950.5,2007-06-29,7.67,24.1,31.13,26.18,-6.27
20,NASDAQ,EXC,EXELON CORP,48834.4,2007-06-29,-1.43,5.67,18.79,32.06,-3.38
21,NASDAQ,EBAY,EBAY INC,43888.3,2007-06-29,-0.71,-2.61,7.01,9.98,0.68
