순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,XOM,EXXON MOBIL CORP,403366.3,2008-09-30,77.66,40.741,-2.94,-11.43,-7.3,-14.59,-4.56
2,NYSE,PBR,PETROBRA,286646.3,2008-09-30,43.95,14.376,-16.67,-37.95,-13.74,17.82,-38.81
3,NYSE,GE,GE AEROSPACE,253674.7,2008-09-30,204.0,83.144,-8.12,-3.26,-29.46,-35.82,-23.49
4,NASDAQ,MSFT,MICROSOFT CORP,243687.5,2008-09-30,26.69,19.272,-2.2,-2.59,-5.23,-8.05,-16.34
5,NASDAQ,WMT,WALMART INC,235601.9,2008-09-30,19.963,13.893,1.39,7.01,14.63,39.63,-6.82
6,NYSE,PG,PROCTER & GAMBLE CO,211461.1,2008-09-30,69.69,41.524,-0.12,15.32,0.66,1.28,-6.76
7,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,204646.4,2008-09-30,87.9,87.9,12.63,9.55,-1.74,11.21,-12.63
8,NYSE,CHL,CHINA MOBILE LTD,200639.6,2008-09-30,50.08,30.276,-10.17,-23.89,-31.48,-37.35,-12.36
9,NYSE,JNJ,JOHNSON & JOHNSON,193602.7,2008-09-30,69.28,41.115,-1.63,8.37,8.24,8.24,-11.46
10,NYSE,HSBC,HSBC HOLDINGS PLC,191228.5,2008-09-30,80.83,30.948,2.69,6.61,0.42,-7.67,-27.01
11,NYSE,PTRCY,PETROCHINA CO LTD,188017.5,2008-09-30,102.73,59.616,-19.2,-18.99,-15.43,-42.75,-27.4
12,NYSE,SHEL,SHELL PLC,183236.6,2008-09-30,59.01,23.406,-15.12,-26.96,-12.6,-25.26,-5.42
13,NYSE,CVX,CHEVRON CORP,169452.8,2008-09-30,82.48,40.718,-4.45,-16.15,-1.99,-9.36,-9.55
14,NYSE,T,AT&T INC,164532.6,2008-09-30,27.92,7.704,-12.72,-16.12,-25.46,-31.26,-2.57
15,NYSE,JPM,JPMORGAN CHASE & CO,160509.8,2008-09-30,46.7,30.067,21.33,37.63,10.85,5.69,-11.0
