순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,BNBX,BNB PLUS CORP,3748866.1,2006-08-31,-9.09,-50.0,-47.37,-84.85,0.0
2,NASDAQ,MSFT,MICROSOFT CORP,256228.8,2006-08-31,7.21,13.88,-3.63,-4.83,6.42
3,NASDAQ,WMT,WALMART INC,186443.3,2006-08-31,0.87,-7.36,-0.32,0.87,10.29
4,NASDAQ,CSCO,CISCO SYSTEMS INC,134240.7,2006-08-31,22.99,11.74,8.65,24.81,4.5
5,NASDAQ,SNY,SANOFI,125977.5,2006-08-31,-5.15,-2.96,7.6,7.27,-1.07
6,NASDAQ,GOOGL,ALPHABET INC,115328.3,2006-08-31,-2.09,1.8,4.39,32.35,6.18
7,NASDAQ,INTC,INTEL CORP,112879.8,2006-08-31,9.34,9.23,-3.95,-22.45,5.11
8,NASDAQ,PEP,PEPSICO INC,107625.8,2006-08-31,3.0,8.51,11.47,21.22,0.43
9,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,102618.0,2006-08-31,6.1,4.28,-0.97,-3.27,3.21
10,NASDAQ,DNA1,GENENTECH INC,86890.0,2006-08-31,2.1,-0.53,-3.7,-12.16,0.22
11,NASDAQ,AMGN,AMGEN INC,79634.0,2006-08-31,-2.41,0.65,-9.87,-14.86,5.14
12,NASDAQ,CMCSA,COMCAST CORP,73331.5,2006-08-31,1.91,9.06,30.59,13.98,5.32
13,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,72503.1,2006-08-31,0.03,-15.28,0.86,-27.22,5.4
14,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,62743.2,2006-08-31,-1.24,-0.5,16.19,17.14,4.15
15,NASDAQ,QCOM,QUALCOMM INC,62226.8,2006-08-31,7.18,-16.41,-19.65,-4.21,-3.5
16,NASDAQ,AAPL,APPLE INC,57701.9,2006-08-31,-0.15,13.53,-0.93,44.66,13.44
17,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,56010.5,2006-08-31,4.66,3.21,14.41,12.78,5.94
18,NASDAQ,DELL1,DELL INC,50743.3,2006-08-31,4.01,-11.15,-22.24,-36.66,1.29
19,NASDAQ,TXN,TEXAS INSTRUMENTS INC,49946.9,2006-08-31,9.44,4.46,9.38,0.12,2.03
20,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,49856.0,2006-08-31,5.89,22.01,10.61,7.4,-10.25
21,NASDAQ,EXC,EXELON CORP,40825.4,2006-08-31,6.05,8.46,8.3,16.5,-0.72
22,NASDAQ,YHOO,YAHOO INC,39819.3,2006-08-31,6.23,-8.74,-10.07,-13.48,-12.31
23,NASDAQ,EBAY,EBAY INC,39376.3,2006-08-31,15.58,-15.2,-30.55,-31.29,1.93
24,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,31709.4,2006-08-31,0.64,-5.42,-4.38,3.43,5.63
25,NASDAQ,TKOMY,TOKIO MARINE HOLDINGS INC,31560.2,2006-08-31,-4.83,3.14,-9.39,25.79,-0.81
26,NASDAQ,KMB,KIMBERLY CLARK CORP,29095.9,2006-08-31,4.01,5.53,9.08,5.14,3.72
27,NASDAQ,GILD,GILEAD SCIENCES INC,28963.7,2006-08-31,3.06,10.59,1.81,47.43,8.47
28,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,26222.9,2006-08-31,7.86,4.22,3.01,12.15,0.69
29,NASDAQ,AMAT,APPLIED MATERIALS INC,25923.2,2006-08-31,7.58,0.26,-7.2,-6.9,4.91
30,NASDAQ,VIAB,VIACOM INC,25753.4,2006-08-31,4.16,-3.84,-9.16,,2.42
31,NASDAQ,BNI,BURLINGTON NORTHERN SANTA FE CORP,24233.3,2006-08-31,-2.84,-13.28,-14.41,27.8,10.11
32,NASDAQ,TRI,THOMSON REUTERS CORP,23703.8,2006-08-31,2.59,-3.23,6.39,10.4,0.17
33,NASDAQ,SBUX,STARBUCKS CORP,23445.6,2006-08-31,-9.41,-13.01,-14.62,26.49,9.8
34,NASDAQ,MITSY,MITSUI & CO LTD,23046.5,2006-08-31,-1.25,1.9,6.4,38.4,-12.01
35,NASDAQ,DTV1,DIRECTV,22950.2,2006-08-31,10.21,7.0,19.23,18.1,4.74
36,NASDAQ,SHLDQ,SEARS HOLDINGS CORP,22543.6,2006-08-31,5.0,-5.11,19.64,6.07,9.7
37,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,22287.2,2006-08-31,4.8,12.48,18.32,-3.06,-1.33
38,NASDAQ,FITB,FIFTH THIRD BANCORP,21947.6,2006-08-31,3.15,4.67,3.9,-1.04,-2.2
39,NASDAQ,COST,COSTCO WHOLESALE CORP,21896.3,2006-08-31,-11.32,-11.38,-8.16,8.84,6.18
40,NASDAQ,APA,APA CORP,21492.8,2006-08-31,-7.37,0.77,-2.17,-8.31,-3.18
41,NASDAQ,SLM,SLM CORP,19899.1,2006-08-31,-3.01,-9.25,-12.44,-0.69,7.1
42,NASDAQ,ADBE,ADOBE INC,18788.6,2006-08-31,13.78,13.31,-15.85,19.97,15.47
43,NASDAQ,GEN,GEN DIGITAL INC,18418.7,2006-08-31,7.31,19.34,10.24,-11.21,14.3
44,NASDAQ,TIBB,TIB FINANCIAL CORP,17786.5,2006-08-31,1.06,1.32,4.4,-0.23,-1.2
