순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,247151.6,2010-01-29,-10.23,0.29,19.57,63.99,2.21
2,NASDAQ,WMT,WALMART INC,203577.5,2010-01-29,-1.26,6.54,9.35,14.07,1.2
3,NASDAQ,AAPL,APPLE INC,174151.7,2010-01-29,-8.15,-2.19,20.02,106.5,6.54
4,NASDAQ,GOOGL,ALPHABET INC,168305.6,2010-01-29,-14.44,-3.83,21.49,54.36,-0.59
5,NASDAQ,CSCO,CISCO SYSTEMS INC,129260.6,2010-01-29,-6.76,-4.46,3.45,41.06,8.27
6,NASDAQ,INTC,INTEL CORP,107126.8,2010-01-29,-4.91,1.7,1.5,50.06,6.67
7,NASDAQ,SNY,SANOFI,96849.0,2010-01-29,-8.68,-3.28,11.58,36.95,-0.57
8,NASDAQ,PEP,PEPSICO INC,93033.7,2010-01-29,-2.42,-2.2,7.44,19.13,4.78
9,NASDAQ,QCOM,QUALCOMM INC,65862.7,2010-01-29,-15.99,-6.94,-14.65,13.36,-5.97
10,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,65012.2,2010-01-29,-6.69,-4.82,11.4,22.03,1.44
11,NASDAQ,AMGN,AMGEN INC,59189.9,2010-01-29,1.67,7.72,-7.51,6.68,-3.2
12,NASDAQ,AMZN,AMAZON COM INC,55755.0,2010-01-29,-10.03,2.32,48.71,150.84,-5.6
13,NASDAQ,CMCSA,COMCAST CORP,45189.6,2010-01-29,-6.8,6.05,9.59,5.29,3.84
14,NASDAQ,GILD,GILEAD SCIENCES INC,43439.4,2010-01-29,11.04,12.41,-3.09,-4.68,-1.37
15,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,40821.6,2010-01-29,0.77,1.46,-0.97,-1.16,2.79
16,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,38461.8,2010-01-29,-9.21,4.56,28.69,95.59,7.29
17,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,35515.5,2010-01-29,-3.17,-5.79,18.17,31.33,-1.85
18,NASDAQ,BNI,BURLINGTON NORTHERN SANTA FE CORP,33951.6,2010-01-29,1.3,30.59,28.58,51.14,0.48
19,NASDAQ,APA,APA CORP,33203.9,2010-01-29,-5.37,1.87,27.12,28.65,4.93
20,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,31686.0,2010-01-29,3.42,-10.86,4.08,22.72,3.41
21,NASDAQ,EXC,EXELON CORP,30080.8,2010-01-29,-7.51,-3.75,-9.23,-15.66,-3.94
22,NASDAQ,EBAY,EBAY INC,29764.0,2010-01-29,-2.79,0.05,7.58,87.93,0.0
23,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,29484.0,2010-01-29,-3.11,4.67,15.38,22.53,4.74
24,NASDAQ,DTV1,DIRECTV,29040.6,2010-01-29,-9.81,16.11,16.28,36.34,11.53
25,NASDAQ,TXN,TEXAS INSTRUMENTS INC,28189.7,2010-01-29,-10.85,-5.45,-5.83,53.74,8.36
26,NASDAQ,MITSY,MITSUI & CO LTD,26583.4,2010-01-29,1.54,8.73,20.09,39.66,6.38
27,NASDAQ,CELG,CELGENE CORP,26096.2,2010-01-29,1.18,10.75,-0.94,8.92,4.83
28,NASDAQ,XTO,XTO ENERGY INC,25865.7,2010-01-29,-5.39,3.64,16.05,19.9,2.54
29,NASDAQ,COST,COSTCO WHOLESALE CORP,25230.9,2010-01-29,-4.7,-0.85,18.56,25.43,6.49
30,NASDAQ,DELL1,DELL INC,25004.1,2010-01-29,-9.92,-13.6,-5.98,29.64,2.64
31,NASDAQ,KMB,KIMBERLY CLARK CORP,24669.4,2010-01-29,-7.79,-2.93,3.35,18.5,2.27
32,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,23038.0,2010-01-29,-4.68,3.14,16.86,51.48,14.49
33,NASDAQ,YHOO,YAHOO INC,21029.9,2010-01-29,-11.29,-6.94,-0.86,27.85,2.0
34,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,20583.9,2010-01-29,-5.62,2.14,9.64,15.14,2.01
35,NASDAQ,TRI,THOMSON REUTERS CORP,19579.6,2010-01-29,3.82,7.41,8.71,41.79,4.04
36,NASDAQ,CME,CME GROUP INC,19079.4,2010-01-29,-15.24,-8.26,7.37,68.1,5.18
37,NASDAQ,VEON,VEON LTD,18604.8,2010-01-29,-4.07,-1.77,49.33,196.26,2.26
38,NASDAQ,VIAB,VIACOM INC,17688.1,2010-01-29,-2.84,2.82,26.15,89.97,1.75
39,NASDAQ,AKZOY,AKZO NOBEL NV,17106.8,2010-01-29,-10.46,-2.89,12.97,80.14,-14.21
40,NASDAQ,SPLS1,STAPLES INC,16982.6,2010-01-29,-6.16,5.7,12.44,44.07,9.8
41,NASDAQ,ADBE,ADOBE INC,16929.1,2010-01-29,-13.2,-3.7,0.75,61.1,7.28
42,NASDAQ,CSX,CSX CORP,16824.3,2010-01-29,-12.83,-0.33,8.81,48.02,11.31
43,NASDAQ,AEP,AMERICAN ELECTRIC POWER CO INC,16550.9,2010-01-29,-1.89,14.06,16.57,11.86,-1.76
44,NASDAQ,AMAT,APPLIED MATERIALS INC,16336.5,2010-01-29,-11.36,-4.03,-9.68,29.5,0.98
45,NASDAQ,SBUX,STARBUCKS CORP,16129.0,2010-01-29,-7.31,11.63,26.99,125.81,5.13
46,NASDAQ,BIIB,BIOGEN INC,15541.5,2010-01-29,0.64,24.75,11.68,9.05,2.36
47,NASDAQ,GENZ1,GENZYME CORP,14399.7,2010-01-29,8.93,5.2,-1.24,-21.88,5.42
48,NASDAQ,BIDU,BAIDU INC,14210.5,2010-01-29,-1.89,4.65,19.51,220.05,25.98
49,NASDAQ,HNZ,HEINZ H J CO,13771.5,2010-01-29,1.21,8.19,15.34,22.84,5.2
50,NASDAQ,GEN,GEN DIGITAL INC,13739.0,2010-01-29,-6.0,-4.45,-1.68,9.63,-2.36
51,NASDAQ,ASML,ASML HOLDING NV,13551.2,2010-01-29,-8.89,11.93,26.93,89.99,-1.34
52,NASDAQ,BRCM,BROADCOM CORP,13229.1,2010-01-29,-14.63,-0.63,-3.64,53.3,17.52
53,NASDAQ,PCAR,PACCAR INC,13097.2,2010-01-29,-1.64,-5.59,10.31,47.15,-1.64
54,NASDAQ,ATVI,ACTIVISION BLIZZARD INC,12885.9,2010-01-29,-10.01,-8.38,-10.64,12.89,6.07
55,NASDAQ,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CORP,12867.2,2010-01-29,-4.19,8.61,44.96,123.32,10.24
56,NASDAQ,NBL,NOBLE ENERGY INC,12826.9,2010-01-29,2.81,8.22,31.24,48.05,-1.52
57,NASDAQ,TROW,PRICE T ROWE GROUP INC,12777.2,2010-01-29,-6.99,-1.95,8.37,70.55,2.16
58,NASDAQ,ISRG,INTUITIVE SURGICAL INC,12631.8,2010-01-29,7.01,29.39,46.02,221.61,5.82
59,NASDAQ,EMITF,ELBIT IMAGING LTD,12269.7,2010-01-29,9.12,-14.16,-11.0,52.61,8.85
60,NASDAQ,NTRS,NORTHERN TRUST CORP,12200.9,2010-01-29,-3.35,-0.96,-12.77,-9.16,5.48
61,NASDAQ,CA1,CA INC,11461.4,2010-01-29,-3.21,2.89,5.09,26.76,2.28
62,NASDAQ,CPB,CAMPBELL'S CO,11354.3,2010-01-29,-2.73,3.27,8.04,10.49,0.66
63,NASDAQ,SHPG,SHIRE PLC,11146.2,2010-01-29,2.6,16.66,35.16,39.37,8.25
64,NASDAQ,MRVL,MARVELL TECHNOLOGY INC,10891.0,2010-01-29,-13.97,22.4,26.77,141.08,10.84
65,NASDAQ,PGN1,PROGRESS ENERGY INC,10845.9,2010-01-29,-4.38,4.89,2.02,5.55,-1.74
66,NASDAQ,SHLDQ,SEARS HOLDINGS CORP,10780.3,2010-01-29,10.12,32.01,40.06,113.51,2.56
67,NASDAQ,PAYX,PAYCHEX INC,10477.2,2010-01-29,-5.36,2.2,11.11,21.95,3.28
68,NASDAQ,AMTD1,TD AMERITRADE HOLDING CORP,10435.1,2010-01-29,-8.88,-9.15,-3.16,52.46,-1.52
69,NASDAQ,BBBYQ,BED BATH & BEYOND INC,10139.6,2010-01-29,-1.07,7.53,11.24,58.86,7.52
70,NASDAQ,FITB,FIFTH THIRD BANCORP,9893.7,2010-01-29,25.4,34.33,40.07,311.05,-1.85
71,NASDAQ,NTAP,NETAPP INC,9872.3,2010-01-29,-13.94,5.2,25.84,82.74,3.02
72,NASDAQ,FSLR,FIRST SOLAR INC,9642.7,2010-01-29,-16.41,-10.41,-32.56,-17.23,-6.66
73,NASDAQ,CHRW,C H ROBINSON WORLDWIDE INC,9499.2,2010-01-29,-4.84,0.66,7.13,27.68,-5.83
74,NASDAQ,XEL,XCEL ENERGY INC,9489.1,2010-01-29,-3.08,10.33,7.0,16.65,0.15
75,NASDAQ,INTU,INTUIT INC,9379.3,2010-01-29,-4.36,-0.41,-0.27,25.47,9.29
76,NASDAQ,APOL,APOLLO EDUCATION GROUP INC,9355.7,2010-01-29,-0.7,4.2,-13.0,-26.85,-1.17
77,NASDAQ,MAR,MARRIOTT INTERNATIONAL INC,9338.5,2010-01-29,-6.35,1.19,29.13,57.94,3.51
78,NASDAQ,LIFE2,LIFE TECHNOLOGIES CORP,8865.2,2010-01-29,-5.3,2.12,7.6,89.81,2.11
79,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,8755.8,2010-01-29,-9.9,2.99,68.87,121.33,0.46
80,NASDAQ,WDC,WESTERN DIGITAL CORP,8686.1,2010-01-29,-13.64,8.51,26.13,141.2,1.69
81,NASDAQ,BKNG,BOOKING HOLDINGS INC,8585.8,2010-01-29,-13.05,20.13,59.42,188.75,16.05
82,NASDAQ,NVDA,NVIDIA CORP,8545.5,2010-01-29,-14.77,22.65,20.14,85.26,5.4
83,NASDAQ,WBD,WARNER BROS DISCOVERY INC,8407.5,2010-01-29,-4.78,3.31,23.07,105.97,5.02
84,NASDAQ,STX,SEAGATE TECHNOLOGY HOLDINGS PLC,8320.7,2010-01-29,-6.18,14.61,37.99,316.49,19.15
85,NASDAQ,DISH,DISH NETWORK CORP,8159.8,2010-01-29,-13.38,13.34,18.34,53.74,9.36
86,NASDAQ,ADI,ANALOG DEVICES INC,7868.6,2010-01-29,-13.89,2.95,-0.62,36.25,8.45
87,NASDAQ,GR,GOODRICH CORP,7699.0,2010-01-29,-3.78,11.75,23.16,64.13,6.45
88,NASDAQ,RYAAY,RYANAIR HOLDINGS PLC,7655.6,2010-01-29,-5.46,-5.43,-6.42,2.15,5.74
89,NASDAQ,WYNN,WYNN RESORTS LTD,7619.0,2010-01-29,5.01,16.49,47.99,99.8,2.73
90,NASDAQ,CTXS,CITRIX SYSTEMS INC,7602.8,2010-01-29,-1.57,8.32,16.88,88.0,3.51
91,NASDAQ,XRX,XEROX HOLDINGS CORP,7579.8,2010-01-29,1.63,13.66,7.33,28.29,7.46
92,NASDAQ,MU,MICRON TECHNOLOGY INC,7417.8,2010-01-29,-15.99,20.27,41.11,144.27,3.9
93,NASDAQ,PFG,PRINCIPAL FINANCIAL GROUP INC,7351.7,2010-01-29,-6.42,-12.1,4.1,31.7,0.7
94,NASDAQ,PAA,PLAINS ALL AMERICAN PIPELINE LP,7227.5,2010-01-29,1.86,11.2,16.24,49.11,4.37
