순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,GE,GE AEROSPACE,369576.3,2001-09-28,297.6,99.369,-8.64,-23.49,-10.44,-34.7,-2.12
2,NASDAQ,MSFT,MICROSOFT CORP,276417.5,2001-09-28,25.585,15.592,-10.31,-29.9,-6.44,-15.15,13.64
3,NYSE,XOM,EXXON MOBIL CORP,270720.5,2001-09-28,39.4,17.758,-1.87,-9.28,-1.66,-9.7,0.12
4,NYSE,PFE,PFIZER INC,253139.7,2001-09-28,40.1,14.359,4.67,0.39,-1.57,-9.86,4.48
5,NASDAQ,WMT,WALMART INC,221114.5,2001-09-28,16.5,10.583,3.18,1.59,-1.69,3.43,3.84
6,NYSE,HSBC,HSBC HOLDINGS PLC,206881.7,2001-09-28,53.7,15.073,-9.66,-8.78,-8.4,-21.45,2.43
7,NYSE,C,CITIGROUP INC,203761.6,2001-09-28,405.0,213.991,-11.57,-23.11,-9.43,-24.26,12.39
8,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,181841.9,2001-09-28,1560.0,922.595,-0.26,-8.2,-3.01,-18.34,0.77
9,NYSE,JNJ,JOHNSON & JOHNSON,172839.3,2001-09-28,55.4,28.536,5.1,11.26,27.55,19.32,4.53
10,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,159286.4,2001-09-28,91.72,45.1,-8.23,-19.08,-4.4,-18.15,17.83
11,NYSE,T,AT&T INC,158413.5,2001-09-28,47.12,9.477,15.18,18.37,6.89,-3.42,-18.67
12,NYSE,MRK,MERCK & CO INC,152476.6,2001-09-28,66.6,25.565,2.31,4.76,-11.62,-9.13,-4.19
13,NYSE,TWX,TIME WARNER INC,147062.4,2001-09-28,99.3,68.335,-11.38,-37.55,-17.56,-38.3,-6.04
14,NYSE,VZ,VERIZON COMMUNICATIONS INC,146604.0,2001-09-28,54.11,14.233,8.22,1.87,11.4,15.03,-7.29
15,NYSE,GSK,GSK PLC,143070.9,2001-09-28,70.15,18.921,5.98,0.34,8.42,-4.92,-4.34
16,NASDAQ,INTC,INTEL CORP,137520.3,2001-09-28,20.44,11.646,-26.89,-30.08,-22.21,-50.7,19.47
17,NYSE,BP,BP PLC,132605.9,2001-09-28,49.17,14.367,-3.36,-0.68,0.45,-4.64,-1.69
18,NYSE,AZN,ASTRAZENECA PLC,121513.4,2001-09-28,46.7,11.59,-3.71,0.93,-2.2,-4.08,-3.41
19,NYSE,BCS,BARCLAYS PLC,120161.0,2001-09-28,27.688,12.171,-11.4,-10.79,-11.0,3.18,11.06
20,NYSE,KO,COCA COLA CO,116543.9,2001-09-28,23.425,11.607,-3.4,4.48,4.52,-13.83,2.2
21,NYSE,NVS,NOVARTIS AG,112292.2,2001-09-28,38.92,15.207,6.72,7.66,-1.05,0.7,-3.31
22,NYSE,DB,DEUTSCHE BANK AKTIENGESELLSCHAFT,112102.3,2001-09-28,54.25,32.178,-21.74,-24.13,-27.4,-33.76,2.12
23,NYSE,BMY,BRISTOL MYERS SQUIBB CO,107622.9,2001-09-28,55.56,21.415,-1.04,12.46,-0.51,3.66,-3.33
24,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,107226.6,2001-09-28,34.9,19.374,-29.92,-35.61,-37.57,-76.29,22.35
25,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,106984.7,2001-09-28,46.6,46.6,0.78,1.3,7.08,12.56,1.03
26,NYSE,MO,ALTRIA GROUP INC,105502.0,2001-09-28,48.29,2.612,3.08,-1.28,4.11,71.84,-3.06
27,NYSE,MUFG,MITSUBISHI UFJ FINANCIAL GROUP INC,105260.5,2001-09-28,7.75,3.371,-8.1,-6.75,,,-2.73
