순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,2787912.4,2023-05-31,4.61,20.41,20.09,19.8,9.43
2,NASDAQ,MSFT,MICROSOFT CORP,2441739.8,2023-05-31,7.11,31.95,29.31,21.96,3.7
3,NASDAQ,GOOGL,ALPHABET INC,1560080.4,2023-05-31,14.47,36.43,21.67,8.01,-2.58
4,NASDAQ,AMZN,AMAZON COM INC,1237193.4,2023-05-31,14.35,27.96,24.9,0.31,8.11
5,NASDAQ,NVDA,NVIDIA CORP,934499.8,2023-05-31,36.34,63.0,123.61,102.81,11.82
6,NASDAQ,META,META PLATFORMS INC,678406.4,2023-05-31,10.15,51.32,124.15,36.71,8.41
7,NASDAQ,TSLA,TESLA INC,646357.0,2023-05-31,24.11,-0.87,4.74,-19.32,28.36
8,NASDAQ,WMT,WALMART INC,395913.7,2023-05-31,-2.35,4.15,-2.51,16.02,7.02
9,NASDAQ,AVGO,BROADCOM INC,336857.6,2023-05-31,28.96,36.94,48.92,43.82,7.94
10,NASDAQ,ASML,ASML HOLDING NV,285195.9,2023-05-31,13.84,17.37,19.49,26.78,0.25
11,NASDAQ,PEP,PEPSICO INC,251222.3,2023-05-31,-4.47,5.78,-0.44,11.6,2.28
12,NASDAQ,COST,COSTCO WHOLESALE CORP,226868.3,2023-05-31,1.87,5.87,-4.77,10.53,5.24
13,NASDAQ,CSCO,CISCO SYSTEMS INC,202408.1,2023-05-31,5.12,3.35,1.45,14.01,4.17
14,NASDAQ,ADBE,ADOBE INC,191640.3,2023-05-31,10.66,28.97,21.12,0.31,17.04
15,NASDAQ,AMD,ADVANCED MICRO DEVICES INC,190360.9,2023-05-31,32.27,50.43,52.27,16.05,-3.64
16,NASDAQ,NFLX,NETFLIX INC,175694.3,2023-05-31,19.79,22.69,29.36,100.18,11.45
17,NASDAQ,LIN,LINDE PLC,173382.5,2023-05-31,-4.27,1.91,5.87,10.57,8.14
18,NASDAQ,TMUS,T-MOBILE US INC,164685.2,2023-05-31,-4.62,-3.47,-9.38,2.97,1.2
19,NASDAQ,CMCSA,COMCAST CORP,164043.4,2023-05-31,-4.88,6.68,9.04,-8.37,5.59
20,NASDAQ,TXN,TEXAS INSTRUMENTS INC,157822.9,2023-05-31,4.77,2.18,-2.23,1.23,3.53
21,NASDAQ,INTC,INTEL CORP,131136.2,2023-05-31,1.63,26.62,6.31,-26.36,6.36
22,NASDAQ,SNY,SANOFI,128655.7,2023-05-31,-1.31,13.01,16.75,-0.57,5.64
23,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,127543.7,2023-05-31,-3.61,0.59,-11.8,0.98,8.3
24,NASDAQ,QCOM,QUALCOMM INC,126338.7,2023-05-31,-2.22,-6.98,-9.16,-18.4,4.96
25,NASDAQ,AMGN,AMGEN INC,117899.2,2023-05-31,-7.09,-3.85,-21.54,-11.2,0.62
26,NASDAQ,INTU,INTUIT INC,117378.6,2023-05-31,-5.59,3.11,3.21,1.86,9.32
27,NASDAQ,AMAT,APPLIED MATERIALS INC,111938.3,2023-05-31,18.24,15.07,22.23,14.79,8.43
28,NASDAQ,SBUX,STARBUCKS CORP,111934.5,2023-05-31,-14.14,-3.88,-3.5,27.07,1.45
29,NASDAQ,ISRG,INTUITIVE SURGICAL INC,107866.5,2023-05-31,2.2,34.2,13.85,35.23,11.08
30,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,99973.7,2023-05-31,-4.31,13.25,9.81,18.26,-0.11
31,NASDAQ,GILD,GILEAD SCIENCES INC,95971.3,2023-05-31,-6.41,-3.56,-10.84,23.64,1.13
32,NASDAQ,BKNG,BOOKING HOLDINGS INC,92658.2,2023-05-31,-6.61,-0.6,20.65,11.82,7.64
33,NASDAQ,ADI,ANALOG DEVICES INC,89097.0,2023-05-31,-1.22,-3.15,4.32,7.01,10.16
34,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,86338.5,2023-05-31,-5.0,-4.38,-20.05,-4.4,5.78
35,NASDAQ,PDD,PDD HOLDINGS INC,86266.8,2023-05-31,-4.15,-25.54,-20.38,29.73,5.85
36,NASDAQ,VRTX,VERTEX PHARMACEUTICALS INC,83336.0,2023-05-31,-5.04,11.46,2.27,20.44,8.76
37,NASDAQ,LRCX,LAM RESEARCH CORP,82847.8,2023-05-31,17.67,27.33,31.48,20.32,4.53
38,NASDAQ,REGN,REGENERON PHARMACEUTICALS INC,80698.5,2023-05-31,-8.26,-3.27,-2.15,10.65,-2.31
39,NASDAQ,MU,MICRON TECHNOLOGY INC,74637.7,2023-05-31,5.97,18.18,18.8,-6.86,-7.46
40,NASDAQ,SHOP,SHOPIFY INC,73141.2,2023-05-31,18.04,39.01,39.9,52.46,12.96
41,NASDAQ,ABNB,AIRBNB INC,70192.9,2023-05-31,-8.27,-10.96,7.47,-9.18,16.75
42,NASDAQ,EQIX,EQUINIX INC,69726.3,2023-05-31,3.47,9.38,9.01,10.57,5.15
43,NASDAQ,FISV,FISERV INC,69256.0,2023-05-31,-8.13,-2.52,7.5,11.99,12.44
44,NASDAQ,SNPS,SYNOPSYS INC,69226.5,2023-05-31,22.53,25.07,33.99,42.53,-4.3
45,NASDAQ,PYPL,PAYPAL HOLDINGS INC,69163.1,2023-05-31,-18.43,-15.77,-20.94,-27.25,7.65
46,NASDAQ,PANW,PALO ALTO NETWORKS INC,65266.4,2023-05-31,16.95,13.28,25.6,27.33,19.74
47,NASDAQ,CME,CME GROUP INC,64299.2,2023-05-31,-3.78,-2.97,5.23,-5.65,4.27
48,NASDAQ,ATVI,ACTIVISION BLIZZARD INC,63049.9,2023-05-31,3.2,5.18,8.45,2.98,5.11
49,NASDAQ,CDNS,CADENCE DESIGN SYSTEMS INC,62965.5,2023-05-31,10.25,19.68,34.22,50.2,1.56
50,NASDAQ,CSX,CSX CORP,62353.8,2023-05-31,0.45,0.94,-5.51,-2.23,11.19
51,NASDAQ,MELI,MERCADOLIBRE INC,62207.2,2023-05-31,-3.01,1.56,33.08,57.66,-4.39
52,NASDAQ,MNST,MONSTER BEVERAGE CORP,61358.3,2023-05-31,4.68,15.21,13.98,31.55,-2.01
53,NASDAQ,KLAC,KLA CORP,60777.7,2023-05-31,14.99,17.16,13.43,23.06,9.49
54,NASDAQ,TRI,THOMSON REUTERS CORP,60168.9,2023-05-31,-2.91,5.5,8.9,30.45,5.85
55,NASDAQ,WDAY,WORKDAY INC,55329.4,2023-05-31,13.89,14.3,26.26,35.63,6.56
56,NASDAQ,ORLY,O REILLY AUTOMOTIVE INC,54991.9,2023-05-31,-1.53,8.82,4.48,41.77,5.76
57,NASDAQ,NTES,NETEASE INC,54809.9,2023-05-31,-4.54,9.94,20.78,-16.59,14.22
58,NASDAQ,FTNT,FORTINET INC,53652.5,2023-05-31,8.37,14.96,28.54,16.15,10.62
59,NASDAQ,JD,JDCOM INC,51067.9,2023-05-31,-8.74,-25.52,-42.12,-41.02,4.69
60,NASDAQ,MAR,MARRIOTT INTERNATIONAL INC,50899.8,2023-05-31,-0.61,-0.56,2.02,-1.26,9.48
61,NASDAQ,MRVL,MARVELL TECHNOLOGY INC,50301.4,2023-05-31,48.15,29.74,26.14,-0.54,2.21
62,NASDAQ,CHTR,CHARTER COMMUNICATIONS INC,49110.1,2023-05-31,-11.54,-11.28,-16.65,-35.66,12.64
63,NASDAQ,MRNA,MODERNA INC,48684.2,2023-05-31,-3.9,-8.0,-27.4,-12.12,-4.86
64,NASDAQ,ROP,ROPER TECHNOLOGIES INC,48416.3,2023-05-31,-0.12,5.75,3.81,3.31,5.85
65,NASDAQ,CTAS,CINTAS CORP,48017.5,2023-05-31,3.84,7.94,2.76,19.75,5.28
66,NASDAQ,KHC,KRAFT HEINZ CO,46905.0,2023-05-31,-2.67,-0.81,-1.84,4.22,-6.14
67,NASDAQ,NXPI,NXP SEMICONDUCTORS NV,46519.9,2023-05-31,9.38,0.92,2.94,-3.63,14.87
68,NASDAQ,TEAM,ATLASSIAN CORP,46464.3,2023-05-31,22.44,10.02,37.43,1.96,-7.18
69,NASDAQ,DXCM,DEXCOM INC,45454.2,2023-05-31,-3.36,5.63,0.84,57.43,9.59
70,NASDAQ,KMB,KIMBERLY CLARK CORP,45303.5,2023-05-31,-7.32,8.41,0.8,4.68,3.72
71,NASDAQ,KDP,KEURIG DR PEPPER INC,43685.5,2023-05-31,-4.83,-9.41,-18.61,-8.41,1.14
72,NASDAQ,BIDU,BAIDU INC,42966.8,2023-05-31,1.86,-10.78,13.12,-12.47,11.44
73,NASDAQ,BIIB,BIOGEN INC,42903.1,2023-05-31,-2.57,9.84,-2.87,48.21,-3.9
74,NASDAQ,ADSK,AUTODESK INC,42825.5,2023-05-31,2.36,0.35,-1.27,-4.02,2.62
75,NASDAQ,AEP,AMERICAN ELECTRIC POWER CO INC,42789.4,2023-05-31,-9.24,-4.65,-12.54,-15.59,1.3
76,NASDAQ,CPRT,COPART INC,41819.0,2023-05-31,10.8,24.31,31.6,52.95,4.13
77,NASDAQ,MCHP,MICROCHIP TECHNOLOGY INC,41045.6,2023-05-31,3.62,-6.66,-4.08,5.46,19.04
78,NASDAQ,LULU,LULULEMON ATHLETICA INC,40511.6,2023-05-31,-12.63,7.35,-12.72,13.41,14.03
79,NASDAQ,EXC,EXELON CORP,39434.7,2023-05-31,-5.77,-0.99,-2.49,-16.59,2.75
80,NASDAQ,IDXX,IDEXX LABORATORIES INC,38578.2,2023-05-31,-5.57,-1.79,9.13,18.68,8.06
81,NASDAQ,PAYX,PAYCHEX INC,37828.2,2023-05-31,-3.71,-4.18,-14.12,-12.89,6.61
82,NASDAQ,CRWD,CROWDSTRIKE HOLDINGS INC,37768.9,2023-05-31,33.39,32.68,36.11,0.09,-8.28
83,NASDAQ,SGEN,SEAGEN INC,36694.5,2023-05-31,-2.15,8.91,61.22,44.24,-1.66
84,NASDAQ,GEHC,GE HEALTHCARE TECHNOLOGIES INC,36151.4,2023-05-31,-2.21,4.66,,,2.18
85,NASDAQ,ON,ON SEMICONDUCTOR CORP,36104.6,2023-05-31,16.18,8.0,11.17,37.77,13.13
86,NASDAQ,PCAR,PACCAR INC,35943.0,2023-05-31,-7.59,-4.4,0.9,23.94,21.62
87,NASDAQ,XEL,XCEL ENERGY INC,35932.8,2023-05-31,-6.61,1.92,-5.63,-10.82,-3.99
88,NASDAQ,MBLY,MOBILEYE GLOBAL INC,35741.2,2023-05-31,18.41,12.81,56.33,,-13.8
89,NASDAQ,ROST,ROSS STORES INC,35443.1,2023-05-31,-2.91,-5.96,-11.42,23.5,8.56
90,NASDAQ,EA,ELECTRONIC ARTS INC,34907.2,2023-05-31,0.72,15.55,-1.81,-6.98,1.33
91,NASDAQ,TTD,TRADE DESK INC,34258.6,2023-05-31,8.92,25.23,34.41,34.64,10.19
92,NASDAQ,ODFL,OLD DOMINION FREIGHT LINE INC,34040.2,2023-05-31,-3.11,-8.49,2.82,20.61,19.26
93,NASDAQ,CSGP,COSTAR GROUP INC,32438.0,2023-05-31,3.18,12.37,-2.02,30.29,12.09
94,NASDAQ,GFS,GLOBALFOUNDRIES INC,32081.5,2023-05-31,-0.8,-10.73,-9.36,-2.28,10.71
95,NASDAQ,VRSK,VERISK ANALYTICS INC,31725.2,2023-05-31,12.88,28.29,19.7,26.17,3.32
96,NASDAQ,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CORP,31712.3,2023-05-31,5.13,0.23,1.35,-14.88,4.47
97,NASDAQ,PLTR,PALANTIR TECHNOLOGIES INC,31162.3,2023-05-31,89.81,87.63,96.13,69.47,4.21
98,NASDAQ,ILMN,ILLUMINA INC,31090.4,2023-05-31,-4.33,-1.28,-9.83,-17.88,-4.66
99,NASDAQ,FAST,FASTENAL CO,30750.6,2023-05-31,0.02,5.14,5.95,3.24,9.54
100,NASDAQ,DDOG,DATADOG INC,30549.2,2023-05-31,40.86,24.03,25.24,-0.5,3.66
101,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,702711.7,2023-05-31,-2.27,5.21,0.78,1.61,6.2
102,NYSE,TSM,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,511328.6,2023-05-31,16.95,13.8,20.1,5.76,2.8
103,NYSE,V,VISA INC,454223.0,2023-05-31,-4.84,0.69,2.26,5.01,7.44
104,NYSE,UNH,UNITEDHEALTH GROUP INC,453636.0,2023-05-31,-0.99,2.74,-10.46,-0.6,-0.96
105,NYSE,XOM,EXXON MOBIL CORP,413112.2,2023-05-31,-12.91,-6.23,-6.72,10.09,4.96
106,NYSE,LLY,ELI LILLY & CO,407674.8,2023-05-31,8.77,38.35,16.41,38.64,9.2
107,NYSE,JNJ,JOHNSON & JOHNSON,402959.7,2023-05-31,-4.56,1.94,-11.61,-11.2,6.75
108,NYSE,JPM,JPMORGAN CHASE & CO,396583.8,2023-05-31,-1.83,-4.59,-0.29,6.08,7.17
109,NYSE,NVO,NOVO NORDISK A S,365848.8,2023-05-31,-3.97,14.7,29.78,47.27,0.85
110,NYSE,MA,MASTERCARD INC,345985.2,2023-05-31,-3.95,2.9,2.74,2.64,7.75
111,NYSE,PG,PROCTER & GAMBLE CO,335868.1,2023-05-31,-8.88,4.24,-3.25,-1.08,6.48
