순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,2611657.9,2022-07-29,16.72,3.23,-4.33,12.22,-3.12
2,NASDAQ,MSFT,MICROSOFT CORP,2093728.6,2022-07-29,7.87,1.41,-8.52,-1.2,-6.67
3,NASDAQ,GOOGL,ALPHABET INC,1517278.1,2022-07-29,4.13,1.94,-12.77,-14.33,-6.96
4,NASDAQ,AMZN,AMAZON COM INC,1374810.5,2022-07-29,23.9,8.58,-6.27,-25.03,-6.06
5,NASDAQ,TSLA,TESLA INC,931110.6,2022-07-29,30.05,2.38,5.33,31.61,-7.25
6,NASDAQ,NVDA,NVIDIA CORP,454075.0,2022-07-29,16.86,-2.05,-20.44,-7.56,-16.9
7,NASDAQ,META,META PLATFORMS INC,427589.0,2022-07-29,-2.95,-20.64,-47.27,-55.6,2.41
8,NASDAQ,WMT,WALMART INC,361971.6,2022-07-29,8.31,-13.37,-3.25,-5.75,0.81
9,NASDAQ,PEP,PEPSICO INC,241459.6,2022-07-29,4.94,2.6,2.7,14.62,-1.54
10,NASDAQ,COST,COSTCO WHOLESALE CORP,239775.8,2022-07-29,15.4,1.97,10.45,28.1,-3.55
11,NASDAQ,ASML,ASML HOLDING NV,228856.9,2022-07-29,18.53,2.64,-10.28,-24.23,-14.51
12,NASDAQ,AVGO,BROADCOM INC,216236.3,2022-07-29,9.19,-2.62,-2.96,13.81,-6.79
13,NASDAQ,ADBE,ADOBE INC,191936.2,2022-07-29,11.29,3.58,-20.85,-34.03,-8.94
14,NASDAQ,CSCO,CISCO SYSTEMS INC,187875.5,2022-07-29,6.76,-6.53,-17.11,-15.21,-1.43
15,NASDAQ,TMUS,T-MOBILE US INC,179403.1,2022-07-29,6.47,16.18,31.67,-1.09,0.63
16,NASDAQ,CMCSA,COMCAST CORP,165584.7,2022-07-29,-3.95,-4.99,-23.6,-34.01,-3.55
17,NASDAQ,TXN,TEXAS INSTRUMENTS INC,163453.1,2022-07-29,17.84,6.48,2.25,-3.3,-7.65
18,NASDAQ,QCOM,QUALCOMM INC,162902.4,2022-07-29,11.39,4.4,-12.22,-2.2,-8.3
19,NASDAQ,AMD,ADVANCED MICRO DEVICES INC,153089.4,2022-07-29,21.13,10.47,-10.23,-3.53,-10.16
20,NASDAQ,LIN,LINDE PLC,150506.4,2022-07-29,3.63,-2.85,-3.37,2.3,-6.34
21,NASDAQ,INTC,INTEL CORP,149088.9,2022-07-29,-2.63,-16.02,-22.72,-30.39,-11.19
22,NASDAQ,AMGN,AMGEN INC,132198.5,2022-07-29,0.83,6.97,9.8,5.45,-2.15
23,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,129658.8,2022-07-29,11.12,-0.04,-3.72,-15.79,-1.13
24,NASDAQ,INTU,INTUIT INC,128675.1,2022-07-29,17.26,9.12,-14.44,-12.71,-5.35
25,NASDAQ,SNY,SANOFI,125597.9,2022-07-29,-5.64,-1.1,-2.02,0.28,-17.45
26,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,100727.2,2022-07-29,13.63,11.05,22.19,17.65,1.36
27,NASDAQ,PYPL,PAYPAL HOLDINGS INC,100205.2,2022-07-29,21.07,-1.59,-47.08,-69.44,7.99
28,NASDAQ,NFLX,NETFLIX INC,100014.3,2022-07-29,26.09,18.14,-41.49,-56.27,-0.6
29,NASDAQ,SBUX,STARBUCKS CORP,97234.2,2022-07-29,10.93,14.38,-11.72,-29.3,-0.28
30,NASDAQ,JD,JDCOM INC,92671.2,2022-07-29,-8.25,-1.2,-12.14,-15.31,6.7
31,NASDAQ,AMAT,APPLIED MATERIALS INC,92197.0,2022-07-29,15.27,-3.73,-19.65,-22.33,-11.01
32,NASDAQ,ADI,ANALOG DEVICES INC,89385.8,2022-07-29,16.77,11.89,9.41,5.05,-11.45
33,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,87771.1,2022-07-29,3.21,-0.12,-2.5,3.41,-3.4
34,NASDAQ,ISRG,INTUITIVE SURGICAL INC,82196.3,2022-07-29,13.61,-3.82,-15.31,-29.65,-10.61
35,NASDAQ,BKNG,BOOKING HOLDINGS INC,78634.4,2022-07-29,6.92,-12.42,-19.78,-12.58,-3.09
36,NASDAQ,GILD,GILEAD SCIENCES INC,74945.2,2022-07-29,-4.37,1.96,-11.03,-10.49,6.23
37,NASDAQ,VRTX,VERTEX PHARMACEUTICALS INC,71716.5,2022-07-29,0.02,2.63,15.39,39.94,0.48
38,NASDAQ,CME,CME GROUP INC,71697.0,2022-07-29,-3.24,-8.59,-10.8,-4.06,-1.94
39,NASDAQ,ABNB,AIRBNB INC,71655.7,2022-07-29,18.15,-27.56,-22.27,-22.65,1.93
40,NASDAQ,LRCX,LAM RESEARCH CORP,69428.3,2022-07-29,17.2,7.82,-10.23,-18.33,-12.51
41,NASDAQ,CHTR,CHARTER COMMUNICATIONS INC,69418.9,2022-07-29,-6.84,0.84,-26.82,-39.46,-4.51
