순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,647361.0,2014-12-31,-7.19,10.03,19.88,40.62,6.14
2,NASDAQ,MSFT,MICROSOFT CORP,382880.5,2014-12-31,-2.85,0.83,12.79,27.54,-13.02
3,NASDAQ,GOOGL,ALPHABET INC,359981.5,2014-12-31,-3.36,-9.81,-9.24,-5.4,1.3
4,NASDAQ,WMT,WALMART INC,276810.8,2014-12-31,-1.34,12.94,15.79,11.86,-1.05
5,NASDAQ,META,META PLATFORMS INC,217507.9,2014-12-31,0.41,-1.29,15.95,42.76,-2.7
6,NASDAQ,INTC,INTEL CORP,175462.1,2014-12-31,-2.58,4.92,19.03,44.3,-8.96
7,NASDAQ,CMCSA,COMCAST CORP,149451.0,2014-12-31,1.7,7.86,8.51,13.07,-8.02
8,NASDAQ,AMZN,AMAZON COM INC,143698.7,2014-12-31,-8.35,-3.75,-4.44,-22.18,14.23
9,NASDAQ,CSCO,CISCO SYSTEMS INC,142234.5,2014-12-31,0.63,10.5,13.63,27.9,-4.56
10,NASDAQ,GILD,GILEAD SCIENCES INC,142206.7,2014-12-31,-6.04,-11.45,13.69,25.51,11.21
11,NASDAQ,PEP,PEPSICO INC,141519.1,2014-12-31,-4.91,2.26,7.3,17.26,-0.82
12,NASDAQ,QCOM,QUALCOMM INC,123581.1,2014-12-31,1.96,-0.01,-5.08,2.26,-15.97
13,NASDAQ,AMGN,AMGEN INC,121167.1,2014-12-31,-3.64,13.83,35.73,42.32,-4.41
14,NASDAQ,SNY,SANOFI,120804.6,2014-12-31,-5.55,-19.17,-14.22,-11.89,1.05
15,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,90345.3,2014-12-31,-6.51,5.54,3.97,-9.03,2.81
16,NASDAQ,CELG,CELGENE CORP,89343.1,2014-12-31,-1.61,18.02,30.25,32.4,6.53
17,NASDAQ,BIIB,BIOGEN INC,80163.0,2014-12-31,10.32,2.61,7.66,21.42,14.64
18,NASDAQ,BIDU,BAIDU INC,79858.7,2014-12-31,-6.99,4.46,22.03,28.16,-4.41
19,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,79539.4,2014-12-31,4.33,10.75,8.16,7.41,-13.66
20,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,78218.4,2014-12-31,0.86,7.88,8.59,11.55,-2.16
21,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,72057.9,2014-12-31,11.06,29.21,3.87,35.3,-3.21
22,NASDAQ,EBAY,EBAY INC,69721.7,2014-12-31,2.26,-0.9,12.1,2.28,-5.56
23,NASDAQ,COST,COSTCO WHOLESALE CORP,62441.5,2014-12-31,-0.26,13.4,23.78,20.46,0.87
24,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,62140.2,2014-12-31,1.83,19.88,22.13,20.54,-4.68
25,NASDAQ,SBUX,STARBUCKS CORP,61398.0,2014-12-31,1.03,9.18,6.83,6.24,6.68
26,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,61023.2,2014-12-31,-6.96,6.44,-2.6,4.58,-2.99
27,NASDAQ,BKNG,BOOKING HOLDINGS INC,59696.3,2014-12-31,-1.72,-1.58,-5.22,-1.91,-11.47
28,NASDAQ,TXN,TEXAS INSTRUMENTS INC,56475.1,2014-12-31,-1.76,12.9,13.38,25.1,0.6
29,NASDAQ,YHOO,YAHOO INC,47850.7,2014-12-31,-2.38,23.95,43.78,24.9,-12.91
30,NASDAQ,ASML,ASML HOLDING NV,47537.1,2014-12-31,2.03,9.12,15.61,16.27,-3.61
31,NASDAQ,DTV1,DIRECTV,43543.9,2014-12-31,-1.15,0.21,1.99,25.54,-1.64
32,NASDAQ,KMB,KIMBERLY CLARK CORP,43033.5,2014-12-31,-0.17,12.83,9.98,18.9,-6.56
33,NASDAQ,SHPG,SHIRE PLC,42407.1,2014-12-31,-0.5,-17.95,-9.7,50.95,3.16
34,NASDAQ,REGN,REGENERON PHARMACEUTICALS INC,41708.2,2014-12-31,-1.41,13.79,45.24,49.05,1.56
35,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,40189.1,2014-12-31,-2.08,14.81,21.01,20.2,-1.01
36,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,39991.1,2014-12-31,-3.9,-3.9,0.16,2.41,0.26
37,NASDAQ,LBTYA,LIBERTY GLOBAL LTD,39187.4,2014-12-31,-3.43,18.02,13.53,10.4,-6.94
38,NASDAQ,AAL,AMERICAN AIRLINES GROUP INC,38466.8,2014-12-31,10.51,51.53,25.47,113.47,-8.48
39,NASDAQ,MU,MICRON TECHNOLOGY INC,37581.7,2014-12-31,-2.62,2.19,6.25,60.96,-16.41
40,NASDAQ,KRFT,KRAFT FOODS GROUP INC,36895.7,2014-12-31,5.03,13.18,7.42,20.57,4.28
41,NASDAQ,ALXN,ALEXION PHARMACEUTICALS INC,36689.0,2014-12-31,-5.06,11.58,18.42,39.24,-0.97
42,NASDAQ,ADBE,ADOBE INC,36258.3,2014-12-31,-1.33,5.07,0.47,21.41,-3.54
43,NASDAQ,CSX,CSX CORP,36064.2,2014-12-31,-0.71,13.49,18.7,28.52,-8.09
44,NASDAQ,DISH,DISH NETWORK CORP,33596.1,2014-12-31,-8.21,12.87,12.0,25.85,-3.48
45,NASDAQ,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CORP,32065.6,2014-12-31,-2.46,17.62,7.67,4.3,2.79
46,NASDAQ,EXC,EXELON CORP,31869.0,2014-12-31,2.52,9.71,3.53,40.61,-2.81
47,NASDAQ,JD,JDCOM INC,31522.2,2014-12-31,-1.61,-10.38,-18.83,,7.35
48,NASDAQ,VIAB,VIACOM INC,30887.6,2014-12-31,-0.05,-1.75,-12.48,-12.47,-14.39
49,NASDAQ,AMAT,APPLIED MATERIALS INC,30439.1,2014-12-31,3.62,15.83,11.51,43.69,-8.35
50,NASDAQ,TRI,THOMSON REUTERS CORP,30039.4,2014-12-31,1.87,11.75,12.89,10.62,-4.81
51,NASDAQ,CME,CME GROUP INC,29860.8,2014-12-31,7.62,13.92,29.18,18.32,-3.78
52,NASDAQ,AEP,AMERICAN ELECTRIC POWER CO INC,29706.7,2014-12-31,5.51,17.36,10.99,35.07,3.44
53,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,28681.3,2014-12-31,1.13,3.74,-10.46,-12.38,-0.96
54,NASDAQ,VRTX,VERTEX PHARMACEUTICALS INC,28574.0,2014-12-31,0.78,5.78,25.48,59.89,-7.29
55,NASDAQ,TSLA,TESLA INC,27885.5,2014-12-31,-9.04,-8.36,-7.35,47.84,-8.46
56,NASDAQ,INTU,INTUIT INC,26319.9,2014-12-31,-1.79,5.49,15.09,22.05,-5.56
57,NASDAQ,ILMN,ILLUMINA INC,26210.4,2014-12-31,-3.31,12.6,3.38,66.91,5.75
58,NASDAQ,WDC,WESTERN DIGITAL CORP,25704.7,2014-12-31,7.58,14.64,20.87,34.0,-12.17
59,NASDAQ,AVGO,BROADCOM INC,25683.8,2014-12-31,8.07,16.03,40.57,93.17,2.28
60,NASDAQ,BRCM,BROADCOM CORP,25651.4,2014-12-31,0.46,7.5,17.42,48.16,-2.07
61,NASDAQ,UAL,UNITED AIRLINES HOLDINGS INC,24687.1,2014-12-31,9.24,42.96,62.87,76.82,3.71
62,NASDAQ,PCAR,PACCAR INC,24082.6,2014-12-31,2.97,21.74,10.59,18.25,-11.62
63,NASDAQ,APA,APA CORP,23594.1,2014-12-31,-2.22,-33.01,-37.34,-26.25,0.26
64,NASDAQ,TROW,PRICE T ROWE GROUP INC,22271.1,2014-12-31,3.42,10.1,2.83,4.73,-8.32
65,NASDAQ,MAR,MARRIOTT INTERNATIONAL INC,22110.6,2014-12-31,-0.97,11.92,22.41,60.04,-4.52
66,NASDAQ,CERN,CERNER CORP,22079.6,2014-12-31,0.4,8.55,25.36,16.0,2.61
67,NASDAQ,STX,SEAGATE TECHNOLOGY HOLDINGS PLC,21761.4,2014-12-31,0.59,17.12,18.94,22.44,-15.13
68,NASDAQ,TMUS,T-MOBILE US INC,21750.0,2014-12-31,-7.71,-6.69,-19.87,-19.92,12.03
69,NASDAQ,SNDK1,SANDISK CORP,21619.2,2014-12-31,-5.3,0.36,-5.56,40.64,-22.52
70,NASDAQ,ARMH1,ARM HOLDINGS PLC,21589.1,2014-12-31,8.08,5.97,2.6,-14.88,1.17
71,NASDAQ,GMCR,KEURIG GREEN MOUNTAIN INC,21449.3,2014-12-31,-6.86,1.94,6.67,76.92,-7.24
72,NASDAQ,VTRS,VIATRIS INC,21097.8,2014-12-31,-3.82,23.92,9.33,29.89,-5.71
73,NASDAQ,NFLX,NETFLIX INC,20580.2,2014-12-31,-1.43,-24.28,-22.47,-7.22,29.32
74,NASDAQ,RYAAY,RYANAIR HOLDINGS PLC,19716.7,2014-12-31,13.32,26.3,27.72,51.86,-7.42
75,NASDAQ,ROST,ROSS STORES INC,19651.9,2014-12-31,3.27,24.99,43.22,27.12,-2.7
76,NASDAQ,AKZOY,AKZO NOBEL NV,19649.2,2014-12-31,-0.87,1.22,-8.03,-9.49,5.83
77,NASDAQ,ORLY,O REILLY AUTOMOTIVE INC,19539.8,2014-12-31,5.4,28.1,27.9,49.64,-2.73
78,NASDAQ,AMTD1,TD AMERITRADE HOLDING CORP,19458.0,2014-12-31,3.38,7.69,15.06,18.64,-9.47
79,NASDAQ,SIRI,SIRIUS XM HOLDINGS INC,19230.6,2014-12-31,-3.58,0.29,1.16,0.29,1.43
80,NASDAQ,ISRG,INTUITIVE SURGICAL INC,19175.1,2014-12-31,2.16,14.53,28.44,37.71,-6.52
81,NASDAQ,PAA,PLAINS ALL AMERICAN PIPELINE LP,19092.8,2014-12-31,-0.25,-11.78,-12.58,3.83,-2.06
82,NASDAQ,CHTR,CHARTER COMMUNICATIONS INC,18206.3,2014-12-31,-1.81,10.07,5.2,21.83,-9.31
83,NASDAQ,XEL,XCEL ENERGY INC,18164.2,2014-12-31,6.73,19.16,13.47,33.48,4.48
84,NASDAQ,MNST,MONSTER BEVERAGE CORP,18163.2,2014-12-31,-3.39,18.2,52.54,59.88,7.94
85,NASDAQ,WFM,WHOLE FOODS MARKET INC,18138.4,2014-12-31,2.83,32.3,31.33,-11.87,3.58
86,NASDAQ,HST,HOST HOTELS & RESORTS INC,18001.5,2014-12-31,3.12,12.36,9.9,26.17,-3.7
87,NASDAQ,GEN,GEN DIGITAL INC,17705.7,2014-12-31,-1.67,9.77,13.39,11.71,-3.45
88,NASDAQ,NXPI,NXP SEMICONDUCTORS NV,17629.5,2014-12-31,-1.81,11.65,15.44,66.34,3.85
89,NASDAQ,FISV,FISERV INC,17314.3,2014-12-31,-0.73,9.8,17.66,20.19,2.2
90,NASDAQ,ADI,ANALOG DEVICES INC,17278.1,2014-12-31,2.28,12.92,4.11,12.12,-6.15
91,NASDAQ,NBL,NOBLE ENERGY INC,17162.9,2014-12-31,-3.56,-30.4,-38.41,-29.62,0.65
92,NASDAQ,FITB,FIFTH THIRD BANCORP,16789.1,2014-12-31,1.91,2.41,-3.35,-0.76,-15.09
93,NASDAQ,PAYX,PAYCHEX INC,16766.5,2014-12-31,-2.62,5.32,13.03,4.92,-1.17
94,NASDAQ,SIAL,SIGMA ALDRICH CORP,16346.8,2014-12-31,0.49,1.1,35.8,47.29,0.18
95,NASDAQ,ROP,ROPER TECHNOLOGIES INC,15964.2,2014-12-31,-0.93,7.02,7.37,13.38,-1.12
96,NASDAQ,NTRS,NORTHERN TRUST CORP,15873.0,2014-12-31,-0.0,-0.45,5.98,11.1,-3.0
97,NASDAQ,XRX,XEROX HOLDINGS CORP,15822.0,2014-12-31,-0.27,5.23,12.44,16.18,-4.98
98,NASDAQ,WDAY,WORKDAY INC,15261.1,2014-12-31,-6.25,-1.08,-9.18,-1.86,-2.63
99,NASDAQ,PFG,PRINCIPAL FINANCIAL GROUP INC,15253.1,2014-12-31,-1.87,-0.37,4.21,8.03,-9.65
100,NASDAQ,WBD,WARNER BROS DISCOVERY INC,15238.5,2014-12-31,-1.29,-8.86,-7.24,-23.8,-15.86
101,NYSE,XOM,EXXON MOBIL CORP,391482.2,2014-12-31,2.11,-1.0,-6.87,-6.07,-5.44
102,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,369596.5,2014-12-31,0.98,8.69,18.64,26.64,-4.16
103,NYSE,JNJ,JOHNSON & JOHNSON,292703.0,2014-12-31,-3.4,-1.26,1.28,17.34,-4.24
104,NYSE,WFC,WELLS FARGO & COMPANY,284385.6,2014-12-31,0.62,6.38,5.72,24.09,-5.29
105,NYSE,BABA,ALIBABA GROUP HOLDING LTD,256212.7,2014-12-31,-6.9,16.98,,,-14.3
106,NYSE,GE,GE AEROSPACE,253766.2,2014-12-31,-3.73,-0.46,-2.15,-6.7,-5.46
107,NYSE,PG,PROCTER & GAMBLE CO,246136.0,2014-12-31,0.73,9.61,17.72,15.42,-6.81
108,NYSE,CHL,CHINA MOBILE LTD,236486.3,2014-12-31,-4.7,0.12,22.93,16.69,11.05
109,NYSE,JPM,JPMORGAN CHASE & CO,233935.9,2014-12-31,4.02,4.59,10.11,9.88,-12.55
110,NYSE,NVS,NOVARTIS AG,224801.0,2014-12-31,-4.13,-1.56,2.35,19.07,5.11
111,NYSE,CVX,CHEVRON CORP,212067.8,2014-12-31,3.04,-5.12,-12.54,-6.98,-8.6
112,NYSE,SHEL,SHELL PLC,210739.1,2014-12-31,0.81,-10.86,-16.63,-1.24,-8.22
113,NYSE,PTRCY,PETROCHINA CO LTD,203080.1,2014-12-31,3.68,-13.66,-9.95,5.21,-2.15
114,NYSE,TM,TOYOTA MOTOR CORP,198871.1,2014-12-31,1.91,6.76,5.87,5.56,2.69
115,NYSE,ORCL,ORACLE CORP,197479.8,2014-12-31,6.04,17.84,11.62,18.98,-6.59
116,NYSE,PFE,PFIZER INC,196265.5,2014-12-31,0.0,6.26,6.8,5.3,0.32
117,NYSE,VZ,VERIZON COMMUNICATIONS INC,194124.1,2014-12-31,-7.53,-5.39,-2.29,-0.56,-1.13
118,NYSE,BAC,BANK OF AMERICA CORP,188139.3,2014-12-31,5.29,5.23,17.1,15.74,-15.31
119,NYSE,KO,COCA COLA CO,184928.4,2014-12-31,-5.82,-0.35,1.08,5.26,-2.49
120,NYSE,HSBC,HSBC HOLDINGS PLC,177868.2,2014-12-31,-5.06,-6.24,-5.21,-10.15,-3.2
121,NYSE,T,AT&T INC,174231.3,2014-12-31,-5.06,-3.44,-2.52,0.65,-0.6
122,NYSE,BUD,ANHEUSER-BUSCH INBEV SA,165802.5,2014-12-31,-3.99,3.78,0.09,12.33,8.68
123,NYSE,C,CITIGROUP INC,163925.6,2014-12-31,0.26,4.44,14.93,3.92,-13.21
124,NYSE,V,VISA INC,162160.7,2014-12-31,1.55,23.12,24.91,18.63,-2.78
125,NYSE,MRK,MERCK & CO INC,161901.1,2014-12-31,-5.26,-3.48,-0.36,16.95,6.15
126,NYSE,DIS,WALT DISNEY CO,159719.0,2014-12-31,3.09,7.12,11.23,24.83,-3.43
127,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,158781.1,2014-12-31,-1.07,-14.91,-10.36,-12.39,-4.44
128,NYSE,HD,HOME DEPOT INC,138332.3,2014-12-31,6.11,14.97,30.95,30.25,-0.52
129,NYSE,BTI,BRITISH AMERICAN TOBACCO PLC,132431.0,2014-12-31,-8.76,-4.65,-7.09,9.34,4.48
130,NYSE,PM,PHILIP MORRIS INTERNATIONAL INC,126550.1,2014-12-31,-5.18,-1.16,-1.06,-2.12,-1.48
131,NYSE,BHP,BHP GROUP LTD,126530.8,2014-12-31,-8.35,-19.63,-29.59,-28.1,-2.09
132,NYSE,TTE,TOTALENERGIES SE,121737.1,2014-12-31,-6.82,-19.57,-27.3,-12.2,0.61
133,NYSE,BP,BP PLC,118247.4,2014-12-31,-3.05,-12.02,-25.8,-17.6,1.86
