순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,BNBX,BNB PLUS CORP,4123752.8,2006-07-31,3960790.02,3960790.02,-21.43,-47.62,-45.0,-81.67,-9.09
2,NYSE,XOM,EXXON MOBIL CORP,409848.9,2006-07-31,67.74,34.157,10.42,7.92,9.07,17.65,0.36
3,NYSE,GE,GE AEROSPACE,337470.6,2006-07-31,261.52,98.635,-0.82,-4.78,1.32,-2.5,4.19
4,NYSE,BP,BP PLC,249679.8,2006-07-31,72.52,24.919,4.18,-0.9,1.87,13.57,-5.38
5,NASDAQ,MSFT,MICROSOFT CORP,245440.9,2006-07-31,24.06,16.824,3.26,0.01,-13.91,-4.82,7.21
6,NYSE,C,CITIGROUP INC,240160.7,2006-07-31,483.1,314.426,0.12,-3.28,5.91,14.5,3.19
7,NYSE,BAC,BANK OF AMERICA CORP,235157.3,2006-07-31,51.53,33.989,7.13,4.29,19.0,23.45,0.97
8,NYSE,SHEL,SHELL PLC,230988.5,2006-07-31,70.8,25.743,5.7,4.87,5.83,19.71,-1.76
9,NYSE,PTRCY,PETROCHINA CO LTD,204800.0,2006-07-31,114.4,60.724,5.96,1.78,16.59,33.79,-1.94
10,NYSE,HSBC,HSBC HOLDINGS PLC,203242.4,2006-07-31,90.96,31.157,2.95,5.82,12.29,17.32,0.8
11,NYSE,PFE,PFIZER INC,190438.9,2006-07-31,25.99,10.341,10.74,3.6,3.11,1.51,7.01
12,NASDAQ,WMT,WALMART INC,185461.8,2006-07-31,14.833,9.924,-7.61,-0.82,-2.78,-8.6,0.87
13,NYSE,JNJ,JOHNSON & JOHNSON,185212.2,2006-07-31,62.55,35.077,4.39,7.38,10.01,0.0,3.97
14,NYSE,PG,PROCTER & GAMBLE CO,184418.6,2006-07-31,56.2,32.085,1.63,-2.92,-4.07,3.14,10.14
15,NYSE,TM,TOYOTA MOTOR CORP,170548.9,2006-07-31,105.22,65.872,0.6,-10.17,2.35,40.78,2.96
16,NYSE,TTE,TOTALENERGIES SE,167877.5,2006-07-31,68.23,22.818,4.13,-0.4,-0.62,10.73,-1.17
